DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Environment & Community Services Directorate,18/05/2023," 16,302.00 ",SE ENGINEERING LIMITED,Invoice,Agency Staff
Children's Services Directorate,18/05/2023, 700.00 ,REDACTED PERSONAL DATA,Invoice,Enablers/Education Fees
Capital Expenditure,18/05/2023," 69,000.00 ",Talbots Law,Invoice,CAPEXP Capital grants
Housing & Regeneration Directorate,18/05/2023," 2,300.00 ",REDACTED PERSONAL DATA,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,18/05/2023," 2,000.00 ",REDACTED PERSONAL DATA,Invoice,Housing Removal & Compensation
Children's Services Directorate,18/05/2023," 2,060.00 ",REDACTED PERSONAL DATA,Invoice,Internal Fostering
Environment & Community Services Directorate,18/05/2023, 667.40 ,Rexel (UK) LTD,Invoice,Materials
Environment & Community Services Directorate,18/05/2023," 1,498.67 ",LANTERN RECOVERY SPECIALISTS P,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,18/05/2023," 69,336.22 ",F M Conway Limited,Invoice,Materials
Children's Services Directorate,18/05/2023," 5,318.00 ",Disclosure and Barring Service,Invoice,Other Indirect Employee Exp
Housing & Regeneration Directorate,18/05/2023," 9,003.72 ",NOTTING HILL GENESIS,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,18/05/2023," 34,503.24 ",HAYS SPECIALIST RECRUITMENT GR,Invoice,Materials
Housing & Regeneration Directorate,18/05/2023," 225,301.69 ",HILTON ABBEY LTD,Invoice,External Decs
Environment & Community Services Directorate,18/05/2023," 4,104.98 ",SW1LIGHTING & ELECTRICAL LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,18/05/2023," 1,122.00 ",AIR SURVEYS LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,18/05/2023, 517.50 ,EDMUNDSON ELECTRICAL LTD,Invoice,Materials
Adult Social Services Directorate,18/05/2023," 29,702.32 ",SHARE COMMUNITY,Invoice,Supported Living
Adult Social Services Directorate,18/05/2023," 2,070.04 ",NORWOOD SCHOOLS LTD,Invoice,External Residential Care
Environment & Community Services Directorate,18/05/2023," 1,730.97 ",MARSHALLS MONO LTD,Invoice,Materials
Adult Social Services Directorate,18/05/2023," 8,385.22 ",Careoline Carers Services Ltd,Invoice,External Homecare
Adult Social Services Directorate,18/05/2023," 19,080.00 ",GENERATE,Invoice,Grants to Voluntary Orgs
Adult Social Services Directorate,18/05/2023," 1,450.36 ",Achieve Together Limited,Invoice,External Homecare
Adult Social Services Directorate,18/05/2023," 2,240.00 ",ACTION SPACE LONDON EVENTS LIM,Invoice,External Daycare
Children's Services Directorate,18/05/2023," 1,400.00 ",THE NATIONAL FOSTERING AGENCY,Invoice,APC - External Fostering
Capital Expenditure,18/05/2023," 1,929.60 ",F G KEEN LTD,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,18/05/2023," 28,433.68 ",SOMA HEALTHCARE LTD,Invoice,External Homecare
Environment & Community Services Directorate,18/05/2023, 852.00 ,RBC SCAFFOLDING LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,18/05/2023, 800.00 ,REDACTED PERSONAL DATA,Invoice,Training
Adult Social Services Directorate,18/05/2023," 1,440.00 ",ROYAL ASSOCIATION FOR DEAF PEO,Invoice,External Homecare
Environment & Community Services Directorate,18/05/2023," 29,854.39 ",LEE VALLEY REGIONAL PARK AUTHO,Invoice,Lee Valley Regional Park
Environment & Community Services Directorate,18/05/2023, 806.52 ,HEATING PLUMBING SUPPLIES,Invoice,Materials
Resources Directorate,18/05/2023," 6,713.26 ",Royal Mail Group Ltd,Invoice,Postage
Environment & Community Services Directorate,18/05/2023," 1,881.27 ",ALLSTAR BUSINESS SOLUTIONS LTD,Invoice,Payments To Sub-Contractors
Capital Expenditure,18/05/2023," 3,086.30 ",WIMBLEDON PARK CO-OPERATIVE (M,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,18/05/2023," 6,896.69 ",MARWOOD ELECTRICAL COMPANY LTD,Invoice,Materials
Resources Directorate,18/05/2023," 2,400.00 ",HYMANS ROBERTSON LLP,Invoice,Conference Expenses
Chief Executives Directorate,18/05/2023, 576.00 ,CLOA,Invoice,Subscriptions
Environment & Community Services Directorate,18/05/2023," 2,404.80 ",P.F CUSACK (TOOLS SUPPLIES)LTD,Invoice,Materials
Environment & Community Services Directorate,18/05/2023, 945.90 ,INSTARMAC GROUP PLC,Invoice,Materials
Adult Social Services Directorate,18/05/2023, 969.27 ,Pearl Chemist TA WandsPharmacy,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,18/05/2023," 29,550.33 ",YOUNG EPILEPSY,Invoice,External Residential Care
Housing & Regeneration Directorate,18/05/2023," 135,326.16 ",GROUND CONTROL LTD,Invoice,Garden Maintenance Non S/C
Environment & Community Services Directorate,18/05/2023, 852.90 ,BICKFORD TRUCK HIRE LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,18/05/2023, 720.00 ,REDACTED PERSONAL DATA,Invoice,Preventing Accom
Children's Services Directorate,18/05/2023," 4,140.00 ",FAST London,Invoice,Grants to Voluntary Orgs
Adult Social Services Directorate,18/05/2023," 2,106.00 ",WANDSWORTH OLDER PEOPLES FORUM,Invoice,Grants to Voluntary Orgs
Children's Services Directorate,18/05/2023," 5,454.00 ",HOUSING ACTION MANAGEMENT,Invoice,External Lodgings
Environment & Community Services Directorate,18/05/2023," 8,592.00 ",BPS CHARTERED SURVEYORS T/A BP,Invoice,Consultants Fees
Children's Services Directorate,18/05/2023," 11,400.00 ",REDACTED PERSONAL DATA,Invoice,SEN Inclusion
Resources Directorate,18/05/2023," 1,345.00 ",PAYPOINT COLLECTIONS LTD (VOUC,Invoice,Social Fund Payments
Environment & Community Services Directorate,18/05/2023," 101,044.10 ",WIMBLEDON & PUTNEY CONSERVATOR,Invoice,W'don & Putney Commons Conserv
Children's Services Directorate,18/05/2023," 20,012.00 ",ORCHARD HILL COLLEGE,Invoice,Post 16 fees
Adult Social Services Directorate,18/05/2023, 846.75 ,ROBARDS CHEMIST T/A ROBARDS LT,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,18/05/2023, 611.64 ,QUIZCHOICE LTD FCL10,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,18/05/2023," 1,232.67 ",JAYACHOICE  LTD,Invoice,Third Party Pymt - Health
Capital Expenditure,18/05/2023," 1,117.20 ",PINSENT MASONS,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,18/05/2023, 980.00 ,REDACTED PERSONAL DATA,Invoice,Occupational Health Doctors
Adult Social Services Directorate,18/05/2023," 8,507.34 ",PEARL CHEMIST LTD FDV93 T/A LO,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,18/05/2023, 887.04 ,DAY LEWIS PHARMACY (Battersea),Invoice,Third Party Pymt - Health
Adult Social Services Directorate,18/05/2023, 913.15 ,Anglebond Ltd t/a Krystal Phar,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,18/05/2023," 22,433.04 ",LONDON HOMECARE LTD,Invoice,External Homecare
Environment & Community Services Directorate,18/05/2023," 6,983.57 ",COSTA CIVIL ENGINEERING,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,18/05/2023," 9,876.00 ",KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,18/05/2023," 1,982.40 ",Travel Class Limited T/A JCA A,Invoice,Project Work
Capital Expenditure,18/05/2023," 7,140.00 ",PROJECT CENTRE Ltd,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,18/05/2023, 842.40 ,AA Guesthouses Limited,Invoice,B&B Payments
Environment & Community Services Directorate,18/05/2023," 27,233.32 ",NATIONCARE WINDOWS LTD,Invoice,Materials
Adult Social Services Directorate,18/05/2023, 624.00 ,AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,18/05/2023," 1,359.00 ",LIMESQUARE VEHICLE RENTAL LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,18/05/2023, 633.74 ,SIMMONSIGNS LTD,Invoice,Materials
Children's Services Directorate,18/05/2023," 9,360.00 ",Live Karma Yoga Ltd,Invoice,SEN Inclusion
Environment & Community Services Directorate,18/05/2023," 2,030.40 ",Cappagh Public Works Ltd,Invoice,Materials
Adult Social Services Directorate,18/05/2023, 695.72 ,Amichem Ltd t/a W J Boyes,Invoice,Third Party Pymt - Health
Environment & Community Services Directorate,18/05/2023, 712.80 ,LYTE LADDERS AND TOWERS LTD,Invoice,Materials
Environment & Community Services Directorate,18/05/2023," 5,493.60 ",MARK BAILEY ASSOCIATES LTD,Invoice,Materials
Adult Social Services Directorate,18/05/2023," 34,527.24 ",Abacus Mobility Ltd,Invoice,Transport Hire & Leasing Costs
Children's Services Directorate,18/05/2023," 39,995.06 ",MI Computsolutions Incorporate,Invoice,Project Work
Adult Social Services Directorate,18/05/2023," 1,440.88 ",Maslow Training and Consultanc,Invoice,Other PH Contracts
Capital Expenditure,18/05/2023," 5,904.00 ",Phil Jones Associates Limited,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,18/05/2023," 6,400.00 ",Greenway MD Limited,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,18/05/2023," 2,730.00 ",SENSESATION DAY SERVICE S LTD,Invoice,External Daycare
Children's Services Directorate,18/05/2023, 507.60 ,Castlebridge Finance SPV Ltd,Invoice,Transport
Adult Social Services Directorate,18/05/2023, 974.73 ,Pearl Chemist Ltd T/As Dumlers,Invoice,Third Party Pymt - Health
Environment & Community Services Directorate,18/05/2023," 2,548.41 ",BLACKWELL CORPORATION LTD,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,18/05/2023," 8,833.71 ",Brand Healthcare Services Ltd,Invoice,External Homecare
Children's Services Directorate,18/05/2023," 6,358.00 ",Pure Football Academy,Invoice,Grants to Voluntary Orgs
Capital Expenditure,18/05/2023," 8,482.86 ",Tony Gee and Partners LLP,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,18/05/2023," 5,792.04 ",T.O.K. Construction Ltd,Invoice,Agency Staff
Adult Social Services Directorate,18/05/2023," 1,512.00 ",Care Living UK Limited,Invoice,External Homecare
Adult Social Services Directorate,18/05/2023," 46,352.04 ",Top Line Support Limited,Invoice,External Homecare
Adult Social Services Directorate,18/05/2023, 580.52 ,Areli Care Ltd t/a Caremark (B,Invoice,External Homecare
Children's Services Directorate,18/05/2023," 2,492.75 ",REDACTED PERSONAL DATA,Invoice,APC - Other Cla Services
Children's Services Directorate,18/05/2023, 777.60 ,REDACTED PERSONAL DATA,Invoice,Internal Fostering
Environment & Community Services Directorate,18/05/2023," 14,102.40 ",Starfish Search Limited,Invoice,Agency Staff
Resources Directorate,18/05/2023," 5,400.00 ",PHOENIX SOFTWARE LTD,Invoice,Cloud Server Managment
Resources Directorate,18/05/2023," 1,554.00 ",INSTITUTE OF DIRECTORS,Invoice,Training
Chief Executives Directorate,18/05/2023," 44,743.20 ",Empowering-Communities,Invoice,Subscriptions
Adult Social Services Directorate,18/05/2023," 1,273.68 ",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,18/05/2023," 1,209.60 ",Globe Locums Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,19/05/2023," 7,401.87 ",Royal Mail Group Ltd,Invoice,Postage
Adult Social Services Directorate,19/05/2023, 766.05 ,Geneva Road Ltd T/A EnhanceAbl,Invoice,External Daycare
Environment & Community Services Directorate,19/05/2023, 895.00 ,London District Surveyors Asso,Invoice,Materials
Housing & Regeneration Directorate,19/05/2023, 734.28 ,RON SMITH Recycling Ltd,Invoice,Miscellaneous Expenses
Environment & Community Services Directorate,19/05/2023," 2,073.18 ",Wagstaff Interiors Group,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,19/05/2023," 14,821.85 ",Absolute Care Services (Richmo,Invoice,External Homecare
Chief Executives Directorate,19/05/2023," 2,550.00 ",Tanya Callman T/A EduLaw Train,Invoice,Training
Housing & Regeneration Directorate,19/05/2023," 16,804.26 ",Baltimore Consulting Ltd,Invoice,Agency Staff
Children's Services Directorate,19/05/2023," 3,948.00 ",K & A Construction,Invoice,Property Maintenance 
Housing & Regeneration Directorate,19/05/2023," 10,561.85 ",T Mohan ,Invoice,Reactive maintenance - bldgs
Children's Services Directorate,19/05/2023," 3,800.00 ",Southwark Council,Invoice,Materials
Housing & Regeneration Directorate,19/05/2023," 15,933.57 ",DH CROFTS LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,19/05/2023," 7,786.28 ",HAYS SPECIALIST RECRUITMENT GR,Invoice,Agency Staff
Capital Expenditure,19/05/2023," 109,281.72 ",DURKAN LTD,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,19/05/2023," 1,164.00 ",LASER SECURITY,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,19/05/2023," 24,014.74 ",C M CARE LTD,Invoice,External Homecare
Adult Social Services Directorate,19/05/2023," 1,310.40 ",GENERATE,Invoice,External Homecare
Adult Social Services Directorate,19/05/2023," 3,908.16 ",SOUTHSIDE PARTNERSHIP,Invoice,Supported Living
Capital Expenditure,19/05/2023," 3,852.76 ",PELLINGS LLP,Invoice,CAPEXP Professional Fees
Capital Expenditure,19/05/2023," 121,116.56 ",REDLYNCH LEISURE INSTALLATION ,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,19/05/2023," 4,907.66 ",KENWARD TRUST,Invoice,External Residential Care
Capital Expenditure,19/05/2023," 22,226.14 ",REDACTED PERSONAL DATA,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,19/05/2023," 4,986.98 ",CARE OUTLOOK LTD,Invoice,External Homecare
Adult Social Services Directorate,19/05/2023," 1,337.59 ",WESTMINSTER HOMECARE LTD,Invoice,External Homecare
Adult Social Services Directorate,19/05/2023," 110,049.26 ",SUPREME CARE SERVICE LTD,Invoice,External Homecare
Housing & Regeneration Directorate,19/05/2023," 7,389.35 ",SECURITAS SECURITY SERVICES LT,Invoice,General Contract Work
Children's Services Directorate,19/05/2023, 764.47 ,BIDVEST FOOD SERVICES,Invoice,Cleaning
Adult Social Services Directorate,19/05/2023," 57,494.67 ",WANDSWORTH CITIZENS ADVICE BUR,Invoice,Project Work
Adult Social Services Directorate,19/05/2023," 1,177.31 ",BARKERS CHEMIST LTD,Invoice,Third Party Pymt - Health
Resources Directorate,19/05/2023," 3,850.87 ",ALLPAY  LTD (FORTIS ET FIDES),Invoice,Allpay
Children's Services Directorate,19/05/2023," 87,479.41 ",ST CHRISTOPHERS FELLOWSHIP,Invoice,General Contract Work
Children's Services Directorate,19/05/2023, 599.93 ,REMEDY RECRUITMENT GROUP LTD,Invoice,Consultants Specific Project
Capital Expenditure,19/05/2023," 2,500,000.00 ",LONDON UNDERGROUND LTD,Invoice,CAPEXP Professional Fees
Capital Expenditure,19/05/2023," 14,238.82 ",MOTT MACDONALD LIMITED,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,19/05/2023," 2,704.12 ",LONDON HOMECARE LTD,Invoice,External Homecare
Housing & Regeneration Directorate,19/05/2023," 31,626.00 ",PLACES FOR PEOPLE LEISURE MANA,Invoice,Major Repairs & Alterations
Environment & Community Services Directorate,19/05/2023," 1,486.08 ",D POWELL SURVEYING LTD,Invoice,Materials
Adult Social Services Directorate,19/05/2023, 715.00 ,REDACTED PERSONAL DATA,Invoice,Advocacy contract
Adult Social Services Directorate,19/05/2023, 619.41 ,MIHOMECARE LIMITED,Invoice,External Homecare
Adult Social Services Directorate,19/05/2023," 2,680.60 ",LAMNAO SERVICES LIMITED,Invoice,Consultants Fees
Housing & Regeneration Directorate,19/05/2023," 3,208.41 ",Restore Datashred Limited,Invoice,General Contract Work
Housing & Regeneration Directorate,19/05/2023, 828.00 ,ALL LONDON GLASS (UK) LIMITED,Invoice,Reactive maintenance - bldgs
Capital Expenditure,19/05/2023," 131,190.92 ",S.T. Construction (London) Ltd,Invoice,CAPEXP Construction Work
Capital Expenditure,19/05/2023," 99,037.22 ",Collinstown Construction Ltd,Invoice,CAPEXP Construction Work
Children's Services Directorate,19/05/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Equipment
Children's Services Directorate,19/05/2023, 650.00 ,"Training, Consultancy and Prac",Invoice,Training
Capital Expenditure,19/05/2023," 5,455.08 ",Playle & Partners LLP,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,19/05/2023," 37,944.93 ",Avison Young LTD,Invoice,Property Services Contracts
Housing & Regeneration Directorate,19/05/2023," 6,480.00 ",David J Higgins Consulting Ltd,Invoice,Consultants Fees
Housing & Regeneration Directorate,19/05/2023," 138,154.30 ",AJDK ltd,Invoice,Miscellaneous Client Expenses
Adult Social Services Directorate,19/05/2023," 7,743.76 ",The Avenues Trust Group/ Oakwo,Invoice,Supported Living
Chief Executives Directorate,19/05/2023," 1,104.00 ",The Quick Brown Fox Video Prod,Invoice,Advertising / Publicity
Housing & Regeneration Directorate,19/05/2023," 5,237.53 ",Vital Energi Utilities Limited,Invoice,General Contract Work
Adult Social Services Directorate,19/05/2023," 2,829.73 ",ALPHA CARE AND SUPPORT SERVICE,Invoice,Supported Living
Capital Expenditure,19/05/2023," 1,497.00 ",AB Heritage Limited,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,19/05/2023, 661.98 ,Asvacare Ltd t/a Barkers Pharm,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,19/05/2023," 1,748.00 ",UK Home Care Limited,Invoice,External Homecare
Capital Expenditure,19/05/2023," 20,359.00 ",BRYEN & LANGLEY CONSTRUCTION L,Invoice,CAPEXP Construction Work
Capital Expenditure,19/05/2023," 125,072.77 ",SJP MECHANICAL SERVICES LTD,Invoice,CAPEXP Construction Work
Capital Expenditure,19/05/2023," 9,514.80 ",Allen Pyke associates Limited,Invoice,CAPEXP Architects
Children's Services Directorate,19/05/2023," 4,050.00 ",Classroom365 Ltd,Invoice,Materials
Chief Executives Directorate,19/05/2023," 1,320.00 ",Blake Carlson-Joshua t/a B C J,Invoice,Project Work
Capital Expenditure,19/05/2023," 44,748.00 ",etch Associates Ltd,Invoice,CAPEXP Surveys and Comms Costs
Capital Expenditure,19/05/2023," 11,605.56 ",Stark & Greensmith Ltd,Invoice,CAPEXP Other Building Reltd Wk
Resources Directorate,19/05/2023," 1,350.00 ",Richmond Borough Mind,Invoice,Health Promotion Service
Adult Social Services Directorate,19/05/2023, 900.00 ,3 Spirit Enterprise UK Ltd,Invoice,Other Minor Contract Payments
Environment & Community Services Directorate,19/05/2023," 2,673.12 ",NKU Limited,Invoice,Consultants Fees
Adult Social Services Directorate,19/05/2023, 604.80 ,Globe Locums Ltd,Invoice,Agency Staff
Children's Services Directorate,22/05/2023," 1,570.66 ",REDACTED PERSONAL DATA,Invoice,APC - Other Cla Services
Housing & Regeneration Directorate,22/05/2023," 2,250.00 ",Cheshire Estate & Legal,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,22/05/2023," 7,125.00 ",REDACTED PERSONAL DATA,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,22/05/2023," 1,500.00 ",Satchell Moran Solicitors Ltd,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,22/05/2023," 3,702.24 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Capital Expenditure,22/05/2023," 1,758.84 ",Higher Elevation Ltd,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,22/05/2023," 3,940.14 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Resources Directorate,22/05/2023, 503.61 ,REDACTED PERSONAL DATA,Invoice,Personal Account
Housing & Regeneration Directorate,22/05/2023," 7,795.56 ",REDACTED PERSONAL DATA,Invoice,Housing Removal & Compensation
Environment & Community Services Directorate,22/05/2023, 637.85 ,Rexel (UK) LTD,Invoice,Materials
Environment & Community Services Directorate,22/05/2023," 1,285.52 ",Wolseley UK Limited,Invoice,Materials
Capital Expenditure,22/05/2023," 2,400.00 ",Price & Myers,Invoice,CAPEXP Professional Fees
Capital Expenditure,22/05/2023," 4,725.60 ",BPTW Partnership,Invoice,CAPEXP Architects
Environment & Community Services Directorate,22/05/2023," 11,216.72 ",F M Conway Limited,Invoice,Payments To Sub-Contractors
Capital Expenditure,22/05/2023," 47,047.76 ",Effectable Construction Servic,Invoice,CAPEXP Housing Grants Analysis
Adult Social Services Directorate,22/05/2023," 8,250.00 ",City Of London (London Council,Invoice,Supported Housing Programme
Housing & Regeneration Directorate,22/05/2023," 1,675.74 ",HAYS SPECIALIST RECRUITMENT GR,Invoice,Agency Staff
Children's Services Directorate,22/05/2023," 1,555.50 ",FOSTERCARE ASSOCIATES,Invoice,Staying Put
Environment & Community Services Directorate,22/05/2023," 3,344.18 ",SW1LIGHTING & ELECTRICAL LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,22/05/2023," 3,868.80 ",SHARE COMMUNITY,Invoice,Post 16 fees
Children's Services Directorate,22/05/2023, 990.00 ,PORTMASTER LTD T/A CAPITAL CAR,Invoice,Client Travel Expenses
Resources Directorate,22/05/2023," 1,188.00 ",CIVICA UK LTD,Invoice,Training
Adult Social Services Directorate,22/05/2023," 2,534.75 ",Careoline Carers Services Ltd,Invoice,External Homecare
Adult Social Services Directorate,22/05/2023," 22,591.02 ",GENERATE,Invoice,External Homecare
Children's Services Directorate,22/05/2023," 1,728.00 ",THE RICHMOND FELLOWSHIP,Invoice,Essentials
Adult Social Services Directorate,22/05/2023," 20,402.88 ",SANCTUARY HOUSING ASSOCIATION,Invoice,Supporting People Contracts
Resources Directorate,22/05/2023," 6,672.00 ",ARGOS BUSINESS SOLUTIONS,Invoice,Social Fund Payments
Housing & Regeneration Directorate,22/05/2023," 7,563.76 ",PROPERTY TECTONICS LTD,Invoice,External Decs
Housing & Regeneration Directorate,22/05/2023, 564.00 ,LEWIS & GRAVES PARTNERSHIP LTD,Invoice,Materials
Children's Services Directorate,22/05/2023," 2,454.17 ",THE AWARD SCHEME LTD,Invoice,Materials
Environment & Community Services Directorate,22/05/2023," 1,189.03 ",HSS HIRE SERVICE GROUP LTD,Invoice,Materials
Environment & Community Services Directorate,22/05/2023," 18,240.00 ",ROCC COMPUTERS,Invoice,Materials
Environment & Community Services Directorate,22/05/2023," 2,175.00 ",Commercial Driver Training t/a,Invoice,Payments To Sub-Contractors
Capital Expenditure,22/05/2023," 18,155.04 ",GOULDEN HOUSE CO-OP LTD,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,22/05/2023, 544.32 ,MEON MARKETING LLP,Invoice,Materials
Environment & Community Services Directorate,22/05/2023, 555.34 ,LINNEY FENCING,Invoice,Materials
Housing & Regeneration Directorate,22/05/2023," 1,880.40 ",SAFE PARTNERSHIP,Invoice,Stay Put Stay Safe
Capital Expenditure,22/05/2023," 2,088.00 ",DELTA FACILITIES LTD,Invoice,CAPEXP Construction Work
Children's Services Directorate,22/05/2023, 599.93 ,REMEDY RECRUITMENT GROUP LTD,Invoice,Consultants Specific Project
Capital Expenditure,22/05/2023," 1,200.00 ",RIGHT OF LIGHT CONSULTING LTD,Invoice,CAPEXP Surveys and Comms Costs
Capital Expenditure,22/05/2023," 6,352.25 ",PINSENT MASONS,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,22/05/2023," 41,788.00 ",WANDSWORTH CARE ALLIANCE,Invoice,Materials
Adult Social Services Directorate,22/05/2023," 109,437.49 ",Chelsea & Westminster Hospital,Invoice,Gum Service - Chelsea & West
Adult Social Services Directorate,22/05/2023, 857.15 ,LEWISHAM AND GREENWICH NHS TRU,Invoice,Gum Service - Other Providers
Environment & Community Services Directorate,22/05/2023," 1,486.08 ",D POWELL SURVEYING LTD,Invoice,Materials
Adult Social Services Directorate,22/05/2023," 2,353.62 ",A NEW LEAF,Invoice,Supported Living
Environment & Community Services Directorate,22/05/2023, 985.44 ,LONDON CONCRETE LTD,Invoice,Materials
Adult Social Services Directorate,22/05/2023," 6,486.03 ",C & K HEALTHCARE LTD T/A COLLE,Invoice,External Residential Care
Environment & Community Services Directorate,22/05/2023," 28,328.54 ",COSTA CIVIL ENGINEERING,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,22/05/2023," 8,064.11 ",MIHOMECARE LIMITED,Invoice,External Homecare
Housing & Regeneration Directorate,22/05/2023," 1,492.05 ",Underley Furnishing Limited,Invoice,Furniture
Children's Services Directorate,22/05/2023," 7,020.65 ",FOSTERING FOR YOU,Invoice,External Fostering
Children's Services Directorate,22/05/2023," 1,038.00 ",WEST CREATIVE LTD,Invoice,Advertising / Publicity
Capital Expenditure,22/05/2023," 5,856.00 ",PROJECT CENTRE Ltd,Invoice,CAPEXP Professional Fees
Capital Expenditure,22/05/2023," 1,501.20 ",Carter Jonas LLP,Invoice,CAPEXP Professional Fees
Resources Directorate,22/05/2023," 1,843.86 ",ATMOS Data Services,Invoice,Materials
Chief Executives Directorate,22/05/2023, 612.00 ,Matt's Gallery Ltd,Invoice,Project Work
Adult Social Services Directorate,22/05/2023," 2,740.61 ",NonStop Consulting Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,22/05/2023," 2,679.30 ",Blueprint Recruitment Solution,Invoice,Agency Staff
Capital Expenditure,22/05/2023," 5,184.00 ",Barton Willmore LLP,Invoice,CAPEXP Surveys and Comms Costs
Children's Services Directorate,22/05/2023," 1,800.00 ",Just Clear Ltd,Invoice,APC - External Lodgings
Children's Services Directorate,22/05/2023, 596.88 ,Wonde Ltd,Invoice,Subsistance
Resources Directorate,22/05/2023," 12,539.80 ",HH Associates Limited,Invoice,Printing 
Children's Services Directorate,22/05/2023," 20,065.00 ",Catch 22,Invoice,Independent Fees
Housing & Regeneration Directorate,22/05/2023," 3,738.00 ",Fire Compliance Management Ser,Invoice,Miscellaneous Expenses
Children's Services Directorate,22/05/2023," 10,698.33 ",Bruern Abbey School,Invoice,Independent Fees
Children's Services Directorate,22/05/2023," 1,950.00 ",Jenkin Support Services,Invoice,CLA Support
Children's Services Directorate,22/05/2023," 3,299.50 ",Find Digs Ltd T/A SportsCool S,Invoice,Grants to Voluntary Orgs
Children's Services Directorate,22/05/2023," 2,039.26 ",Qualiteach Ltd,Invoice,Consultants Specific Project
Capital Expenditure,22/05/2023," 11,912.90 ",MADISON BROOK (CONSTRUCTION) L,Invoice,CAPEXP Construction Work
Chief Executives Directorate,22/05/2023," 3,360.00 ",Starfish Search Limited,Invoice,Recruitment Costs
Children's Services Directorate,22/05/2023, 700.00 ,REDACTED PERSONAL DATA,Invoice,Enablers/Education Fees
Children's Services Directorate,22/05/2023," 3,397.20 ",Futures for children Ltd,Invoice,External Fostering
Resources Directorate,22/05/2023," 5,838.00 ",Daisy Communications Ltd,Invoice,Hardware purchases
Adult Social Services Directorate,22/05/2023," 2,100.00 ",Permanent Futures Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,22/05/2023," 10,000.00 ",ACHIEVING FOR CHILDREN LTD,Invoice,Subscriptions
Adult Social Services Directorate,22/05/2023," 2,400.00 ",PANORAMIC ASSOCIATES LTD,Invoice,Agency Staff
Adult Social Services Directorate,22/05/2023," 2,228.94 ",NonStop Consulting Ltd,Invoice,Agency Staff
Children's Services Directorate,23/05/2023," 3,785.36 ",PROSPECT HOUSE SCHOOL,Invoice,Independent Fees
Children's Services Directorate,23/05/2023, 500.00 ,Prepaid Financial Services (E-,Invoice,Other minor services
Children's Services Directorate,23/05/2023," 8,460.00 ",Sanctuary Personnel,Invoice,Recruitment Costs
Housing & Regeneration Directorate,23/05/2023," 5,000.00 ",Dale & Newbery LLP,Invoice,Legal Disbursements SLLP
