DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Environment & Community Services Directorate,17/07/2023," 4,749.51 ",PARMENTER BUILDERS LTD (P M PA,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,17/07/2023," 50,574.75 ",CRANSTOUN DRUG SERVICES,Invoice,Supported Housing Programme
Adult Social Services Directorate,17/07/2023," 25,766.96 ",HAIL,Invoice,Travel Buddy Scheme
Housing & Regeneration Directorate,17/07/2023," 7,695.00 ",BRODIE PLANT & GODDARD,Invoice,External Decs
Children's Services Directorate,17/07/2023," 1,466.40 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport
Adult Social Services Directorate,17/07/2023," 33,520.36 ",Servol Community Services,Invoice,Supporting People Contracts
Capital Expenditure,17/07/2023," 46,333.94 ",WESTMINSTER BUILDING SERVICES ,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,17/07/2023," 63,145.71 ",SOUTHSIDE PARTNERSHIP,Invoice,Aps Shared Lives Scheme
Adult Social Services Directorate,17/07/2023," 3,328.12 ",DRUMCONNER HOMES LTD,Invoice,External Nursing Care
Chief Executives Directorate,17/07/2023," 6,204.53 ",ACTION SPACE LONDON EVENTS LIM,Invoice,Grants to Voluntary Orgs
Housing & Regeneration Directorate,17/07/2023," 6,357.52 ",POSTURITE LTD,Invoice,Furniture
Housing & Regeneration Directorate,17/07/2023," 59,720.33 ",LEWIS & GRAVES PARTNERSHIP LTD,Invoice,Cleaning Contracts 
Adult Social Services Directorate,17/07/2023," 177,280.95 ",WANDSWORTH CARER'S CENTRE,Invoice,Carer Services
Environment & Community Services Directorate,17/07/2023, 595.36 ,HEATING PLUMBING SUPPLIES,Invoice,Materials
Capital Expenditure,17/07/2023," 1,764.00 ",AECOM Limited,Invoice,CAPEXP Construction Work
Resources Directorate,17/07/2023," 1,960.31 ",HEYWOOD LIMITED,Invoice,Software purchases
Children's Services Directorate,17/07/2023," 5,952.88 ",PABULUM,Invoice,Food & Consumables
Environment & Community Services Directorate,17/07/2023," 2,191.31 ",ALLSTAR BUSINESS SOLUTIONS LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,17/07/2023, 651.70 ,CROWN PAINTS LIMITED,Invoice,Materials
Adult Social Services Directorate,17/07/2023," 46,473.25 ",REGENERATE-RISE,Invoice,Grants to Voluntary Orgs
Environment & Community Services Directorate,17/07/2023, 783.76 ,ROCC COMPUTERS,Invoice,Materials
Environment & Community Services Directorate,17/07/2023, 510.71 ,MAGNET LTD,Invoice,Materials
Environment & Community Services Directorate,17/07/2023, 569.30 ,ATS EUROMASTER LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,17/07/2023, 553.60 ,GLS EDUCATIONAL SUPPLIES LTD,Invoice,Materials
Environment & Community Services Directorate,17/07/2023, 882.00 ,GOLDIELOCKS LOCKSMITHS,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,17/07/2023," 18,074.68 ",EMIS Ltd t/a EMIS Health,Invoice,Software For Managing Data
Children's Services Directorate,17/07/2023," 1,532.50 ",KIKIS CHILDRENS CLINIC,Invoice,Other Therapies
Adult Social Services Directorate,17/07/2023," 13,025.49 ",VIBRANCE,Invoice,Workstep
Environment & Community Services Directorate,17/07/2023," 16,552.80 ",BICKFORD TRUCK HIRE LTD,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,17/07/2023," 291,278.47 ",NRS HEALTHCARE,Invoice,Equipment
Environment & Community Services Directorate,17/07/2023," 437,800.60 ",GREENWICH LEISURE LTD (GLL),Invoice,General Contract Work
Adult Social Services Directorate,17/07/2023," 3,105.00 ",SMART HEALTH SOLUTIONS LTD,Invoice,Other PH Contracts
Children's Services Directorate,17/07/2023, 858.00 ,CAPITAL HOMECARE (UK) LTD,Invoice,Preventing Accom
Children's Services Directorate,17/07/2023," 1,252.80 ",LEXTOX,Invoice,APC - Other Cla Services
Children's Services Directorate,17/07/2023, 532.40 ,Silver Birch Care Ltd,Invoice,"Clothing, Uniform & Laundry"
Adult Social Services Directorate,17/07/2023," 1,121.27 ",PREPAID FINANCIAL SERVICES,Invoice,Bank Charges
Environment & Community Services Directorate,17/07/2023," 1,301.83 ",PACE ARC LTD,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,17/07/2023," 213,045.53 ",ONE TRUST,Invoice,External Daycare
Children's Services Directorate,17/07/2023," 1,877.19 ",ENABLE LEISURE AND CULTURE,Invoice,Materials
Environment & Community Services Directorate,17/07/2023," 1,283.61 ",PS TRUCK & CAR PARTS LTD,Invoice,Materials
Environment & Community Services Directorate,17/07/2023," 4,118.90 ",COSTA CIVIL ENGINEERING,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,17/07/2023," 5,316.00 ",KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Resources Directorate,17/07/2023," 3,781.19 ",Underley Furnishing Limited,Invoice,Social Fund Payments
Capital Expenditure,17/07/2023," 2,922.00 ",PROJECT CENTRE Ltd,Invoice,CAPEXP Construction Work
Children's Services Directorate,17/07/2023," 6,285.00 ",Stubbers Adventure Centre,Invoice,Materials
Children's Services Directorate,17/07/2023," 6,906.96 ",BUTLER & YOUNG ASSOCIATES,Invoice,Returned AP Payments
Children's Services Directorate,17/07/2023, 534.70 ,Abiding Care and Support,Invoice,Subsistance
Environment & Community Services Directorate,17/07/2023," 13,050.00 ",NATIONCARE WINDOWS LTD,Invoice,Payments To Sub-Contractors
Capital Expenditure,17/07/2023," 382,474.95 ",Wates Construction Ltd,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,17/07/2023, 546.00 ,Knowledge Exchange Group Ltd,Invoice,Training
Children's Services Directorate,17/07/2023," 5,437.50 ",Little Heroes Therapies Ltd,Invoice,Other Therapies
Environment & Community Services Directorate,17/07/2023," 18,220.37 ",LIMESQUARE VEHICLE RENTAL LTD,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,17/07/2023," 16,234.32 ",ICAB (Hotel) Bookings,Invoice,B&B Payments
Adult Social Services Directorate,17/07/2023," 48,380.16 ",Creative Support Ltd,Invoice,Extra Care Homecare
Children's Services Directorate,17/07/2023," 1,076.40 ",CANTIUM BUSINESS SOLUTION LTD,Invoice,Other Indirect Employee Exp
Housing & Regeneration Directorate,17/07/2023," 1,368.00 ",RIBA JCT (PRINT CREDITS),Invoice,Printing 
Capital Expenditure,17/07/2023, 840.00 ,Urban Movement Limited,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,17/07/2023, 676.48 ,THE UNIVERSAL TYRE CO (DEPTFOR,Invoice,Payments To Sub-Contractors
Children's Services Directorate,17/07/2023," 2,614.15 ",Hamletts Limited,Invoice,External Lodgings
Children's Services Directorate,17/07/2023," 4,023.90 ",Plan-IT Office Solutions Ltd,Invoice,Equipment
Environment & Community Services Directorate,17/07/2023," 8,288.11 ",FOD Mobility UK Ltd,Invoice,Payments To Sub-Contractors
Capital Expenditure,17/07/2023," 2,278.20 ",Potter Raper,Invoice,CAPEXP Employers Agent and QS
Chief Executives Directorate,17/07/2023," 8,738.40 ",Swans Productions Ltd T/AS Swa,Invoice,General Contract Work
Adult Social Services Directorate,17/07/2023," 8,489.19 ",ALPHA CARE AND SUPPORT SERVICE,Invoice,Supported Living
Children's Services Directorate,17/07/2023, 850.00 ,Gravitas Training Consultants ,Invoice,Project Work
Resources Directorate,17/07/2023," 16,265.88 ",SME HCI Ltd t/a Vivup,Invoice,Personal Account
Resources Directorate,17/07/2023," 3,781.04 ",HH Associates Limited,Invoice,Printing 
Chief Executives Directorate,17/07/2023," 2,592.00 ",David Cotter Limited,Invoice,Project Work
Children's Services Directorate,17/07/2023, 990.00 ,JDS Recruitment Ltd,Invoice,Consultants Specific Project
Capital Expenditure,17/07/2023," 2,400.00 ",KANDA COMMUNICATIONS LLP,Invoice,CAPEXP Surveys and Comms Costs
Children's Services Directorate,17/07/2023," 34,125.00 ",Rosslyn Park FC,Invoice,Grants to Voluntary Orgs
Capital Expenditure,17/07/2023," 549,982.71 ",Stack London Ltd,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,17/07/2023," 1,200.00 ",REDACTED PERSONAL DATA,Invoice,External Homecare
Children's Services Directorate,17/07/2023," 1,350.00 ",Mable Therapy Ltd,Invoice,Other Therapies
Environment & Community Services Directorate,17/07/2023," 1,337.01 ",Car Hire (Days of Swansea Ltd),Invoice,Payments To Sub-Contractors
Children's Services Directorate,17/07/2023," 4,368.00 ",Barmat Healthcare,Invoice,Preventing Accom
Children's Services Directorate,17/07/2023," 1,088.00 ",London Tuition Group,Invoice,Third Party Pymt - Ind Units
Children's Services Directorate,17/07/2023," 2,197.44 ",Active Recruitment SEN,Invoice,Preventing Accom
Adult Social Services Directorate,17/07/2023," 1,500.38 ",Glide Care Ltd,Invoice,Supported Living
Environment & Community Services Directorate,17/07/2023," 1,320.00 ",Tammer UK Ltd,Invoice,Payments To Sub-Contractors
Children's Services Directorate,17/07/2023, 520.00 ,Hummingbird House Therapies Lt,Invoice,Other Therapies
Capital Expenditure,17/07/2023," 5,926.03 ",Gjini Building Services Ltd,Invoice,CAPEXP Construction Work
Children's Services Directorate,17/07/2023, 633.34 ,Talkbox Childrens Clinic,Invoice,Other Therapies
Children's Services Directorate,17/07/2023," 1,440.00 ",Olympus Contracting limited,Invoice,Training
Children's Services Directorate,17/07/2023," 3,076.17 ",Seahorse Nursery,Invoice,Independent Fees
Children's Services Directorate,17/07/2023," 2,044.83 ",REDACTED PERSONAL DATA,Invoice,Internal Fostering
Housing & Regeneration Directorate,18/07/2023," 3,107.74 ",Royal Mail Group Ltd,Invoice,Postage
Housing & Regeneration Directorate,18/07/2023," 1,999.06 ",REDACTED PERSONAL DATA,Invoice,Reactive maintenance - bldgs
Resources Directorate,18/07/2023," 62,182.10 ",NEC Software Solutions UK Ltd,Invoice,Agency Staff
Capital Expenditure,18/07/2023," 5,100.00 ",Lambert Smith Hampton Group Lt,Invoice,CAPEXP Employers Agent and QS
Housing & Regeneration Directorate,18/07/2023," 1,856.52 ",Zip Heaters Ltd,Invoice,Planned Maintenance - Bldgs
Chief Executives Directorate,18/07/2023, 576.00 ,Assoc of Democratic Svces Off ,Invoice,Training
Capital Expenditure,18/07/2023," 5,595.26 ",BPTW Partnership,Invoice,CAPEXP Architects
Environment & Community Services Directorate,18/07/2023," 1,562.11 ",Newsquest Media Group Ltd,Invoice,Advertising / Publicity
Housing & Regeneration Directorate,18/07/2023," 10,810.80 ",BMG Research Ltd,Invoice,Housing Link Surveys
Housing & Regeneration Directorate,18/07/2023, 675.00 ,BM Coaches and Rental Ltd,Invoice,Fixtures & Fittings
Capital Expenditure,18/07/2023," 29,398.46 ",Martin Arnold Ltd,Invoice,CAPEXP Clerk of Works
Environment & Community Services Directorate,18/07/2023," 90,435.74 ",F M Conway Limited,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,18/07/2023," 1,076.50 ",Orbis Protect Limited,Invoice,General Repairs S/C
Capital Expenditure,18/07/2023," 289,111.56 ",Amber Construction Services Lt,Invoice,CAPEXP Construction Work
Capital Expenditure,18/07/2023," 34,621.80 ",Effectable Construction Servic,Invoice,CAPEXP Construction Work
Resources Directorate,18/07/2023," 13,491.00 ",City Of London (London Council,Invoice,Other minor services
Housing & Regeneration Directorate,18/07/2023," 46,201.85 ",DH CROFTS LTD,Invoice,Electrical Smaller Contracts
Environment & Community Services Directorate,18/07/2023," 2,030.40 ",HAYS SPECIALIST RECRUITMENT GR,Invoice,Materials
Children's Services Directorate,18/07/2023," 4,344.51 ",CENTREPOINT,Invoice,External Lodgings
Housing & Regeneration Directorate,18/07/2023," 4,459.98 ",PARMENTER BUILDERS LTD (P M PA,Invoice,General Repairs Non S/C
Adult Social Services Directorate,18/07/2023," 47,130.74 ",SINGLE HOMELESS PROJECT,Invoice,Supporting People Contracts
Housing & Regeneration Directorate,18/07/2023," 15,305.03 ",SW1LIGHTING & ELECTRICAL LTD,Invoice,General Repairs S/C
Capital Expenditure,18/07/2023," 125,829.82 ",DURKAN LTD,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,18/07/2023," 1,020.00 ",PROTOCOL EDUCATION  LTD,Invoice,External Outreach
Housing & Regeneration Directorate,18/07/2023," 1,695.49 ",THAMES VALLEY CONTROLS LTD,Invoice,Lifts
Housing & Regeneration Directorate,18/07/2023," 2,070.00 ",ACR LONDON LTD,Invoice,Equipment
Adult Social Services Directorate,18/07/2023," 25,406.84 ",CRANSTOUN DRUG SERVICES,Invoice,Supporting People Contracts
Housing & Regeneration Directorate,18/07/2023," 7,781.10 ",BREYER GROUP PLC,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,18/07/2023," 119,326.30 ",DRAIN SURGEON SERVICES LTD,Invoice,General Repairs S/C
Environment & Community Services Directorate,18/07/2023," 2,999.68 ",EDMUNDSON ELECTRICAL LTD,Invoice,Building Works Stores
Adult Social Services Directorate,18/07/2023," 12,371.54 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,18/07/2023," 6,973.36 ",MARSHALLS MONO LTD,Invoice,Building Works Stores
Adult Social Services Directorate,18/07/2023," 12,333.50 ",Careoline Carers Services Ltd,Invoice,Supported Living
Adult Social Services Directorate,18/07/2023," 9,902.25 ",SIGNHEALTH,Invoice,Supporting People Contracts
Adult Social Services Directorate,18/07/2023," 23,288.12 ",GENERATE,Invoice,External Daycare
Adult Social Services Directorate,18/07/2023," 2,429.01 ",Servol Community Services,Invoice,Supporting People Contracts
Housing & Regeneration Directorate,18/07/2023," 110,919.78 ",WESTMINSTER BUILDING SERVICES ,Invoice,Major Repairs & Alterations
Adult Social Services Directorate,18/07/2023," 9,864.67 ",SEEABILITY,Invoice,External Residential Care
Housing & Regeneration Directorate,18/07/2023," 11,190.00 ",SURREY ENVIRONMENTAL SERVICES ,Invoice,Pest Control
Adult Social Services Directorate,18/07/2023," 3,603.80 ",SOUTHSIDE PARTNERSHIP,Invoice,Supporting People Contracts
Housing & Regeneration Directorate,18/07/2023," 2,395.25 ",PUBLIC CLOCKS LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,18/07/2023, 797.28 ,Hill Electrical Services Contr,Invoice,General Repairs S/C
Housing & Regeneration Directorate,18/07/2023, 907.70 ,WANDSWORTH COMMUNITY TRANSPORT,Invoice,Equipment
Adult Social Services Directorate,18/07/2023," 7,910.83 ",Together for Mental Wellbeing ,Invoice,External Residential Care
Housing & Regeneration Directorate,18/07/2023," 65,062.34 ",T BROWN GROUP LTD,Invoice,General Repairs Non S/C
Children's Services Directorate,18/07/2023," 5,010.08 ",BROOK STREET (UK) LTD,Invoice,CLA Support
Housing & Regeneration Directorate,18/07/2023," 194,672.03 ",F G KEEN LTD,Invoice,General Repairs S/C
Housing & Regeneration Directorate,18/07/2023," 1,442.04 ",CAN STRUCTURES LTD,Invoice,General Repairs S/C
Resources Directorate,18/07/2023," 12,960.00 ",ARGOS BUSINESS SOLUTIONS,Invoice,Social Fund Payments
Housing & Regeneration Directorate,18/07/2023," 37,000.82 ",Smith ,Invoice,Boiler House Repairs
Children's Services Directorate,18/07/2023, 592.08 ,SPECIAL PEOPLE,Invoice,Preventing Accom
Housing & Regeneration Directorate,18/07/2023," 239,012.19 ",M N M PROPERTIES SERVICES,Invoice,Asbestos Removal
Adult Social Services Directorate,18/07/2023," 20,128.12 ",WORKSHOP 305,Invoice,External Daycare
Housing & Regeneration Directorate,18/07/2023," 27,867.80 ",REDACTED PERSONAL DATA,Invoice,Major Repairs & Alterations
Housing & Regeneration Directorate,18/07/2023," 3,704.00 ",J CARROLL & SONS,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,18/07/2023," 2,148.00 ",B & B WINDOWS & METALWORK LTD,Invoice,General Repairs S/C
Housing & Regeneration Directorate,18/07/2023," 2,578.28 ",ENVIROVENT LTD,Invoice,General Repairs Non S/C
Children's Services Directorate,18/07/2023," 13,000.00 ",ST FAITH'S C OF E PRIMARY SCHO,Invoice,ST FAITHS CE CONTROL ACC
Adult Social Services Directorate,18/07/2023," 1,296.00 ",PAULWAY KENNELS & CATTERIES,Invoice,Other minor services
Environment & Community Services Directorate,18/07/2023," 60,562.40 ",Mallatite Ltd t/a Transport ,Invoice,Building Works Stores
Children's Services Directorate,18/07/2023, 550.00 ,THE SENSORY SMART CHILD LTD,Invoice,Other Therapies
Housing & Regeneration Directorate,18/07/2023," 7,069.73 ",NOW MEDICAL LTD,Invoice,Materials
Environment & Community Services Directorate,18/07/2023," 1,656.34 ",FRASER'S TIMBER MERCHANTS LTD,Invoice,Building Works Stores
Environment & Community Services Directorate,18/07/2023," 1,804.87 ",ALLSTAR BUSINESS SOLUTIONS LTD,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,18/07/2023," 25,617.06 ",VEOLIA CHP UK LTD,Invoice,Major Repairs & Alterations
Environment & Community Services Directorate,18/07/2023," 10,008.30 ",SIGNSCAPE SYSTEMS LTD,Invoice,Building Works Stores
Environment & Community Services Directorate,18/07/2023, 530.70 ,OSWALD DONNER & CO LTD,Invoice,Materials
Children's Services Directorate,18/07/2023," 6,204.38 ",Blue Arrow Ltd t/a RSS Global ,Invoice,Recruitment Costs
Housing & Regeneration Directorate,18/07/2023," 27,630.00 ",WILKS HEAD AND EVE,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,18/07/2023," 6,711.50 ",Atalian Servest Ltd,Invoice,Cleaning Contracts 
Children's Services Directorate,18/07/2023," 15,000.00 ",ALL SAINTS CE PRIMARY SCHOOL N,Invoice,ALL SAINTS CE CONTROL ACC
Children's Services Directorate,18/07/2023," 48,000.00 ",ALLFARTHING PRIMARY SCHOOL NAT,Invoice,ALLFARTHING CONTROL ACC
Children's Services Directorate,18/07/2023," 6,000.00 ",BEATRIX POTTER NATWEST A/C,Invoice,BEATRIX POTTER CONTROL ACC
Children's Services Directorate,18/07/2023," 30,000.00 ",BROADWATER PRIMARY SCHOOL,Invoice,BROADWATER CONTROL ACC
Children's Services Directorate,18/07/2023," 16,000.00 ",CHRIST CHURCH CE PRIMARY SCHOO,Invoice,CHRISTCHURCH CONTROL ACC
Children's Services Directorate,18/07/2023," 33,000.00 ",FALCONBROOK PRIMARY SCHOOL NAT,Invoice,FALCONBROOK CONTROL ACC
Children's Services Directorate,18/07/2023," 60,000.00 ",FIRCROFT PRIMARY SCHOOL NATWES,Invoice,FIRCROFT CONTROL ACC
Children's Services Directorate,18/07/2023," 87,000.00 ",FRANCIS BARBER PRU NATWEST A/C,Invoice,Francis Barber PRU Control Acc
Children's Services Directorate,18/07/2023," 72,000.00 ",GRANARD PRIMARY SCHOOL NATWEST,Invoice,GRANARD CONTROL ACC
Children's Services Directorate,18/07/2023," 25,000.00 ",HEATHMERE PRIMARY SCHOOL NATWE,Invoice,HEATHMERE CONTROL AC
Children's Services Directorate,18/07/2023," 25,000.00 ",HOTHAM PRIMARY SCHOOL NATWEST ,Invoice,HOTHAM CONTROL ACC
Children's Services Directorate,18/07/2023," 1,000.00 ",JOHN BURNS PRIMARY SCHOOL NATW,Invoice,JOHN BURNS CONTROL ACC
Children's Services Directorate,18/07/2023," 82,000.00 ",OAK LODGE SCHOOL NATWEST A/C,Invoice,OAK LODGE CONTROL ACC
Children's Services Directorate,18/07/2023," 13,000.00 ",VVVVVVVVVVVVVVVVVVVVVV,Invoice,OUR LADY OF VICT RC CTRL ACC
Children's Services Directorate,18/07/2023," 32,000.00 ",OUR LADY QUEEN OF HEAVEN RC SC,Invoice,OUR LADY QUEEN OF HEAV CNTL AC
Children's Services Directorate,18/07/2023," 177,000.00 ",PADDOCK SCHOOL NATWEST A/C,Invoice,PADDOCK CONTROL ACC
Children's Services Directorate,18/07/2023," 19,000.00 ",PENWORTHAM PRIMARY SCHOOL NATW,Invoice,PENWORTHAM JMI CNTL ACC
Children's Services Directorate,18/07/2023," 20,000.00 ",RIVERSDALE PRIMARY SCHOOL NATW,Invoice,RIVERSDALE CONTROL ACC
Children's Services Directorate,18/07/2023," 21,000.00 ",RONALD ROSS PRIMARY SCHOOL NAT,Invoice,RONALD ROSS CONTROL ACC
Children's Services Directorate,18/07/2023," 32,000.00 ",SACRED HEART SCHOOL (BATTERSEA,Invoice,SACRED HEART BATTERSEA CNTL AC
Children's Services Directorate,18/07/2023," 21,000.00 ",SELLINCOURT PRIMARY SCHOOL NAT,Invoice,SELLINCOURT CONTROL ACC
Children's Services Directorate,18/07/2023," 21,000.00 ",SMALLWOOD PRIMARY SCHOOL NATWE,Invoice,SMALLWOOD CONTROL ACC
Children's Services Directorate,18/07/2023," 32,000.00 ",SOUTHMEAD PRIMARY SCHOOL NATWE,Invoice,SOUTHMEAD CONTROL ACC
Children's Services Directorate,18/07/2023," 25,000.00 ",ST BONIFACE RC PRIMARY SCHOOL ,Invoice,ST BONIFACE RC CONTROL ACC
Children's Services Directorate,18/07/2023," 28,000.00 ",ST MARY'S RC PRIMARY SCHOOL NA,Invoice,ST MARYS RC CONTROL ACC
Children's Services Directorate,18/07/2023," 9,000.00 ",SWAFFIELD PRIMARY SCHOOL NATWE,Invoice,SWAFFIELD CONTROL ACC
Children's Services Directorate,18/07/2023," 27,000.00 ",TRINITY ST MARY'S CE SCHOOL NA,Invoice,TRINITY ST MARYS
Children's Services Directorate,18/07/2023," 7,000.00 ",WANDSWORTH CITY LEARNING CENTR,Invoice,City Learning Centre Ctl Acc
Children's Services Directorate,18/07/2023," 15,000.00 ",WEST HILL PRIMARY SCHOOL NATWE,Invoice,WEST HILL CONTROL ACC
Adult Social Services Directorate,18/07/2023," 31,028.32 ",Nacro,Invoice,Supporting People Contracts
Environment & Community Services Directorate,18/07/2023," 11,356.80 ",FABRIKAT LTD,Invoice,Building Works Stores
Capital Expenditure,18/07/2023," 287,155.20 ",Network Rail Infrastructure Lt,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,18/07/2023," 111,136.71 ",GROUND CONTROL LTD,Invoice,Garden Maintenance Non S/C
Environment & Community Services Directorate,18/07/2023, 510.32 ,BICKFORD TRUCK HIRE LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,18/07/2023," 1,740.00 ",FINESSE KITCHENS (UK) LTD,Invoice,Building Works Stores
Chief Executives Directorate,18/07/2023," 9,565.80 ",The Local Data Company Ltd,Invoice,General Contract Work
Housing & Regeneration Directorate,18/07/2023," 7,242.00 ",ARK PEST CONTROL LTD,Invoice,Pest Control
Adult Social Services Directorate,18/07/2023," 2,169.25 ",WANDSWORTH OLDER PEOPLES FORUM,Invoice,Grants to Voluntary Orgs
Housing & Regeneration Directorate,18/07/2023," 13,458.00 ",Krispar Repairs and Maintenanc,Invoice,General Repairs Non S/C
Adult Social Services Directorate,18/07/2023," 1,753.74 ",BOLINGBROKE MEDICAL CENTRE H85,Invoice,Third Party Pymt - Health
Environment & Community Services Directorate,18/07/2023," 1,080.00 ",ELECTRIC CENTRE,Invoice,Building Works Stores
Housing & Regeneration Directorate,18/07/2023, 852.00 ,TOP REMOVALS,Invoice,Materials
Housing & Regeneration Directorate,18/07/2023," 11,819.50 ",LIFTEC LIFTS LTD,Invoice,Lifts
Adult Social Services Directorate,18/07/2023," 50,927.23 ",LONDON HOMECARE LTD,Invoice,Extra Care Homecare
Housing & Regeneration Directorate,18/07/2023," 3,686.56 ",ANTI-GRAFFITI SYSTEMS LTD,Invoice,Property Maintenance 
Adult Social Services Directorate,18/07/2023, 830.40 ,REDACTED PERSONAL DATA,Invoice,Occupational Health Doctors
Adult Social Services Directorate,18/07/2023, 533.51 ,PREPAID FINANCIAL SERVICES,Invoice,Bank Charges
Environment & Community Services Directorate,18/07/2023," 2,030.40 ",D POWELL SURVEYING LTD,Invoice,Materials
Adult Social Services Directorate,18/07/2023," 3,798.18 ",A NEW LEAF,Invoice,External Homecare
Housing & Regeneration Directorate,18/07/2023," 4,591.86 ",WILLOW PUMPS LIMITED,Invoice,Major Repairs & Alterations
Housing & Regeneration Directorate,18/07/2023," 2,572.83 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,18/07/2023," 1,350.00 ",SGN CONNECTIONS LTD,Invoice,Miscellaneous Expenses
Environment & Community Services Directorate,18/07/2023, 596.45 ,PS TRUCK & CAR PARTS LTD,Invoice,Building Works Stores
Capital Expenditure,18/07/2023," 6,312.73 ",KINGSTON LANDSCAPE GROUP LTD,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,18/07/2023," 1,007.35 ",MILLWOOD SERVICING LTD,Invoice,Electrical Smaller Contracts
Children's Services Directorate,18/07/2023," 2,169.20 ",DIAGRAMA FOUNDATION,Invoice,Placement Costs
Housing & Regeneration Directorate,18/07/2023, 712.48 ,Underley Furnishing Limited,Invoice,Under Occupation Payments
Children's Services Directorate,18/07/2023," 20,899.02 ",FOSTERING FOR YOU,Invoice,External Fostering
Housing & Regeneration Directorate,18/07/2023," 18,434.28 ",CABLESHEER ASBESTOS LIMITED,Invoice,Vacants
Environment & Community Services Directorate,18/07/2023," 8,042.50 ",PROJECT CENTRE Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,18/07/2023," 6,688.31 ",PW ELECTRICAL SERVICES LTD,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,18/07/2023, 885.60 ,A.D.M.I Doors Ltd,Invoice,Reactive maintenance - bldgs
Capital Expenditure,18/07/2023," 4,531.26 ",BUTLER & YOUNG ASSOCIATES,Invoice,CAPEXP Professional Fees
Children's Services Directorate,18/07/2023," 10,423.32 ",Cascade Cars Service Ltd,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,18/07/2023," 6,244.99 ",ACCESSHIRE,Invoice,Payments To Sub-Contractors
Capital Expenditure,18/07/2023," 54,597.60 ",Accurate Roofing Ltd,Invoice,CAPEXP Construction Work
Children's Services Directorate,18/07/2023," 45,954.37 ",HM Prison & Probation Service,Invoice,General Contract Work
Resources Directorate,18/07/2023," 122,944.00 ",REDACTED PERSONAL DATA,Invoice,INSURANCE CLAIMS
Capital Expenditure,18/07/2023," 4,800.00 ",REDACTED PERSONAL DATA,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,18/07/2023," 15,034.98 ",LIMESQUARE VEHICLE RENTAL LTD,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,18/07/2023, 780.00 ,Live Karma Yoga Ltd,Invoice,Miscellaneous Expenses
Capital Expenditure,18/07/2023," 52,191.10 ",Collinstown Construction Ltd,Invoice,CAPEXP HRA House Purchase
Environment & Community Services Directorate,18/07/2023," 1,206.47 ",Cappagh Public Works Ltd,Invoice,Building Works Stores
Housing & Regeneration Directorate,18/07/2023," 6,631.81 ",ICAB (Hotel) Bookings,Invoice,B&B Payments
Adult Social Services Directorate,18/07/2023," 5,814.59 ",Creative Support Ltd,Invoice,Extra Care Homecare
Housing & Regeneration Directorate,18/07/2023," 37,944.93 ",Avison Young LTD,Invoice,Property Services Contracts
Housing & Regeneration Directorate,18/07/2023," 27,318.05 ",British Gas Social Housing Ltd,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,18/07/2023," 4,110.64 ",ENVIRONTEC,Invoice,Asbestos Removal
Adult Social Services Directorate,18/07/2023," 41,972.07 ",Abacus Mobility Ltd,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,18/07/2023," 24,638.65 ",AMALGAMATED LIFTS LTD,Invoice,Property Maintenance 
Children's Services Directorate,18/07/2023," 44,928.47 ",MI Computsolutions Incorporate,Invoice,Project Work
Children's Services Directorate,18/07/2023, 676.06 ,Paloma Systems Ltd,Invoice,Software purchases
