DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,13-Mar-24,732.76,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,598.32,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,921.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,719.16",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"12,669.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,721.68,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,089.28",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,13-Mar-24,"1,802.62",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,268.56",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,307.76",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,865.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,574.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,592.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,862.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,930.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,831.16,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,369.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,065.12",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,035.48",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,787.88",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,094.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,209.92",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,923.20,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,930.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,047.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,030.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,930.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,203.72",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,536.96,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,246.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,127.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,540.68,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,880.88,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,547.20,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,418.48",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,831.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,616.64,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"4,320.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,831.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"4,234.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,267.20",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,972.20,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,462.56",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,002.80",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,113.88",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,985.28",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,117.72",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,284.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,200.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,856.16,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,091.32",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,574.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Housing & Regeneration Directorate,13-Mar-24,"2,073.79",Redacted Personal Data,INVOICE,Under Occupation Payments
Housing & Regeneration Directorate,13-Mar-24,"2,306.68",Redacted Personal Data,INVOICE,Under Occupation Payments
Adult Social Services Directorate,13-Mar-24,"2,354.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,080.32",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,13-Mar-24,715.94,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,13-Mar-24,557.40,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,13-Mar-24,"1,130.16",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,13-Mar-24,677.58,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,13-Mar-24,565.08,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,477.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,074.48",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"5,640.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,316.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,105.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,353.80",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"4,402.72",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,894.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,182.92",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"5,687.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,068.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,882.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,605.88,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,115.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,408.32",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"11,966.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,439.12",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,795.92",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,773.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,743.96,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,982.08,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,285.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,578.04,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,645.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,434.16",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,298.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,383.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,745.60",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,565.04,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"4,184.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,732.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,532.56,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,801.92,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,842.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,734.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,932.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,320.76",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,719.12,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,570.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,995.16,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,183.88",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,684.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,563.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,527.40,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,624.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,929.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,787.76,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,809.20,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,275.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,030.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,017.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,163.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,534.48",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,972.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,200.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,175.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,860.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"5,400.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,396.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,197.80",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,997.20,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,531.84,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,625.20,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,994.84,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,475.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,526.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,702.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,189.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,130.16",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,390.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,462.56",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,578.92",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,272.88",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,531.84,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,065.12",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,531.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,882.92",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,808.16",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,531.84,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,981.48,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,205.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,229.88",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,396.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,906.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,662.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,357.60",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,763.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,795.92,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,856.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,878.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"9,644.66",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,561.56",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,795.16,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,092.20",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,861.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,962.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"9,426.76",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,191.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,495.80",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"5,117.12",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,283.16",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,147.76",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,052.48",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,864.24,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,557.28",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,709.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,063.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,794.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,388.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,864.24,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"11,433.60",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,329.60",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,139.80",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,156.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,316.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,202.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,312.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,531.84,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,369.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,105.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,066.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,258.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"4,764.92",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,225.60",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,878.16,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"5,323.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,614.16,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,770.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,330.80",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,130.32",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,595.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,560.20",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,051.56",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,449.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,600.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,214.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,717.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,848.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,900.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,946.44,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,041.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"10,753.16",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,261.32",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,103.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,115.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,239.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,333.24",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,681.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,622.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,750.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,997.20,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,620.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"7,040.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,506.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,950.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,939.40,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,575.68,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,511.68,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,692.52,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"4,671.48",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"4,975.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,805.96,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,600.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"5,956.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,748.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"9,372.58",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,617.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,900.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,400.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,664.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"11,338.12",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,337.28",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,506.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,873.92,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,091.28",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,029.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"3,449.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,728.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,396.88",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,664.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,362.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,745.44,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,908.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,045.80",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,617.24,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,492.40",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,642.68,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,680.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,708.64,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,769.76,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,083.88",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,080.32",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,945.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,662.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"1,944.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,730.48,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,13-Mar-24,"2,700.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
