DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,20/06/2023," 3,434.00 ",The Quest Academy,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 12,792.67 ",The Queensmill Trust,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 6,390.00 ",The Oak Montessori,Invoice,Independent Fees
Children's Services Directorate,20/06/2023," 14,175.69 ",THE NATIONAL FOSTERING AGENCY,Invoice,External Fostering
Children's Services Directorate,20/06/2023," 4,789.33 ",THE LONDON ORATORY SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 27,164.00 ",THE LIVITY SCHOOL,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 17,361.81 ",The Hurlingham Academy,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 3,403.33 ",The Gateway School and Technol,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 10,656.84 ",The Dunraven Educational Trust,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 2,520.00 ",The Baked Bean Charity,Invoice,Independent Fees
Children's Services Directorate,20/06/2023," 35,551.38 ",The Autism Project - Care Trad,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 47,722.97 ",THE ALTON (ACADEMY) SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 14,775.88 ",TELFERSCOT PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 12,342.00 ",Tammer UK Ltd,Invoice,Materials
Environment & Community Services Directorate,20/06/2023," 4,011.84 ",T.O.K. Construction Ltd,Invoice,Materials
Environment & Community Services Directorate,20/06/2023," 12,662.92 ",T & S ENVIRONMENTAL LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,20/06/2023, 690.00 ,SW1LIGHTING & ELECTRICAL LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023," 10,365.57 ",SURREY COUNTY COUNCIL (SOLD),Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 1,485.00 ",Suada Dika Speech And Language,Invoice,Other Therapies
Children's Services Directorate,20/06/2023, 616.26 ,Street Support Ltd,Invoice,CLA Support
Environment & Community Services Directorate,20/06/2023," 20,419.03 ",Storm Environmental Ltd,Invoice,Equipment
Children's Services Directorate,20/06/2023," 21,472.75 ",Step Academy Trust,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 3,351.00 ",St Philip's School,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 4,039.67 ",ST PETER'S EATON SQUARE C.E PR,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 2,394.67 ",St Mark's Church of England Pr,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 37,625.41 ",St Leonard's CE Primary School,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 5,252.56 ",St John's Walham Green CE Prim,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 14,787.73 ",ST GILES SCHOOL,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 9,014.40 ",St Francis Xavier College,Invoice,Post 16 fees
Children's Services Directorate,20/06/2023," 7,760.00 ",St Charles Catholic Sixth Form,Invoice,Post 16 fees
Children's Services Directorate,20/06/2023," 3,142.58 ",St Anne's Catholic Primary Sch,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 3,000.00 ",Spa Education Trust,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 156,175.63 ",Southfields Academy,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,20/06/2023," 2,572.83 ",South West BTL Ltd,Invoice,Private Rented Sector Offer
Children's Services Directorate,20/06/2023," 564,317.54 ",SOUTH THAMES COLLEGES GROUP,Invoice,Post 16 fees
Adult Social Services Directorate,20/06/2023," 28,790.64 ",SOMA HEALTHCARE LTD,Invoice,External Homecare
Housing & Regeneration Directorate,20/06/2023," 1,716.00 ",Shelter Trading Ltd,Invoice,Training
Environment & Community Services Directorate,20/06/2023," 841,914.40 ",Serco Limited,Invoice,Waste Contract
Children's Services Directorate,20/06/2023, 714.50 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Children's Services Directorate,20/06/2023," 83,278.18 ","SAINT CECILIA'S, WANDSWORTH SC",Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 5,096.59 ",Rye Oak Primary School,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 24,726.59 ",Rutherford House School,Invoice,Mainstream Top-Up
Capital Expenditure,20/06/2023," 1,116.00 ",Robinson Low Francis LLP,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,20/06/2023," 2,580.00 ",Righton&Blackburns Ltd,Invoice,Building Works Stores
Housing & Regeneration Directorate,20/06/2023," 2,376.00 ",RIDGE AND PARTNERS LLP,Invoice,Miscellaneous Expenses
Children's Services Directorate,20/06/2023, 840.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Environment & Community Services Directorate,20/06/2023, 570.22 ,Rexel (UK) LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023, 599.93 ,REMEDY RECRUITMENT GROUP LTD,Invoice,Consultants Specific Project
Children's Services Directorate,20/06/2023," 1,359.50 ",Qualiteach Ltd,Invoice,Consultants Specific Project
Environment & Community Services Directorate,20/06/2023," 18,378.00 ",PW ELECTRICAL SERVICES LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,20/06/2023," 2,727.44 ",PS TRUCK & CAR PARTS LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 152,717.43 ",PROSPECT EDUCATION (TECHNOLOGY,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023, 956.12 ,Prepaid Financial Services (E-,Invoice,Council Tax 
Environment & Community Services Directorate,20/06/2023," 1,135.76 ",PREMIER SHEDS + FENCING,Invoice,Materials
Housing & Regeneration Directorate,20/06/2023," 2,144.09 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,20/06/2023," 1,914.72 ",PN & FA Hoffman,Invoice,Private Rented Sector Offer
Chief Executives Directorate,20/06/2023, 714.27 ,Pegasus Opera Company,Invoice,Project Work
Environment & Community Services Directorate,20/06/2023," 3,672.48 ",PARMENTER BUILDERS LTD (P M PA,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023," 5,048.57 ",OUR ROCK LTD,Invoice,External Lodgings
Children's Services Directorate,20/06/2023," 15,333.33 ",Orchard Hill Academy Trust t/a,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 33,115.50 ",OHCAT T/A The Link School,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 502,360.82 ",OHCAT T/A NIGHTINGALE COMMUNIT,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 16,115.15 ",OASIS ACADEMY PUTNEY,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 8,952.35 ",Notre Dame Catholic Girls Scho,Invoice,Mainstream Top-Up
Adult Social Services Directorate,20/06/2023," 14,424.68 ",NHS Southwest London ICB,Invoice,Agency Staff
Children's Services Directorate,20/06/2023," 3,986.60 ",NEXT STEP FOSTERING SERVICES L,Invoice,External Fostering
Children's Services Directorate,20/06/2023," 15,049.33 ",NEWLANDS ACADEMY,Invoice,Special School Top-up
Environment & Community Services Directorate,20/06/2023," 5,400.00 ",Network Rail Infrastructure Lt,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023," 4,327.30 ",NESCOT,Invoice,Post 16 fees
Children's Services Directorate,20/06/2023," 67,949.17 ",NAS SERVICES LIMITED,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 1,716.48 ",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,20/06/2023," 6,760.92 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Housing & Regeneration Directorate,20/06/2023," 2,144.09 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Children's Services Directorate,20/06/2023," 29,502.46 ",MOSAIC JEWISH PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Adult Social Services Directorate,20/06/2023," 3,455.64 ",MIHOMECARE LIMITED,Invoice,External Homecare
Adult Social Services Directorate,20/06/2023," 1,938.00 ",Mia Care Services,Invoice,External Homecare
Environment & Community Services Directorate,20/06/2023," 8,160.00 ",Metis Consultants Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,20/06/2023," 8,442.50 ",MEDEQUIP ASSISTIVE TECHNOLOGY ,Invoice,Equipment
Children's Services Directorate,20/06/2023," 5,000.00 ",Meadow High School,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,20/06/2023," 8,000.00 ",McDermott Smith Law Ltd,Invoice,Legal & Court Fees 
Children's Services Directorate,20/06/2023," 5,220.00 ",Master Class Education Ltd,Invoice,Consultants Specific Project
Environment & Community Services Directorate,20/06/2023," 7,114.32 ",MARWOOD ELECTRICAL COMPANY LTD,Invoice,Building Works Stores
Environment & Community Services Directorate,20/06/2023," 18,890.44 ",MARSHALLS MONO LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 7,163.80 ",Marlborough Primary School,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 20,016.00 ",Mallatite Ltd t/a Transport ,Invoice,Building Works Stores
Environment & Community Services Directorate,20/06/2023," 5,603.23 ",MAGNET LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 4,073.04 ",MACAULAY PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 12,833.33 ",LONDON SOUTH EAST ACADEMIES TR,Invoice,Special School Top-up
Adult Social Services Directorate,20/06/2023," 38,256.48 ",LONDON HOMECARE LTD,Invoice,Extra Care Homecare
Children's Services Directorate,20/06/2023," 18,648.00 ",London Grid For Learning Trust,Invoice,Materials
Children's Services Directorate,20/06/2023," 235,866.40 ",London Borough Of Merton,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 732,864.02 ",Linden Lodge School,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 4,850.67 ",LANSDOWNE SCHOOL,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 101,153.28 ",LAMBETH COLLEGE,Invoice,Post 16 fees
Children's Services Directorate,20/06/2023," 17,154.57 ",LADY MARGARET SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 4,039.71 ",La Retraite RC Girls' School,Invoice,Mainstream Top-Up
Capital Expenditure,20/06/2023," 17,760.00 ",KIND & COMPANY (BUILDERS) LIMI,Invoice,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,20/06/2023," 14,976.00 ",KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Resources Directorate,20/06/2023," 1,924.52 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Children's Services Directorate,20/06/2023," 2,478.33 ",Jubilee Primary School & Child,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,20/06/2023," 2,573.00 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Resources Directorate,20/06/2023," 1,755.50 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Environment & Community Services Directorate,20/06/2023, 635.75 ,REDACTED PERSONAL DATA,Invoice,Residents Permits
Children's Services Directorate,20/06/2023," 3,753.00 ",IQRA VA PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 3,122.45 ",INSTARMAC GROUP PLC,Invoice,Materials
Environment & Community Services Directorate,20/06/2023," 1,308.04 ",INDUSTRIAL MAINTENANCE GROUP,Invoice,Materials
Children's Services Directorate,20/06/2023," 14,962.43 ",Holy Trinity CE Primary School,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 6,671.27 ",Holland Park School,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,20/06/2023," 3,772.94 ",HMO LEVEN 17 LTD,Invoice,Homeless Red Act Initiatives
Children's Services Directorate,20/06/2023," 5,063.00 ",Highshore School,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 12,694.64 ",HENRY CAVENDISH PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023, 559.32 ,HEATING PLUMBING SUPPLIES,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 16,350.61 ",HEATHBROOK PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 32,669.70 ",HAYS SPECIALIST RECRUITMENT GR,Invoice,Materials
Children's Services Directorate,20/06/2023," 50,399.28 ",HARRIS ACADEMY BATTERSEA,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 49,919.59 ",HARDSCAPE PRODUCTS LTD,Invoice,Materials
Children's Services Directorate,20/06/2023," 31,643.66 ",Griffin Primary School,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 6,055.00 ",GREY COAT HOSPITAL SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 2,066.67 ",Greenvale School,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 134,328.52 ",GRAVENEY ACADEMY,Invoice,Mainstream Top-Up
Capital Expenditure,20/06/2023," 3,542.40 ",GOULDEN HOUSE CO-OP LTD,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,20/06/2023," 7,182.00 ",GOLDIELOCKS LOCKSMITHS,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023," 10,392.03 ",Goldfinch Primary School (Eard,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023, 588.00 ,G S HEATING SERVICES,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023," 5,048.41 ",G & H Care Limited,Invoice,External Lodgings
Children's Services Directorate,20/06/2023," 2,659.80 ",FUTURE SKILLS TRAINING,Invoice,Independent Fees
Children's Services Directorate,20/06/2023," 2,577.47 ",Future Academies Trinity Acade,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 4,593.67 ",FULHAM COLLEGE BOYS' SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 6,617.17 ",Fulham Boys School Limited,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 6,566.18 ",FRASER'S TIMBER MERCHANTS LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 40,723.35 ",FRANCISCAN PRIMARY SCHOOL NATW,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 2,577.47 ",Forestdale Primary School,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 128,386.05 ",Flowbird Smart City UK Limited,Invoice,Furniture
Children's Services Directorate,20/06/2023," 36,645.88 ",Floreat Wandsworth Primary Sch,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 16,298.78 ",F M Conway Limited,Invoice,Materials
Resources Directorate,20/06/2023," 2,041.20 ",EXPERIAN LTD,Invoice,Other minor services
Environment & Community Services Directorate,20/06/2023, 713.33 ,ELECTRIC CENTRE,Invoice,Building Works Stores
Environment & Community Services Directorate,20/06/2023," 1,145.40 ",EDMUNDSON ELECTRICAL LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 24,978.33 ",Dysart School,Invoice,Special School Top-up
Environment & Community Services Directorate,20/06/2023," 1,546.00 ",DOWNS FLOORING LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023, 579.85 ,Delivering Outcomes LTD,Invoice,APC - External Lodgings
Children's Services Directorate,20/06/2023," 2,577.47 ",DAY ONE TRUST,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 1,921.51 ",CROYDON COLLEGE,Invoice,Post 16 fees
Environment & Community Services Directorate,20/06/2023," 2,802.24 ",CROWN PAINTS LIMITED,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 2,947.45 ",Crowland Primary School,Invoice,Mainstream Top-Up
Adult Social Services Directorate,20/06/2023," 56,084.60 ",Creative Support Ltd,Invoice,Extra Care Homecare
Chief Executives Directorate,20/06/2023, 850.00 ,REDACTED PERSONAL DATA,Invoice,Project Work
Environment & Community Services Directorate,20/06/2023, 606.53 ,CLOW GROUP LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 1,205.97 ",Classroom365 Ltd,Invoice,Hardware purchases
Environment & Community Services Directorate,20/06/2023," 1,148.73 ",CHRISTIE GLASS LTD,Invoice,Materials
Children's Services Directorate,20/06/2023," 16,859.20 ",CHRIST CHURCH PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 72,430.35 ",Chesterton (Academy) Primary S,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 11,210.84 ",CHELSEA ACADEMY,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 12,668.40 ",Certas Energy UK Ltd,Invoice,Frogmore Fuel Stores
Adult Social Services Directorate,20/06/2023," 377,750.00 ",Central London Comm Healthcare,Invoice,CLCH SWISH and Aligned Service
Children's Services Directorate,20/06/2023," 3,954.00 ",CATCH 22,Invoice,Subscriptions
Children's Services Directorate,20/06/2023," 4,328.40 ",Castlebridge Finance SPV Ltd,Invoice,Client Travel Expenses
Children's Services Directorate,20/06/2023," 5,566.67 ",Carshalton Athletic,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 5,632.82 ",CAREY GARDENS COOPERATIVE,Invoice,Equipment
Children's Services Directorate,20/06/2023," 14,744.50 ",CAREW ACADEMY,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 21,376.27 ",CARDINAL VAUGHAN MEMORIAL SCHO,Invoice,Mainstream Top-Up
Environment & Community Services Directorate,20/06/2023," 18,889.44 ",Cappagh Public Works Ltd,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023," 1,888.96 ",CAPEL MANOR COLLEGE,Invoice,Post 16 fees
Children's Services Directorate,20/06/2023," 4,256.67 ",Camelot Primary School,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 79,007.53 ",BURNTWOOD ACADEMY,Invoice,Resource Base Top Up
Environment & Community Services Directorate,20/06/2023," 7,107.87 ",BROWNING JONES & MORRIS LTD,Invoice,Building Works Stores
Children's Services Directorate,20/06/2023," 3,034.91 ",Brooklands College,Invoice,Post 16 fees
Children's Services Directorate,20/06/2023," 116,512.41 ",BOLINGBROKE ACADEMY T/A BOLING,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 4,039.71 ",Blenheim High School,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 5,795.48 ",REDACTED PERSONAL DATA,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,20/06/2023," 5,025.00 ",Beta Distribution (South) Ltd,Invoice,Postage
Environment & Community Services Directorate,20/06/2023, 600.42 ,BERNARD EXTON (SALES) LTD,Invoice,Materials
Children's Services Directorate,20/06/2023," 19,972.67 ",BEORMUND PRIMARY SCHOOL,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 21,218.98 ",Belleville Wix Academy,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 71,560.78 ",BELLEVILLE PRIMARY SCHOOL,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 32,017.35 ",BEDELSFORD SCHOOL,Invoice,Special School Top-up
Resources Directorate,20/06/2023," 9,970.50 ",REDACTED PERSONAL DATA,Invoice,Materials
Housing & Regeneration Directorate,20/06/2023," 37,944.93 ",Avison Young LTD,Invoice,Property Services Contracts
Environment & Community Services Directorate,20/06/2023," 2,809.26 ",AUTOMOTIVE LEASING LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,20/06/2023," 14,522.67 ",Auriga Academy Trust T/A Strat,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 179,055.22 ",ARK PUTNEY ACADEMY,Invoice,Mainstream Top-Up
Children's Services Directorate,20/06/2023," 39,120.80 ",Ark John Archer Primary Academ,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,20/06/2023," 2,572.91 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Environment & Community Services Directorate,20/06/2023," 1,692.56 ",ALLSTAR BUSINESS SOLUTIONS LTD,Invoice,Payments To Sub-Contractors
Adult Social Services Directorate,20/06/2023," 15,415.19 ",ALLIED HEALTHCARE,Invoice,External Homecare
Children's Services Directorate,20/06/2023," 2,577.47 ",Allen Edwards Primary School,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,20/06/2023," 1,545.74 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Children's Services Directorate,20/06/2023," 1,104.00 ",ADCS,Invoice,Training
Children's Services Directorate,20/06/2023," 1,140.00 ",Active Recruitment SEN,Invoice,Consultants Specific Project
Children's Services Directorate,20/06/2023," 8,923.59 ",Activate Learning,Invoice,Special School Top-up
Children's Services Directorate,20/06/2023," 3,594.00 ",ACS Private Hire Ltd,Invoice,Client Travel Expenses
Children's Services Directorate,20/06/2023," 100,895.52 ",ACHIEVING FOR CHILDREN LTD,Invoice,Mainstream Top-Up
Housing & Regeneration Directorate,21/06/2023," 8,855.84 ",Zyber Construction Ltd,Invoice,Vacants
Housing & Regeneration Directorate,21/06/2023," 9,120.00 ",Wey Property Limited,Invoice,B&B Payments
Environment & Community Services Directorate,21/06/2023," 1,185,535.20 ",WESTERN RIVERSIDE WASTE AUTHOR,Invoice,Wrwa - Refuse Disposal
Housing & Regeneration Directorate,21/06/2023," 2,355.79 ",W C EVANS ,Invoice,General Repairs Non S/C
Children's Services Directorate,21/06/2023," 14,906.22 ",VIBRANCE,Invoice,Direct Payments to  Clients
Children's Services Directorate,21/06/2023, 556.66 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,21/06/2023, 894.00 ,TOPS SERVICES LTD,Invoice,Electrical Smaller Contracts
Capital Expenditure,21/06/2023," 91,115.37 ",Topcoat Construction Ltd t/a,Invoice,CAPEXP HRA House Purchase
Housing & Regeneration Directorate,21/06/2023, 540.00 ,Top Tier Property Solutions Lt,Invoice,B&B Payments
Housing & Regeneration Directorate,21/06/2023," 1,020.00 ",TOP REMOVALS,Invoice,Under Occupation Payments
Children's Services Directorate,21/06/2023," 1,549.36 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,21/06/2023," 1,227.60 ",TM HOUSE & HOSTELS LTD,Invoice,B&B-Other Destitute
Housing & Regeneration Directorate,21/06/2023," 1,860.00 ",Theori Housing Management Serv,Invoice,B&B-Other Destitute
Housing & Regeneration Directorate,21/06/2023," 17,388.60 ",SW1LIGHTING & ELECTRICAL LTD,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,21/06/2023, 918.00 ,SURREY ENVIRONMENTAL SERVICES ,Invoice,General Repairs Non S/C
Adult Social Services Directorate,21/06/2023," 1,440.00 ",Strawberry Words Ltd,Invoice,Training
Environment & Community Services Directorate,21/06/2023," 27,468.00 ",Straight Manufacturing Ltd t/a,Invoice,General Contract Work
Housing & Regeneration Directorate,21/06/2023," 24,301.80 ",STENFORD PROPERTY LTD,Invoice,B&B Payments
Children's Services Directorate,21/06/2023," 87,479.41 ",ST CHRISTOPHERS FELLOWSHIP,Invoice,General Contract Work
Housing & Regeneration Directorate,21/06/2023," 3,120.00 ",Socotec UK Limited,Invoice,General Repairs S/C
Housing & Regeneration Directorate,21/06/2023," 25,161.06 ",Smith ,Invoice,Boiler House Repairs
Housing & Regeneration Directorate,21/06/2023," 23,235.50 ",Sittara Ltd,Invoice,B&B Payments
Adult Social Services Directorate,21/06/2023," 47,130.74 ",SINGLE HOMELESS PROJECT,Invoice,Supporting People Contracts
Children's Services Directorate,21/06/2023," 2,481.84 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,21/06/2023," 1,630.54 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,21/06/2023, 655.44 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Environment & Community Services Directorate,21/06/2023, 774.00 ,Royal Mail Group Ltd,Invoice,Equipment
Housing & Regeneration Directorate,21/06/2023," 3,498.00 ",Remax Asset Management,Invoice,B&B-Other Destitute
Housing & Regeneration Directorate,21/06/2023," 128,084.86 ",PURDY CONTRACTS LTD,Invoice,General Repairs Non S/C
Adult Social Services Directorate,21/06/2023," 1,378.22 ",Premier Cars Mini Cab Services,Invoice,Transport Hire & Leasing Costs
Resources Directorate,21/06/2023," 29,086.01 ",PHOENIX SOFTWARE LTD,Invoice,Cloud Server Managment
Resources Directorate,21/06/2023," 6,915.77 ",PAYPOINT NETWORK LTD,Invoice,Social Fund Payments
Housing & Regeneration Directorate,21/06/2023," 9,380.52 ",PARMENTER BUILDERS LTD (P M PA,Invoice,Improvements
Children's Services Directorate,21/06/2023," 1,242.86 ",PANGEA SUPPORT SERVICES LTD,Invoice,External Lodgings
Housing & Regeneration Directorate,21/06/2023," 1,867.72 ",Orbis Protect Limited,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,21/06/2023," 3,171.17 ",Oasis Products Vending Service,Invoice,Planned Maintenance - Bldgs
Housing & Regeneration Directorate,21/06/2023, 756.00 ,OAKLEY LOCKSMITHS LTD,Invoice,General Repairs S/C
Adult Social Services Directorate,21/06/2023," 3,070.45 ",NonStop Consulting Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,21/06/2023, 599.79 ,MILLWOOD SERVICING LTD,Invoice,Electrical Smaller Contracts
Housing & Regeneration Directorate,21/06/2023," 23,557.12 ",MILESTONE CONTRACTING LTD,Invoice,Vacants
Housing & Regeneration Directorate,21/06/2023," 5,565.33 ",METRO DIGITAL TV LTD,Invoice,TV Aerials
Housing & Regeneration Directorate,21/06/2023," 17,258.48 ",M N M PROPERTIES SERVICES,Invoice,Vacants
Housing & Regeneration Directorate,21/06/2023," 4,356.24 ",LONDON TOOLS LIMITED,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,21/06/2023," 28,822.80 ",London Hounslow Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,21/06/2023," 49,679.40 ",London Clapham South Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,21/06/2023," 57,715.62 ",LINK ESTATES,Invoice,B&B Payments
Housing & Regeneration Directorate,21/06/2023," 3,499.28 ",LIFTEC LIFTS LTD,Invoice,Lifts
Housing & Regeneration Directorate,21/06/2023," 56,092.68 ",LHG Thornton Heath Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,21/06/2023," 3,084.00 ",Krispar Repairs and Maintenanc,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,21/06/2023," 2,094.90 ",KOMPAN LTD,Invoice,Playgrounds
Capital Expenditure,21/06/2023," 15,840.00 ",KIND & COMPANY (BUILDERS) LIMI,Invoice,CAPEXP Other Building Reltd Wk
Children's Services Directorate,21/06/2023," 39,237.50 ",KIKIS CHILDRENS CLINIC,Invoice,Other Therapies
Children's Services Directorate,21/06/2023," 5,361.43 ",JAMMA UMOJA (RESIDENTIAL SERVI,Invoice,Essentials
Adult Social Services Directorate,21/06/2023," 59,007.01 ",J.C. MICHAEL GROUPS LTD,Invoice,External Homecare
Housing & Regeneration Directorate,21/06/2023," 12,785.56 ",J CARROLL & SONS Non CIS work ,Invoice,Non Residential
Capital Expenditure,21/06/2023," 15,011.30 ",INNER CIRCLE CONSULTING LIMITE,Invoice,CAPEXP Professional Fees
