FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
01/16/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,98.23,18.54,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/16/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,159.91,29.78,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/16/2024,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,181.44,36.29,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
01/16/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,139.51,25.7,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/16/2024,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,125.77,25.16,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
01/16/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,1265.67,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/16/2024,DISABLED CHILDREN SERVICE TEAM,TRAINLINE,18.84,3.77,4112,PASSENGER RAILWAYS,TRAINLINE,100089,DISABLED CHILDREN SE
01/16/2024,CHIEF EXECUTIVE & CORPORATE SUPPORT,LNER ONLINE,37.1,0,4112,PASSENGER RAILWAYS,LNER ONLINE,103588,PUBLIC HEALTH OVERHE
01/16/2024,ASSESSMENT & INTERVENTION TEAM (NORTH),WWW.TPEXPRESS.CO.UK,13.83,2.77,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100040,ASSESSMENT & INT NTH
01/16/2024,CHIEF EXECUTIVE & CORPORATE SUPPORT,LNER ONLINE,12.8,0,4112,PASSENGER RAILWAYS,LNER ONLINE,100052,CPFS SERVICE DIRECTO
01/16/2024,PUBLIC HEALTH OVERHEADS,TRAINLINE,11.71,0,4112,PASSENGER RAILWAYS,TRAINLINE,103588,PUBLIC HEALTH OVERHE
01/16/2024,TEMPORARY ACCOMMODATION TEAM,TOOLSTATION UK,34.92,6.98,5251,HARDWARE STORES,TOOLSTATION UK,103490,TEMP ACCOMMODAT TEAM
01/16/2024,MOORLANDS GRANGE,EBAY O 26-11048-24301,51.98,0,5311,DEPARTMENT STORES,EBAY O 26-11048-24301,104080,MOORLANDS GRANGE
01/16/2024,MOORLANDS GRANGE,WWW.ARGOS.CO.UK,27.2,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104080,MOORLANDS GRANGE
01/16/2024,MOORLANDS GRANGE,EBAY O 02-11065-38189,18.82,0,5311,DEPARTMENT STORES,EBAY O 02-11065-38189,104080,MOORLANDS GRANGE
01/16/2024,EMPLOYEE HEALTHCARE,SP MEDISAVE.CO.UK,429.88,85.98,5399,MISCELLANEOUS GENERAL MERCHANDISE,SP MEDISAVE.CO.UK,101237,EMPLOYEE HEALTHCARE
01/16/2024,CLAREMONT HOUSE,WM MORRISONS STORE PIC,97.28,4.34,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104077,CLAREMONT HOUSE
01/16/2024,MOORLANDS GRANGE,WM MORRISONS STORE,14.6,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104080,MOORLANDS GRANGE
01/16/2024,CHERRY TREES,TESCO STORES 5731,154.54,30.91,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
01/16/2024,LEAVING CARE 18-21 (25) TEAM,F & F CARPETS LTD,50,0,5713,FLOOR COVERING STORES,F & F CARPETS LTD,100069,LEAVING CARE 18-21 (
01/16/2024,LEAVING CARE 18-21 (25) TEAM,F & F CARPETS LTD,200,0,5713,FLOOR COVERING STORES,F & F CARPETS LTD,100069,LEAVING CARE 18-21 (
01/16/2024,LEAVING CARE 18-21 (25) TEAM,CURRYS ONLINE,639.17,127.83,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
01/16/2024,RELIEF STAFF,AMZNMKTPLACE,33.86,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103155,BUDGET COST CENTRE
01/16/2024,TOWN HALLS,AMZNMKTPLACE,4.96,0.99,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103809,TOWN HALLS
01/16/2024,IT PEOPLE,AMZNMKTPLACE,239.75,48,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104062,S TRM & URGNT SUPPSK
01/16/2024,ELM GROVE,AMZNMKTPLACE,16.98,3.46,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
01/16/2024,ELM GROVE,AMZNMKTPLACE,7.04,1.41,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100095,ORCHARD VIEW
01/16/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),METRO INNS,1233.33,246.67,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",METRO INNS,100037,ASSESSMENT & INT STH
01/16/2024,LEAVING CARE 18-21 (25) TEAM,KIRKLEES COUNCIL,4,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,KIRKLEES COUNCIL,100069,LEAVING CARE 18-21 (
01/16/2024,ELM GROVE,PARENTPAY E-COM R,269.35,0,8220,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",PARENTPAY E-COM R,100094,ELM GROVE
01/16/2024,COMMUNITIES PLUS-CENTRAL,PADLET PADLET SOFTWAR,-89.99,-7.15,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,PADLET PADLET SOFTWAR,106533,INT. WELLNESS MODEL
01/16/2024,PSYCHOLOGY,ELSA NETWORK,50,0,8641,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",ELSA NETWORK,100260,PSYCHOLOGY
01/17/2024,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,274.83,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
01/17/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,785.27,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/17/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,107.22,19.24,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/17/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,598.27,119.66,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/17/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,358.2,65.03,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
01/17/2024,BED AND BREAKFAST,PREMIER INN,174.99,34.99,3811,PREMIER INN,PREMIER INN,103491,BED AND BREAKFAST
01/17/2024,TEMPORARY ACCOMMODATION TEAM,PREMIER INN,504.51,100.9,3811,PREMIER INN,PREMIER INN,103490,TEMP ACCOMMODAT TEAM
01/17/2024,TEMPORARY ACCOMMODATION TEAM,PREMIER INN,504.51,201.8,3811,PREMIER INN,PREMIER INN,103490,TEMP ACCOMMODAT TEAM
01/17/2024,TEMPORARY ACCOMMODATION TEAM,PREMIER INN,504.51,0,3811,PREMIER INN,PREMIER INN,103490,TEMP ACCOMMODAT TEAM
01/17/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,52.75,10.55,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
01/17/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,52.75,10.55,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
01/17/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),NORTHERNRAILWAY.CO.UK,13.7,0,4112,PASSENGER RAILWAYS,NORTHERNRAILWAY.CO.UK,100037,ASSESSMENT & INT STH
01/17/2024,EMERGENCY DUTY SERVICE,BKG HOTEL AT BOOKING.C,41.67,8.33,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,105520,EDS
01/17/2024,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,315,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
01/17/2024,E&CC BUSINESS SUPPORT,BRITISH GAS OTP,51.72,2.59,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS OTP,103492,HRA PROPERTIES
01/17/2024,THE GLASS BOX (FRIENDLY STREET),EDF ENERGY CUSTOMERS -,26.25,1.31,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",EDF ENERGY CUSTOMERS -,102108,BATLEY BUSINESS PARK
01/17/2024,THE GLASS BOX (FRIENDLY STREET),NPOWER LIMITED,51.52,2.58,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",NPOWER LIMITED,102108,BATLEY BUSINESS PARK
01/17/2024,LIBRARY & INFORMATION CENTRES,WWW.PROTOTOOLS.CO.UK,6430,1286,5046,"COMMERCIAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED",WWW.PROTOTOOLS.CO.UK,107586,UKSPF DEWSBURY MAKERSPACE
01/17/2024,TECHNICIANS,DEFIBSHOP.CO.UK,144,28.8,5047,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,DEFIBSHOP.CO.UK,103809,TOWN HALLS
01/17/2024,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,25.82,5.17,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,107055,THE GLASS BOX
01/17/2024,LEAVING CARE 18-21 (25) TEAM,ARGOS SHOREHEAD,19.8,0,5310,DISCOUNT STORES,ARGOS SHOREHEAD,100069,LEAVING CARE 18-21 (
01/17/2024,LEAVING CARE 18-21 (25) TEAM,ARGOS SHOREHEAD,166.95,0,5310,DISCOUNT STORES,ARGOS SHOREHEAD,100069,LEAVING CARE 18-21 (
01/17/2024,LEAVING CARE 18-21 (25) TEAM,FREDDIES,15,0,5310,DISCOUNT STORES,FREDDIES,100069,LEAVING CARE 18-21 (
01/17/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),PAYPAL ARGOSDIRECT,78.33,15.67,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100037,ASSESSMENT & INT STH
01/17/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),PAYPAL ARGOSDIRECT,141.63,28.32,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100037,ASSESSMENT & INT STH
01/17/2024,ELM GROVE,PAYPAL EUROTRADEWL EU,35.42,7.08,5331,VARIETY STORES,PAYPAL EUROTRADEWL EU,100094,ELM GROVE
01/17/2024,LEAVING CARE 18-21 (25) TEAM,B&M 713 NEW STREET,139,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 713 NEW STREET,100069,LEAVING CARE 18-21 (
01/17/2024,CATERING MANAGEMENT,ALDI 10 779,5.8,0,5411,"GROCERY STORES, SUPERMARKETS",ALDI 10 779,103164,CATERING MANAGEMENT
01/17/2024,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,30,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
01/17/2024,LEAVING CARE 18-21 (25) TEAM,SAINSBURYS S/MKTS,61.52,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100069,LEAVING CARE 18-21 (
01/17/2024,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,38.1,1.9,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
01/17/2024,MOORLANDS GRANGE,SAINSBURYS S/MKTS,11.4,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,104080,MOORLANDS GRANGE
01/17/2024,YPAT,AMZNMKTPLACE,11.63,2.32,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100096,YPAT
01/17/2024,YPAT,AMZNMKTPLACE,5.53,1.11,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100096,YPAT
01/17/2024,YPAT,AMZNMKTPLACE,10.65,2.13,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100096,YPAT
01/17/2024,RELIEF STAFF,AMZNMKTPLACE,16.99,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103155,BUDGET COST CENTRE
01/17/2024,IT PEOPLE,AMZNMKTPLACE,121.63,24.36,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
01/17/2024,IT PEOPLE,AMZNMKTPLACE,589.7,117.93,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106979,EMPTY HOMES AND ADAPTATIONS TEAMS
01/17/2024,IT PEOPLE,AMZNMKTPLACE,98.46,19.72,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
01/17/2024,IT PEOPLE,AMZNMKTPLACE,63.71,12.76,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
01/17/2024,IT PEOPLE,AMZNMKTPLACE,63.71,12.76,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
01/17/2024,IT PEOPLE,AMZNMKTPLACE,157.25,31.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104062,S TRM & URGNT SUPPSK
01/17/2024,IT PEOPLE,AMZNMKTPLACE,44.3,8.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106979,EMPTY HOMES AND ADAPTATIONS TEAMS
01/17/2024,IT PEOPLE,AMZNMKTPLACE,71.58,14.3,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106966,NRTH EMPTY HM (2126)
01/17/2024,IT PEOPLE,AMZNMKTPLACE,100.22,20.02,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106972,STH EMPTY HOMS(3136)
01/17/2024,IT PEOPLE,AMZNMKTPLACE,1364.36,272.86,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106972,STH EMPTY HOMS(3136)
01/17/2024,IT PEOPLE,AMZNMKTPLACE,71.58,14.3,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106980,ADAPTATIONS (4546)
01/17/2024,IT PEOPLE,AMZNMKTPLACE,974.54,194.9,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106980,ADAPTATIONS (4546)
01/17/2024,IT PEOPLE,AMZNMKTPLACE,84.5,16.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
01/17/2024,IT PEOPLE,AMZNMKTPLACE,974.54,194.9,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106966,NRTH EMPTY HM (2126)
01/17/2024,IT PEOPLE,AMZNMKTPLACE,589.7,117.93,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107224,RECYCLING AND WASTE
01/17/2024,LIBRARY & INFORMATION CENTRES,AMZNBUSINESS GR7HB1DM5,11.15,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS GR7HB1DM5,103763,BOOK FUND
01/17/2024,WOODLANDS,HORIZON WILKINSONS HUD,6,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,HORIZON WILKINSONS HUD,100081,WOODLANDS
01/17/2024,LEAVING CARE 18-21 (25) TEAM,KIRKLEES COUNCIL,2.5,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,KIRKLEES COUNCIL,100069,LEAVING CARE 18-21 (
01/17/2024,MAGDALE HOUSE,RINGGO PARKING,2.38,0.48,7523,AUTOMOBILE PARKING LOTS AND GARAGES,RINGGO PARKING,107106,MAGDALE HOUSE
01/17/2024,AMHP SERVICES (SESSIONAL),HMCTS GRIMSBY&SCUNTHOR,81,0,9222,FINES,HMCTS GRIMSBY&SCUNTHOR,104099,AMHP SERVS (SESSION)
01/17/2024,INCOME MANAGEMENT,N WY WARRANT CONTROL,130,0,9222,FINES,N WY WARRANT CONTROL,107007,INCOME MANAGEMENT
01/17/2024,PROFESSIONAL HUMAN RESOURCES,C2E878301300M UKVI,3239,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,C2E878301300M UKVI,104062,S TRM & URGNT SUPPSK
01/17/2024,ASSESSMENT & INTERVENTION TEAM (NORTH),LEEDS CITY COUNCIL,36.67,7.33,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LEEDS CITY COUNCIL,100040,ASSESSMENT & INT NTH
01/18/2024,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,64.75,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
01/18/2024,BED AND BREAKFAST,PREMIER INN,317.96,0,3811,PREMIER INN,PREMIER INN,103491,BED AND BREAKFAST
01/18/2024,BED AND BREAKFAST,PREMIER INN,477.44,95.49,3811,PREMIER INN,PREMIER INN,103491,BED AND BREAKFAST
01/18/2024,LEGAL,WWW.TPEXPRESS.CO.UK,25,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,103939,LEGAL
01/18/2024,CHIEF EXECUTIVE & CORPORATE SUPPORT,TRAINLINE,61.33,0,4112,PASSENGER RAILWAYS,TRAINLINE,105679,"DIRECTOR C, PH & ASC"
01/18/2024,CHIEF EXECUTIVE & CORPORATE SUPPORT,TRAINLINE,22.4,0,4112,PASSENGER RAILWAYS,TRAINLINE,105679,"DIRECTOR C, PH & ASC"
01/18/2024,CHIEF EXECUTIVE & CORPORATE SUPPORT,TRAINLINE,156.41,0,4112,PASSENGER RAILWAYS,TRAINLINE,105679,"DIRECTOR C, PH & ASC"
01/18/2024,TEMPORARY ACCOMMODATION TEAM,BRITISH GAS ONLINE,28.57,1.43,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103490,TEMP ACCOMMODAT TEAM
01/18/2024,TEMPORARY ACCOMMODATION TEAM,BRITISH GAS ONLINE,28.57,1.43,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103490,TEMP ACCOMMODAT TEAM
01/18/2024,THE GLASS BOX (FRIENDLY STREET),SCREWFIX DIR. LTD,-25.82,-5.17,5211,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR. LTD,107055,THE GLASS BOX
01/18/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.ARGOS.CO.UK,26.62,5.32,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100037,ASSESSMENT & INT STH
01/18/2024,LD DAY SERVICES NK,WWW.ARGOS.CO.UK,6.67,1.33,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104049,LD DAY SERVICES NK
01/18/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.ARGOS.CO.UK,33.32,6.67,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100037,ASSESSMENT & INT STH
01/18/2024,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,13.5,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
01/18/2024,LD DAY SERVICES NK,WWW.ARGOS.CO.UK,53.33,10.67,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104049,LD DAY SERVICES NK
01/18/2024,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,201.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
01/18/2024,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,11.68,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
01/18/2024,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,1.83,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
01/18/2024,LIBRARY & INFORMATION CENTRES,SAINSBURYS S/MKTS,20.89,2.61,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,107536,WARM SPACES
01/18/2024,ELM GROVE,TESCO STORES,195.91,1.4,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
01/18/2024,ELM GROVE,TESCO STORES,5.6,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
01/18/2024,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,183.04,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
01/18/2024,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,-3.34,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
01/18/2024,TOWN HALL BARS HQ,PPOINT_ SAMY LIMITED 3,1.49,0,5499,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",PPOINT_ SAMY LIMITED 3,107334,ONE VENUE DEWS TH
01/18/2024,LAC 0-18 TEAM,PINEAPPLE CONTRACTS UN,767.62,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PINEAPPLE CONTRACTS UN,100069,LEAVING CARE 18-21 (
01/18/2024,LAC 0-18 TEAM,PINEAPPLE CONTRACTS UN,767.59,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PINEAPPLE CONTRACTS UN,100069,LEAVING CARE 18-21 (
01/18/2024,LAC 0-18 TEAM,PINEAPPLE CONTRACTS UN,767.59,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PINEAPPLE CONTRACTS UN,100069,LEAVING CARE 18-21 (
01/18/2024,LEAVING CARE 18-21 (25) TEAM,AO RETAIL LIMITED,490,98,5722,HOUSEHOLD APPLIANCE STORES,AO RETAIL LIMITED,100069,LEAVING CARE 18-21 (
01/18/2024,WORKSHOPS,AMZNMKTPLACE,22.27,4.45,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103363,FLEET
01/18/2024,ASSESSMENT & INTERVENTION TEAM (NORTH),VOUCHER EXPRESS,58.33,11.67,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,VOUCHER EXPRESS,100040,ASSESSMENT & INT NTH
01/18/2024,IT PEOPLE,AMZNMKTPLACE,83.3,16.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107224,RECYCLING AND WASTE
01/18/2024,IT PEOPLE,AMZNMKTPLACE,380.1,75.9,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
01/18/2024,IT PEOPLE,AMZNBUSINESS E72AO0A25,47.66,9.53,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS E72AO0A25,107009,OPSS
01/18/2024,ELM GROVE,AMZNMKTPLACE,-29.9,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
01/18/2024,YPAT,AMZNMKTPLACE,26.05,5.2,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100096,YPAT
01/18/2024,CASTLE GRANGE,AMZNMKTPLACE,6.66,1.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
01/18/2024,CASTLE GRANGE,AMZNMKTPLACE,9.97,1.99,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
01/18/2024,TEMPORARY ACCOMMODATION TEAM,BRITANNIA,400,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",BRITANNIA,103490,TEMP ACCOMMODAT TEAM
01/18/2024,TEMPORARY ACCOMMODATION TEAM,BRITANNIA,300,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",BRITANNIA,103490,TEMP ACCOMMODAT TEAM
01/18/2024,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
01/18/2024,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,108,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
01/19/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),PREMIER INN,-29.97,0,3811,PREMIER INN,PREMIER INN,100037,ASSESSMENT & INT STH
01/19/2024,FOSTERING TEAM,TRAINLINE,39.12,0,4112,PASSENGER RAILWAYS,TRAINLINE,100057,FOSTERING TEAM
01/19/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,47.33,9.47,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
01/19/2024,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,517.05,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
01/19/2024,TECHNICIANS,WICKES DEWSBURY,13.33,2.67,5200,HOME SUPPLY WAREHOUSE STORES,WICKES DEWSBURY,102683,DEWSBURY TOWN HALL
01/19/2024,CLEANSING MANAGEMENT,WWW.SCREWFIX.COM,94.83,18.97,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,103553,CLEANSING MANAGEMNT
01/19/2024,LAC 0-18 TEAM,WWW.ARGOS.CO.UK,50.48,10.1,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
01/19/2024,IYCE,ONBUY.COM,27.3,5.46,5399,MISCELLANEOUS GENERAL MERCHANDISE,ONBUY.COM,107440,NESTA
01/19/2024,IYCE,WWW.TOTALMERCHANDISE,348.61,69.72,5399,MISCELLANEOUS GENERAL MERCHANDISE,WWW.TOTALMERCHANDISE,107440,NESTA
01/19/2024,WOODLANDS,WM MORRISONS STORE PIC,320.07,64.02,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,100081,WOODLANDS
01/19/2024,LEAVING CARE 18-21 (25) TEAM,LIDL GB DEWSBURY,26.11,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB DEWSBURY,100069,LEAVING CARE 18-21 (
