LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192616,570.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192618,1265.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192619,2917.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192620,1427.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192621,2249.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192623,1001.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192624,777.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192625,1634.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192626,1702.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192627,1007.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192628,4140.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192629,3332.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192630,2382.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192631,2131.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192633,3339.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192634,670,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192635,1334.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192636,644.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192637,1124.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192638,1563.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192639,1391.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192640,1410.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192641,1265.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192642,2297.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192643,4247.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192644,2290.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192645,3222.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192646,347.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192647,1366.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192649,2416.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192650,494.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192651,952.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192652,1785.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192653,878.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192654,600.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192655,1050.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192656,1017.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192657,2688.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192658,1428.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192659,1354.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192660,4577.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192661,626.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192662,3018.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192663,745.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192664,530.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192665,2281.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192666,659.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192667,3076.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192668,1961.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192669,1757.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192670,1617.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192672,987.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192673,1468.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192674,2198.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192675,681.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192676,1450.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192677,1540.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192678,3387.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192679,843.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192680,2365.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192681,644.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192683,512.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192685,2197.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192686,1276.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192688,407.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192689,1776.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192690,448.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192691,2539.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192692,2357.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192693,1302.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192694,1406.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192695,1210.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192696,2308.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192697,2279.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192698,1721.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192699,2239.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192700,1070.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192701,852.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192702,775.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192705,758.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192706,1506.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192707,1621,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192708,530.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192709,512.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192710,612.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192711,2186.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192712,1556.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192713,1469.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192714,299.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192716,1426.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192717,567.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192718,527.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192719,628.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192720,1574.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192721,1905.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192722,575.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192723,2299.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192724,863.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192726,325.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192727,2709.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192728,3086.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192729,494.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192730,926,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192731,2443.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192732,5309.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192733,1570.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192734,2119.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192735,679.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192736,308.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192737,1879.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192740,366.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192741,2086.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192742,497.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192744,686.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192745,2272.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192746,1005.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192747,1603.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192748,528.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192749,1899.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192750,2195.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192751,1718.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192752,546.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192753,301.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192754,1812.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192755,818.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192756,2815.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192757,2179.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192758,677.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192759,292.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192760,2133.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192761,2316.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192762,2604.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192763,3704.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192765,2667.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192769,570,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192770,958.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192771,1861.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192772,860.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192775,1073.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192776,769,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192777,342.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192778,3369.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192779,1757.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192782,1405,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192784,1325.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192785,687.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192787,993.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192788,461.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192789,1625.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192790,695.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192791,1260.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192793,1520.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192794,2543.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192796,955.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192798,4761.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192799,318.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192801,901.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192802,1247.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192803,476.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192805,769,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192806,732.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192807,1007.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192809,1336.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192811,1326.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192812,1538.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192813,1910,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192814,1718.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192815,307,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192819,1245.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192820,2331.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192822,2472,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192825,538.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192826,2685.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192827,5201.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192828,692.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192829,1181.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192830,537.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192831,5586.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192832,826.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192833,2483.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192835,1409.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192836,1297.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192837,880.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192838,285.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192839,1085.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192840,1164.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192841,256.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192842,620.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192843,2984.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192844,310.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192845,580.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192847,3411.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192848,738.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192849,1631.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192850,1970.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192853,1281.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192854,899.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192855,1419.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192856,292.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192857,844.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192858,648.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192859,1394,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192860,1536.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192861,908.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192862,439.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192863,437.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192864,706.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192866,1129.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192867,1785.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192868,1456.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192869,1901.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192871,3010.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192872,640.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192874,677.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192875,1476.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192876,13339.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192877,624.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192878,861.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192879,984.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192880,1489.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192881,292.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192883,2190.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192884,551.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192887,846.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192888,503.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192889,620.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192890,1297.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192891,1112.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192892,1784.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192893,1245.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192895,2307.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192896,1446.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192898,3358.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192899,546.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192900,5231.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192902,1159.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192903,457.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192905,941.84,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45036,7003192906,535.52,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45036,7003192908,394.6,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45036,7003192909,535.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192911,1083.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192912,473.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192914,2410,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45036,7003192915,535.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192916,686.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192917,1245.08,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45036,7003192920,535.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192923,2393.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192924,1794.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192925,1153.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192926,2856.72,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45036,7003192927,1049.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192928,2458,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192929,511.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192933,1860.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192934,666,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192935,682.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192936,1328.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192938,3110.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192940,3515.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192941,3882.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192942,3844.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192943,1098.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192944,1176.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45036,7003192945,2817.68,REDACTED
