LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PLACE,Tools & Machinery,45338,4100818058,1694.47,P.TUCKWELL LTD
LONDON BOROUGH OF ENFIELD,PLACE,Tools & Machinery,45338,4100818060,962.23,P.TUCKWELL LTD
LONDON BOROUGH OF ENFIELD,PLACE,Travel/Food/Ent srvc,45338,4100817969,333.34,FORTY HALL BANQUETING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,3300326852,13903.97,PERSON CENTRED CARE HOMES (RESIDENT
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45338,4100817981,12347.34,BETA DISTRIBUTION (SOUTH) LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45338,4100818045,25119.8,KEEGANS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45338,4100818046,18117.75,KEEGANS LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecommunications,45338,3300326816,2351.71,VIRGIN MEDIA PAYMENTS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecommunications,45338,3300326817,260.72,VIRGIN MEDIA PAYMENTS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45338,4100814746,2170,RVTV SECURITY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45338,4100815516,250,RVTV SECURITY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45338,4100815780,4316,IMPERIAL POLYTHENE PRODUCTS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100817976,25154.5,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100817977,524,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494622,1150,TALLIS HOUSE
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45338,4100814798,215,CYCLEHOOP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Travel/Food/Ent srvc,45338,4100817970,250,FORTUNA MOBILITY
LONDON BOROUGH OF ENFIELD,PLACE,Property/Land Srvcs,45338,4100817379,300,SCHOOL HIRE & FUNCTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,4100817979,520,ELKLAN TRAINING LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Recruitment services,45338,3300326847,53237.37,MATRIX SCM LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Recruitment services,45338,3300326849,528637.59,MATRIX SCM LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45338,3300326850,3300,ASSURED PROPERTY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45338,4100815167,673.49,WELTERS ORGANISATION WORLDWIDE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,3300326853,6729.82,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494271,582.67,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494624,1774.15,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45338,4100815793,460.67,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Parks/Sport/Recreatn,45338,4100814881,1739.93,5 STAR PET CARE SERVICES
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45338,4100818055,5730,WEB-LABS
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45338,4100814703,687.99,ATLANTIC CLEANING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45338,4100814782,300,ATLANTIC CLEANING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45338,4100814787,2735.55,ATLANTIC CLEANING SERVICES LTD
LONDON BOROUGH OF ENFIELD,CEX,Published Products,45338,4100814175,5916.22,COLLECTOR SET PRINTERS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45338,4100817214,13542.2,LB OF BARKING AND DAGENHAM
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45338,4100814791,1905.04,WINCHMORE HILL PRACTICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45338,4100815740,910,WINCHMORE HILL PRACTICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Emergency/Legl Srvcs,45338,4100815547,1350,FIELD COURT CHAMBERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45338,4100817971,522.65,GEL OVATIONS EUROPE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100815452,20170.81,JAMORES LIMITED T/A JAMORES HOMES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100816803,20170.81,JAMORES LIMITED T/A JAMORES HOMES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100816804,18356.43,JAMORES LIMITED T/A JAMORES HOMES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100817861,20792.14,JAMORES LIMITED T/A JAMORES HOMES
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326844,770,ASEND LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326846,630,ASEND LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326848,1365,ASEND LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326854,490,ASEND LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45338,4100814606,535,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45338,4100814608,576.03,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45338,4100816177,680,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45338,4100816323,937.83,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45338,4100816324,700,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45338,4100816325,1400,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45338,4100816384,234.7,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Child Social Care,45338,4100818053,2735,LONDON BOROUGH OF ISLINGTON
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100815012,3950.29,FOSTERING INNOVATIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100815013,3950.29,FOSTERING INNOVATIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100815114,3950.33,FOSTERING INNOVATIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100815115,3950.29,FOSTERING INNOVATIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100815769,3587.14,FOSTERING INNOVATIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,4100818037,55686.21,COMMUNITY BARNET
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45338,4100818090,415.62,TECHNICAL SURFACES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100817964,1250,PROSPERO GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100817966,1300,PROSPERO GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100814678,435.38,GO AHEAD HOMES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100814679,4828.57,GO AHEAD HOMES LIMITED
LONDON BOROUGH OF ENFIELD,CEX,Emergency/Legl Srvcs,45338,4100817205,300,NEW COURT CHAMBERS
LONDON BOROUGH OF ENFIELD,CEX,BlueLight/prison/prb,45338,4100818038,400,42 BEDFORD ROW
LONDON BOROUGH OF ENFIELD,CEX,BlueLight/prison/prb,45338,4100818047,800,42 BEDFORD ROW
LONDON BOROUGH OF ENFIELD,CEX,BlueLight/prison/prb,45338,4100818063,650,42 BEDFORD ROW
LONDON BOROUGH OF ENFIELD,CEX,BlueLight/prison/prb,45338,4100818077,400,42 BEDFORD ROW
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45338,4100818071,327.5,KEYSTONE LAW LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45338,4100818075,3860,KEYSTONE LAW LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45338,4100818079,252.5,KEYSTONE LAW LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45338,4100818080,452.5,KEYSTONE LAW LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,4100815493,6282,INCLUSION.ME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100816982,8126.46,NURSING DIRECT HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100816768,541010.93,PILON LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494614,3481.2,HERTS COUNTY COUNCIL- SHARED LIVES
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326662,2508,POWERFUL VOICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100818002,5920,SUCCESS CLUB CIO
LONDON BOROUGH OF ENFIELD,PLACE,Minerals & textiles,45338,4100815022,1580.4,COMPASS MINERALS UK LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45338,4100818004,1152,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45338,4100818005,2317,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45338,4100818006,1152,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45338,4100818007,2317,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100818008,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100818009,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45338,4100818010,2317,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100818011,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100817963,395,E SAFETY TRAINING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100815180,6875,REED TALENT SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100817254,5500,REED TALENT SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494554,1428.96,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494556,732.8,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494558,2051.84,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494560,1227.44,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494562,2564.8,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494564,512.96,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494566,1282.4,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494568,1190.8,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494570,2564.8,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494572,2821.28,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494576,512.96,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494578,1025.92,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494580,769.44,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494582,3480.8,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494584,439.68,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494586,2821.28,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494588,439.68,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494590,2308.32,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45338,4100818026,3562.74,AYLESBURY MOBILITY LTD T/A
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494592,1758.72,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494594,2198.4,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494596,1758.72,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494598,2656.4,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494600,1172.48,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494602,1603,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494604,1603,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494606,1282.4,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45338,4100818088,2227.32,REDCENTRIC SOLUTIONS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Capital,45338,4100818086,4741,RAPLEYS LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100818016,420,COMPLETE SPORTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100818017,1680,COMPLETE SPORTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100818018,597.33,COMPLETE SPORTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45338,4100817289,1170,BUILDING COST INFORMATION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494616,4400,BINGS HALL CARE HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100817968,550,MIGHOUSE CARE HOME LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100817972,300,MIGHOUSE CARE HOME LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,4100815837,650,INLAND LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45338,4100814179,1548,TOPOCREW LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Print/ Photo /AudioV,45338,4100817961,1540,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100818082,2152.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494626,488.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494628,1064.07,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494630,437.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,4100817962,840,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494632,437.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494634,999.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494648,879.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494636,1080.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,3300326788,434.9,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45338,4100817898,4025.37,NG MEDIA
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45338,4100817900,360,NG MEDIA
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45338,4100818039,1560,NG MEDIA
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45338,4100818040,980,NG MEDIA
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,3300326799,433.34,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494638,437.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326843,3150,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494640,471.54,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494644,1777.86,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,4100813889,4855,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45338,3300326857,333.33,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45338,7003494646,511.16,REDACTED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100818084,1270.74,KENSON HIGHWAYS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100818085,6664,KENSON HIGHWAYS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45338,4100818066,21270.48,GREYLINE BUILDERS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019482,2960.91,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019503,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019510,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019532,419,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019534,3411,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019536,4206.4,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019544,433.4,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019545,672.32,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019546,1224.74,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019553,448.38,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019558,499,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019559,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019566,448.78,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019575,1354.99,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019579,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019581,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019583,240,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019584,419,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45338,5200019585,239.09,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45338,5200019596,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45338,5200019599,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100818044,27363.93,GEOFFREY OSBORNE LTD
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45338,7003494742,6212.77,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45338,7003494743,2688.73,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100815203,46389.69,A&B GLASS CO LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45338,4100818067,703,LONGLEY GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Cultural services,45338,3300326820,500,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326842,725,Oxford Open Learning Trust Ltd
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45338,3300326855,500,Remedy Recruitment Group Ltd.
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45341,7003494905,881,HIGHLANDS VILLAGE PRE-SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45341,3300326870,20061,Durants School
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818171,750,AIDAPT BATHROOMS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45341,4100814556,15106.96,FLOWBIRD SMART CITY UK LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Capital,45341,4100814550,17917,BLAKENEY LEIGH LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45341,4100814551,37720,BLAKENEY LEIGH LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45341,4100815489,13460.38,BLAKENEY LEIGH LTD
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45341,4100818117,527.75,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45341,4100818182,829.78,CHRISTIAN ACTION (ENFIELD) HOUSING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45341,7003494881,1250,JUBILEE LODGE
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45341,4100815948,1553.63,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45341,3300326622,4088,ASCENDIT LIFTS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45341,4100818151,2898,ASCENDIT LIFTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Storage/Removal,45341,4100814821,350,J A STEEL & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45341,4100814563,7166.14,INTEGRATED SERVICES PROGRAMME
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45341,4100814564,5841.2,INTEGRATED SERVICES PROGRAMME
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100811157,3648.2,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100811158,996.63,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100811159,3154.91,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100811460,599.92,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100813258,2677.84,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100813259,511.76,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100813277,2681.91,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818139,909.45,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818141,215.55,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818143,8001.98,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818144,694.48,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45341,4100818166,293.12,BARNET LOCK & SECURITY
LONDON BOROUGH OF ENFIELD,PLACE,Legal services,45341,4100818094,2050,CORNERSTONE BARRISTERS
LONDON BOROUGH OF ENFIELD,PLACE,Legal services,45341,4100818095,1650,CORNERSTONE BARRISTERS
LONDON BOROUGH OF ENFIELD,PLACE,Paper Products,45341,4100814839,780.47,PREMIERBESWICK- PREMIER PAPER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100811899,2448,ACCORA LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100812317,819,ACCORA LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100812722,3090,ACCORA LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45341,4100818132,1347.5,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818154,424.56,FAIRFIELD CARE PRODUCTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818163,461.39,FAIRFIELD CARE PRODUCTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818167,675,FAIRFIELD CARE PRODUCTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100818168,1112.92,FAIRFIELD CARE PRODUCTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100813652,1240,FORTUNA MOBILITY
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100813654,260,FORTUNA MOBILITY
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45341,4100817269,1495,FORTUNA MOBILITY
