Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Hazelwell Care Home Ltd,12532849,45240,129000484726,4163.24,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,PPCO Ltd,12534010,45240,129000484732,4160.12,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cheshire Cars,12526337,45240,129000482854,4148,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (19-25),R162118,ABC Taxis NW Ltd,12526366,45240,129000484779,4140,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,G M Travel (Winsford) Ltd,12506896,45240,129000482858,4065.8100000000004,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Secondary,R162107,ABC Taxis NW Ltd,12526366,45240,129000484750,4000,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,ABC Taxis NW Ltd,12526366,45240,129000484835,4000,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,Tomlinson Travel,12524172,45240,129000484773,3969.1,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,24x7 Cheshire Ltd,12527681,45240,129000484789,3911.2,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484791,3910,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482929,3870,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Lawton Manor Care Home Ltd,12529136,45240,129000478895,3838,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Lawton Manor Care Home Ltd,12529136,45240,129000483387,3838,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Springcare (Davenham) Ltd,12501090,45240,129000484521,3838,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Hazelgrove Nursing Home,12525598,45240,129000484665,3838,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cheshire Contract Cars Ltd,12507364,45240,129000484782,3825,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,G M Travel (Winsford) Ltd,12506896,45240,129000482924,3824.83,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484764,3800,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,24x7 Cheshire Ltd,12527681,45240,129000484807,3775.68,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Cheshire Contract Cars Ltd,12507364,45240,129000484815,3750,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484792,3739.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484824,3739.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,24x7 Cheshire Ltd,12527681,45240,129000484794,3699.6,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,G M Travel (Winsford) Ltd,12506896,45240,129000482764,3655,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Northwich Travel,12504811,45240,129000484831,3655,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482755,3604,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484799,3600,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,24x7 Cheshire Ltd,12527681,45240,129000484751,3599.68,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484823,3587.76,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Primary,R162101,Tomlinson Travel,12524172,45240,129000484772,3578,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Pen-Y-Bryn EMI Ltd,12533150,45240,129000484728,3572,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,REDACTED,12505701,45240,129000482877,3550.8,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484798,3520,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Bryn Marl Nursing Home,12531299,45240,129000483405,3518.24,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484754,3510,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484756,3404.7,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Millbrook House,12529432,45240,129000484677,3401.88,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482768,3400,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Coverage Care Services Ltd,12517420,45240,129000483380,3393.44,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Manor Care Home Ltd,12502746,45240,129000484554,3393.44,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Camelot Rest Home Limited,12531386,45240,129000484717,3393.44,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Anchor Hanover Group,12534140,45240,129000484738,3393.44,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484801,3374.7,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,ABC Taxis NW Ltd,12526366,45240,129000484785,3360,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484804,3331.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,Apollo Travel,12503235,45240,129000484776,3315,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,JSH Care Services Limited t/a Blueberry Care,12535124,45240,129000484867,3306.24,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Eternity Care Services Ltd,12530597,45240,129000484708,3276,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484762,3240,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482773,3230,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484752,3230,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484793,3230,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Care UK Community Partnership Ltd,12501401,45240,129000484533,3200,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484825,3200,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cheshire Contract Cars Ltd,12507364,45240,129000484758,3184,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484800,3127.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,ABC Taxis NW Ltd,12526366,45240,129000484788,3080,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484760,3060,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484822,3060,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,G M Travel (Winsford) Ltd,12506896,45240,129000482918,3059.83,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Comm MH Team CH&EP Team,R202106,MAK Community Care,12532455,45240,129000483335,3029,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Amber Care Ltd t/a Bryn Edwin Hall,12531430,45240,129000483406,2999.71,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484821,2990,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,ABC Taxis NW Ltd,12526366,45240,129000484753,2975,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CIN Team 1 Chester,R160303,O'Neill's Private Hire,12526479,45240,129000482779,2960,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Comm MH Team VR Team,R202107,Zodeq,12515416,45240,129000483379,2942.72,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484832,2940.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Comm MH Team CH&EP Team,R202106,Muir Group Housing Association Limited,12515005,45240,129000484855,2939.459999999999,TPP - Care Expense,R5701,Housing Management,P1017,Housing Association Services,P2149,Housing Association Services,P3207
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Countess of Chester Hospital,R202111,Grange Nursing Home,12502060,45240,129000484543,2913.68,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Transitions Team,R202110,Let's Farm Limited,12530539,45240,129000484690,2880,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,24x7 Cheshire Ltd,12527681,45240,129000484814,2834.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484787,2805,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484796,2805,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482907,2800,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Secondary,R162107,ABC Taxis NW Ltd,12526366,45240,129000484797,2720,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,24x7 Cheshire Ltd,12527681,45240,129000484775,2664,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Nazareth Care Charitable Trust,12534723,45240,129000484740,2648,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,Northwich Travel,12504811,45240,129000484784,2646,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,24x7 Cheshire Ltd,12527681,45240,129000484827,2627.76,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Secondary,R162107,24x7 Cheshire Ltd,12527681,45240,129000484819,2600.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482905,2575.5,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,G M Travel (Winsford) Ltd,12506896,45240,129000482836,2560,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Joes Of Northwich,12500413,45240,129000482847,2560,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (19-25),R162118,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482776,2550,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,Select/Station Travel,12503092,45240,129000484771,2516,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482743,2507.5,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Lydia Rose Care Ltd,12530911,45240,129000483333,2501.8,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Burwood Care Home Ltd,12534309,45240,129000483342,2435.76,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
