Cost Centre,Supplier,Date,Account,Amount
Estates,TOTAL JETTING SERVICES LTD,05/04/2023,Professional Fees,1700.00
Estates,TRAVIS PERKINS TRADING CO LTD,12/04/2023,Stationery & Office Consumables,511.40
Estates,ULTRACOOLING LTD,24/05/2023,Annual Servicing,600.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),12/04/2023,Business Rates,1229.84
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),12/04/2023,Business Rates,4373.90
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),12/04/2023,Business Rates,13696.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),12/04/2023,Business Rates,785.25
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),12/04/2023,Business Rates,1210.75
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),03/05/2023,Business Rates,4371.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),03/05/2023,Business Rates,13696.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),03/05/2023,Business Rates,786.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),03/05/2023,Business Rates,1210.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),31/05/2023,Business Rates,4371.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),31/05/2023,Business Rates,13696.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),31/05/2023,Business Rates,786.00
Estates,WARRINGTON BOROUGH COUNCIL (FINANCE),31/05/2023,Business Rates,1210.00
Estates,WATER HYGIENE CENTRE LTD,31/05/2023,Annual Servicing,6310.00
Estates,WATER HYGIENE CENTRE LTD,12/04/2023,External Training Courses,1050.00
Estates,WATER PLUS,14/06/2023,Water Services / Rates,1022.53
Estates,WEST MERCIA ENERGY,03/05/2023,Electricity,68649.94
Estates,WEST MERCIA ENERGY,07/06/2023,Electricity,92961.62
Estates,WEST MERCIA ENERGY,03/05/2023,Gas,48675.94
Estates,YORKSHIRE BUILDING SERVICES LTD,14/06/2023,Reactive Maintenance,755.00
Estates,YORKSHIRE BUILDING SERVICES LTD,28/06/2023,Reactive Maintenance,1656.53
Facilities Management ContractsARRESTA,SAFETY LTD,28/06/2023,Planned Maintenance,1900.00
Facilities Management ContractsCONSTRUCTION,LINX LTD (FACILITIES),14/06/2023,Planned Maintenance,8541.67
Facilities Management ContractsCOPELAND,DOOR ENGINEERING LTD,05/04/2023,Planned Maintenance,8380.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,05/04/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,05/04/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,19/04/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,19/04/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,03/05/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,10/05/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,17/05/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,31/05/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,07/06/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,07/06/2023,Contract Cleaning,764.00
Facilities Management ContractsECC,ELECTRONIC ENGINEERING,21/06/2023,Contract Cleaning,1228.00
Facilities Management ContractsEVOLUTION,AUTOMATIC DOORS LTD,26/04/2023,Planned Maintenance,2835.00
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,2010.00
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,2096.50
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,2096.50
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,2096.50
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,1935.00
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,2096.50
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,1935.00
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,12/04/2023,Furniture,1935.00
Facilities Management ContractsGRESHAM,OFFICE FURNITURE LTD,19/04/2023,Furniture,2169.75
Facilities Management ContractsHELIX,ROOFING CONTRACTORS LTD,26/04/2023,Planned Maintenance,1165.00
Facilities Management ContractsIRIS,DESIGN SOLUTIONS LTD,26/04/2023,Planned Maintenance,6255.00
Facilities Management ContractsKDE,LTD,26/04/2023,Planned Maintenance,2837.96
Facilities Management ContractsKDE,LTD,17/05/2023,Planned Maintenance,2623.75
Facilities Management ContractsMAPLE,SUNSCREENING LTD,28/06/2023,Planned Maintenance,2300.58
Facilities Management ContractsP S I,(RESOURCES) LTD,26/04/2023,Planned Maintenance,9825.00
Facilities Management ContractsP S I,(RESOURCES) LTD,26/04/2023,Planned Maintenance,9646.00
Facilities Management ContractsP S I,(RESOURCES) LTD,26/04/2023,Planned Maintenance,8630.00
Facilities Management ContractsSHERRATT,GROUP LTD,26/04/2023,Gritting,848.00
Facilities Management ContractsSHERRATT,GROUP LTD,10/05/2023,Gritting,10161.20
Facilities Management ContractsSHERRATT,GROUP LTD,26/04/2023,Grounds Maintenance,1694.89
Facilities Management ContractsSHERRATT,GROUP LTD,24/05/2023,Grounds Maintenance,1694.92
Facilities Management ContractsSHERRATT,GROUP LTD,28/06/2023,Grounds Maintenance,1694.89
Facilities Management ContractsSHERRATT,GROUP LTD,05/04/2023,Planned Maintenance,773.33
Facilities Management ContractsVERGO,PEST MANAGEMENT LTD,10/05/2023,Pest Control,869.50
Facilities Management ContractsYORKSHIRE,BUILDING SERVICES LTD,14/06/2023,Planned Maintenance,6144.97
Facilities Support,ADECCO UK LTD,05/04/2023,Agency / Temp Staff,1219.05
Facilities Support,ADECCO UK LTD,05/04/2023,Agency / Temp Staff,1130.63
Facilities Support,ADECCO UK LTD,19/04/2023,Agency / Temp Staff,1177.88
Facilities Support,ADECCO UK LTD,19/04/2023,Agency / Temp Staff,945.90
Facilities Support,ADECCO UK LTD,03/05/2023,Agency / Temp Staff,708.52
Facilities Support,ADECCO UK LTD,10/05/2023,Agency / Temp Staff,1199.93
Facilities Support,ADECCO UK LTD,17/05/2023,Agency / Temp Staff,1130.63
Facilities Support,ADECCO UK LTD,17/05/2023,Agency / Temp Staff,904.50
Facilities Support,ADECCO UK LTD,24/05/2023,Agency / Temp Staff,904.50
Facilities Support,ADECCO UK LTD,31/05/2023,Agency / Temp Staff,1130.63
Facilities Support,ADECCO UK LTD,14/06/2023,Agency / Temp Staff,1191.83
Facilities Support,ADECCO UK LTD,28/06/2023,Agency / Temp Staff,904.50
Facilities Support,ADECCO UK LTD,28/06/2023,Agency / Temp Staff,2302.66
Facilities Support,BRIAN J WATTS FLOORING SPECIALISTS LTD,26/04/2023,Reactive Maintenance,2700.00
Facilities Support,CAPITA BUSINESS SERVICES LTD (TRAVEL),07/06/2023,Public Transport & Parking,341.04
Facilities Support,CONSTRUCTION LINX LTD (FACILITIES),19/04/2023,Planned Maintenance,3076.00
Facilities Support,DIGITAL ID LTD,17/05/2023,Building Maintenance - Day to Day,6874.95
Facilities Support,FLAGPOLE EXPRESS LIMITED,24/05/2023,Building Maintenance - Day to Day,505.00
Facilities Support,SHERRATT GROUP LTD,10/05/2023,Gritting,452.00
Facilities Support,SHRED STATION LTD,17/05/2023,Confidential Waste,18.00
Facilities Support,STANDARD FUEL OILS LTD,31/05/2023,Heating Fuel Oil,2818.65
Facilities Support,UNIVERSITY OF WOLVERHAMPTON,17/05/2023,External Training Courses,3120.00
Facilities Support,WATER HYGIENE CENTRE LTD,12/04/2023,External Training Courses,700.00
FIB Covert,CJS (UK MANAGEMENT) LTD,28/06/2023,Conference & Seminar Fees,1140.00
FIB Covert,CURRYS GROUP LTD T/A CURRYS BUSINESS,21/06/2023,Mobile Phone Call Charges & Contract Cost,1082.50
Finance,BOTTOMLINE TECHNOLOGIES LTD,28/06/2023,Software Licences,12993.75
Finance,LAVAT CONSULTING LTD,28/06/2023,Professional Fees,650.00
Firearms Alliance ARVs,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,26/04/2023,Vehicles - Road,8475.96
Fleet A & D,MOTORCYCLES LTD,14/06/2023,Vehicles - Spares,717.71
Fleet A & D,MOTORCYCLES LTD,14/06/2023,Vehicles - Spares,540.57
Fleet A & D,MOTORCYCLES LTD,14/06/2023,Vehicles - Spares,900.42
Fleet A & D,MOTORCYCLES LTD,28/06/2023,Vehicles - Spares,695.33
Fleet,AJ ENGINEERING SERVICES LTD,21/06/2023,Vehicle Insurance - Excess,946.00
Fleet,AJ ENGINEERING SERVICES LTD,21/06/2023,Vehicle Repairs,8400.00
Fleet,AJ ENGINEERING SERVICES LTD,21/06/2023,Vehicle Repairs,6300.00
Fleet,AJ ENGINEERING SERVICES LTD,21/06/2023,Vehicle Repairs,659.00
Fleet,AJ ENGINEERING SERVICES LTD,28/06/2023,Vehicle Repairs,659.00
Fleet,AJ ENGINEERING SERVICES LTD,28/06/2023,Vehicle Repairs,659.00
Fleet,AJ ENGINEERING SERVICES LTD,28/06/2023,Vehicle Repairs,659.00
Fleet,AJ ENGINEERING SERVICES LTD,21/06/2023,Vehicles - Spares,991.00
Fleet,ARNOLD CLARK FINANCE LTD (CAR & VAN),05/04/2023,Hire of Transport,564.20
Fleet,ARNOLD CLARK FINANCE LTD (CAR & VAN),19/04/2023,Hire of Transport,827.40
Fleet,ARNOLD CLARK FINANCE LTD (CAR & VAN),19/04/2023,Hire of Transport,827.40
Fleet,ARNOLD CLARK FINANCE LTD (CAR & VAN),10/05/2023,Hire of Transport,564.20
Fleet,ARNOLD CLARK FINANCE LTD (CAR & VAN),31/05/2023,Hire of Transport,564.20
Fleet,ARNOLD CLARK FINANCE LTD (CAR & VAN),28/06/2023,Hire of Transport,564.20
Fleet,ARNOLD CLARK FINANCE LTD (CAR & VAN),24/05/2023,Vehicle Insurance - Excess,863.07
Fleet,AUTODATA LTD,19/04/2023,Vehicle Workshop Equipment,1716.00
Fleet,BANNER BATTERIES (GB) LTD,10/05/2023,Vehicles - Spares,1281.54
Fleet,BANNER BATTERIES (GB) LTD,28/06/2023,Vehicles - Spares,1715.80
Fleet,BENNETT WORKPLACE SOLUTIONS LTD,26/04/2023,Vehicle Workshop Equipment,850.00
Fleet,BENNETT WORKPLACE SOLUTIONS LTD,26/04/2023,Vehicle Workshop Equipment,751.00
Fleet,C&J LEIGH,05/04/2023,Vehicle Workshop Equipment,651.20
Fleet,C&J LEIGH,19/04/2023,Vehicle Workshop Equipment,831.18
Fleet,C&J LEIGH,19/04/2023,Vehicle Workshop Equipment,921.20
Fleet,CASTROL (UK) LTD,21/06/2023,Lubricants (Oil & Grease),1750.16
Fleet,CASTROL (UK) LTD,21/06/2023,Lubricants (Oil & Grease),1502.40
Fleet,CH JONES LTD,05/04/2023,Diesel,718.30
Fleet,CH JONES LTD,05/04/2023,Diesel,518.61
Fleet,CH JONES LTD,05/04/2023,Diesel,1522.29
Fleet,CH JONES LTD,05/04/2023,Diesel,1951.82
Fleet,CH JONES LTD,05/04/2023,Diesel,711.96
Fleet,CH JONES LTD,05/04/2023,Diesel,1090.25
Fleet,CH JONES LTD,05/04/2023,Diesel,1042.48
Fleet,CH JONES LTD,05/04/2023,Diesel,1409.02
Fleet,CH JONES LTD,05/04/2023,Diesel,802.30
Fleet,CH JONES LTD,05/04/2023,Diesel,856.64
Fleet,CH JONES LTD,05/04/2023,Diesel,1156.55
Fleet,CH JONES LTD,05/04/2023,Diesel,1787.91
Fleet,CH JONES LTD,05/04/2023,Diesel,1426.23
Fleet,CH JONES LTD,05/04/2023,Diesel,2809.54
Fleet,CH JONES LTD,05/04/2023,Diesel,783.71
Fleet,CH JONES LTD,05/04/2023,Diesel,6542.12
Fleet,CH JONES LTD,12/04/2023,Diesel,1853.03
Fleet,CH JONES LTD,12/04/2023,Diesel,501.01
Fleet,CH JONES LTD,12/04/2023,Diesel,1658.53
Fleet,CH JONES LTD,12/04/2023,Diesel,582.75
Fleet,CH JONES LTD,12/04/2023,Diesel,705.45
Fleet,CH JONES LTD,12/04/2023,Diesel,870.99
Fleet,CH JONES LTD,12/04/2023,Diesel,987.16
Fleet,CH JONES LTD,12/04/2023,Diesel,1461.97
Fleet,CH JONES LTD,12/04/2023,Diesel,998.45
Fleet,CH JONES LTD,12/04/2023,Diesel,1308.10
Fleet,CH JONES LTD,12/04/2023,Diesel,1703.58
Fleet,CH JONES LTD,12/04/2023,Diesel,2416.20
Fleet,CH JONES LTD,12/04/2023,Diesel,556.36
Fleet,CH JONES LTD,12/04/2023,Diesel,828.01
Fleet,CH JONES LTD,12/04/2023,Diesel,888.10
Fleet,CH JONES LTD,12/04/2023,Diesel,1210.86
Fleet,CH JONES LTD,12/04/2023,Diesel,6482.96
Fleet,CH JONES LTD,12/04/2023,Diesel,4404.01
Fleet,CH JONES LTD,19/04/2023,Diesel,861.81
Fleet,CH JONES LTD,19/04/2023,Diesel,2188.23
Fleet,CH JONES LTD,19/04/2023,Diesel,1485.00
Fleet,CH JONES LTD,19/04/2023,Diesel,611.33
Fleet,CH JONES LTD,19/04/2023,Diesel,949.07
Fleet,CH JONES LTD,19/04/2023,Diesel,1075.93
Fleet,CH JONES LTD,19/04/2023,Diesel,6199.92
Fleet,CH JONES LTD,19/04/2023,Diesel,919.06
Fleet,CH JONES LTD,19/04/2023,Diesel,1437.73
Fleet,CH JONES LTD,19/04/2023,Diesel,2132.94
Fleet,CH JONES LTD,19/04/2023,Diesel,735.90
Fleet,CH JONES LTD,19/04/2023,Diesel,1302.68
Fleet,CH JONES LTD,19/04/2023,Diesel,1530.78
Fleet,CH JONES LTD,19/04/2023,Diesel,1318.83
Fleet,CH JONES LTD,19/04/2023,Diesel,1115.36
Fleet,CH JONES LTD,19/04/2023,Diesel,608.31
Fleet,CH JONES LTD,26/04/2023,Diesel,1361.39
Fleet,CH JONES LTD,26/04/2023,Diesel,1372.59
Fleet,CH JONES LTD,26/04/2023,Diesel,1306.91
Fleet,CH JONES LTD,26/04/2023,Diesel,995.42
Fleet,CH JONES LTD,26/04/2023,Diesel,767.60
Fleet,CH JONES LTD,26/04/2023,Diesel,825.33
Fleet,CH JONES LTD,26/04/2023,Diesel,602.64
Fleet,CH JONES LTD,26/04/2023,Diesel,1605.02
Fleet,CH JONES LTD,26/04/2023,Diesel,1378.90
Fleet,CH JONES LTD,26/04/2023,Diesel,6038.81
Fleet,CH JONES LTD,26/04/2023,Diesel,999.95
Fleet,CH JONES LTD,26/04/2023,Diesel,739.79
Fleet,CH JONES LTD,26/04/2023,Diesel,510.80
Fleet,CH JONES LTD,26/04/2023,Diesel,1469.36
Fleet,CH JONES LTD,26/04/2023,Diesel,3487.50
Fleet,CH JONES LTD,03/05/2023,Diesel,669.87
Fleet,CH JONES LTD,03/05/2023,Diesel,1760.57
Fleet,CH JONES LTD,03/05/2023,Diesel,1633.85
Fleet,CH JONES LTD,03/05/2023,Diesel,1721.95
Fleet,CH JONES LTD,03/05/2023,Diesel,6548.90
Fleet,CH JONES LTD,03/05/2023,Diesel,778.03
Fleet,CH JONES LTD,03/05/2023,Diesel,1301.14
Fleet,CH JONES LTD,03/05/2023,Diesel,727.63
Fleet,CH JONES LTD,03/05/2023,Diesel,866.89
Fleet,CH JONES LTD,03/05/2023,Diesel,944.48
Fleet,CH JONES LTD,03/05/2023,Diesel,1733.44
Fleet,CH JONES LTD,03/05/2023,Diesel,654.72
Fleet,CH JONES LTD,03/05/2023,Diesel,2001.58
Fleet,CH JONES LTD,03/05/2023,Diesel,1386.20
Fleet,CH JONES LTD,03/05/2023,Diesel,1366.12
Fleet,CH JONES LTD,10/05/2023,Diesel,1425.17
Fleet,CH JONES LTD,10/05/2023,Diesel,1388.38
Fleet,CH JONES LTD,10/05/2023,Diesel,2577.52
Fleet,CH JONES LTD,10/05/2023,Diesel,6763.15
Fleet,CH JONES LTD,10/05/2023,Diesel,1024.90
Fleet,CH JONES LTD,10/05/2023,Diesel,1097.91
Fleet,CH JONES LTD,10/05/2023,Diesel,841.69
Fleet,CH JONES LTD,10/05/2023,Diesel,1624.65
Fleet,CH JONES LTD,10/05/2023,Diesel,2213.05
Fleet,CH JONES LTD,10/05/2023,Diesel,942.47
Fleet,CH JONES LTD,10/05/2023,Diesel,1136.76
Fleet,CH JONES LTD,10/05/2023,Diesel,1634.33
Fleet,CH JONES LTD,10/05/2023,Diesel,909.94
Fleet,CH JONES LTD,10/05/2023,Diesel,821.76
Fleet,CH JONES LTD,10/05/2023,Diesel,1072.75
Fleet,CH JONES LTD,10/05/2023,Diesel,736.37
Fleet,CH JONES LTD,10/05/2023,Diesel,1669.56
Fleet,CH JONES LTD,10/05/2023,Diesel,3311.16
Fleet,CH JONES LTD,17/05/2023,Diesel,2728.03
Fleet,CH JONES LTD,17/05/2023,Diesel,859.65
Fleet,CH JONES LTD,17/05/2023,Diesel,898.25
Fleet,CH JONES LTD,17/05/2023,Diesel,1188.69
Fleet,CH JONES LTD,17/05/2023,Diesel,1532.10
Fleet,CH JONES LTD,17/05/2023,Diesel,6111.97
Fleet,CH JONES LTD,17/05/2023,Diesel,878.26
Fleet,CH JONES LTD,17/05/2023,Diesel,577.08
Fleet,CH JONES LTD,17/05/2023,Diesel,957.94
Fleet,CH JONES LTD,17/05/2023,Diesel,532.99
Fleet,CH JONES LTD,17/05/2023,Diesel,885.75
Fleet,CH JONES LTD,17/05/2023,Diesel,1461.35
Fleet,CH JONES LTD,17/05/2023,Diesel,667.99
Fleet,CH JONES LTD,17/05/2023,Diesel,1976.34
Fleet,CH JONES LTD,24/05/2023,Diesel,2089.63
Fleet,CH JONES LTD,24/05/2023,Diesel,961.76
Fleet,CH JONES LTD,24/05/2023,Diesel,1145.46
Fleet,CH JONES LTD,24/05/2023,Diesel,1343.65
Fleet,CH JONES LTD,24/05/2023,Diesel,6260.66
Fleet,CH JONES LTD,24/05/2023,Diesel,1137.56
Fleet,CH JONES LTD,24/05/2023,Diesel,2548.22
Fleet,CH JONES LTD,24/05/2023,Diesel,698.76
Fleet,CH JONES LTD,24/05/2023,Diesel,917.49
Fleet,CH JONES LTD,24/05/2023,Diesel,1314.08
Fleet,CH JONES LTD,24/05/2023,Diesel,1973.67
Fleet,CH JONES LTD,24/05/2023,Diesel,899.09
Fleet,CH JONES LTD,24/05/2023,Diesel,885.12
Fleet,CH JONES LTD,24/05/2023,Diesel,1271.99
Fleet,CH JONES LTD,24/05/2023,Diesel,1459.64
Fleet,CH JONES LTD,24/05/2023,Diesel,2747.08
Fleet,CH JONES LTD,24/05/2023,Diesel,603.88
Fleet,CH JONES LTD,24/05/2023,Diesel,716.49
Fleet,CH JONES LTD,24/05/2023,Diesel,833.85
Fleet,CH JONES LTD,24/05/2023,Diesel,1397.01
Fleet,CH JONES LTD,24/05/2023,Diesel,3603.35
Fleet,CH JONES LTD,31/05/2023,Diesel,1573.72
Fleet,CH JONES LTD,31/05/2023,Diesel,2529.19
Fleet,CH JONES LTD,31/05/2023,Diesel,1771.60
Fleet,CH JONES LTD,31/05/2023,Diesel,1080.29
Fleet,CH JONES LTD,31/05/2023,Diesel,1016.05
Fleet,CH JONES LTD,31/05/2023,Diesel,711.74
Fleet,CH JONES LTD,31/05/2023,Diesel,545.84
Fleet,CH JONES LTD,31/05/2023,Diesel,884.43
Fleet,CH JONES LTD,31/05/2023,Diesel,1588.89
Fleet,CH JONES LTD,31/05/2023,Diesel,1133.13
Fleet,CH JONES LTD,31/05/2023,Diesel,585.76
Fleet,CH JONES LTD,31/05/2023,Diesel,1350.23
Fleet,CH JONES LTD,31/05/2023,Diesel,846.71
Fleet,CH JONES LTD,31/05/2023,Diesel,656.21
Fleet,CH JONES LTD,31/05/2023,Diesel,1053.07
Fleet,CH JONES LTD,31/05/2023,Diesel,1851.72
Fleet,CH JONES LTD,31/05/2023,Diesel,6618.20
Fleet,CH JONES LTD,07/06/2023,Diesel,663.00
Fleet,CH JONES LTD,07/06/2023,Diesel,627.88
Fleet,CH JONES LTD,07/06/2023,Diesel,603.69
Fleet,CH JONES LTD,07/06/2023,Diesel,736.37
Fleet,CH JONES LTD,07/06/2023,Diesel,2876.96
Fleet,CH JONES LTD,07/06/2023,Diesel,625.46
Fleet,CH JONES LTD,07/06/2023,Diesel,1678.37
Fleet,CH JONES LTD,07/06/2023,Diesel,2463.65
Fleet,CH JONES LTD,07/06/2023,Diesel,6651.82
Fleet,CH JONES LTD,07/06/2023,Diesel,1304.34
Fleet,CH JONES LTD,07/06/2023,Diesel,533.29
Fleet,CH JONES LTD,07/06/2023,Diesel,670.21
Fleet,CH JONES LTD,07/06/2023,Diesel,1064.73
Fleet,CH JONES LTD,07/06/2023,Diesel,720.75
Fleet,CH JONES LTD,07/06/2023,Diesel,682.76
Fleet,CH JONES LTD,07/06/2023,Diesel,1403.84
Fleet,CH JONES LTD,14/06/2023,Diesel,1133.76
Fleet,CH JONES LTD,14/06/2023,Diesel,5009.10
Fleet,CH JONES LTD,14/06/2023,Diesel,842.16
Fleet,CH JONES LTD,14/06/2023,Diesel,555.17
Fleet,CH JONES LTD,14/06/2023,Diesel,3263.55
Fleet,CH JONES LTD,14/06/2023,Diesel,727.68
Fleet,CH JONES LTD,14/06/2023,Diesel,981.04
Fleet,CH JONES LTD,14/06/2023,Diesel,828.20
Fleet,CH JONES LTD,14/06/2023,Diesel,6022.00
Fleet,CH JONES LTD,14/06/2023,Diesel,1541.23
Fleet,CH JONES LTD,14/06/2023,Diesel,1736.62
Fleet,CH JONES LTD,14/06/2023,Diesel,973.51
Fleet,CH JONES LTD,14/06/2023,Diesel,2042.08
Fleet,CH JONES LTD,14/06/2023,Diesel,1345.36
Fleet,CH JONES LTD,14/06/2023,Diesel,913.66
Fleet,CH JONES LTD,14/06/2023,Diesel,1267.20
Fleet,CH JONES LTD,14/06/2023,Diesel,1190.40
Fleet,CH JONES LTD,21/06/2023,Diesel,6013.81
Fleet,CH JONES LTD,21/06/2023,Diesel,762.20
Fleet,CH JONES LTD,21/06/2023,Diesel,689.14
Fleet,CH JONES LTD,21/06/2023,Diesel,3180.54
Fleet,CH JONES LTD,21/06/2023,Diesel,947.36
Fleet,CH JONES LTD,21/06/2023,Diesel,646.51
Fleet,CH JONES LTD,21/06/2023,Diesel,2003.95
Fleet,CH JONES LTD,21/06/2023,Diesel,1373.19
Fleet,CH JONES LTD,21/06/2023,Diesel,846.57
Fleet,CH JONES LTD,21/06/2023,Diesel,703.47
Fleet,CH JONES LTD,21/06/2023,Diesel,1637.52
Fleet,CH JONES LTD,21/06/2023,Diesel,1065.22
Fleet,CH JONES LTD,21/06/2023,Diesel,1294.89
Fleet,CH JONES LTD,21/06/2023,Diesel,1358.37
Fleet,CH JONES LTD,21/06/2023,Diesel,551.40
Fleet,CH JONES LTD,28/06/2023,Diesel,1615.20
Fleet,CH JONES LTD,28/06/2023,Diesel,2471.48
Fleet,CH JONES LTD,28/06/2023,Diesel,5768.32
Fleet,CH JONES LTD,28/06/2023,Diesel,505.88
Fleet,CH JONES LTD,28/06/2023,Diesel,737.14
Fleet,CH JONES LTD,28/06/2023,Diesel,823.86
Fleet,CH JONES LTD,28/06/2023,Diesel,831.01
Fleet,CH JONES LTD,28/06/2023,Diesel,1268.16
Fleet,CH JONES LTD,28/06/2023,Diesel,3782.36
Fleet,CH JONES LTD,28/06/2023,Diesel,1830.68
Fleet,CH JONES LTD,28/06/2023,Diesel,889.42
Fleet,CH JONES LTD,28/06/2023,Diesel,1240.51
Fleet,CH JONES LTD,28/06/2023,Diesel,1094.01
Fleet,CH JONES LTD,28/06/2023,Diesel,1331.69
Fleet,CH JONES LTD,28/06/2023,Diesel,795.72
Fleet,CH JONES LTD,28/06/2023,Diesel,830.42
Fleet,CHESTER TOWBAR & TRAILER CENTRE LTD,07/06/2023,Vehicles - Spares,918.00
Fleet D & D,TRANSPORT,12/04/2023,Vehicle Repairs,650.50
Fleet D & D,TRANSPORT,26/04/2023,Vehicle Repairs,724.05
Fleet,ECCO SAFETY GROUP UK LTD,28/06/2023,Vehicles - Spares,922.27
Fleet,ELIS UK LTD,28/06/2023,Clothing & Uniforms,546.00
Fleet,ENTERPRISE RENT-A-CAR (UK) LTD,26/04/2023,Hire of Transport,1156.00
Fleet,ENTERPRISE RENT-A-CAR (UK) LTD,26/04/2023,Hire of Transport,1131.00
Fleet,ESTAR TRUCK AND VAN LTD,26/04/2023,Vehicles - Spares,1447.09
Fleet,ESTAR TRUCK AND VAN LTD,28/06/2023,Vehicles - Spares,603.62
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),05/04/2023,Vehicles - Spares,901.25
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),12/04/2023,Vehicles - Spares,1319.00
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),12/04/2023,Vehicles - Spares,2329.04
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),19/04/2023,Vehicles - Spares,1035.59
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),17/05/2023,Vehicles - Spares,1130.62
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),17/05/2023,Vehicles - Spares,3142.11
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),24/05/2023,Vehicles - Spares,1673.95
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),14/06/2023,Vehicles - Spares,1434.16
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),21/06/2023,Vehicles - Spares,1901.01
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),28/06/2023,Vehicles - Spares,1094.00
Fleet G P,FIRE & SECURITY LTD,10/05/2023,Vehicle Insurance - Excess,990.00
Fleet,GALLAGHER BASSETT (TOP-UP),12/04/2023,Vehicle Insurance,28000.00
Fleet,GILKS (NANTWICH) LTD,19/04/2023,Vehicle Workshop Equipment,3543.00
Fleet,GOODYEAR TYRES UK,24/05/2023,Vehicles - Tyres & Tubes,10051.86
Fleet,GOODYEAR TYRES UK,24/05/2023,Vehicles - Tyres & Tubes,772.88
Fleet,GOODYEAR TYRES UK,21/06/2023,Vehicles - Tyres & Tubes,9236.65
Fleet,GOODYEAR TYRES UK,28/06/2023,Vehicles - Tyres & Tubes,17952.66
Fleet,GRG PUBLIC RESOURCES LTD,12/04/2023,Vehicle Recovery Costs,7044.80
Fleet,GRG PUBLIC RESOURCES LTD,17/05/2023,Vehicle Recovery Costs,6563.80
Fleet,GRG PUBLIC RESOURCES LTD,21/06/2023,Vehicle Recovery Costs,8502.80
Fleet,HALLIWELL JONES (CHESTER) LTD,26/04/2023,Vehicles - Spares,4314.87
Fleet,HALLIWELL JONES (CHESTER) LTD,17/05/2023,Vehicles - Spares,728.91
Fleet,HALLIWELL JONES (CHESTER) LTD,24/05/2023,Vehicles - Spares,6277.32
Fleet,HALLIWELL JONES (CHESTER) LTD,24/05/2023,Vehicles - Spares,720.34
Fleet,HALLIWELL JONES (CHESTER) LTD,28/06/2023,Vehicles - Spares,612.61
Fleet,HALLIWELL JONES (WARRINGTON) LTD,28/06/2023,Vehicle Insurance - Excess,11130.77
Fleet,INTOMOVE LTD,12/04/2023,Vehicle Repairs,525.00
Fleet,INTOMOVE LTD,20/06/2023,Vehicle Repairs,1355.00
Fleet,JEPSON & CO LTD,12/04/2023,Vehicles - Spares,1319.30
