Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,14/05/2024,2200097828,"1,024.00",Revenue,Personal Payment,0000303442
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097790,900.00,Revenue,Personal Payment,0000303486
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097787,900.00,Revenue,Personal Payment,0000303486
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Accommodation,6160915,14/05/2024,2200097632,"1,050.48",Revenue,Personal Payment,0000303509
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097796,368.00,Revenue,Personal Payment,0000303552
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097941,"1,200.00",Revenue,Personal Payment,0000303596
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097942,"1,100.00",Revenue,Personal Payment,0000303596
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097768,456.00,Revenue,Personal Payment,0000303612
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097767,350.00,Revenue,Personal Payment,0000303612
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097769,350.00,Revenue,Personal Payment,0000303612
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097770,406.00,Revenue,Personal Payment,0000303612
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,14/05/2024,2200098028,370.98,Revenue,Personal Payment,0000303678
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,14/05/2024,2200098029,304.08,Revenue,Personal Payment,0000303678
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097766,536.00,Revenue,Personal Payment,0000303728
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097765,350.00,Revenue,Personal Payment,0000303728
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097805,406.00,Revenue,Personal Payment,0000303767
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097804,350.00,Revenue,Personal Payment,0000303767
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097803,456.00,Revenue,Personal Payment,0000303767
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097802,350.00,Revenue,Personal Payment,0000303767
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097921,"1,068.36",Revenue,Personal Payment,0000303828
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097983,365.28,Revenue,Personal Payment,0000303833
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097984,304.08,Revenue,Personal Payment,0000303833
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097985,370.98,Revenue,Personal Payment,0000303833
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097847,836.42,Revenue,Personal Payment,0000303834
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Accommodation,6160915,14/05/2024,2200097556,444.80,Revenue,Personal Payment,0000303860
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097831,263.48,Revenue,Personal Payment,0000303910
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097785,368.00,Revenue,Personal Payment,0000303929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097784,350.00,Revenue,Personal Payment,0000303929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097783,368.00,Revenue,Personal Payment,0000303929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097782,350.00,Revenue,Personal Payment,0000303929
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097962,304.18,Revenue,Personal Payment,0000303955
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097963,304.18,Revenue,Personal Payment,0000303955
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097964,371.18,Revenue,Personal Payment,0000303955
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097742,368.00,Revenue,Personal Payment,0000303967
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097741,350.00,Revenue,Personal Payment,0000303967
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097740,730.80,Revenue,Personal Payment,0000303967
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097809,536.00,Revenue,Personal Payment,0000303975
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097808,350.00,Revenue,Personal Payment,0000303975
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097807,456.00,Revenue,Personal Payment,0000303975
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097806,350.00,Revenue,Personal Payment,0000303975
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,14/05/2024,5100410085,"-31,771.49",Revenue,Personal Payment,0000303986
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097842,290.68,Revenue,Personal Payment,0000304003
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097800,406.00,Revenue,Personal Payment,0000304014
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097798,406.00,Revenue,Personal Payment,0000304014
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097600,900.00,Revenue,Personal Payment,0000304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097605,368.00,Revenue,Personal Payment,0000304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097604,350.00,Revenue,Personal Payment,0000304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097603,368.00,Revenue,Personal Payment,0000304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097602,350.00,Revenue,Personal Payment,0000304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097601,368.00,Revenue,Personal Payment,0000304015
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200098003,408.78,Revenue,Personal Payment,0000304032
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200098002,408.78,Revenue,Personal Payment,0000304032
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200098001,408.78,Revenue,Personal Payment,0000304032
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,14/05/2024,2200098056,370.98,Revenue,Personal Payment,0000304070
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Accommodation,6160915,14/05/2024,2200097736,900.00,Revenue,Personal Payment,0000304073
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097747,456.00,Revenue,Personal Payment,0000304087
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097745,536.00,Revenue,Personal Payment,0000304087
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097758,368.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097757,350.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097756,368.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097755,350.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097754,368.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097753,350.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097752,368.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097751,350.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097750,368.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097749,750.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097748,350.00,Revenue,Personal Payment,0000304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097795,406.00,Revenue,Personal Payment,0000304106
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097794,350.00,Revenue,Personal Payment,0000304106
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097793,456.00,Revenue,Personal Payment,0000304106
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097792,350.00,Revenue,Personal Payment,0000304106
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097801,368.00,Revenue,Personal Payment,0000304123
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097730,368.00,Revenue,Personal Payment,0000304176
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097729,350.00,Revenue,Personal Payment,0000304176
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097562,489.88,Revenue,Personal Payment,0000304181
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097561,"1,350.00",Revenue,Personal Payment,0000304181
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097560,-571.42,Revenue,Personal Payment,0000304181
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097913,413.04,Revenue,Personal Payment,0000304189
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097914,413.04,Revenue,Personal Payment,0000304189
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,14/05/2024,2200098067,378.00,Revenue,Personal Payment,0000304195
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,14/05/2024,2200098068,378.00,Revenue,Personal Payment,0000304195
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097764,406.00,Revenue,Personal Payment,0000304227
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097763,"1,350.00",Revenue,Personal Payment,0000304227
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097762,-571.42,Revenue,Personal Payment,0000304227
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097761,406.00,Revenue,Personal Payment,0000304227
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097760,"1,350.00",Revenue,Personal Payment,0000304227
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097759,-571.42,Revenue,Personal Payment,0000304227
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097559,536.00,Revenue,Personal Payment,0000304233
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097816,456.00,Revenue,Personal Payment,0000304244
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097814,278.00,Revenue,Personal Payment,0000304244
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097996,309.84,Revenue,Personal Payment,0000304260
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097997,309.84,Revenue,Personal Payment,0000304260
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097952,263.48,Revenue,Personal Payment,0000304338
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097976,398.00,Revenue,Personal Payment,0000304343
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097686,536.00,Revenue,Personal Payment,0000304368
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097779,456.00,Revenue,Personal Payment,0000304500
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097778,675.00,Revenue,Personal Payment,0000304500
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097776,536.00,Revenue,Personal Payment,0000304500
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097775,675.00,Revenue,Personal Payment,0000304500
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097773,490.28,Revenue,Personal Payment,0000304500
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097772,675.00,Revenue,Personal Payment,0000304500
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409406,600.00,Revenue,Personal Payment,0000304536
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409098,600.00,Revenue,Personal Payment,0000304552
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097883,486.00,Revenue,Personal Payment,0000304566
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200098006,300.26,Revenue,Personal Payment,0000304573
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200098007,300.26,Revenue,Personal Payment,0000304573
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409424,600.00,Revenue,Personal Payment,0000304579
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409407,600.00,Revenue,Personal Payment,0000304631
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097835,322.20,Revenue,Personal Payment,0000304675
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,RO's/Child & FAO's,Residence Order Allowances  (New),6151806,14/05/2024,2200098070,252.08,Revenue,Personal Payment,0000304715
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097811,368.00,Revenue,Personal Payment,0000304720
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097735,536.00,Revenue,Personal Payment,0000304731
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097734,350.00,Revenue,Personal Payment,0000304731
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409426,600.00,Revenue,Personal Payment,0000304750
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409408,600.00,Revenue,Personal Payment,0000304797
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409427,600.00,Revenue,Personal Payment,0000304804
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097871,367.92,Revenue,Personal Payment,0000304835
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409101,600.00,Revenue,Personal Payment,0000304905
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097817,536.00,Revenue,Personal Payment,0000305009
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097667,536.00,Revenue,Personal Payment,0000305030
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Personal Budgets,Client Direct Payments,6160600,14/05/2024,5100409436,"1,000.00",Revenue,Personal Payment,0000305069
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409102,600.00,Revenue,Personal Payment,0000305085
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409400,600.00,Revenue,Personal Payment,0000305095
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097821,368.00,Revenue,Personal Payment,0000305130
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409401,600.00,Revenue,Personal Payment,0000305134
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097824,368.00,Revenue,Personal Payment,0000305148
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200098010,390.00,Revenue,Personal Payment,0000305637
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097998,398.00,Revenue,Personal Payment,0000306109
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097999,311.70,Revenue,Personal Payment,0000306222
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097646,406.00,Revenue,Personal Payment,0000306237
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,RO's/Child & FAO's,Residence Order Allowances  (New),6151806,14/05/2024,2200098076,350.10,Revenue,Personal Payment,0000306276
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,RO's/Child & FAO's,Residence Order Allowances  (New),6151806,14/05/2024,2200098077,350.10,Revenue,Personal Payment,0000306276
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409409,600.00,Revenue,Personal Payment,0000306319
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409403,"4,200.00",Revenue,Personal Payment,0000306319
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097966,311.70,Revenue,Personal Payment,0000306451
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097825,368.00,Revenue,Personal Payment,0000306519
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097858,341.50,Revenue,Personal Payment,0000306540
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097862,302.54,Revenue,Personal Payment,0000306581
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097863,302.54,Revenue,Personal Payment,0000306581
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097572,368.00,Revenue,Personal Payment,0000306593
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Accommodation,6160915,14/05/2024,2200097813,"1,360.00",Revenue,Personal Payment,0000306596
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409410,600.00,Revenue,Personal Payment,0000306629
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097706,456.00,Revenue,Personal Payment,0000306642
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200098009,311.70,Revenue,Personal Payment,0000306665
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,14/05/2024,2200097622,368.00,Revenue,Personal Payment,0000306674
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,14/05/2024,5100409461,600.00,Revenue,Personal Payment,0000306711
