Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309118,426.52,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309119,441.90,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309120,295.22,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309121,263.96,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309122,263.79,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309123,563.67,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309124,774.97,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309125,812.28,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309126,812.28,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309127,830.76,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309128,484.28,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309129,514.98,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309130,279.48,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309131,303.80,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309132,303.80,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309133,298.81,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309134,477.74,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309135,532.32,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309136,508.85,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309137,533.27,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309138,853.49,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309139,931.40,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309140,938.36,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309141,913.03,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309146,334.55,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309147,405.64,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309148,410.76,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309149,421.95,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309154,376.40,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309155,401.52,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309156,406.14,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309157,431.20,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309158,361.16,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309159,386.92,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309160,391.43,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309161,388.66,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309166,252.29,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309167,267.00,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309168,267.78,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309169,326.02,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309170,872.93,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309173,421.00,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309182,355.78,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309183,387.66,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309184,373.80,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309185,374.19,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309315,531.32,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309316,546.45,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,13/06/2024,2100309320,291.70,Revenue,QUALITY SUPPORT SOLUTIONS,0000139562
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Alternative Provisio,Alternative School Provisions,6151330,13/06/2024,5100414783,561.00,Revenue,ELLERN MEDE SCHOOL,0000139702
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Alternative Provisio,Alternative School Provisions,6151330,13/06/2024,5100414787,"3,179.00",Revenue,ELLERN MEDE SCHOOL,0000139702
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,West Mid Beds Quadra,Security Costs,6121110,13/06/2024,5100411909,478.20,Revenue,HALO SECURITY SOLUTIONS LTD,0000139990
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,13/06/2024,5100416144,"3,642.86",Revenue,ATHENA HOUSING & SUPPORT LTD,0000140951
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,13/06/2024,5100416144,5.00,Revenue,ATHENA HOUSING & SUPPORT LTD,0000140951
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100308797,"1,453.20",Revenue,TEAM BRAIN INJURY SUPPORT,0000141696
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100308798,"1,540.56",Revenue,TEAM BRAIN INJURY SUPPORT,0000141696
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309186,581.28,Revenue,TEAM BRAIN INJURY SUPPORT,0000141696
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100309187,871.92,Revenue,TEAM BRAIN INJURY SUPPORT,0000141696
PLACE AND COMMUNITIES,600,LEISURE,6810,Community Phy. Activ,Professional Services - Other,6141040,13/06/2024,5100411434,337.50,Revenue,TEACHING TALONS (ANIMAL AMBASS,0000141880
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,EHC,Other Payments,6160400,13/06/2024,5100414305,"12,997.00",Revenue,ENHANCE EHC LTD,0000142531
SOCIAL CARE HEALTH & HOUSING,500,COMMISSIONING,5300,IMC/RIT,Other LAs SLA's & Recharges,6150200,13/06/2024,5100411435,"83,916.00",Revenue,EAST LONDON NHS FOUNDATION TRU,0000142798
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Mgmt,Ad hoc / Minor General Expenses,6146000,13/06/2024,5100416125,875.00,Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
PLACE AND COMMUNITIES,600,CLIENT & DEVELOPMENT SERVICES,6150,Flood Risk Grant,Professional Services - Consultancy,6141020,13/06/2024,5100416187,"1,171.50",Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
PLACE AND COMMUNITIES,600,CORPORATE ASSETS,7600,Infrastr Deliv,External Legal Costs,6141045,13/06/2024,5100415952,572.00,Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Consultancy,6141020,13/06/2024,5100416446,892.80,Capital,PATHFINDER LEGAL SERVICES LTD,0000142970
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Sustainability Grant,External Legal Costs,6141045,13/06/2024,5100416237,505.20,Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Sustainability Grant,External Legal Costs,6141045,13/06/2024,5100416488,"1,848.00",Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,IPS Service,External Legal Costs,6141045,13/06/2024,5100416473,660.00,Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
RESOURCES,150,FINANCE,7200,Eastern Highways All,Professional Services - Other,6141040,13/06/2024,5100416444,"2,314.40",Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,External Legal Costs,6141045,13/06/2024,5100416215,408.00,Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309396,271.01,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309397,253.69,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309399,250.88,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309400,679.40,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309401,665.56,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309402,665.56,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309403,657.74,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309412,714.00,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309413,710.54,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309414,714.00,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309415,694.14,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309422,409.55,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309423,402.18,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309424,406.09,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309425,413.91,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309426,447.95,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309427,460.52,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309428,447.09,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309429,444.28,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309430,336.93,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309431,298.33,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,5100416412,951.51,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309395,798.82,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309280,871.92,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309281,871.92,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309282,871.92,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309283,871.92,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309356,464.39,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309357,432.56,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309358,442.93,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309359,435.82,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309360,519.51,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309361,891.46,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309362,659.22,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309363,589.96,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309364,344.53,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309365,318.97,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309366,316.17,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/06/2024,2100309367,282.82,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309368,945.54,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309369,964.35,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309370,977.58,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309371,961.76,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309372,820.88,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309373,823.48,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309374,807.84,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309375,797.01,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309377,321.78,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309378,311.40,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309379,890.39,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309380,886.01,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309381,884.75,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309382,874.36,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309384,293.68,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309385,250.05,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309392,793.84,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309393,829.37,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/06/2024,2100309394,798.39,Revenue,GENERIX ASSOCIATES LTD T/A GEN,0000143203
PLACE AND COMMUNITIES,600,DEVELOPMENT INFRASTRUCTURE,6500,Head of Strategic Gr,Professional Services - Consultancy,6141020,13/06/2024,5100413071,"10,000.00",Revenue,JDI SOLUTIONS LTD,0000143371
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100308757,381.92,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100308758,557.03,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100308759,521.13,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/06/2024,2100308760,521.13,Revenue,MOBELLE HOME CARE LTD,0000143484
