Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253049,"œ2,484.40",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253050,"œ1,560.09",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253051,"œ1,891.64",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253144,"œ1,280.95",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253145,"œ2,558.80",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253146,œ863.51,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253147,"œ1,123.64",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203446-253149,"œ1,133.70",TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,20/11/2023,4203448-22314593080-1,œ964.79,UNIVERSAL PICTURES INTERNATIONAL UK & EIRE LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,20/11/2023,4203454-INVSOL019391,"œ2,080.00",VERSION 1 SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,20/11/2023,4203459-101403,"œ76,739.00",W CROWDER & SONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203464-202350258,"œ1,606.00",WEMO-TEC UK LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/11/2023,4203466-1089,œ551.25,WHITE RIBBON CAMPAIGN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,20/11/2023,4203468-92440132,œ587.04,WOLSELEY UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,20/11/2023,4203011-OCT23,œ580.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230005,Contract Hire,20/11/2023,4203021-01469,œ840.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,20/11/2023,4203021-01615,"œ2,208.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,20/11/2023,4203021-01630,"œ2,885.57",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,20/11/2023,4203073-831,"œ2,450.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203094-C3,"œ3,124.60",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203094-C4,"œ2,937.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,20/11/2023,4203095-27/10/23,"œ1,200.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Premises,150005,Apportioned Exps of Operational Blds,20/11/2023,4203096-407,"œ2,360.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,20/11/2023,4203105-10/2023-F220,"œ7,227.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203105-10/2023-R005,"œ4,380.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203105-10/2023-S025,"œ3,062.20",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203105-10/2023-S052,œ975.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203105-10/2023-W110,"œ5,145.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,20/11/2023,4203105-A110,"œ2,925.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,20/11/2023,4203152-111,"œ1,045.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,20/11/2023,4203180-2-23,"œ2,026.60",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,20/11/2023,4203215-2023-11-024,œ896.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,20/11/2023,4203216-332,œ834.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203223-SI-4,"œ4,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203223-SI-5,"œ4,600.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,384956,Miscellaneous Expenses,20/11/2023,4203253-COM1926,"œ16,300.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,20/11/2023,4203276-SI-49,"œ12,175.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/11/2023,4203327-OCT23/NO41,"œ2,900.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,20/11/2023,4203331-PETERNAYLOR/G013/OCT23,œ711.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,20/11/2023,4203333-02,"œ2,193.36",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,20/11/2023,4203388-000002-F272,œ717.26,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,20/11/2023,4203435-TBTHORN1023,"œ1,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108251,Service Repairs and Maintenance,20/11/2023,4203129-51033,"œ4,919.20",EEMITS COMMUNICATIONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,20/11/2023,4203139-23044293,"œ12,495.00",ATKINSREALIS PPS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,304259,Equipment and Materials,20/11/2023,4203196-559956,"œ1,415.12",HOSPITAL METALCRAFT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230004,Contract Hire,20/11/2023,4203426-INV-0215,"œ1,035.00",TEESDALE PASSENGER TRANSPORT LTD T/A FIGGY BUS & FIGGY`S TAXIS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,21/11/2023,4204314-RES-11-2023-306,"œ4,975.02",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689987,Unclassified E690,21/11/2023,4204411-OCT2023TOPUP,"œ2,841.00",OAK LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204044-OCT2023TOPUP/51,"œ3,600.00",1EXCELLENCE MULTI ACADEMY TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204044-OCT2023TOPUP/52,"œ2,200.00",1EXCELLENCE MULTI ACADEMY TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204045-OCT2023TOPUP/166,"œ2,173.00",1EXCELLENCE MULTI ACADEMY TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,21/11/2023,4204046-102302,"œ3,394.95",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,21/11/2023,4204047-107066/SEP23,"œ1,848.74",24X7LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204048-MSIF1/32,"œ5,693.00",A CHARLES THOMAS (CARE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204051-MSIF1/100,"œ2,432.00",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204051-MSIF1/103,"œ2,312.00",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204051-MSIF1/125,"œ1,763.00",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204051-MSIF1/133,"œ1,620.00",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204051-MSIF1/162,"œ1,245.00",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204051-MSIF1/209,œ779.00,ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204051-MSIF1/98,"œ2,441.00",ACCEPT CARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204052-OCT2023TOPUP/1,œ900.00,ACRE RIGG ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204052-OCT2023TOPUP/2,"œ3,000.00",ACRE RIGG ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204054-OCT2023TOPUP/207,"œ1,100.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204055-OCT2023TOPUP/206,"œ8,145.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204056-OCT2023TOPUP/63,"œ3,300.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204056-OCT2023TOPUP/64,"œ5,200.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204057-OCT2023TOPUP/208,"œ13,150.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204058-OCT2023TOPUP/72,"œ2,000.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204058-OCT2023TOPUP/73,"œ1,173.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204059-OCT2023TOPUP/24,"œ3,773.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204059-OCT2023TOPUP/25,"œ1,800.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204060-OCT2023TOPUP/15,"œ4,891.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440111,Other third party payments E440,21/11/2023,4204060-OCT2023TOPUP/16,œ950.00,ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204061-OCT2023TOPUP/41,"œ6,539.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204062-OCT2023TOPUP/78,"œ5,173.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204062-OCT2023TOPUP/79,œ592.00,ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204063-OCT2023TOPUP/80,"œ5,400.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204063-OCT2023TOPUP/81,"œ3,762.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204064-OCT2023TOPUP/83,"œ6,600.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204064-OCT2023TOPUP/84,"œ2,200.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204065-OCT2023TOPUP/60,"œ4,299.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204066-OCT2023TOPUP/181,"œ13,057.00",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204066-OCT2023TOPUP/99,"œ5,713.00",ADVANCE LEARNING PARTNERSHIP.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,21/11/2023,4204068-3410,"œ2,450.50",AJ GUTHRIE & SON.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,21/11/2023,4204068-3411,"œ4,365.75",AJ GUTHRIE & SON.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204070-MSIF1/11,"œ7,486.00",AKARI CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204071-MSIF1/14,"œ7,180.00",AKARI CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204072-MSIF1/6,"œ7,724.00",ALLIANCE CARE (TRENDLEWOOD) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204074-MSIF1/78,"œ3,301.00",ANCHOR HANOVER GROUP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204078-OCT2023TOPUP/49,"œ1,100.00",APOLLO SCHOOLS TRUST T/A ENDEAVOUR ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,21/11/2023,4204081-4002-1023,"œ2,180.00",ARMSTRONG`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,21/11/2023,4204081-5003-1023,"œ1,960.00",ARMSTRONG`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,21/11/2023,4204081-F361-1023,œ576.00,ARMSTRONG`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,21/11/2023,4204081-F792-OCT23,"œ1,530.94",ARMSTRONG`S TAXIS.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204084-MSIF1/84,"œ3,013.00",ASCOT CARE NORTH EAST LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204085-MSIF1/251,œ569.00,ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204086-MSIF1/171,"œ1,142.00",ASPIRE CARE GROUP.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,21/11/2023,4204088-233,"œ2,231.00",AUCKLAND TRAVEL.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204089-MSIF1/169,"œ1,170.00",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204089-MSIF1/198,œ909.00,AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204089-MSIF1/208,œ787.00,AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204089-MSIF1/213,œ749.00,AUTISM CARE UK (4) LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689987,Unclassified E690,21/11/2023,4204092-OCT2023TOPUP/A,"œ6,888.00",BARBARA PRIESTMAN ACADEMY.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,21/11/2023,4204093-MSIF1/58,"œ4,545.00",BARCHESTER HEALTHCARE HOMES LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204094-OCT2023TOPUP/9,œ678.00,BARNARD CASTLE SCHOOL (PRIVATE).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204096-MSIF1/109,"œ2,211.00",BEAMISH RESIDENTIAL CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,21/11/2023,4204097-MSIF1/144,"œ1,458.00",BEECHFIELD CARE & SUPPORT LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,21/11/2023,4204098-35254036,œ518.50,BELL TRUCK SALES LTD T/A BELL TRUCK & VAN.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,21/11/2023,4204099-MSIF1/156,"œ1,301.00",BENTON CARE SERVICES LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440111,Other third party payments E440,21/11/2023,4204101-OCT2023TOPUP/11,"œ1,083.00",BIDDICK ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204101-OCT2023TOPUP/12,œ613.00,BIDDICK ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204103-OCT2023TOPUP/14,œ500.00,BISHOP AUCKLAND COLLEGE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204104-OCT2023TOPUP/88,"œ2,900.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204104-OCT2023TOPUP/89,œ600.00,BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204105-OCT2023TOPUP/90,"œ2,500.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204105-OCT2023TOPUP/91,œ900.00,BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204106-OCT2023TOPUP/137,"œ6,000.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204106-OCT2023TOPUP/138,œ900.00,BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204107-OCT2023TOPUP/147,œ900.00,BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204107-OCT2023TOPUP/148,"œ3,100.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204108-OCT2023TOPUP/100,"œ9,084.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204109-OCT2023TOPUP/164,"œ2,000.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204110-OCT2023TOPUP/141,œ700.00,BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204110-OCT2023TOPUP/142,"œ1,100.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204111-OCT2023TOPUP/156,"œ2,773.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204111-OCT2023TOPUP/157,"œ4,100.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204112-OCT2023TOPUP/87,"œ3,700.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204113-OCT2023TOPUP/180,"œ1,600.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204114-OCT2023TOPUP/133,"œ2,500.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204114-OCT2023TOPUP/134,"œ1,100.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204115-OCT2023TOPUP/144,"œ4,336.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204116-OCT2023TOPUP/131,"œ1,200.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204116-OCT2023TOPUP/132,"œ2,100.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204116-OCT2023TOPUP/149,"œ1,800.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204116-OCT2023TOPUP/150,"œ3,600.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204117-OCT2023TOPUP/158,œ500.00,BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204118-OCT2023TOPUP/19,"œ2,900.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204119-OCT2023TOPUP/178,"œ3,500.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204119-OCT2023TOPUP/179,œ846.00,BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204120-OCT2023TOPUP/159,"œ2,200.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204120-OCT2023TOPUP/160,"œ4,400.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204121-OCT2023TOPUP/151,"œ1,673.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204122-OCT2023TOPUP/129,"œ1,200.00",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,21/11/2023,4204123-OCT2023TOPUP/17,"œ1,600.00",BISHOP IAN RAMSEY C OF E PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204123-OCT2023TOPUP/18,œ973.00,BISHOP IAN RAMSEY C OF E PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,21/11/2023,4204124-OCT2023TOPUP/93,"œ1,690.00",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
