,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,121.48",R1100,Agency Staff,25/01/2024,191240202,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,219.85",R1100,Agency Staff,25/01/2024,191240203,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,455.95",R1100,Agency Staff,25/01/2024,191240204,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,455.95",R1100,Agency Staff,25/01/2024,191240205,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,475.63",R1100,Agency Staff,25/01/2024,191240206,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,495.30",R1100,Agency Staff,25/01/2024,191240207,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,501.50",R1100,Agency Staff,25/01/2024,191240208,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,554.33",R1100,Agency Staff,25/01/2024,191240209,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,888.80",R1100,Agency Staff,25/01/2024,191240210,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,776.26,R1100,Agency Staff,25/01/2024,191240211,Adults Assessment & Care Management East,Hospital Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240212,Adults Assessment & Care Management East,Hospital Team
INSERTED DETAIL,710928,Yoo Recruit LTD,470.85,R1100,Agency Staff,25/01/2024,191240429,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,710928,Yoo Recruit LTD,509.40,R1100,Agency Staff,25/01/2024,191240345,Environmental Services,Ground Maintenance East
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,782.90",R1100,Agency Staff,25/01/2024,191240326,Procurement Services,Corporate Procurement Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,669.40",R1100,Agency Staff,25/01/2024,191240325,Procurement Services,Corporate Procurement Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,689.34",R1100,Agency Staff,25/01/2024,191240322,Digital and IT,Solution Development and Management
INSERTED DETAIL,710928,Yoo Recruit LTD,"3,323.28",R1100,Agency Staff,25/01/2024,191240323,Digital and IT,Solution Development and Management
INSERTED DETAIL,710928,Yoo Recruit LTD,660.75,R1100,Agency Staff,25/01/2024,191240342,Environmental Services,Graffiti Removal Team
INSERTED DETAIL,710928,Yoo Recruit LTD,344.60,R1100,Agency Staff,25/01/2024,191240498,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,344.60,R1100,Agency Staff,25/01/2024,191240497,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,262.45,R1100,Agency Staff,25/01/2024,191240753,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,262.45,R1100,Agency Staff,25/01/2024,191240754,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,271.50,R1100,Agency Staff,25/01/2024,191240755,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,276.03,R1100,Agency Staff,25/01/2024,191240756,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,280.55,R1100,Agency Staff,25/01/2024,191240757,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,291.56,R1100,Agency Staff,25/01/2024,191240758,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240213,Adults Assessment & Care Management East,Hospital Team
INSERTED DETAIL,710928,Yoo Recruit LTD,203.76,R1100,Agency Staff,25/01/2024,191240343,Environmental Services,Ground Maintenance East
INSERTED DETAIL,710928,Yoo Recruit LTD,203.76,R1100,Agency Staff,25/01/2024,191240344,Environmental Services,Ground Maintenance East
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,195.26",R1100,Agency Staff,25/01/2024,191240324,Procurement Services,Corporate Procurement Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,943.00,R1100,Agency Staff,25/01/2024,191240528,Project and Works Team – Maintenance Programme,Building Maintenance
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,875.00",R1100,Agency Staff,25/01/2024,191240529,Project and Works Team – Maintenance Programme,Building Maintenance
INSERTED DETAIL,710928,Yoo Recruit LTD,408.03,R1100,Agency Staff,25/01/2024,191240530,Transportation,Cycling Schemes - Bikeability
INSERTED DETAIL,710928,Yoo Recruit LTD,485.75,R1100,Agency Staff,25/01/2024,191240531,Transportation,Cycling Schemes - Bikeability
INSERTED DETAIL,710928,Yoo Recruit LTD,"3,529.10",R1100,Agency Staff,25/01/2024,191240532,Digital and IT,Agresso System Support
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,686.00",R1100,Agency Staff,25/01/2024,191240533,Corporate Asset Management,Strategic Asset Management Team
INSERTED DETAIL,710928,Yoo Recruit LTD,80.12,R1100,Agency Staff,25/01/2024,191240534,Arts and Culture,Arts and Culture Staffing
INSERTED DETAIL,710928,Yoo Recruit LTD,80.12,R1100,Agency Staff,25/01/2024,191240535,Arts and Culture,Arts and Culture Staffing
INSERTED DETAIL,710928,Yoo Recruit LTD,82.12,R1100,Agency Staff,25/01/2024,191240536,Arts and Culture,Arts and Culture Staffing
INSERTED DETAIL,710928,Yoo Recruit LTD,143.71,R1100,Agency Staff,25/01/2024,191240537,Arts and Culture,Arts and Culture Staffing
INSERTED DETAIL,710928,Yoo Recruit LTD,219.78,R1100,Agency Staff,25/01/2024,191240538,Arts and Culture,Arts and Culture Staffing
INSERTED DETAIL,710928,Yoo Recruit LTD,307.95,R1100,Agency Staff,25/01/2024,191240539,Arts and Culture,Arts and Culture Staffing
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,245.26",R1100,Agency Staff,25/01/2024,191240540,Inclusion Support,Educational Psychology Service
INSERTED DETAIL,710928,Yoo Recruit LTD,369.18,R1100,Agency Staff,25/01/2024,191240541,Human Resources,HR Investigations
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,518.15",R1100,Agency Staff,25/01/2024,191240526,Communications,Communications & Marketing - General
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,232.50",R1100,Agency Staff,25/01/2024,191240527,Communications,Communications & Marketing - General
INSERTED DETAIL,710928,Yoo Recruit LTD,162.56,R1100,Agency Staff,25/01/2024,191240447,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,181.31,R1100,Agency Staff,25/01/2024,191240448,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,187.27,R1100,Agency Staff,25/01/2024,191240449,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,204.96,R1100,Agency Staff,25/01/2024,191240472,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,206.76,R1100,Agency Staff,25/01/2024,191240473,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,206.76,R1100,Agency Staff,25/01/2024,191240474,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,579.88,R1100,Agency Staff,25/01/2024,191240542,Human Resources,HR Investigations
INSERTED DETAIL,710928,Yoo Recruit LTD,61.58,R1100,Agency Staff,25/01/2024,191240252,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,67.32,R1100,Agency Staff,25/01/2024,191240253,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,100.98,R1100,Agency Staff,25/01/2024,191240254,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,104.58,R1100,Agency Staff,25/01/2024,191240255,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,168.30,R1100,Agency Staff,25/01/2024,191240256,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,168.30,R1100,Agency Staff,25/01/2024,191240257,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,610.95,R1100,Agency Staff,25/01/2024,191240543,Human Resources,HR Investigations
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,101.17",R1100,Agency Staff,25/01/2024,191240544,Human Resources,HR Investigations
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,267.77",R1100,Agency Staff,25/01/2024,191240545,Human Resources,HR Investigations
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,621.10",R1100,Agency Staff,25/01/2024,191240546,Human Resources,HR Investigations
INSERTED DETAIL,710928,Yoo Recruit LTD,426.93,R1100,Agency Staff,25/01/2024,191240547,Enterprise,Business Engagement
INSERTED DETAIL,710928,Yoo Recruit LTD,206.76,R1100,Agency Staff,25/01/2024,191240475,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,414.00,R1100,Agency Staff,25/01/2024,191240762,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,595.37,R1100,Agency Staff,25/01/2024,191240764,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,633.50,R1100,Agency Staff,25/01/2024,191240765,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,660.65,R1100,Agency Staff,25/01/2024,191240766,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,751.68,R1100,Agency Staff,25/01/2024,191240767,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,811.87",R1100,Agency Staff,25/01/2024,191240768,External Funding and Digital Projects,"Digital Infrastructure			"
INSERTED DETAIL,710928,Yoo Recruit LTD,8.87,R1100,Agency Staff,25/01/2024,191240598,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,362.71",R1100,Agency Staff,25/01/2024,191240214,Adults Assessment & Care Management East,Hospital Team
INSERTED DETAIL,710928,Yoo Recruit LTD,33.43,R1100,Agency Staff,25/01/2024,191240224,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,92.29,R1100,Agency Staff,25/01/2024,191240225,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,891.90,R1100,Agency Staff,25/01/2024,191240806,Enterprise,"UKSPF - Regional Business Support			"
INSERTED DETAIL,710928,Yoo Recruit LTD,912.00,R1100,Agency Staff,25/01/2024,191240807,Enterprise,"UKSPF - Regional Business Support			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,824.40",R1100,Agency Staff,25/01/2024,191240808,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,710928,Yoo Recruit LTD,433.83,R1100,Agency Staff,25/01/2024,191240804,Youth Offending,"YOT Turnaround Programme			"
INSERTED DETAIL,710928,Yoo Recruit LTD,763.31,R1100,Agency Staff,25/01/2024,191240805,Enterprise,"UKSPF - Regional Business Support			"
INSERTED DETAIL,710928,Yoo Recruit LTD,30.24,R1100,Agency Staff,25/01/2024,191240185,Libraries,Warstones Library
INSERTED DETAIL,710928,Yoo Recruit LTD,202.56,R1100,Agency Staff,25/01/2024,191240183,Libraries,Adult Lending Library
INSERTED DETAIL,710928,Yoo Recruit LTD,207.36,R1100,Agency Staff,25/01/2024,191240184,Libraries,Adult Lending Library
INSERTED DETAIL,710928,Yoo Recruit LTD,6.35,R1100,Agency Staff,25/01/2024,191240597,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,532.53,R1100,Agency Staff,25/01/2024,191240650,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240651,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,528.05,R1100,Agency Staff,25/01/2024,191240649,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,393.08,R1100,Agency Staff,25/01/2024,191240646,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240620,Adults Assessment & Care Management East,Adult Services – East
INSERTED DETAIL,710928,Yoo Recruit LTD,502.28,R1100,Agency Staff,25/01/2024,191240763,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,646.13,R1100,Agency Staff,25/01/2024,191240347,Environmental Services,Ground Maintenance East
INSERTED DETAIL,710928,Yoo Recruit LTD,646.13,R1100,Agency Staff,25/01/2024,191240348,Environmental Services,Ground Maintenance East
INSERTED DETAIL,710928,Yoo Recruit LTD,258.45,R1100,Agency Staff,25/01/2024,191240349,Fleet Services,Fleet Management
INSERTED DETAIL,710928,Yoo Recruit LTD,224.16,R1100,Agency Staff,25/01/2024,191240350,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,794.40",R1100,Agency Staff,25/01/2024,191240327,Procurement Services,Corporate Procurement Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,794.40",R1100,Agency Staff,25/01/2024,191240328,Procurement Services,Corporate Procurement Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,794.40",R1100,Agency Staff,25/01/2024,191240329,Procurement Services,Corporate Procurement Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,646.13,R1100,Agency Staff,25/01/2024,191240346,Environmental Services,Ground Maintenance East
INSERTED DETAIL,710928,Yoo Recruit LTD,"3,238.15",R1100,Agency Staff,25/01/2024,191240330,Procurement Services,Corporate Procurement Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,43.80,R1100,Agency Staff,25/01/2024,191240331,Projects and Change,Corporate Programmes
INSERTED DETAIL,710928,Yoo Recruit LTD,279.68,R1100,Agency Staff,25/01/2024,191240353,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,273.28,R1100,Agency Staff,25/01/2024,191240351,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,279.68,R1100,Agency Staff,25/01/2024,191240352,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,378.22,R1100,Agency Staff,25/01/2024,191240511,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,-6.35,R1100,Agency Staff,25/01/2024,191240584,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,207.30,R1100,Agency Staff,25/01/2024,191240215,Older People Provider Services,Bradley Lodge Resource Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,414.60,R1100,Agency Staff,25/01/2024,191240216,Older People Provider Services,Bradley Lodge Resource Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,559.71,R1100,Agency Staff,25/01/2024,191240217,Older People Provider Services,Bradley Lodge Resource Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,559.71,R1100,Agency Staff,25/01/2024,191240218,Older People Provider Services,Bradley Lodge Resource Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,123.83,R1100,Agency Staff,25/01/2024,191240221,Leisure Services,WV Active Catering
INSERTED DETAIL,710928,Yoo Recruit LTD,430.41,R1100,Agency Staff,25/01/2024,191240219,Public Health Business Management,Service Director Public Health & Wellbeing
INSERTED DETAIL,710928,Yoo Recruit LTD,102.48,R1100,Agency Staff,25/01/2024,191240220,Leisure Services,WV Active Catering
INSERTED DETAIL,710928,Yoo Recruit LTD,63.50,R1100,Agency Staff,25/01/2024,191240802,Skills,"Supported Employment			"
INSERTED DETAIL,710928,Yoo Recruit LTD,454.49,R1100,Agency Staff,25/01/2024,191240803,Waste Services,Energy From Waste
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,956.08",R1100,Agency Staff,25/01/2024,191240800,Waste Services,"EFW Future Options			"
INSERTED DETAIL,710928,Yoo Recruit LTD,747.50,R1100,Agency Staff,25/01/2024,191240801,West Midlands Strategic Migration Partnership,Hong Kong BNO Welcome Hub Grant
INSERTED DETAIL,710928,Yoo Recruit LTD,196.42,R1100,Agency Staff,25/01/2024,191240222,Leisure Services,WV Active Catering
INSERTED DETAIL,710928,Yoo Recruit LTD,671.25,R1100,Agency Staff,25/01/2024,191240654,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,671.25,R1100,Agency Staff,25/01/2024,191240655,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,298.65,R1100,Agency Staff,25/01/2024,191240759,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,370.65,R1100,Agency Staff,25/01/2024,191240760,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,9.93,R1100,Agency Staff,25/01/2024,191240457,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,4.00,R1100,Agency Staff,25/01/2024,191240455,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,4.00,R1100,Agency Staff,25/01/2024,191240456,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,362.61,R1100,Agency Staff,25/01/2024,191240453,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,745.55,R1100,Agency Staff,25/01/2024,191240454,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,213.30,R1100,Agency Staff,25/01/2024,191240451,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,234.63,R1100,Agency Staff,25/01/2024,191240452,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,24.98,R1100,Agency Staff,25/01/2024,191240446,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,589.80,R1100,Agency Staff,25/01/2024,191240444,Adult Education,Access & FE
INSERTED DETAIL,710928,Yoo Recruit LTD,151.20,R1100,Agency Staff,25/01/2024,191240445,Adult Education,Communication Studies
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240300,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,218.79,R1100,Agency Staff,25/01/2024,191240298,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,235.62,R1100,Agency Staff,25/01/2024,191240299,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,297.16,R1100,Agency Staff,25/01/2024,191240354,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,297.16,R1100,Agency Staff,25/01/2024,191240355,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,305.90,R1100,Agency Staff,25/01/2024,191240356,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,314.64,R1100,Agency Staff,25/01/2024,191240357,Travel Unit,Passenger Transport  General
INSERTED DETAIL,710928,Yoo Recruit LTD,380.10,R1100,Agency Staff,25/01/2024,191240761,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240621,Director of Adults services and Additional Monies,Director of Adults Services
INSERTED DETAIL,710928,Yoo Recruit LTD,-5.67,R1100,Agency Staff,25/01/2024,191240585,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,-5.18,R1100,Agency Staff,25/01/2024,191240586,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,-4.91,R1100,Agency Staff,25/01/2024,191240587,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,-4.46,R1100,Agency Staff,25/01/2024,191240588,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,-3.69,R1100,Agency Staff,25/01/2024,191240589,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,-3.69,R1100,Agency Staff,25/01/2024,191240590,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,3.69,R1100,Agency Staff,25/01/2024,191240591,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,3.69,R1100,Agency Staff,25/01/2024,191240592,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,4.46,R1100,Agency Staff,25/01/2024,191240593,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,217.30",R1100,Agency Staff,25/01/2024,191240175,Mental Health Assessment & Care Management,Mental Health Assessment & Care Management
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,835.20",R1100,Agency Staff,25/01/2024,191240176,Mental Health Assessment & Care Management,Mental Health Assessment & Care Management
INSERTED DETAIL,710928,Yoo Recruit LTD,69.12,R1100,Agency Staff,25/01/2024,191240177,Libraries,Global Budgets
INSERTED DETAIL,710928,Yoo Recruit LTD,69.12,R1100,Agency Staff,25/01/2024,191240178,Libraries,Global Budgets
INSERTED DETAIL,710928,Yoo Recruit LTD,207.36,R1100,Agency Staff,25/01/2024,191240181,Libraries,Global Budgets
INSERTED DETAIL,710928,Yoo Recruit LTD,259.20,R1100,Agency Staff,25/01/2024,191240182,Libraries,Global Budgets
INSERTED DETAIL,710928,Yoo Recruit LTD,69.12,R1100,Agency Staff,25/01/2024,191240179,Libraries,Global Budgets
INSERTED DETAIL,710928,Yoo Recruit LTD,171.72,R1100,Agency Staff,25/01/2024,191240180,Libraries,Global Budgets
INSERTED DETAIL,710928,Yoo Recruit LTD,9.00,R1100,Agency Staff,25/01/2024,191240599,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,4.91,R1100,Agency Staff,25/01/2024,191240594,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,5.18,R1100,Agency Staff,25/01/2024,191240595,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,026.75",R1100,Agency Staff,25/01/2024,191240608,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,235.88,R1100,Agency Staff,25/01/2024,191240600,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,789.60,R1100,Agency Staff,25/01/2024,191240601,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,832.50,R1100,Agency Staff,25/01/2024,191240602,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,832.50,R1100,Agency Staff,25/01/2024,191240603,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,921.20,R1100,Agency Staff,25/01/2024,191240604,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,987.00,R1100,Agency Staff,25/01/2024,191240605,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,026.75",R1100,Agency Staff,25/01/2024,191240606,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,026.75",R1100,Agency Staff,25/01/2024,191240607,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,5.67,R1100,Agency Staff,25/01/2024,191240596,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,298.55",R1100,Agency Staff,25/01/2024,191240769,Covid-19 (Adult Services 2),"COVID 19 - Adult Services		"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,189.98",R1100,Agency Staff,25/01/2024,191240770,Covid-19 (Public Health 1),"COVID-19 - Track and Trace			"
INSERTED DETAIL,710928,Yoo Recruit LTD,191.97,R1100,Agency Staff,25/01/2024,191240450,Adult Education,Learner Services
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,238.12",R1100,Agency Staff,25/01/2024,191240250,Specialist Support,Safeguarding Children
INSERTED DETAIL,710928,Yoo Recruit LTD,20.16,R1100,Agency Staff,25/01/2024,191240251,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,266.49,R1100,Agency Staff,25/01/2024,191240311,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240309,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,256.05,R1100,Agency Staff,25/01/2024,191240310,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240307,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240308,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240301,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240302,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240305,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240306,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240303,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240304,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,518.15",R1100,Agency Staff,25/01/2024,191240772,Legal Services,"Legal Services - Commercial & Property Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,819.40",R1100,Agency Staff,25/01/2024,191240773,Legal Services,"Legal Services - Corporate Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,964.41,R1100,Agency Staff,25/01/2024,191240562,Strengthening Families,MASH
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,364.61",R1100,Agency Staff,25/01/2024,191240563,Strengthening Families,MASH
INSERTED DETAIL,710928,Yoo Recruit LTD,4.50,R1100,Agency Staff,25/01/2024,191240186,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,4.50,R1100,Agency Staff,25/01/2024,191240187,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240652,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240653,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,528.05,R1100,Agency Staff,25/01/2024,191240647,Licensing,"Private Hire Drivers			"
