Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
708708,William Gough Limited,767.18,R2001,R&M - Departmental planned (external),16/10/2023,130402795,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,620.51,R2001,R&M - Departmental planned (external),16/10/2023,130402764,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,514.63,R2001,R&M - Departmental planned (external),16/10/2023,130403020,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"30,000.00",C1100,Construction and Conversion,16/10/2023,130399981,,Corporate Asset Management
708708,William Gough Limited,"3,032.62",C1100,Construction and Conversion,16/10/2023,130401499,,GF - Brewers Yard Phase 1 - Culwell Street
708708,William Gough Limited,"2,800.20",R2001,R&M - Departmental planned (external),17/10/2023,130390558,Facilities Management,Caretakers Community Centre
708708,William Gough Limited,243.69,R2001,R&M - Departmental planned (external),17/10/2023,130401260,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,-282.05,R2001,R&M - Departmental planned (external),17/10/2023,130404609,Facilities Management,Caretakers Community Centre
708708,William Gough Limited,"63,477.57",C1100,Construction and Conversion,17/10/2023,130403023,,Capital Maintenance - Window Upgrade
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),17/10/2023,130402857,Facilities Management,Caretakers Community Centre
708708,William Gough Limited,"4,284.15",C1100,Construction and Conversion,18/10/2023,130402169,,Corporate Asset Management
708708,William Gough Limited,"7,161.44",R2001,R&M - Departmental planned (external),18/10/2023,130403024,Project and Works Team – Maintenance Programme,Centralised R&M
708708,William Gough Limited,"4,045.38",R2001,R&M - Departmental planned (external),19/10/2023,130404369,Project and Works Team – Maintenance Programme,Centralised R&M
708708,William Gough Limited,"15,000.00",C1100,Construction and Conversion,20/10/2023,130403176,,Capital Maintenance - Structural Works
708708,William Gough Limited,"8,500.00",C1100,Construction and Conversion,20/10/2023,130403346,,Capital Maintenance - Structural Works
708708,William Gough Limited,"12,500.00",C1100,Construction and Conversion,20/10/2023,130403347,,Capital Maintenance - Structural Works
708708,William Gough Limited,"-8,500.00",C1100,Construction and Conversion,20/10/2023,130403348,,Capital Maintenance - Structural Works
708708,William Gough Limited,242.79,R2001,R&M - Departmental planned (external),20/10/2023,130404607,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,141.94,R2001,R&M - Departmental planned (external),20/10/2023,130403793,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,535.90,R2001,R&M - Departmental planned (external),20/10/2023,130402658,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,304.01,R2001,R&M - Departmental planned (external),20/10/2023,130402653,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,213.11,R2001,R&M - Departmental planned (external),20/10/2023,130402649,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,597.86,R2001,R&M - Departmental planned (external),20/10/2023,130402651,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,733.33,R2001,R&M - Departmental planned (external),20/10/2023,130402768,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,533.39,R2001,R&M - Departmental planned (external),20/10/2023,130402671,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,216.19,R2001,R&M - Departmental planned (external),20/10/2023,130402661,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,208.72,R2001,R&M - Departmental planned (external),20/10/2023,130402785,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,837.13,R2001,R&M - Departmental planned (external),20/10/2023,130402779,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,467.39,R2001,R&M - Departmental planned (external),20/10/2023,130402775,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,268.51,R2001,R&M - Departmental planned (external),20/10/2023,130402777,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,253.82,R2001,R&M - Departmental planned (external),20/10/2023,130402787,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,165.09,R2001,R&M - Departmental planned (external),20/10/2023,130402847,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,956.72,R2001,R&M - Departmental planned (external),20/10/2023,130402524,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,227.78,R2001,R&M - Departmental planned (external),20/10/2023,130400089,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,152.65,R2001,R&M - Departmental planned (external),20/10/2023,130402848,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,160.98,R2001,R&M - Departmental planned (external),20/10/2023,130402851,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,153.16,R2001,R&M - Departmental planned (external),20/10/2023,130403644,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,542.46,R2001,R&M - Departmental planned (external),20/10/2023,130403647,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),20/10/2023,130403630,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),20/10/2023,130403631,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,637.44,R2001,R&M - Departmental planned (external),20/10/2023,130403641,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,287.69,R2001,R&M - Departmental planned (external),20/10/2023,130403642,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,217.96,R2001,R&M - Departmental planned (external),20/10/2023,130403638,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,138.57,R2001,R&M - Departmental planned (external),20/10/2023,130403640,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,360.77,R2001,R&M - Departmental planned (external),20/10/2023,130403636,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,015.38",R2001,R&M - Departmental planned (external),20/10/2023,130404900,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,115.31,R2001,R&M - Departmental planned (external),02/10/2023,130393625,Estates and Valuations,"i10 Facilities Management	"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402765,Estates and Valuations,Magistrates
708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),02/10/2023,130402801,Estates and Valuations,Magistrates
708708,William Gough Limited,152.84,R2001,R&M - Departmental planned (external),02/10/2023,130402809,Estates and Valuations,Magistrates
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),02/10/2023,130402816,Estates and Valuations,Magistrates
708708,William Gough Limited,520.44,R2001,R&M - Departmental planned (external),02/10/2023,130398447,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,113.00,R2001,R&M - Departmental planned (external),02/10/2023,130402518,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"2,949.86",R2001,R&M - Departmental planned (external),02/10/2023,130402527,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,449.89,R2001,R&M - Departmental planned (external),02/10/2023,130402512,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),02/10/2023,130402669,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,62.07,R2001,R&M - Departmental planned (external),02/10/2023,130402652,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.60,R2001,R&M - Departmental planned (external),02/10/2023,130402760,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,321.54,R2001,R&M - Departmental planned (external),02/10/2023,130402780,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,173.82,R2001,R&M - Departmental planned (external),02/10/2023,130402821,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,61.57,R2001,R&M - Departmental planned (external),02/10/2023,130402827,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),02/10/2023,130402829,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),02/10/2023,130402830,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),02/10/2023,130402833,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130403174,Estates and Valuations,Magistrates
708708,William Gough Limited,"1,205.86",R2001,R&M - Departmental planned (external),27/10/2023,130393750,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,946.16",R2001,R&M - Departmental planned (external),27/10/2023,130405475,Corporate Asset Management,Centralised Planned Maintenance
708708,William Gough Limited,321.54,R2001,R&M - Departmental planned (external),27/10/2023,130402783,Estates and Valuations,Magistrates
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130405307,Estates and Valuations,Magistrates
708708,William Gough Limited,350.70,R2001,R&M - Departmental planned (external),27/10/2023,130402811,Facilities Management,Caretakers Community Centre
708708,William Gough Limited,50.00,R4408,Services - Supplies and Services to service users,27/10/2023,130405016,Mental Health Assessment & Care Management,Mental Health Assessment & Care Management
708708,William Gough Limited,-63.37,R2001,R&M - Departmental planned (external),27/10/2023,130404902,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"-19,500.00",R2001,R&M - Departmental planned (external),27/10/2023,130404219,Schools,Bilston Church of England Primary School
708708,William Gough Limited,502.05,R2001,R&M - Departmental planned (external),27/10/2023,130400125,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402514,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402515,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,180.12,R2001,R&M - Departmental planned (external),27/10/2023,130402656,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402657,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402670,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402663,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402766,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402767,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,111.03,R2001,R&M - Departmental planned (external),27/10/2023,130402773,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402794,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402828,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,119.61,R2001,R&M - Departmental planned (external),27/10/2023,130402826,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,74.54,R2001,R&M - Departmental planned (external),27/10/2023,130402831,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,91.52,R2001,R&M - Departmental planned (external),27/10/2023,130402832,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,198.20,R2001,R&M - Departmental planned (external),27/10/2023,130402852,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),27/10/2023,130402856,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,124.10,R2001,R&M - Departmental planned (external),27/10/2023,130403629,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,142.53,R2001,R&M - Departmental planned (external),27/10/2023,130402876,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,568.78",R2001,R&M - Departmental planned (external),27/10/2023,130401223,Facilities Management,Management of Vacant Properties
708708,William Gough Limited,"53,797.64",C1100,Construction and Conversion,27/10/2023,130405474,,Corporate Asset Management
708708,William Gough Limited,154.59,R2001,R&M - Departmental planned (external),02/10/2023,130402796,Estates and Valuations,Magistrates
708708,William Gough Limited,183.14,R2001,R&M - Departmental planned (external),30/10/2023,130400422,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"9,578.46",R2001,R&M - Departmental planned (external),30/10/2023,130399986,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,63.37,R2001,R&M - Departmental planned (external),30/10/2023,130396371,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),30/10/2023,130401355,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,311.69,R2001,R&M - Departmental planned (external),30/10/2023,130402662,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,333.95,R2001,R&M - Departmental planned (external),30/10/2023,130402824,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,216.53,R2001,R&M - Departmental planned (external),30/10/2023,130402874,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,025.23",R2001,R&M - Departmental planned (external),30/10/2023,130403645,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,99.82,R2001,R&M - Departmental planned (external),30/10/2023,130403648,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,112.82,R2001,R&M - Departmental planned (external),30/10/2023,130403633,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,019.89",R2001,R&M - Departmental planned (external),30/10/2023,130403634,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,135.38,R2001,R&M - Departmental planned (external),30/10/2023,130403635,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,118.00,R2001,R&M - Departmental planned (external),30/10/2023,130403648,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,191.79,R2001,R&M - Departmental planned (external),30/10/2023,130403648,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,135.38,R2001,R&M - Departmental planned (external),30/10/2023,130403648,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,239.69,R2001,R&M - Departmental planned (external),30/10/2023,130404373,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,107.18,R2001,R&M - Departmental planned (external),30/10/2023,130405137,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,21.02,R2001,R&M - Departmental planned (external),30/10/2023,130405139,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,28.98,R2001,R&M - Departmental planned (external),30/10/2023,130405139,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),30/10/2023,130405140,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,143.09,R2001,R&M - Departmental planned (external),30/10/2023,130405143,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,109.17,R2001,R&M - Departmental planned (external),30/10/2023,130405147,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,108.71,R2001,R&M - Departmental planned (external),30/10/2023,130405150,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,69.55,R2001,R&M - Departmental planned (external),30/10/2023,130405151,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),30/10/2023,130405152,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),30/10/2023,130405153,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),30/10/2023,130405154,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),30/10/2023,130405155,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,211.07,R2001,R&M - Departmental planned (external),30/10/2023,130405313,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,452.41,R2001,R&M - Departmental planned (external),30/10/2023,130405335,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,423.08,R2001,R&M - Departmental planned (external),30/10/2023,130405338,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,207.30,R2001,R&M - Departmental planned (external),30/10/2023,130405356,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,61.36,R2001,R&M - Departmental planned (external),30/10/2023,130405467,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,140.55,R2001,R&M - Departmental planned (external),30/10/2023,130405468,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"8,304.18",C1100,Construction and Conversion,02/10/2023,130402412,,GF - Family Hubs Capital
708708,William Gough Limited,"18,000.00",R2001,R&M - Departmental planned (external),02/10/2023,130402882,Project and Works Team – Maintenance Programme,"Civic Centre Repairs & Maintenance	"
708708,William Gough Limited,"4,670.77",R2001,R&M - Departmental planned (external),03/10/2023,130402508,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,212.87,R2001,R&M - Departmental planned (external),03/10/2023,130402646,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,366.24,R2001,R&M - Departmental planned (external),03/10/2023,130402650,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,616.24,R2001,R&M - Departmental planned (external),03/10/2023,130402770,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,875.18,R2001,R&M - Departmental planned (external),03/10/2023,130402665,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,298.97,R2001,R&M - Departmental planned (external),03/10/2023,130402673,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,370.82,R2001,R&M - Departmental planned (external),03/10/2023,130402761,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,434.83,R2001,R&M - Departmental planned (external),03/10/2023,130402802,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,404.72,R2001,R&M - Departmental planned (external),03/10/2023,130402823,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,525.00,R2001,R&M - Departmental planned (external),03/10/2023,130402822,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,229.19,R2001,R&M - Departmental planned (external),03/10/2023,130402872,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,014.51",R2001,R&M - Departmental planned (external),03/10/2023,130401105,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,261.92,R2001,R&M - Departmental planned (external),03/10/2023,130402521,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,106.05,R2001,R&M - Departmental planned (external),03/10/2023,130402525,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),03/10/2023,130402837,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),03/10/2023,130402838,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,79.89,R2001,R&M - Departmental planned (external),03/10/2023,130402839,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,142.31,R2001,R&M - Departmental planned (external),03/10/2023,130402840,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"10,000.00",R2001,R&M - Departmental planned (external),04/10/2023,130403025,Older People Care Purchasing,"D2A	"
708708,William Gough Limited,"2,383.59",R2001,R&M - Departmental planned (external),04/10/2023,130401490,Facilities Management,Caretakers Community Centre
708708,William Gough Limited,240.71,R2001,R&M - Departmental planned (external),04/10/2023,130400104,Facilities Management,Caretakers Community Centre
708708,William Gough Limited,225.64,R2001,R&M - Departmental planned (external),04/10/2023,130400922,Facilities Management,Management of Vacant Properties
708708,William Gough Limited,63.63,R2001,R&M - Departmental planned (external),04/10/2023,130401115,Facilities Management,Caretakers Community Centre
708708,William Gough Limited,"1,523.08",R2001,R&M - Departmental planned (external),04/10/2023,130402799,Estates and Valuations,Magistrates
708708,William Gough Limited,"2,645.64",R2001,R&M - Departmental planned (external),04/10/2023,130402800,Estates and Valuations,Magistrates
708708,William Gough Limited,191.79,R2001,R&M - Departmental planned (external),06/10/2023,130402507,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,118.00,R2001,R&M - Departmental planned (external),06/10/2023,130402509,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,928.15,R2001,R&M - Departmental planned (external),06/10/2023,130401360,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,191.79,R2001,R&M - Departmental planned (external),06/10/2023,130402517,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,84.62,R2001,R&M - Departmental planned (external),06/10/2023,130402511,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,124.10,R2001,R&M - Departmental planned (external),06/10/2023,130402655,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,84.62,R2001,R&M - Departmental planned (external),06/10/2023,130402769,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,124.10,R2001,R&M - Departmental planned (external),06/10/2023,130402772,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,122.85,R2001,R&M - Departmental planned (external),06/10/2023,130402774,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,164.08",R2001,R&M - Departmental planned (external),06/10/2023,130402778,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,112.82,R2001,R&M - Departmental planned (external),06/10/2023,130402784,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),06/10/2023,130402789,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,118.00,R2001,R&M - Departmental planned (external),06/10/2023,130402786,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),06/10/2023,130402790,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,47.76,R2001,R&M - Departmental planned (external),06/10/2023,130402797,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,146.67,R2001,R&M - Departmental planned (external),06/10/2023,130402803,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,84.51,R2001,R&M - Departmental planned (external),06/10/2023,130402843,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,124.46,R2001,R&M - Departmental planned (external),06/10/2023,130402844,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,61.36,R2001,R&M - Departmental planned (external),06/10/2023,130402846,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,73.47,R2001,R&M - Departmental planned (external),06/10/2023,130402845,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,188.60,R2001,R&M - Departmental planned (external),06/10/2023,130402849,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,99.55,R2001,R&M - Departmental planned (external),06/10/2023,130402818,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
