Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
710928,Yoo Recruit LTD,354.75,R1100,Agency Staff,25/08/2023,191181913,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,413.40,R1100,Agency Staff,25/08/2023,191181914,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,147.87,R1100,Agency Staff,25/08/2023,191181881,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,618.50,R1100,Agency Staff,25/08/2023,191181882,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,315.97,R1100,Agency Staff,25/08/2023,191181838,Support Services,Business Support Unit
710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/08/2023,191181841,Strengthening Families,"Child Assessment Team			"
710928,Yoo Recruit LTD,673.55,R1100,Agency Staff,25/08/2023,191181836,Support Services,Business Support Unit
710928,Yoo Recruit LTD,490.88,R1100,Agency Staff,25/08/2023,191181837,Support Services,Business Support Unit
710928,Yoo Recruit LTD,249.45,R1100,Agency Staff,25/08/2023,191181715,School Business and Support Services,Technical Support
710928,Yoo Recruit LTD,"2,875.00",R1100,Agency Staff,25/08/2023,191181720,Project and Works Team – Maintenance Programme,Building Maintenance
710928,Yoo Recruit LTD,"1,518.15",R1100,Agency Staff,25/08/2023,191181718,Communications,Communications & Marketing - General
710928,Yoo Recruit LTD,"1,339.50",R1100,Agency Staff,25/08/2023,191181719,Communications,Communications & Marketing - General
710928,Yoo Recruit LTD,111.60,R1100,Agency Staff,25/08/2023,191181716,Schools,Stowlawn Primary School
710928,Yoo Recruit LTD,204.61,R1100,Agency Staff,25/08/2023,191181717,Skills,Connexions Contract
710928,Yoo Recruit LTD,262.31,R1100,Agency Staff,25/08/2023,191181722,Transportation,Cycling Schemes - Bikeability
710928,Yoo Recruit LTD,217.08,R1100,Agency Staff,25/08/2023,191181723,Transportation,Cycling Schemes - Bikeability
710928,Yoo Recruit LTD,153.77,R1100,Agency Staff,25/08/2023,191181724,Transportation,Cycling Schemes - Bikeability
710928,Yoo Recruit LTD,351.34,R1100,Agency Staff,25/08/2023,191181703,Travel Unit,Special  Transport
710928,Yoo Recruit LTD,227.08,R1100,Agency Staff,25/08/2023,191181704,Travel Unit,Special  Transport
710928,Yoo Recruit LTD,131.40,R1100,Agency Staff,25/08/2023,191181663,Archives Services,Archives
710928,Yoo Recruit LTD,"2,390.52",R1100,Agency Staff,25/08/2023,191181591,Digital and IT,Solution Development and Management
710928,Yoo Recruit LTD,"1,676.64",R1100,Agency Staff,25/08/2023,191181592,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"3,323.28",R1100,Agency Staff,25/08/2023,191181589,Digital and IT,Solution Development and Management
710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,25/08/2023,191181590,Digital and IT,Solution Development and Management
710928,Yoo Recruit LTD,37.87,R1100,Agency Staff,25/08/2023,191181883,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,64.50,R1100,Agency Staff,25/08/2023,191181884,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,218.79,R1100,Agency Staff,25/08/2023,191181887,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,269.28,R1100,Agency Staff,25/08/2023,191181888,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,673.20,R1100,Agency Staff,25/08/2023,191181885,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,64.50,R1100,Agency Staff,25/08/2023,191181886,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,134.64,R1100,Agency Staff,25/08/2023,191181889,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,126.23,R1100,Agency Staff,25/08/2023,191181890,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,"2,517.66",R1100,Agency Staff,25/08/2023,191181599,Projects and Change,Corporate Programmes
710928,Yoo Recruit LTD,"2,669.40",R1100,Agency Staff,25/08/2023,191181595,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"2,794.40",R1100,Agency Staff,25/08/2023,191181596,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"3,038.15",R1100,Agency Staff,25/08/2023,191181600,Projects and Change,Corporate Programmes
710928,Yoo Recruit LTD,896.45,R1100,Agency Staff,25/08/2023,191181593,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"2,914.34",R1100,Agency Staff,25/08/2023,191181594,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"3,078.15",R1100,Agency Staff,25/08/2023,191181921,Legal Services,Legal Services - Social Services Team
710928,Yoo Recruit LTD,"2,426.52",R1100,Agency Staff,25/08/2023,191181922,Legal Services,Legal Services - Social Services Team
710928,Yoo Recruit LTD,"2,426.52",R1100,Agency Staff,25/08/2023,191181923,Legal Services,Legal Services - Social Services Team
710928,Yoo Recruit LTD,465.64,R1100,Agency Staff,25/08/2023,191181814,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,856.45,R1100,Agency Staff,25/08/2023,191181809,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,600.51,R1100,Agency Staff,25/08/2023,191181812,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,600.51,R1100,Agency Staff,25/08/2023,191181813,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,600.51,R1100,Agency Staff,25/08/2023,191181810,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,370.24,R1100,Agency Staff,25/08/2023,191181811,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,295.20,R1100,Agency Staff,25/08/2023,191181928,West Midlands Strategic Migration Partnership,WM Strategic Migration Partnership
710928,Yoo Recruit LTD,"1,039.58",R1100,Agency Staff,25/08/2023,191181924,Strengthening Families,Social Work in Schools
710928,Yoo Recruit LTD,12.00,R1100,Agency Staff,25/08/2023,191181925,Strengthening Families,Social Work in Schools
710928,Yoo Recruit LTD,"1,751.08",R1100,Agency Staff,25/08/2023,191181926,Older People Care Purchasing,"D2A	"
710928,Yoo Recruit LTD,"1,455.95",R1100,Agency Staff,25/08/2023,191181927,Older People Care Purchasing,"D2A	"
710928,Yoo Recruit LTD,705.96,R1100,Agency Staff,25/08/2023,191181630,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,496.49,R1100,Agency Staff,25/08/2023,191181628,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,705.96,R1100,Agency Staff,25/08/2023,191181629,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,325.62,R1100,Agency Staff,25/08/2023,191181721,Transportation,Cycling Schemes - Bikeability
710928,Yoo Recruit LTD,651.24,R1100,Agency Staff,25/08/2023,191181726,Transportation,Cycling Schemes - Bikeability
710928,Yoo Recruit LTD,361.80,R1100,Agency Staff,25/08/2023,191181725,Transportation,Cycling Schemes - Bikeability
710928,Yoo Recruit LTD,"1,263.50",R1100,Agency Staff,25/08/2023,191181784,Adults Assessment & Care Management East,Adult Services – East
710928,Yoo Recruit LTD,342.54,R1100,Agency Staff,25/08/2023,191181575,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,544.95,R1100,Agency Staff,25/08/2023,191181576,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181578,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181579,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,121.44,R1100,Agency Staff,25/08/2023,191181580,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,60.72,R1100,Agency Staff,25/08/2023,191181569,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,46.71,R1100,Agency Staff,25/08/2023,191181570,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,124.56,R1100,Agency Staff,25/08/2023,191181572,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181573,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,155.70,R1100,Agency Staff,25/08/2023,191181574,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,258.00,R1100,Agency Staff,25/08/2023,191181515,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,"1,110.50",R1100,Agency Staff,25/08/2023,191181915,External Funding and Digital Projects,"Digital Infrastructure			"
710928,Yoo Recruit LTD,"2,590.52",R1100,Agency Staff,25/08/2023,191181453,Commissioning and Transformation,Head of Strategic Commissioning
710928,Yoo Recruit LTD,"3,529.10",R1100,Agency Staff,25/08/2023,191181454,Commissioning and Transformation,Head of Strategic Commissioning
710928,Yoo Recruit LTD,"3,529.10",R1100,Agency Staff,25/08/2023,191181455,Commissioning and Transformation,Head of Strategic Commissioning
710928,Yoo Recruit LTD,"1,238.39",R1100,Agency Staff,25/08/2023,191181456,Children & Young People In Care,Fostering Team
710928,Yoo Recruit LTD,46.80,R1100,Agency Staff,25/08/2023,191181457,Children & Young People In Care,Fostering Team
710928,Yoo Recruit LTD,"1,303.88",R1100,Agency Staff,25/08/2023,191181458,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,542.85,R1100,Agency Staff,25/08/2023,191181459,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/08/2023,191181460,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,249.45,R1100,Agency Staff,25/08/2023,191181461,Special Educational Needs,SEN Special Education Admin
710928,Yoo Recruit LTD,307.66,R1100,Agency Staff,25/08/2023,191181462,Special Educational Needs,SEN Special Education Admin
710928,Yoo Recruit LTD,285.00,R1100,Agency Staff,25/08/2023,191181463,Special Educational Needs,SEN Special Education Admin
710928,Yoo Recruit LTD,"1,217.30",R1100,Agency Staff,25/08/2023,191181472,Mental Health Assessment & Care Management,Mental Health Assessment & Care Management
710928,Yoo Recruit LTD,709.88,R1100,Agency Staff,25/08/2023,191181464,Learning Disability Provider,Duke Street Bungalows
710928,Yoo Recruit LTD,379.86,R1100,Agency Staff,25/08/2023,191181465,Learning Disability Provider,Duke Street Bungalows
710928,Yoo Recruit LTD,207.88,R1100,Agency Staff,25/08/2023,191181466,Learning Disability Provider,Duke Street Bungalows
710928,Yoo Recruit LTD,389.60,R1100,Agency Staff,25/08/2023,191181470,Learning Disability Provider,Ernest Bold Court
710928,Yoo Recruit LTD,301.94,R1100,Agency Staff,25/08/2023,191181471,Learning Disability Provider,Ernest Bold Court
710928,Yoo Recruit LTD,755.10,R1100,Agency Staff,25/08/2023,191181764,Estates and Valuations,"i10 Facilities Management	"
710928,Yoo Recruit LTD,"1,214.71",R1100,Agency Staff,25/08/2023,191181765,Adults Assessment & Care Management North,Adult Services – North
710928,Yoo Recruit LTD,"1,238.39",R1100,Agency Staff,25/08/2023,191181766,Adults Assessment & Care Management North,Adult Services – North
710928,Yoo Recruit LTD,197.11,R1100,Agency Staff,25/08/2023,191181728,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,96.40,R1100,Agency Staff,25/08/2023,191181729,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,262.31,R1100,Agency Staff,25/08/2023,191181727,Transportation,Cycling Schemes - Bikeability
710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/08/2023,191181767,Adults Assessment & Care Management North,Adult Services – North
710928,Yoo Recruit LTD,740.25,R1100,Agency Staff,25/08/2023,191181768,Adults Assessment & Care Management North,Adult Services – North
710928,Yoo Recruit LTD,"1,217.30",R1100,Agency Staff,25/08/2023,191181769,Adults Assessment & Care Management North,Adult Services – North
710928,Yoo Recruit LTD,93.42,R1100,Agency Staff,25/08/2023,191181565,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181566,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,194.63,R1100,Agency Staff,25/08/2023,191181567,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181568,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,186.84,R1100,Agency Staff,25/08/2023,191181563,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,227.70,R1100,Agency Staff,25/08/2023,191181564,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,342.54,R1100,Agency Staff,25/08/2023,191181583,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,194.63,R1100,Agency Staff,25/08/2023,191181584,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181581,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,194.63,R1100,Agency Staff,25/08/2023,191181582,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181585,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,194.63,R1100,Agency Staff,25/08/2023,191181586,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,"2,988.15",R1100,Agency Staff,25/08/2023,191181601,Projects and Change,Corporate Programmes
710928,Yoo Recruit LTD,713.36,R1100,Agency Staff,25/08/2023,191181587,Governance Services,Mayoral Expenses
710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,25/08/2023,191181805,Licensing,"Private Hire Vehicles			"
710928,Yoo Recruit LTD,620.86,R1100,Agency Staff,25/08/2023,191181602,Bereavement Services,Cemeteries
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,25/08/2023,191181603,Bereavement Services,Cemeteries
710928,Yoo Recruit LTD,72.99,R1100,Agency Staff,25/08/2023,191181608,Travel Unit,Passenger Transport  General
710928,Yoo Recruit LTD,227.08,R1100,Agency Staff,25/08/2023,191181609,Travel Unit,Passenger Transport  General
710928,Yoo Recruit LTD,590.89,R1100,Agency Staff,25/08/2023,191181606,Fleet Services,Fleet Management
710928,Yoo Recruit LTD,351.34,R1100,Agency Staff,25/08/2023,191181607,Fleet Services,Fleet Management
710928,Yoo Recruit LTD,495.01,R1100,Agency Staff,25/08/2023,191181604,Environmental Services,Direct Schools
710928,Yoo Recruit LTD,620.86,R1100,Agency Staff,25/08/2023,191181605,Environmental Services,Graffiti Removal Team
710928,Yoo Recruit LTD,158.40,R1100,Agency Staff,25/08/2023,191181610,Travel Unit,Passenger Transport  General
710928,Yoo Recruit LTD,194.64,R1100,Agency Staff,25/08/2023,191181611,Travel Unit,Passenger Transport  General
710928,Yoo Recruit LTD,78.60,R1100,Agency Staff,25/08/2023,191181623,Markets,Shopmobility
710928,Yoo Recruit LTD,330.46,R1100,Agency Staff,25/08/2023,191181624,Markets,Shopmobility
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,25/08/2023,191181621,Markets,Wolverhampton Indoor and Open Market
710928,Yoo Recruit LTD,490.24,R1100,Agency Staff,25/08/2023,191181622,Markets,Wednesfield Street Market
710928,Yoo Recruit LTD,423.00,R1100,Agency Staff,25/08/2023,191181619,Highways Maintenance,Patching
710928,Yoo Recruit LTD,730.50,R1100,Agency Staff,25/08/2023,191181620,Highways Maintenance,Patching
710928,Yoo Recruit LTD,730.50,R1100,Agency Staff,25/08/2023,191181617,Highways Maintenance,Patching
710928,Yoo Recruit LTD,81.24,R1100,Agency Staff,25/08/2023,191181618,Highways Maintenance,Patching
710928,Yoo Recruit LTD,655.20,R1100,Agency Staff,25/08/2023,191181616,Highways Maintenance,Patching
710928,Yoo Recruit LTD,145.98,R1100,Agency Staff,25/08/2023,191181614,Travel Unit,Passenger Transport  General
710928,Yoo Recruit LTD,207.88,R1100,Agency Staff,25/08/2023,191181467,Learning Disability Provider,Duke Street Bungalows
710928,Yoo Recruit LTD,146.10,R1100,Agency Staff,25/08/2023,191181468,Learning Disability Provider,Duke Street Bungalows
710928,Yoo Recruit LTD,189.93,R1100,Agency Staff,25/08/2023,191181469,Learning Disability Provider,Duke Street Bungalows
710928,Yoo Recruit LTD,773.15,R1100,Agency Staff,25/08/2023,191181474,Mental Health Assessment & Care Management,Mental Health Assessment & Care Management
710928,Yoo Recruit LTD,986.63,R1100,Agency Staff,25/08/2023,191181475,Carer Support,Carers Support
710928,Yoo Recruit LTD,71.87,R1100,Agency Staff,25/08/2023,191181476,Libraries,Blakenhall Community & Healthy Living Centre
710928,Yoo Recruit LTD,"1,494.60",R1100,Agency Staff,25/08/2023,191181473,Mental Health Assessment & Care Management,Mental Health Assessment & Care Management
710928,Yoo Recruit LTD,437.58,R1100,Agency Staff,25/08/2023,191181541,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,129.00,R1100,Agency Staff,25/08/2023,191181542,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,77.85,R1100,Agency Staff,25/08/2023,191181543,Leisure Services,Central Baths
710928,Yoo Recruit LTD,30.60,R1100,Agency Staff,25/08/2023,191181846,Strengthening Families,Court Team
710928,Yoo Recruit LTD,18.00,R1100,Agency Staff,25/08/2023,191181844,Strengthening Families,"Child Assessment Team			"
710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/08/2023,191181845,Strengthening Families,Court Team
710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/08/2023,191181842,Strengthening Families,"Child Assessment Team			"
710928,Yoo Recruit LTD,22.50,R1100,Agency Staff,25/08/2023,191181843,Strengthening Families,"Child Assessment Team			"
710928,Yoo Recruit LTD,723.35,R1100,Agency Staff,25/08/2023,191181847,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
710928,Yoo Recruit LTD,"1,639.84",R1100,Agency Staff,25/08/2023,191181848,Specialist Support,"Power2 Team			"
710928,Yoo Recruit LTD,"1,639.84",R1100,Agency Staff,25/08/2023,191181849,Specialist Support,"Power2 Team			"
710928,Yoo Recruit LTD,"1,639.84",R1100,Agency Staff,25/08/2023,191181850,Specialist Support,"Power2 Team			"
710928,Yoo Recruit LTD,"1,639.84",R1100,Agency Staff,25/08/2023,191181853,Specialist Support,"Power2 Team			"
710928,Yoo Recruit LTD,"1,639.84",R1100,Agency Staff,25/08/2023,191181854,Specialist Support,"Power2 Team			"
710928,Yoo Recruit LTD,"1,639.84",R1100,Agency Staff,25/08/2023,191181851,Specialist Support,"Power2 Team			"
710928,Yoo Recruit LTD,"1,639.84",R1100,Agency Staff,25/08/2023,191181852,Specialist Support,"Power2 Team			"
710928,Yoo Recruit LTD,755.82,R1100,Agency Staff,25/08/2023,191181855,Commercial Services,"Commercial Services			"
710928,Yoo Recruit LTD,259.52,R1100,Agency Staff,25/08/2023,191181554,Catering,Education Catering  General Overheads
710928,Yoo Recruit LTD,243.45,R1100,Agency Staff,25/08/2023,191181555,Catering,Education Catering  General Overheads
710928,Yoo Recruit LTD,"-1,639.84",R1100,Agency Staff,25/08/2023,191181552,Specialist Support,Safeguarding Children
710928,Yoo Recruit LTD,629.55,R1100,Agency Staff,25/08/2023,191181553,Specialist Support,Safeguarding Children
710928,Yoo Recruit LTD,466.20,R1100,Agency Staff,25/08/2023,191181771,Adults Assessment & Care Management West,Adult Services – West
710928,Yoo Recruit LTD,"1,291.30",R1100,Agency Staff,25/08/2023,191181770,Adults Assessment & Care Management North,Adult Services – North
710928,Yoo Recruit LTD,"3,529.10",R1100,Agency Staff,25/08/2023,191181787,Commissioning and Transformation,Head of Strategic Commissioning
710928,Yoo Recruit LTD,2.00,R1100,Agency Staff,25/08/2023,191181785,Adults Assessment & Care Management East,Adult Services – East
710928,Yoo Recruit LTD,20.25,R1100,Agency Staff,25/08/2023,191181786,Adults Assessment & Care Management East,Adult Services – East
710928,Yoo Recruit LTD,"2,823.28",R1100,Agency Staff,25/08/2023,191181788,Commissioning and Transformation,Head of Strategic Commissioning
710928,Yoo Recruit LTD,656.44,R1100,Agency Staff,25/08/2023,191181631,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,25/08/2023,191181803,Licensing,"Private Hire Vehicles			"
710928,Yoo Recruit LTD,607.00,R1100,Agency Staff,25/08/2023,191181804,Licensing,"Private Hire Vehicles			"
710928,Yoo Recruit LTD,133.35,R1100,Agency Staff,25/08/2023,191181801,Licensing,"Private Hire Vehicles			"
710928,Yoo Recruit LTD,133.35,R1100,Agency Staff,25/08/2023,191181802,Licensing,"Private Hire Vehicles			"
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,25/08/2023,191181799,Licensing,"Private Hire Vehicles			"
710928,Yoo Recruit LTD,130.05,R1100,Agency Staff,25/08/2023,191181800,Licensing,"Private Hire Vehicles			"
710928,Yoo Recruit LTD,"2,107.50",R1100,Agency Staff,25/08/2023,191181797,Corporate Asset Management,"Assets Service Transformation Programme	"
710928,Yoo Recruit LTD,38.50,R1100,Agency Staff,25/08/2023,191181798,Learning Disability Provider,"Community Pathways	"
710928,Yoo Recruit LTD,"1,324.60",R1100,Agency Staff,25/08/2023,191181795,Adults Assessment and Care Management MASH,"Adult MASH	"
710928,Yoo Recruit LTD,11.25,R1100,Agency Staff,25/08/2023,191181796,Adults Assessment and Care Management MASH,"Adult MASH	"
710928,Yoo Recruit LTD,"1,552.89",R1100,Agency Staff,25/08/2023,191181793,Adults Assessment and Care Management MASH,"Adult MASH	"
710928,Yoo Recruit LTD,"1,227.40",R1100,Agency Staff,25/08/2023,191181794,Adults Assessment and Care Management MASH,"Adult MASH	"
710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/08/2023,191181791,Adults Assessment and Care Management MASH,"Adult MASH	"
710928,Yoo Recruit LTD,"1,324.60",R1100,Agency Staff,25/08/2023,191181792,Adults Assessment and Care Management MASH,"Adult MASH	"
710928,Yoo Recruit LTD,"3,113.15",R1100,Agency Staff,25/08/2023,191181789,Commissioning and Transformation,Head of Strategic Commissioning
710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/08/2023,191181790,Adults Assessment and Care Management MASH,"Adult MASH	"
710928,Yoo Recruit LTD,629.66,R1100,Agency Staff,25/08/2023,191181818,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,615.68,R1100,Agency Staff,25/08/2023,191181819,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,432.38,R1100,Agency Staff,25/08/2023,191181815,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,25/08/2023,191181816,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,619.47,R1100,Agency Staff,25/08/2023,191181817,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,161.25,R1100,Agency Staff,25/08/2023,191181522,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,264.33,R1100,Agency Staff,25/08/2023,191181516,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,31.45,R1100,Agency Staff,25/08/2023,191181517,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,163.80,R1100,Agency Staff,25/08/2023,191181520,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,542.77,R1100,Agency Staff,25/08/2023,191181521,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,31.45,R1100,Agency Staff,25/08/2023,191181518,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,220.15,R1100,Agency Staff,25/08/2023,191181519,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,705.96,R1100,Agency Staff,25/08/2023,191181636,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,492.90,R1100,Agency Staff,25/08/2023,191181637,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,748.89,R1100,Agency Staff,25/08/2023,191181634,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,419.76,R1100,Agency Staff,25/08/2023,191181635,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,688.20,R1100,Agency Staff,25/08/2023,191181632,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,688.20,R1100,Agency Staff,25/08/2023,191181633,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,449.65,R1100,Agency Staff,25/08/2023,191181664,Arts and Culture,Front of House
710928,Yoo Recruit LTD,80.10,R1100,Agency Staff,25/08/2023,191181665,Arts and Culture,Front of House
710928,Yoo Recruit LTD,"1,474.04",R1100,Agency Staff,25/08/2023,191181676,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"2,395.32",R1100,Agency Staff,25/08/2023,191181677,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"3,779.10",R1100,Agency Staff,25/08/2023,191181674,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"1,842.55",R1100,Agency Staff,25/08/2023,191181675,City Development,City Development   Core Team
710928,Yoo Recruit LTD,280.35,R1100,Agency Staff,25/08/2023,191181672,Arts and Culture,Art Gallery Tea Room
710928,Yoo Recruit LTD,400.50,R1100,Agency Staff,25/08/2023,191181673,Arts and Culture,Art Gallery Tea Room
710928,Yoo Recruit LTD,94.92,R1100,Agency Staff,25/08/2023,191181670,Arts and Culture,Art Gallery Tea Room
710928,Yoo Recruit LTD,92.64,R1100,Agency Staff,25/08/2023,191181671,Arts and Culture,Art Gallery Tea Room
710928,Yoo Recruit LTD,52.07,R1100,Agency Staff,25/08/2023,191181668,Arts and Culture,Front of House
710928,Yoo Recruit LTD,192.24,R1100,Agency Staff,25/08/2023,191181669,Arts and Culture,Front of House
710928,Yoo Recruit LTD,179.86,R1100,Agency Staff,25/08/2023,191181666,Arts and Culture,Front of House
710928,Yoo Recruit LTD,96.12,R1100,Agency Staff,25/08/2023,191181667,Arts and Culture,Front of House
710928,Yoo Recruit LTD,200.25,R1100,Agency Staff,25/08/2023,191181523,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,72.09,R1100,Agency Staff,25/08/2023,191181524,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,110.86,R1100,Agency Staff,25/08/2023,191181525,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,"1,438.93",R1100,Agency Staff,25/08/2023,191181441,Commissioning and Transformation,Head of Strategic Commissioning
710928,Yoo Recruit LTD,"-1,639.84",R1100,Agency Staff,25/08/2023,191181548,Specialist Support,Safeguarding Children
710928,Yoo Recruit LTD,"-1,639.84",R1100,Agency Staff,25/08/2023,191181549,Specialist Support,Safeguarding Children
710928,Yoo Recruit LTD,99.78,R1100,Agency Staff,25/08/2023,191181556,Catering,Meals on Wheels
710928,Yoo Recruit LTD,327.83,R1100,Agency Staff,25/08/2023,191181557,Catering,Meals on Wheels
710928,Yoo Recruit LTD,38.93,R1100,Agency Staff,25/08/2023,191181544,Leisure Services,Central Baths
710928,Yoo Recruit LTD,"-1,639.84",R1100,Agency Staff,25/08/2023,191181547,Specialist Support,Safeguarding Children
710928,Yoo Recruit LTD,374.18,R1100,Agency Staff,25/08/2023,191181560,Customer Services,City Direct
710928,Yoo Recruit LTD,93.42,R1100,Agency Staff,25/08/2023,191181561,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,600.51,R1100,Agency Staff,25/08/2023,191181558,Customer Services,City Direct
