,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,702008,BME Travel,"2,430.60",R3042,Client Transport,07/03/2024,130420366,Travel Unit,Special  Transport
INSERTED DETAIL,702008,BME Travel,"2,400.00",R3042,Client Transport,07/03/2024,130420365,Travel Unit,Special  Transport
INSERTED DETAIL,702032,Boon Edam Limited,"6,475.50",R2001,R&M - Departmental planned (external),19/03/2024,130416405,Project and Works Team – Maintenance Programme,"Civic Centre Repairs & Maintenance	"
INSERTED DETAIL,702041,Boulton Travel Limited,"2,093.92",R3042,Client Transport,25/03/2024,130422722,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,268.80",R3042,Client Transport,25/03/2024,130422723,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,041.60",R3042,Client Transport,25/03/2024,130422724,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,414.08",R3042,Client Transport,25/03/2024,130422725,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,144.96",R3042,Client Transport,25/03/2024,130422726,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,173.12",R3042,Client Transport,25/03/2024,130422727,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,200.00",R3042,Client Transport,25/03/2024,130422728,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,580.96",R3042,Client Transport,25/03/2024,130422729,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,480.00",R3042,Client Transport,25/03/2024,130422731,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,485.12",R3042,Client Transport,25/03/2024,130422730,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"1,963.05",R3042,Client Transport,08/03/2024,130420583,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,127.00",R3042,Client Transport,08/03/2024,130420584,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"1,914.00",R3042,Client Transport,08/03/2024,130420585,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,263.20",R3042,Client Transport,08/03/2024,130420586,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,010.90",R3042,Client Transport,08/03/2024,130420587,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,037.30",R3042,Client Transport,08/03/2024,130420588,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,062.50",R3042,Client Transport,08/03/2024,130420589,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,419.65",R3042,Client Transport,08/03/2024,130420590,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,329.80",R3042,Client Transport,08/03/2024,130420591,Travel Unit,Special  Transport
INSERTED DETAIL,702041,Boulton Travel Limited,"2,480.00",R3042,Client Transport,08/03/2024,130420592,Travel Unit,Special  Transport
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263730,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263732,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263742,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263735,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263740,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263741,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263737,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263714,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263721,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263726,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263724,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,20/03/2024,191263725,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,13/03/2024,191260027,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C5011,Grants paid out to other organisations,13/03/2024,191260033,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261910,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261914,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261915,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261917,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261918,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261896,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261908,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261904,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261906,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261902,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,18/03/2024,191261903,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C1100,Construction and Conversion,04/03/2024,191254782,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,156.00,C1100,Construction and Conversion,04/03/2024,191254783,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,06/03/2024,191255879,,Disabled Facilities Grants
INSERTED DETAIL,702071,Brakes/Brakefresh,116.36,R4102,Provisions (Resale),25/03/2024,130421042,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,444.50,R4102,Provisions (Resale),25/03/2024,130421042,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,687.12,R4102,Provisions (Resale),25/03/2024,130421041,Catering,Civic Centre Catering
INSERTED DETAIL,702071,Brakes/Brakefresh,630.06,R4102,Provisions (Resale),13/03/2024,130420214,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,593.16,R4102,Provisions (Resale),13/03/2024,130418677,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,619.85,R4102,Provisions (Resale),13/03/2024,130420215,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702071,Brakes/Brakefresh,410.36,R4102,Provisions (Resale),19/03/2024,130421872,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702071,Brakes/Brakefresh,914.84,R4102,Provisions (Resale),20/03/2024,130419699,Catering,Civic Centre Catering
INSERTED DETAIL,702071,Brakes/Brakefresh,783.39,R4102,Provisions (Resale),20/03/2024,130419106,Catering,Civic Centre Catering
INSERTED DETAIL,702071,Brakes/Brakefresh,"1,086.25",R4102,Provisions (Resale),20/03/2024,130419299,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702071,Brakes/Brakefresh,975.14,R4102,Provisions (Resale),01/03/2024,130417911,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702071,Brakes/Brakefresh,203.25,R4102,Provisions (Resale),01/03/2024,130417910,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,448.44,R4102,Provisions (Resale),01/03/2024,130417910,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,"1,115.65",R4102,Provisions (Resale),01/03/2024,130416074,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702071,Brakes/Brakefresh,734.99,R4102,Provisions (Resale),01/03/2024,130418678,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702071,Brakes/Brakefresh,546.74,R4102,Provisions (Resale),22/03/2024,130419298,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,534.35,R4102,Provisions (Resale),22/03/2024,130422061,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,702071,Brakes/Brakefresh,998.19,R4102,Provisions (Resale),25/03/2024,130421043,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702071,Brakes/Brakefresh,732.11,R4102,Provisions (Resale),25/03/2024,130421446,Catering,Civic Centre Catering
INSERTED DETAIL,702071,Brakes/Brakefresh,413.74,R4102,Provisions (Resale),05/03/2024,130417648,Catering,Civic Centre Catering
INSERTED DETAIL,702071,Brakes/Brakefresh,352.18,R4102,Provisions (Resale),05/03/2024,130417648,Catering,Civic Centre Catering
INSERTED DETAIL,702093,Briggs Equiptment UK Limited,"1,239.99",R3200,Hire of Vehicles,21/03/2024,130421044,Markets,Wholesale Market Facilities Management
INSERTED DETAIL,702111,British Gas Trading Limited,20.01,C1100,Construction and Conversion,15/03/2024,191261260,,HRA - WVL Units
INSERTED DETAIL,702111,British Gas Trading Limited,13.70,C1100,Construction and Conversion,14/03/2024,191260998,,HRA - WVL Units
INSERTED DETAIL,702126,BT (Phone Bills),"9,158.70",R4537,Computing - Internet,01/03/2024,191253778,Digital and IT,Strategic ICTS (ICT Service Budget)
INSERTED DETAIL,702126,BT (Phone Bills),100.00,R4537,Computing - Internet,01/03/2024,191253779,Digital and IT,Strategic ICTS (ICT Service Budget)
INSERTED DETAIL,702126,BT (Phone Bills),134.34,R4505,Comms - Telephone Call charges,04/03/2024,191254827,Parking Services,Short Stay - Civic Centre
INSERTED DETAIL,702157,Browne Jacobson Llp,"2,410.00",R4962,Insurance - General,06/03/2024,191256618,Audit Services,Legal Liability
INSERTED DETAIL,702157,Browne Jacobson Llp,752.80,R4400,Services - Professional Fees,06/03/2024,130420217,School Business and Support Services,Services for Schools
INSERTED DETAIL,702158,Browne Jacobson Llp,"7,194.00",R4962,Insurance - General,07/03/2024,130420216,Audit Services,Legal Liability
INSERTED DETAIL,702164,Bruton Knowles Limited,805.20,R4400,Services - Professional Fees,12/03/2024,130420593,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,702164,Bruton Knowles Limited,"4,923.50",R4400,Services - Professional Fees,20/03/2024,130421205,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,702164,Bruton Knowles Limited,"6,858.90",R4400,Services - Professional Fees,21/03/2024,130419700,Specialist Support,"Key To Inspiration 		"
INSERTED DETAIL,702181,United Living,"14,020.00",R2001,R&M - Departmental planned (external),25/03/2024,130421689,Housing Revenue Account,Amounts to be Settled with Wolverhampton Homes
INSERTED DETAIL,702181,United Living,"149,878.00",C1100,Construction and Conversion,21/03/2024,130420924,,Structural works
INSERTED DETAIL,702181,United Living,"1,684,838.00",C1100,Construction and Conversion,21/03/2024,130420925,,Refurbishment of Voids
INSERTED DETAIL,702181,United Living,"32,648.00",R2001,R&M - Departmental planned (external),21/03/2024,130420926,Housing Revenue Account,Amounts to be Settled with Wolverhampton Homes
INSERTED DETAIL,702181,United Living,"1,685,966.00",C1100,Construction and Conversion,22/03/2024,130421683,,Decent Homes - Stock Improvements
INSERTED DETAIL,702181,United Living,"172,516.00",C1100,Construction and Conversion,22/03/2024,130421684,,Decent Homes - Stock Improvements
INSERTED DETAIL,702181,United Living,"110,000.00",C1100,Construction and Conversion,22/03/2024,130421685,,Decent Homes - Stock Improvements
INSERTED DETAIL,702181,United Living,"168,286.00",C1100,Construction and Conversion,22/03/2024,130421686,,Structural works
INSERTED DETAIL,702181,United Living,"1,624,793.00",C1100,Construction and Conversion,22/03/2024,130421688,,Refurbishment of Voids
INSERTED DETAIL,702181,United Living,"1,972,368.00",C1100,Construction and Conversion,22/03/2024,130420920,,Decent Homes - Stock Improvements
INSERTED DETAIL,702181,United Living,"151,036.00",C1100,Construction and Conversion,22/03/2024,130420921,,Decent Homes - Stock Improvements
INSERTED DETAIL,702181,United Living,"90,326.00",C1100,Construction and Conversion,22/03/2024,130420922,,Decent Homes - Stock Improvements
INSERTED DETAIL,702221,Buxton's Limited,"3,174.45",R4000,Equipment - Purchase,06/03/2024,130418814,Environmental Services,Arbor Scheme
INSERTED DETAIL,702221,Buxton's Limited,"2,463.32",R4000,Equipment - Purchase,06/03/2024,130418679,Environmental Services,Arbor Scheme
INSERTED DETAIL,702221,Buxton's Limited,990.00,R4000,Equipment - Purchase,20/03/2024,130421206,Environmental Services,Graffiti Removal Team
INSERTED DETAIL,702221,Buxton's Limited,"3,933.57",R4000,Equipment - Purchase,22/03/2024,130422446,Environmental Services,Arbor Scheme
INSERTED DETAIL,702221,Buxton's Limited,"2,595.00",R4000,Equipment - Purchase,22/03/2024,130422260,Environmental Services,Graffiti Removal Team
INSERTED DETAIL,702253,C P Davidson & Sons Limited,135.48,R3200,Hire of Vehicles,22/03/2024,191265236,Fleet Services,Fleet Management
INSERTED DETAIL,702294,Camlad Ecology Limited,181.00,R2003,R&M - Departmental response (external),15/03/2024,130421447,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,702306,Capita Business Serv Limited,468.35,R4403,Services - Bank Charges,13/03/2024,130419701,Central Corporate Budgets,"Corporate Management (Bank Charges)			"
INSERTED DETAIL,702306,Capita Business Serv Limited,409.45,R4403,Services - Bank Charges,13/03/2024,130420797,Central Corporate Budgets,"Corporate Management (Bank Charges)			"
INSERTED DETAIL,702396,Cater Walsh Reporting Ltd,443.25,R4400,Services - Professional Fees,14/03/2024,130421196,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,702396,Cater Walsh Reporting Ltd,240.75,R4400,Services - Professional Fees,13/03/2024,130420367,Legal Services,Legal Services
INSERTED DETAIL,702447,Central Lrng P'Ship Trst / Heath Pk,"11,892.60",R4400,Services - Professional Fees,19/03/2024,130421890,Director of Education,Director of Education
INSERTED DETAIL,702447,Central Lrng P'Ship Trst / Heath Pk,"24,168.81",R4400,Services - Professional Fees,19/03/2024,130421889,Director of Education,Director of Education
INSERTED DETAIL,702452,Central Workwear,38.00,R4202,Laundry Expenses,01/03/2024,130419212,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,702452,Central Workwear,911.05,R4202,Laundry Expenses,01/03/2024,130419213,Catering,Education Catering  General Overheads
INSERTED DETAIL,702484,Charles Endirect Limited,587.15,R4007,Materials,07/03/2024,130420368,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,702484,Charles Endirect Limited,"5,030.00",R4007,Materials,07/03/2024,130420368,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,702484,Charles Endirect Limited,890.00,R4007,Materials,07/03/2024,130420368,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,702484,Charles Endirect Limited,30.50,R4007,Materials,07/03/2024,130420368,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,702497,Charterhouse Voice & Data PLC,490.04,R4534,Computing - Maint Agreements,01/03/2024,130418207,Digital and IT,Strategic ICTS (ICT Service Budget)
INSERTED DETAIL,702530,Chipside Limited,301.50,R4530,Computing - Purchase of Hardware,06/03/2024,130420218,Parking Services,Parking Enforcement
INSERTED DETAIL,702530,Chipside Limited,160.00,R4530,Computing - Purchase of Hardware,06/03/2024,130420219,Parking Services,Parking Enforcement
