Body_Code,Body_Name,Service,Posting Date,GL Code,GL Code Desc,Doc Number,Doc Net Amount,Supplier Name
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767131,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767134,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767136,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767138,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Mental Health,10/10/2024,5686,Residential Home Bed,3111767141,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767144,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767146,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767151,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767154,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767157,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767180,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767188,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767197,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767202,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767208,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767214,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767223,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767227,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767229,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767230,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767235,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,10/10/2024,5686,Residential Home Bed,3111767245,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767247,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767250,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767252,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767257,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767259,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767271,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767274,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767277,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111767280,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111767288,"4,012.91",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766786,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766787,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766792,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766794,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766799,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766801,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766803,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766804,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Sensory Support,10/10/2024,5686,Residential Home Bed,3111766806,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766807,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766809,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766811,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Mental Health,10/10/2024,5686,Residential Home Bed,3111766813,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766817,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766820,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766823,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766828,"4,012.91",OSJ  - Old Station House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766884,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766886,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766889,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766891,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766893,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766896,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766901,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766904,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766906,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766909,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766912,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766914,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766919,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766922,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766928,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766930,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111766933,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766935,"4,012.91",OSJ Contract - Stirlings
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,10/10/2024,5688,Supported Living,3111767540,"4,016.62",Radis Community Care
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763888,"4,018.20",NATIONAL FOSTERING AGENCY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763889,"4,018.20",NATIONAL FOSTERING AGENCY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111767051,"4,019.44",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Mental Health,10/10/2024,5686,Residential Home Bed,3111765223,"4,019.86",Fairfield Residential Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 MH OBC Contract,22/10/2024,5899,Adult Social Care - Direct Payments,3111772557,"4,021.20",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,10/10/2024,5686,Residential Home Bed,3111765648,"4,024.02",MacIntyre Care (Womaston)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5689,Home Support,3111763437,"4,026.20",Day & Night Care Assistance
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,30/10/2024,5227,Other Transport Arrangements,3111775372,"4,032.00",Bicester Cars UK Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,21/10/2024,8102,Payments to main contractor,2201279244,"4,032.95",Milestone Infrastructure Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111771756,"4,039.92",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111765845,"4,040.63",Rushcourt Nursing Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111767661,"4,041.20",You and Me Supported Living
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111767213,"4,042.05",Style Acre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111767249,"4,042.49",Midco Care Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,UASC 16&17,16/10/2024,5561,IFA s (South Central Framework),3111769742,"4,043.33",Be My Family Fostering Agency
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,UASC 16&17,16/10/2024,5561,IFA s (South Central Framework),3111769743,"4,043.33",Be My Family Fostering Agency
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111767658,"4,043.33",You and Me Supported Living
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Mental Health,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111764827,"4,048.25",METHODIST HOMES
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,23/10/2024,5227,Other Transport Arrangements,3111772686,"4,050.00",Oxon Transport Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,23/10/2024,5227,Other Transport Arrangements,3111772732,"4,050.00",Oxon Transport Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111772228,"4,052.72",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,16/10/2024,5561,IFA s (South Central Framework),3111769788,"4,054.13",Integrated Services Programme
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,16/10/2024,5561,IFA s (South Central Framework),3111769792,"4,054.13",Integrated Services Programme
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,16/10/2024,5561,IFA s (South Central Framework),3111769799,"4,054.13",Integrated Services Programme
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,16/10/2024,5561,IFA s (South Central Framework),3111769800,"4,054.13",Integrated Services Programme
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111766059,"4,055.07",METHODIST HOMES
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Substance Abuse,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111765753,"4,055.38",Oakenholt Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,10/10/2024,5688,Supported Living,3111767505,"4,055.82",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111767399,"4,057.68",H F TRUST LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764585,"4,059.67",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5686,Residential Home Bed,3111765280,"4,060.16",Framland
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111765603,"4,060.16",Leafield Rest Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,10/10/2024,5686,Residential Home Bed,3111765607,"4,060.16",Leafield Rest Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764583,"4,064.10",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,03/10/2024,5227,Other Transport Arrangements,3111759997,"4,066.00",Her Ride Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LANDLORD & TENANT,25/10/2024,4001,Uniform Business Rates,3500109108,"4,068.00",Cherwell District Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,22/10/2024,5899,Adult Social Care - Direct Payments,3111771566,"4,068.96",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,14/10/2024,5693,Home Support - Invoiced,3111768272,"4,069.80",A CARING HAND LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111761695,"4,069.80",Acquire Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111761882,"4,069.80",Bridges Home Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111761902,"4,069.80",Bridges Home Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,08/10/2024,5699,Home Support – Home First,3111762095,"4,069.80",Care Time UK Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5698,Home Support - HTLAH Help to Live at Hom,3111763432,"4,069.80",Day & Night Care Assistance
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,09/10/2024,5689,Home Support,3111763455,"4,069.80",Day & Night Care Assistance
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762480,"4,069.80",Direct Link Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762508,"4,069.80",Eleanor Nursing & Social Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762558,"4,069.80",FLEXI DIRECT LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762585,"4,069.80",Golden Atara Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762666,"4,069.80",Home Helpers Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762865,"4,069.80",Pechiv Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,08/10/2024,5699,Home Support – Home First,3111762907,"4,069.80",Prime Social Care Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,07/10/2024,5693,Home Support - Invoiced,3111760543,"4,069.80",Procare Healthcare Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,07/10/2024,5693,Home Support - Invoiced,3111760550,"4,069.80",Procare Healthcare Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111763118,"4,069.80",The Care Workshop Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,08/10/2024,5699,Home Support – Home First,3111763131,"4,069.80",The Care Workshop Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,07/10/2024,5693,Home Support - Invoiced,3111760571,"4,069.80",We-Care-Recruitment Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771574,"4,071.20",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111766991,"4,073.22",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,UASC 16&17,09/10/2024,5559,Children's Placements Off-Contract,3111763798,"4,074.29",Connect Fostering Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5689,Home Support,3111763417,"4,076.23",Caremark (West Oxfordshire & Cherwe
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,08/10/2024,5227,Other Transport Arrangements,3111763325,"4,080.00",Phoenixx Cars Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111766081,"4,081.68",The Langston
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CONCESSIONARY FARES,22/10/2024,5781,Payments to Transport Operators,2201279459,"4,081.76",Grayline Coaches
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763833,"4,083.63",Foster Care Associates Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763837,"4,083.63",Foster Care Associates Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Hospital Discharge and Reablement,30/10/2024,5699,Home Support – Home First,2201282132,"4,084.33",Abi-Support Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,08/10/2024,5699,Home Support – Home First,3111762478,"4,084.34",Direct Link Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,23/10/2024,5227,Other Transport Arrangements,3111772746,"4,085.00",Oxon Transport Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,08/10/2024,5227,Other Transport Arrangements,3111763323,"4,085.00",Phoenixx Cars Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Mental Health,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111765878,"4,085.85",Barchester Healthcare Homes Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111766116,"4,085.85",The Triangle Nursing Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111771743,"4,091.72",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111765988,"4,094.04",The Cotswold Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Early Years SEN Funding,25/10/2024,5537,Payments to Other Establishments,3111773682,"4,094.56",Mortimer Hall Pre-School CIO
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,10/10/2024,5685,Funded Nursing Care - OCC Placements,3111765333,"4,096.30",Freeland House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763908,"4,096.34",Orange Grove Foster Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763909,"4,096.34",Orange Grove Foster Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763910,"4,096.34",Orange Grove Foster Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763911,"4,096.34",Orange Grove Foster Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763912,"4,096.34",Orange Grove Foster Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Independent Foster,09/10/2024,5561,IFA s (South Central Framework),3111763913,"4,096.34",Orange Grove Foster Care Ltd
