Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Children and Adults Services,EDUCATION,TAKE ME DARLINGTON,1114063,08/01/2025,09/01/2025,833,Pupil Transport Costs,TRANSPORT,PUBLIC TRANSPORT
Children and Adults Services,EDUCATION,TEACHING PERSONNEL LTD,1114192,28/01/2025,29/01/2025,"1,982.25",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,TEACHING PERSONNEL LTD,1114193,28/01/2025,29/01/2025,"1,982.25",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,TEACHING PERSONNEL LTD,1114054,08/01/2025,09/01/2025,"1,585.80",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,TEAM TEACH LTD,1114172,28/01/2025,29/01/2025,540,Behaviour,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,EDUCATION,THE DURHAM UTC LTD,55594795,11/10/2024,31/01/2025,"2,000.00",External Education Placements,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165761,20/01/2025,21/01/2025,"37,390.65",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165672,13/01/2025,14/01/2025,"1,390.83",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165673,13/01/2025,14/01/2025,"1,168.09",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165674,13/01/2025,14/01/2025,"2,709.50",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165675,13/01/2025,14/01/2025,"2,257.14",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165676,13/01/2025,14/01/2025,"10,944.74",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165677,13/01/2025,14/01/2025,"3,331.06",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165678,13/01/2025,14/01/2025,"2,360.78",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165679,13/01/2025,14/01/2025,993.74,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11165706,15/01/2025,16/01/2025,"9,615.38",Top Ups - Education,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,THE NORTHERN SCHOOL OF ART,11165663,13/01/2025,14/01/2025,"1,930.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,EDUCATION,THE NORTHERN SCHOOL OF ART,11165664,13/01/2025,14/01/2025,"1,930.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,EDUCATION,THE RYDAL ACADEMY,11165748,20/01/2025,21/01/2025,"23,826.00",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,THE RYDAL ACADEMY,11165764,20/01/2025,21/01/2025,"62,607.60",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,THE SECRET GARDEN NURSERY,11165781,23/01/2025,24/01/2025,910,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,THE SECRET GARDEN NURSERY,11165599,06/01/2025,07/01/2025,693,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,TOPOLI LEISURE LTD,11165582,06/01/2025,07/01/2025,623.7,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,TOPOLI LEISURE LTD,11165780,23/01/2025,24/01/2025,910,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,TRINITY CHAMBERS CROSS PAYMENT ACCOUNT,55592785,12/12/2024,09/01/2025,"1,020.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,TU NOVA EDUCATION LTD,1114145,24/01/2025,28/01/2025,"1,040.00",Visits,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593230,19/12/2024,16/01/2025,"1,800.60",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593232,19/12/2024,16/01/2025,"1,475.52",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593231,19/12/2024,16/01/2025,"2,559.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593228,19/12/2024,16/01/2025,918,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593275,20/12/2024,14/01/2025,"1,650.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593266,20/12/2024,14/01/2025,897,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593270,20/12/2024,14/01/2025,900,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593272,20/12/2024,14/01/2025,"3,300.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593263,20/12/2024,14/01/2025,"3,190.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593261,20/12/2024,14/01/2025,"2,079.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593296,20/12/2024,14/01/2025,"1,617.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593300,20/12/2024,14/01/2025,"3,300.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593301,20/12/2024,14/01/2025,"3,300.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593302,20/12/2024,14/01/2025,"2,550.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593299,20/12/2024,14/01/2025,"2,400.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593264,20/12/2024,14/01/2025,750,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593267,20/12/2024,14/01/2025,"3,300.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593304,20/12/2024,14/01/2025,"1,512.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593303,20/12/2024,15/01/2025,"1,494.60",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593295,20/12/2024,15/01/2025,"3,300.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593260,20/12/2024,15/01/2025,"1,291.95",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55593269,20/12/2024,15/01/2025,655.9,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UPPERTHORPE NURSERY LTD,11165604,06/01/2025,07/01/2025,"1,232.28",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114189,28/01/2025,29/01/2025,"1,110.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114190,28/01/2025,29/01/2025,"1,110.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,55593839,27/12/2024,24/01/2025,"1,122.00",Alternative Education Provision,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114046,08/01/2025,09/01/2025,"1,110.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114047,08/01/2025,09/01/2025,"1,110.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114048,08/01/2025,09/01/2025,"1,110.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114050,08/01/2025,09/01/2025,"1,110.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114051,08/01/2025,09/01/2025,888,Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,VISION FOR EDUCATION LTD,1114052,08/01/2025,09/01/2025,"1,110.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,WARD HADAWAY SOLICITORS,55594230,29/10/2024,23/01/2025,981,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,WARD HADAWAY SOLICITORS,55594232,28/11/2024,23/01/2025,500,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,WARD HADAWAY SOLICITORS,55594233,29/08/2024,23/01/2025,950,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,1114074,10/01/2025,14/01/2025,"4,605.65",Water Charges,PREMISES,WATER SERVICES
Children and Adults Services,EDUCATION,WEST PARK ACADEMY,11165765,20/01/2025,21/01/2025,"65,216.25",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,WITHERSLACK HALL SCHOOL LTD,55594114,01/10/2024,24/01/2025,"48,988.67",Independent Education Placements,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,WONDE LTD,1114201,31/01/2025,31/01/2025,"2,055.00",Schools Meals Pupils,INCOME,CUSTOMER & CLIENT RECEIPTS
Children and Adults Services,EDUCATION,YARM SCHOOL,11165656,10/01/2025,10/01/2025,"1,750.00",External Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,YORKSHIRE PURCHASING ORGANISATION,1114097,15/01/2025,16/01/2025,648.86,Stationery,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55593466,02/12/2024,15/01/2025,598,Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55594181,01/01/2025,29/01/2025,625,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55594182,02/01/2025,30/01/2025,"8,750.00",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55594184,02/01/2025,30/01/2025,"2,416.58",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55591640,02/12/2024,07/01/2025,"2,416.58",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55591645,02/12/2024,07/01/2025,"8,750.00",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55591647,02/12/2024,07/01/2025,625,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,Public Health,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,55591643,02/12/2024,07/01/2025,"192,985.91",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,55594431,06/01/2025,31/01/2025,"192,985.91",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,NHS BUSINESS SERVICES AUTHORITY,55593612,28/11/2024,17/01/2025,877.37,Pension Increase Pay,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,55593032,02/12/2024,10/01/2025,"22,833.33",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,55593033,12/09/2024,14/01/2025,"91,333.32",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,55594183,02/01/2025,30/01/2025,"12,763.30",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,55591650,02/12/2024,07/01/2025,"12,763.30",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,WE ARE WITH YOU,55593956,31/12/2024,28/01/2025,"99,656.58",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Economic Growth,ECONOMIC INITIATIVE,ENGLAND & LYLE CHARTERED TOWN PLANNERS,55593489,29/11/2024,16/01/2025,"2,811.75",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth,ECONOMIC INITIATIVE,GLENKEMP LANDSCAPE ARCHITECTS,55591895,30/11/2024,03/01/2025,"3,345.40",Stationery,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Economic Growth,ECONOMIC INITIATIVE,HAYMARKET MEDIA GROUP LTD,55594427,06/01/2025,31/01/2025,"6,645.00",Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth,ECONOMIC INITIATIVE,IDOX SOFTWARE LTD,55592902,17/12/2024,21/01/2025,"2,200.00",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth,ECONOMIC INITIATIVE,PORTALPLANQUEST LTD,55593603,14/01/2025,16/01/2025,"3,744.00",Planning Fees (Outside Scope),INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth,ECONOMIC INITIATIVE,PORTALPLANQUEST LTD,55594815,28/01/2025,29/01/2025,578,Planning Fees (Outside Scope),INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth,REGULATORY SERVICES,DMG FOOD SAFETY SOLUTIONS LTD,55593525,18/12/2024,16/01/2025,600,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,DURHAM COUNTY COUNCIL,55593229,19/12/2024,14/01/2025,"42,750.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,REGULATORY SERVICES,EDF ENERGY CUSTOMERS LTD,57730647,02/12/2024,07/01/2025,"2,863.19",Electricity,PREMISES,ENERGY COSTS
Economic Growth,REGULATORY SERVICES,EDF ENERGY CUSTOMERS LTD,57730700,02/12/2024,07/01/2025,"1,677.63",Electricity,PREMISES,ENERGY COSTS
Economic Growth,REGULATORY SERVICES,ELECTRONIC SECURITY SOLUTIONS LTD,55592833,13/12/2024,10/01/2025,"11,170.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,REGULATORY SERVICES,ELECTRONIC SECURITY SOLUTIONS LTD,55592648,11/12/2024,08/01/2025,"4,238.83",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,REGULATORY SERVICES,ELECTRONIC SECURITY SOLUTIONS LTD,55593931,31/12/2024,28/01/2025,950,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,REGULATORY SERVICES,EQUITA LTD,55592143,03/01/2025,07/01/2025,"2,075.00",Commissions & Other Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,EXPERIAN LTD,55593490,30/11/2024,16/01/2025,"1,000.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,G & A SECURITY,55594172,01/01/2025,29/01/2025,"4,098.36",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,G & A SECURITY,55594173,01/01/2025,29/01/2025,964.32,Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,HMCTS,55594589,22/01/2025,28/01/2025,"1,000.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,REGULATORY SERVICES,HMCTS,55592101,03/01/2025,03/01/2025,"1,000.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,REGULATORY SERVICES,MAGNIT GLOBAL GRI LTD,11165571,29/12/2024,24/01/2025,"1,162.92",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,REGULATORY SERVICES,MAGNIT GLOBAL GRI LTD,11165647,05/01/2025,31/01/2025,"1,628.09",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,REGULATORY SERVICES,NE SECURITY LTD,55594433,05/01/2025,31/01/2025,"2,097.60",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,PAY BY PHONE,55593813,31/12/2024,28/01/2025,"4,873.02",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth,REGULATORY SERVICES,ROCHFORDS GARAGES LTD,55592255,10/12/2024,16/01/2025,561.67,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,SAVILLS,55593348,20/12/2024,17/01/2025,"7,656.00",External Surveyor Fees,INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth,REGULATORY SERVICES,SECURITY PLUS + LIMITED,55594050,13/03/2024,21/01/2025,"1,744.64",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,STRAY CARE SERVICES,55594107,31/12/2024,22/01/2025,"2,533.34",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,VITAL TRACE UK LTD,55594165,01/01/2025,29/01/2025,960,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,REGULATORY SERVICES,WARD HADAWAY SOLICITORS,55593145,18/12/2024,16/01/2025,"6,030.00",External Legal Fees,INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth,REGULATORY SERVICES,WPS UNITED KINGDOM LTD,55593174,19/12/2024,16/01/2025,"17,261.00",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55594798,10/10/2024,29/01/2025,622.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,ALAN WADKINS LTD,55594021,31/12/2024,28/01/2025,723.34,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55592872,06/01/2024,10/01/2025,"3,213.00",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55592472,30/12/2024,14/01/2025,"9,122.40",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55592474,30/12/2024,15/01/2025,"8,172.10",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55592475,30/12/2024,15/01/2025,"8,025.36",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55592471,30/12/2024,24/01/2025,"9,987.75",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55591936,19/05/2024,07/01/2025,"4,404.45",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLUMILK,55592692,16/12/2024,10/01/2025,"1,154.00",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55589448,10/11/2024,10/01/2025,518.46,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55592824,10/11/2024,10/01/2025,"1,939.68",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55579763,31/07/2024,09/01/2025,518.46,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55586504,04/08/2024,09/01/2025,"1,150.46",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55590528,24/11/2024,15/01/2025,"6,755.10",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55593494,24/11/2024,21/01/2025,"6,178.47",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55590527,24/11/2024,14/01/2025,"6,790.90",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55590529,24/11/2024,14/01/2025,"6,758.82",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55590530,24/11/2024,14/01/2025,"5,942.77",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55591439,30/11/2024,14/01/2025,"6,302.89",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55591440,30/11/2024,14/01/2025,"6,675.56",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55592119,08/12/2024,09/01/2025,"6,688.15",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55592127,08/12/2024,09/01/2025,"1,112.63",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55592123,08/12/2024,09/01/2025,527.85,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55592124,08/12/2024,09/01/2025,524.98,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55592125,08/12/2024,09/01/2025,522.68,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BROXAP  LTD,55592643,16/12/2024,10/01/2025,813,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,CARMEL SAFETY TRAINING SERVICES LTD,55592026,06/12/2024,09/01/2025,"1,670.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55594670,31/12/2024,28/01/2025,"1,856.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55594671,31/12/2024,28/01/2025,"3,472.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55592015,30/11/2024,03/01/2025,"1,856.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55592206,30/11/2024,07/01/2025,"2,288.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55592212,30/11/2024,07/01/2025,"2,688.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
