Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,10554.04,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,542.76,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3453.84,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1720.75,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,665.28,Home Helpers Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,787.6,AUDLEY CARE WHITE HORSE LTD
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1536.56,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1195.12,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,722,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,792.2,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3170.72,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2525.64,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,512.2,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,512.19,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,770,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1540,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,770,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1078,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,792,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2618,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1452.08,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3162.32,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,533.68,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2529.04,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4600.32,Top Class Quality Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1019.7,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1153.6,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,715.45,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,863.44,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2700,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,690.76,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,525,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,690.76,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,844.56,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1520.2,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5341.44,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1182.36,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2702.56,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1351.28,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2702.56,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3040.4,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,675.64,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1208.84,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3453.84,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,518.08,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1520.2,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3040.4,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,699.76,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,844.56,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1208.84,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2664.88,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1480.52,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,930.6,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1223.04,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1141.14,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1231.8,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2453.44,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1057.5,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,717.52,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1004.52,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,1256.44,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,1063.38,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,757.91,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,1974.01,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1609.32,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1609.32,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1609.32,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1609.32,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1609.32,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1206.99,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1618.58,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1699.56,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1699.56,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1699.56,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1699.56,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1609.32,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,678.15,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,7664.08,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,798.4,Acorn Home Support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,802.8,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1175.68,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1175.68,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1178.08,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3219.52,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,505.25,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,705,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1410,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1974,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,822.52,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2479.26,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1136.48,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,548.28,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,841.96,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,548.28,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,959.44,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1233.56,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1771.99,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1409.8,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,673.4,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5997.2,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1171.95,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1175,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5343.98,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,567.84,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,685.32,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4834.69,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,680.42,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,772.16,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,6995.97,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,766.77,CARNATION DAY CARE SERVICES
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,778.68,CARNATION DAY CARE SERVICES
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1203.94,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1133.12,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1416.4,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1416.4,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,814.11,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,2072.28,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,843.77,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,562.5,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,4758.04,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,682.14,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,1471.5,Midshires Care Ltd T/A Helping Hands Newbury/Hungerford
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,2020,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,820,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,2330,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,957.78,Eternal Homecare Reading
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,609.95,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,1619.52,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,982.83,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,3093.75,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1316.99,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1889.18,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,2461.26,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,512.77,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,795.6,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1172,Rofemaron Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2411.5,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,825,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1183.74,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,900,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,871.5,Topline Care Solutions Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,540,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1025.53,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1932.3,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1274.4,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,649,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,612.85,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1974.86,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2301.7,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1100,TAS Care Limited T/A Rose Cottage Nursing Home
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,506.73,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,900.68,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,900.68,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4860,CommuniKate Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,720,CommuniKate Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4251.28,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3120,Navara Lodge
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1853.2,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,608.52,CARE PARTNERS (NEWBURY) LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4396.16,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3076.48,Quality Care (Wales) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5200,Porthaven Care Homes (Savernake View Care Home)
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3902.6,Fidelity Healthcare Ltd t/a Marlborough Lodge Care Home
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4800,Austen House
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3557.72,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5934.44,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,15923.14,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4384.29,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5800,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4412.12,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4603.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5336.52,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4469.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4382.76,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2411.88,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4670.16,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4396.16,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4396.16,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4538.52,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4396.16,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3956.25,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5156.84,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4646.4,WESSEX LODGE NURSING HOME
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3913.48,Northcourt Lodge Residential Care Home Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3780.08,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3780.08,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3779.36,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3779.36,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3779.36,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3902.6,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3800,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3800,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3470.44,AMS Care Wiltshire Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5943.12,MARNEL LODGE
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5639.44,CHERRY BLOSSOM MANOR CARE HOME
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4747.32,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4108,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4108,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4600,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3687.36,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3594.48,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3594.48,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4005.28,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3697.2,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4800,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3600,Nadam Care Ltd T/A Belamie Gables Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3780.08,Ridgeway Rise Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4381.44,Ridgeway Rise Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,8008,Porthaven Care Homes No3 - Falkland Grange
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3873.2,Monarch KM Ltd t/a Downsvale Nursing Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3687.36,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3491.8,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3724.24,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2568.12,Qualitas Care Ltd t/a Whitelow House Nursing Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3615.04,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4079.24,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4929.6,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4400,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3928.57,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,12324,Wemyss Lodge Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4926.52,Wemyss Lodge Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5956.6,Barchester Healthcare Ltd - Mount Tryon Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4544.2,Shaw Healthcare (Group) Limited - Homefield House Nursing Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,6400,Westgate Healthcare (Hemel Hempstead) Limited - St Pauls Care Centre
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3166.76,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3904.24,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4338.04,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3014.91,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4771.84,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5748,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5000,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5600,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2163.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3568.83,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2331.91,C L WINDEBANK (COMBE HOUSE)
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3907.2,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5600,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5600,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,6160,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3904.24,LYNDHURST RESIDENTIAL HOME
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1028.57,Austen House
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3902.6,SEAHORSES CARE HOME
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3400,SEAHORSES CARE HOME
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3724.24,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3724.24,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3724.24,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3687.36,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3795.8,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4518.8,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2090.68,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5200,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5200,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,6144,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5776,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2194.29,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1636.63,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3269.29,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4304,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4603.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4603.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4603.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4603.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4603.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4600.96,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4562.36,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5087.04,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3687.36,Moorlands Rest Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3697.2,Coate Water Care Co Ltd
