Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2773.28,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1540.72,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1600.88,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2773.28,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2881.6,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2255.52,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,693.32,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,3190.4,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,5664.96,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,594.28,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2241.28,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,814.38,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2773.28,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1034.48,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1386.64,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1078.48,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,822.48,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,842.52,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1253.77,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1340.36,All Seasons Care Services Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1301.52,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1413.72,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1099.56,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,785.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1570.8,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,605.88,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2199.12,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,785.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,628.32,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1413.72,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,774.18,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,785.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,628.32,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1872.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,785.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1413.72,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,785.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,678.81,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,729.3,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,785.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1570.8,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,516.12,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,785.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2870,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1168,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,933.6,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2101.52,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1784.72,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1721.4,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2245.28,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,6132.48,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,6132.48,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,5112.96,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,5112.96,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,669.52,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,5112.96,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,3212.24,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,5112.96,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,971.6,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1014.12,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,3202.44,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1171.68,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1171.68,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1673.8,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,3789.52,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1008.64,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1506.44,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,855.89,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,510.15,CSN Care Group Ltd T/A Carewatch
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,503.64,CSN Care Group Ltd T/A Carewatch
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,695.12,CSN Care Group Ltd T/A Carewatch
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1073.44,Care @ Home Newbury Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,4222.08,Top Class Quality Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,4898.88,Top Class Quality Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2534.4,Top Class Quality Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2534.4,Top Class Quality Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,547.68,Icare (2018) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1496.24,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1163.76,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1995,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,771.4,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1496.24,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1163.76,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,682.1,CARE PARTNERS (NEWBURY) LTD
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2538.32,CARE PARTNERS (NEWBURY) LTD
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,838.01,CARE PARTNERS (NEWBURY) LTD
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1505.99,CARE PARTNERS (NEWBURY) LTD
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,898.75,CARE PARTNERS (NEWBURY) LTD
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,704.44,CARE PARTNERS (NEWBURY) LTD
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2212.02,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,583.28,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2780.8,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1132.06,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1078.48,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1078.48,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1086.33,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,3089.84,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2542.17,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,937.81,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,586.58,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1685.08,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,987.76,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,697.1,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,525.58,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,702.12,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,917.75,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2152.5,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,717.52,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2583.04,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,3400.64,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,958.96,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,904.82,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,695.12,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,3430,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,514.52,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2625.69,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,735,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1200.52,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,514.52,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,4116,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,4018.56,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2989.04,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1372,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1345.12,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,957.04,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2594.32,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1142.74,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1191.12,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2588.56,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1637.8,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,828.56,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1004.8,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,2388.48,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3824.64,Abicare
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3857.28,Abicare
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1130.92,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1454.04,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,4650.24,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1648.08,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3783.36,Abicare
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1012.28,CSN Care Group Ltd T/A Carewatch
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,701.54,CSN Care Group Ltd T/A Carewatch
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,717.52,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,717.52,Sirona International Ltd t/a Poseidon Care
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,6132.48,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2709.11,Care @ Home Newbury Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,957.82,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1454.04,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,4650.24,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1648.08,Bridge it Options Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,4899.84,Canary Care Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1224.72,Canary Care Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2273.52,Canary Care Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,640.36,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3571.14,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2459.63,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,5201.28,Q1 Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1744.87,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3580.26,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2171.44,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1163.24,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1628.56,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2714.28,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1204,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1072.5,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,4592,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,658,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2230,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1260,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,697,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,883.76,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2929.12,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1204,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1237.24,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1944.24,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1767.52,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1250.99,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,707,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,6590.3,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1616,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3535.04,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,707,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,606,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1035.27,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1565.52,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1590.76,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,643.2,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,680.12,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,643.16,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1700.32,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2951.76,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1607.92,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1020.2,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3060.56,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1008.84,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2522.12,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,672.56,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1561.32,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1927.8,Blue Angel Care Ltd (Oxfordshire)
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,546,Blue Angel Care Ltd (Oxfordshire)
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1331,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3080,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3824.64,Abicare
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3857.28,Abicare
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1286.04,Chrysalis Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,799.13,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1020.2,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1700.32,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,680.12,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,503.64,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1198.8,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,859.6,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3078.88,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2399.04,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,519.68,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1379.28,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1162.4,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,2039.52,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3026.56,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3166.08,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1681.4,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,3362.8,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1284.6,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1253.76,Total Health Support and Training Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1519.55,Total Health Support and Training Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45014.47644490741,1642.6,Bluebird Care (West Berkshire & Basingstoke)
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,1164.69,Superb Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,1256.64,AUDLEY CARE WHITE HORSE LTD
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,780.64,AUDLEY CARE WHITE HORSE LTD
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,754.44,AUDLEY CARE WHITE HORSE LTD
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,2527.6,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,506.01,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,1262.93,Superb Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45016.422900694444,513,"Adjoy Healthcare Ltd, Trading as SYLVIAN CARE LTD"
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,1198.72,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,1254.92,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,1048.88,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,945.88,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,917.77,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,856.91,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,1198.72,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,861.6,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,2622.24,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,1067.63,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,688.34,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,1217.48,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,753.9,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,720.36,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,44986.46773244213,500.96,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,44988.52426547454,1985.76,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,44988.52426547454,921.34,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,44993.401607291664,761.76,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,44993.401607291664,769.28,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,4664.84,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,4755.55,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,7079.96,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,4915.88,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,4664.84,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,2496,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,605.88,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45000.478039155096,1106.8,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,525.6,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1471.68,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1471.68,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1314,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1533,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1677.08,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1678.34,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1771.12,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1762.18,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1771.12,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45007.4088096412,1771.12,HOUSING CARE 21
