Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Fostering Placement Fees,01/10/2024,17312015,Revenue - General Fund,SUPPLIER NAME REDACTED,50871,1882
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333624,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,869.04
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333643,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,771.8
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333645,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1221.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333651,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,960.8
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333656,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1595.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333662,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,906.36
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333688,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,13276.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333692,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,947.04
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333693,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,512.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333697,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1149.88
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333701,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,2014.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333712,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,662.88
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,09/12/2024,17333722,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,859.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325806,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,12331.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325817,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1373.84
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325826,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,909.44
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325831,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1378.72
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325844,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,773.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325847,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,2328.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325857,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,998.88
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325859,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,3594.76
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325862,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1458.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325863,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,866.92
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325873,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,4542.4
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325877,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,7770.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325897,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,964.76
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325913,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1155.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325921,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,3000.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325929,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,769.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325958,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1221.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325962,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,562.92
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325973,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1116
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325976,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,906.36
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325980,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1289.24
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17325993,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1010
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17326008,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,947.04
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17326009,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,512.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17326010,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,827.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17326011,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,941.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17326026,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,654.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,11/11/2024,17326027,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,572.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317537,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,12331.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317556,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1383.92
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317559,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1128.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317562,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1378.72
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317564,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,581.4
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317575,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,773.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317586,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,4158.64
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317588,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,998.88
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317590,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,3594.76
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317608,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,7770.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317609,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,906.24
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317618,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1587.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317621,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,9022.96
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317628,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,964.76
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317644,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,586.04
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317654,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,3000.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317656,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1294.12
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,14/10/2024,17317663,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,3524.44
