Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
131,2024-09-16 00:00:00,0041336802,INV,4090,REDACTED PERSONAL DATA,70050500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
132,2024-09-16 00:00:00,0041336739,INV,15410,REDACTED PERSONAL DATA,70092900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
133,2024-09-12 00:00:00,0041336647,INV,4930,REDACTED PERSONAL DATA,70050500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
134,2024-09-05 00:00:00,0041336346,INV,660,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
135,2024-09-26 00:00:00,0041337661,INV,2582,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
136,2024-09-26 00:00:00,0041337662,INV,1500,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
137,2024-09-05 00:00:00,0041336365,INV,8447,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
138,2024-09-16 00:00:00,0041336746,INV,660,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
139,2024-09-16 00:00:00,0041336742,INV,550,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
140,2024-09-16 00:00:00,0041336747,INV,6940,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
141,2024-09-19 00:00:00,0030275181,INV,5635.85,REDACTED PERSONAL DATA,03230900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
142,2024-09-24 00:00:00,0030275203,INV,5635.85,REDACTED PERSONAL DATA,70093100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
143,2024-09-03 00:00:00,0041336199,INV,920,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
144,2024-09-03 00:00:00,0041336198,INV,10550,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
145,2024-09-05 00:00:00,0041336271,INV,18351,REDACTED PERSONAL DATA,70091200,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
146,2024-09-19 00:00:00,0041337245,INV,17753,REDACTED PERSONAL DATA,70023700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
147,2024-09-09 00:00:00,0041336587,INV,1630,REDACTED PERSONAL DATA,70035800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
148,2024-09-19 00:00:00,0041337126,INV,12120,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
149,2024-09-05 00:00:00,0041336336,INV,6100,REDACTED PERSONAL DATA,70035800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
150,2024-09-16 00:00:00,0041336838,INV,3030,REDACTED PERSONAL DATA,70023700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
151,2024-09-05 00:00:00,0041336241,INV,615,REDACTED PERSONAL DATA,70023700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
152,2024-09-05 00:00:00,0041336242,INV,17108,REDACTED PERSONAL DATA,70023700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
153,2024-09-16 00:00:00,0041336760,INV,450,REDACTED PERSONAL DATA,14461600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
154,2024-09-16 00:00:00,0041336765,INV,8220,REDACTED PERSONAL DATA,14461600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
155,2024-09-16 00:00:00,0041336751,INV,10020,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
156,2024-09-05 00:00:00,0041336235,INV,7900,REDACTED PERSONAL DATA,70092900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
157,2024-09-16 00:00:00,0041336756,INV,10490,REDACTED PERSONAL DATA,70050500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
158,2024-09-12 00:00:00,0041336660,INV,8560,REDACTED PERSONAL DATA,14461600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
159,2024-09-12 00:00:00,0041336635,INV,8550,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
160,2024-09-12 00:00:00,0041336635,INV,130,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
161,2024-09-19 00:00:00,0041337152,INV,9070,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
162,2024-09-19 00:00:00,0041337187,INV,320,REDACTED PERSONAL DATA,04025600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
163,2024-09-05 00:00:00,0041336273,INV,2935,REDACTED PERSONAL DATA,70023700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
164,2024-09-16 00:00:00,0041336787,INV,8425,REDACTED PERSONAL DATA,70050400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
165,2024-09-30 00:00:00,0041337852,INV,8018,REDACTED PERSONAL DATA,70091000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
166,2024-09-26 00:00:00,0041337673,INV,7035,REDACTED PERSONAL DATA,14461600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
167,2024-09-05 00:00:00,0041336236,INV,3112,REDACTED PERSONAL DATA,70035800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&
168,2024-09-02 00:00:00,0041335236,INV,1560,BAILEY PARTNERSHIP (GROUP) LTD,02743600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee
169,2024-09-09 00:00:00,0041336375,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee
170,2024-09-09 00:00:00,0041336376,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee
171,2024-09-19 00:00:00,0041337113,INV,1950,BAILEY PARTNERSHIP (GROUP) LTD,02743600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee
172,2024-09-10 00:00:00,0041332831,INV,629.24,J P LENNARD LTD,00518900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C0700,Furniture & Fittings (New)
173,2024-09-10 00:00:00,0041332831,INV,58.35,J P LENNARD LTD,00518900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C0700,Furniture & Fittings (New)
174,2024-09-05 00:00:00,0041336220,INV,4200,SLIPTECH,14527100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C0700,Furniture & Fittings (New)
175,2024-09-05 00:00:00,0041336304,INV,9906.3,TECHNOGYM UK LTD,14301100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C0700,Furniture & Fittings (New)
176,2024-09-24 00:00:00,0041337402,INV,1526.55,THE SMART CARD STORE LTD,03094300,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C0700,Furniture & Fittings (New)
177,2024-09-09 00:00:00,0016958508,INV,600,SPACE & PLACE,14313400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C2700,ExtConsultFees
178,2024-09-05 00:00:00,0041336212,INV,799,KM MEDIA GROUP LTD,00672600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C4400,Comms&Publicit
179,2024-09-19 00:00:00,0041336755,INV,465.21,KM MEDIA GROUP LTD,00672600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C4400,Comms&Publicit
180,2024-09-19 00:00:00,0041337196,INV,400,KM MEDIA GROUP LTD,00672600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C4400,Comms&Publicit
181,2024-09-03 00:00:00,0041334137,INV,2637,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
182,2024-09-24 00:00:00,0041337430,INV,1000,DOWN TO EARTH TREES LTD,03357800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
183,2024-09-19 00:00:00,0041337227,INV,11000,KENT COUNTY COUNCIL,00922700,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C6000,Capital Budget
184,2024-09-19 00:00:00,0014902439,INV,936.94,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
185,2024-09-23 00:00:00,0014902447,INV,-6100,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
186,2024-09-05 00:00:00,0016958449,INV,67.68,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
187,2024-09-05 00:00:00,0016958449,INV,2407.74,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
188,2024-09-30 00:00:00,0041337413,INV,4300,TARANTO SYSTEMS LTD,14265700,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C6000,Capital Budget
189,2024-09-05 00:00:00,0016958449,INV,181.93,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
190,2024-09-05 00:00:00,0041336213,INV,5048.28,S H GOSS & CO LTD,14250900,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1800,SiteConditioni
191,2024-09-05 00:00:00,0016958449,INV,263004.8,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
192,2024-09-05 00:00:00,0016958449,INV,83156.75,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1600,BuildgWrksOthe
193,2024-09-16 00:00:00,0041336795,INV,575,CASCADE SOFTWARE LTD,01413800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
194,2024-09-05 00:00:00,0016958449,INV,6.96,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
195,2024-09-05 00:00:00,0016958449,INV,72401.53,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
196,2024-09-05 00:00:00,0016958449,INV,1192,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
197,2024-09-05 00:00:00,0016958449,INV,62025.85,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
198,2024-09-05 00:00:00,0016958449,INV,6970.94,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
199,2024-09-05 00:00:00,0016958449,INV,1705.9,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
200,2024-09-05 00:00:00,0016958449,INV,192.52,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
201,2024-09-05 00:00:00,0016958449,INV,1125.42,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
202,2024-09-05 00:00:00,0041336358,INV,2100,CHAPMANBDSP LTD,04158500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
203,2024-09-05 00:00:00,0041336306,INV,723942.73,FORM LTD,80152100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
204,2024-09-05 00:00:00,0041336360,INV,1500,BLACK CAT BUILDING CONSULTANCY LIMITED,13787800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees
205,2024-09-19 00:00:00,0041337221,INV,82461.23,DIOCESE OF ROCHESTER,02418700,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees
206,2024-09-16 00:00:00,0041336231,INV,2134,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees
207,2024-09-09 00:00:00,0014902397,CRN,-500,HTA DESIGN LLP,13691600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1400,Design Fees
208,2024-09-09 00:00:00,0041336465,INV,6000,HTA DESIGN LLP,13691600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1400,Design Fees
209,2024-09-26 00:00:00,0041337254,INV,5000,HTA DESIGN LLP,13691600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1400,Design Fees
210,2024-09-19 00:00:00,0041337244,INV,20000,KYNDI CARE LIMITED,04193400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,Obs Sig Equip
211,2024-09-23 00:00:00,0041337302,INV,4500,HTA DESIGN LLP,13691600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees
212,2024-09-23 00:00:00,0041337330,INV,4455,BAILEY PARTNERSHIP (GROUP) LTD,02743600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees
213,2024-09-05 00:00:00,0016958449,INV,5821.55,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
214,2024-09-05 00:00:00,0016958449,INV,2031.83,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
215,2024-09-05 00:00:00,0016958449,INV,119.62,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
216,2024-09-05 00:00:00,0016958449,INV,1138.85,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
217,2024-09-05 00:00:00,0016958449,INV,1497.72,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
218,2024-09-05 00:00:00,0016958449,INV,468.15,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
219,2024-09-09 00:00:00,0041333226,INV,2800,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
220,2024-09-30 00:00:00,0041336560,INV,560.2,ROAD SAFETY CONSULTING LTD,03467300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
221,2024-09-26 00:00:00,0041336544,INV,221.48,ROAD SAFETY CONSULTING LTD,03467300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
222,2024-09-26 00:00:00,0041336556,INV,250.88,ROAD SAFETY CONSULTING LTD,03467300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
223,2024-09-26 00:00:00,0041336555,INV,239,ROAD SAFETY CONSULTING LTD,03467300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
224,2024-09-26 00:00:00,0041336554,INV,250.88,ROAD SAFETY CONSULTING LTD,03467300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
225,2024-09-26 00:00:00,0041336551,INV,375.85,ROAD SAFETY CONSULTING LTD,03467300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
226,2024-09-26 00:00:00,0041336553,INV,387.73,ROAD SAFETY CONSULTING LTD,03467300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,Obs Sig Equip
227,2024-09-05 00:00:00,0016958449,INV,31.52,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
228,2024-09-05 00:00:00,0016958449,INV,4090.9,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
229,2024-09-05 00:00:00,0016958449,INV,1130.3,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
230,2024-09-02 00:00:00,0041336040,INV,1150,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
231,2024-09-30 00:00:00,0041337713,INV,1334.8,RED WILSON ASSOCIATES LTD,14350100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
232,2024-09-30 00:00:00,0041337713,INV,25.2,RED WILSON ASSOCIATES LTD,14350100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
233,2024-09-05 00:00:00,0016958449,INV,247.27,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
234,2024-09-26 00:00:00,0041335386,INV,4821,WESTCOTEC LTD,80148400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
235,2024-09-05 00:00:00,0016958449,INV,1.7,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
236,2024-09-05 00:00:00,0016958449,INV,306.55,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
237,2024-09-05 00:00:00,0016958449,INV,37.31,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,Obs Sig Equip
238,2024-09-09 00:00:00,0041335576,INV,575,FLOWBIRD SMART CITY UK LTD,03969600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1700,Furniture
239,2024-09-09 00:00:00,0041336313,INV,1700,J A ALLEN LTD,80163300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1700,Furniture
240,2024-09-09 00:00:00,0041336223,INV,6405,NEC SOFTWARE SOLUTIONS UK LTD,03548600,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,46000,Priv Contract
241,2024-09-09 00:00:00,0041336222,INV,6405,NEC SOFTWARE SOLUTIONS UK LTD,03548600,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,46000,Priv Contract
242,2024-09-10 00:00:00,0016959026,INV,2993,BARGAIN BEDS,14503100,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,ASSISTANCE PROGRAMMES,31100,Equip/Furn/Mat
243,2024-09-23 00:00:00,0041337331,INV,196046,GRANT THORNTON UK LLP,02419700,BUSINESS SUPPORT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,34200,External Audit Fees
244,2024-09-02 00:00:00,0041336018,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
245,2024-09-02 00:00:00,0041336019,INV,1800,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
246,2024-09-02 00:00:00,0041336020,INV,1100,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
247,2024-09-02 00:00:00,0041336042,INV,1636.25,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
248,2024-09-02 00:00:00,0041336043,INV,2146,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
249,2024-09-26 00:00:00,0041337634,INV,1957.5,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
250,2024-09-05 00:00:00,0041336416,INV,1682,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
251,2024-09-12 00:00:00,0041336781,INV,1757.11,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
252,2024-09-26 00:00:00,0041337580,INV,2146,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
253,2024-09-26 00:00:00,0041337583,INV,1650,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
254,2024-09-26 00:00:00,0041337584,INV,1430,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
255,2024-09-02 00:00:00,0041336082,INV,1590,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
256,2024-09-05 00:00:00,0041336262,INV,1650,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
257,2024-09-05 00:00:00,0041336263,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
258,2024-09-26 00:00:00,0041337593,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
259,2024-09-26 00:00:00,0041337596,INV,1800,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
260,2024-09-26 00:00:00,0041337599,INV,1650,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag
