Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Transport,235073,Public Transport,10/05/2024,4267491-4100897583,œ700.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/05/2024,4267492-N032/APRIL/2024,"œ1,161.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/05/2024,4267514-141,"œ1,272.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230004,Contract Hire,10/05/2024,4267514-142,"œ1,272.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,10/05/2024,4267514-144,"œ1,744.44",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/05/2024,4267518-04,"œ1,187.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/05/2024,4267541-F324-0424,"œ1,400.10",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/05/2024,4267546-F141APR24,"œ2,038.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/05/2024,4267546-F190APR24,œ861.26,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/05/2024,4267546-F305,œ940.80,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/05/2024,4267564-02330,"œ1,440.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,10/05/2024,4267565-062-2024,"œ1,377.84",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/05/2024,4267565-F362APR24,œ672.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,10/05/2024,4267606-0424046,œ988.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/05/2024,4267334-0424-001,"œ1,500.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Business Durham,Supplies and Services,384899,Miscellaneous Expenses,13/05/2024,4267750-INV-0004,"œ5,000.00",FINPACT CIC.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338105,Services,13/05/2024,4267814-1410225965,"œ1,688.84",LEEDS TEACHING HOSPITAL NHS TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/05/2024,4267863-10329,"œ2,960.24",NEXT STAGE (A WAY FORWARD) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/05/2024,4267863-10330,"œ2,960.24",NEXT STAGE (A WAY FORWARD) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/05/2024,4267863-10331,"œ2,960.24",NEXT STAGE (A WAY FORWARD) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384199,Miscellaneous Expenses,13/05/2024,4267881-MOVE/DISPOSE/090424,œ580.00,PARKINSON`S REMOVALS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267621-Apri 04 2024,"œ1,000.00",A & P TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267621-April 01 2024,"œ2,892.72",A & P TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267621-April 02 2024,œ960.00,A & P TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,13/05/2024,4267621-April 03 2024,"œ1,128.48",A & P TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267621-April 06 2024,"œ1,680.00",A & P TAXIS.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/05/2024,4267625-INV09809,"œ3,500.00",ADFERIAD RECOVERY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/05/2024,4267625-INV09810,"œ3,750.00",ADFERIAD RECOVERY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/05/2024,4267625-INV09812,"œ2,500.00",ADFERIAD RECOVERY LTD.
Neighbourhoods and Climate Change,Highways,Fees,901002,Consultants fees 901002,13/05/2024,4267626-28558201,"œ24,000.03",AECOM LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267628-35908684,œ564.30,AGGREGATE INDUSTRIES UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267629-181444,"œ1,725.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Resources BK0010,Digital Services,Supplies and Services,304252,Equipment and Materials,13/05/2024,4267632-00401,"œ1,990.00",ALPHATEC 2000 GROUP LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267637-0000389224,"œ2,000.00",APEX RADIO SYSTEMS LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338027,Services,13/05/2024,4267640-549,œ700.00,ARCLIGHT MARKETING & MEDIA LTD.
Non-Service Specific,Non Service Specific-Financing,Long Term Debtors,924001,Travel Loans,13/05/2024,4267643-121755,œ742.50,ARRIVA NORTHUMBRIA LTD.
Non-Service Specific,Non Service Specific-Financing,Long Term Debtors,924001,Travel Loans,13/05/2024,4267643-121769,œ742.50,ARRIVA NORTHUMBRIA LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267645-3-PR1289,"œ5,498.00",ASTRAL CONTROL SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,13/05/2024,4267646-5226477,"œ64,000.00",ATKINSREALIS UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267647-W071-0424,"œ2,960.00",ATLAS TAXIS BISHOP AUCKLAND.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267647-W085-0424,"œ2,322.00",ATLAS TAXIS BISHOP AUCKLAND.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-A019-0424,"œ2,640.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-A088-0424,"œ2,976.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267648-F208-0424,"œ2,803.08",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-R003TSA-0424,"œ2,880.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,13/05/2024,4267648-R006-0424,"œ2,340.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-S014-0424,"œ1,978.24",ATLAS TAXIS MANAGEMENT LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/05/2024,4267648-SED125-0424,"œ1,360.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-W052-0424,"œ2,590.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-W076-0424,"œ2,430.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-W078-0424,"œ2,294.80",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267648-W080-0424,"œ2,329.20",ATLAS TAXIS MANAGEMENT LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/05/2024,4267648-WV141-0424,"œ4,599.00",ATLAS TAXIS MANAGEMENT LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267654-99949999,œ819.00,BALL COLEGRAVE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267661-5941/A03/559,"œ3,360.00",BLACKETT-ORD CONSERVATION ENGINEERING.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267661-5955/A03/559,œ840.00,BLACKETT-ORD CONSERVATION ENGINEERING.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267663-1036899,"œ2,300.00",BOSTON SEEDS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267663-1036900,œ776.00,BOSTON SEEDS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,13/05/2024,4267666-22SI2299261,"œ4,066.90",BRENNTAG UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,13/05/2024,4267678-2722,"œ1,720.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267678-2723,"œ1,840.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267678-2726,"œ1,044.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267678-2727,"œ2,160.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267678-2728,"œ1,520.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267678-2730,"œ1,280.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,13/05/2024,4267678-2731,"œ1,894.80",CHEVRON TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/05/2024,4267678-2732,œ512.00,CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267678-2733,"œ1,560.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267678-2735,"œ1,032.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267678-2736,"œ1,368.00",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267678-2738,"œ2,387.20",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,13/05/2024,4267678-2739,"œ1,464.40",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267678-2740,"œ1,129.90",CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267679-BE8,œ943.40,CHIPPERS TAXIS.
Regeneration Economy and Growth,Planning & Housing,Construction work A908,908105,Construction work,13/05/2024,4267688-CLC-5024-INV001,"œ5,290.00",CLEAR CLIMATE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,13/05/2024,4267691-7903,"œ5,384.00",CO-WHEELS CAR CLUB CIC.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,13/05/2024,4267693-CTA/DCC/COMMUNICARO8,"œ7,078.50",COMMUNICATORS TRAINING ASSOCIATES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267695-9224,"œ3,760.79",COMPLETE DETECTION SYSTEMS LTD (CDS).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/05/2024,4267699-3910023083,"œ384,361.44",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/05/2024,4267699-3910023096,"œ183,883.92",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/05/2024,4267699-3910023098,"œ35,405.42",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,13/05/2024,4267702-FUNANDFOODDURHAM,"œ3,956.43",CREATIVE KITCHEN.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,13/05/2024,4267712-7403001851,œ582.50,DELL COMPUTER CORPORATION LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267716-GB02CSI048461,"œ1,545.00",DIRECT HEALTHCARE GROUP LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,13/05/2024,4267726-303327,"œ6,171.23",DURHAM UNIVERSITY.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,13/05/2024,4267726-303328,"œ6,171.23",DURHAM UNIVERSITY.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267729-0000115764,œ737.69,EAST RIDING HORTICULTURE LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,13/05/2024,4267742-EPASI008243,œ800.00,EPA PLUS (A TRADING DIVISION OF NCFE).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267744-N064-0424,"œ1,376.00",FAIR FARE TRAVEL (TAXIS).
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267754-503996,"œ32,303.75",FT LEISURE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267755-2403-141389,œ520.65,FUTURE HEAT & POWER DISTRIBUTION LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267756-25520-3182APR24,"œ2,940.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267756-25520-3255APR24,"œ3,348.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267756-25521-3007APR24,"œ2,880.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267756-25521-3315APR24,"œ3,540.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267756-25521-3435APR24,"œ4,776.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267756-25526-3003APR24,"œ3,300.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267756-25526-3004APR24,"œ3,540.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267756-25526-3005APR24,"œ6,540.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267756-25526-3008APR24,"œ2,976.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267756-25526-3203APR24,"œ2,940.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267756-25526-3223APR24,"œ3,468.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267756-25526-3262APR24,"œ3,060.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267756-25526-3333APR24,"œ3,180.00",GARNETTS LTD (COACHES).
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338025,Services,13/05/2024,4267761-392823/1190,œ700.00,GORDON FLETCHER & SONS LTD.
Adult and Health Services,Head of Adults,Premises,145023,Cleaning and Domestic Supplies,13/05/2024,4267762-06/268093,œ536.10,GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,13/05/2024,4267762-06/268098,œ535.18,GREENHAM TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267765-SI-0001365,"œ3,216.40",GROUNDWORK NE & CUMBRIA.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267767-INV-5807,œ854.64,GYM TECH NORTH EAST.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267772-3654,"œ7,824.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267773-13708583,"œ4,509.80",HIRE STATION LTD T/A ESS SAFEFORCE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267777-3019/APR-24,"œ1,155.00",HORNDALE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267777-E196/APR-24,"œ1,150.00",HORNDALE TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267778-A38/0181788,œ557.09,HOWDENS JOINERY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/05/2024,4267779-SI-HK-002392,"œ15,704.30",HUMANKIND CHARITY.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267781-15555,œ640.00,INGLEFORD SCAFFOLDING LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,13/05/2024,4267789-31562,œ678.45,J MORAN LTD T/A CAFFE VINCI.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,13/05/2024,4267789-31856,œ759.56,J MORAN LTD T/A CAFFE VINCI.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,13/05/2024,4267790-28167,œ765.64,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,13/05/2024,4267790-29093,"œ1,880.62",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267790-29099,"œ54,058.14",JACK COUPE & SONS LTD T/A COUPE LINE.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,13/05/2024,4267790-29111,œ750.00,JACK COUPE & SONS LTD T/A COUPE LINE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267794-2324162,"œ1,440.00",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267794-2324163,"œ1,392.72",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267794-2324164,"œ1,699.20",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267794-2324166,"œ1,727.40",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267794-2324167,"œ1,920.00",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267797-44747,"œ7,678.80",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,13/05/2024,4267797-44748,"œ2,946.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267797-44750,"œ3,839.40",JIM HUGHES COACHES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267802-0113/00059629,"œ1,797.60",JT DOVE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267805-7/APR,"œ1,053.74",KELLY`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267805-9/APR,œ720.00,KELLY`S.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,338045,Services,13/05/2024,4267807-497174-240424,"œ19,562.50",KINGS CHAMBERS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267808-6011-APRIL24,"œ1,100.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-A049 - April 24,"œ1,800.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-A162-APRIL24,"œ1,800.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267808-A213 - April 24,"œ2,880.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267808-F313 - April 24,"œ2,000.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267808-F338-APRIL24,"œ1,855.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267808-F383-APRIL24,"œ1,365.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267808-F877-APRIL24,"œ3,724.17",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-M013-APRIL24,"œ2,040.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-M023-APRIL24,"œ2,111.04",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-N053-APRIL24,"œ1,200.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-N058-APRILE24,"œ3,190.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-N079-APRIL24,"œ1,090.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-N097 - April 24,"œ1,790.16",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-N318-APRIL24,"œ3,360.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267808-N345-APRIL24,œ990.00,KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267815-33764,"œ2,400.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267815-33766,"œ3,120.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267815-33767,"œ6,000.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,13/05/2024,4267821-INV-0172,"œ2,648.70",LIVE WELL NORTH EAST.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,13/05/2024,4267822-INV-15295,œ634.00,LONTON COFFEE COMPANY LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/05/2024,4267824-1137,"œ2,250.00",LUNA CREATIVE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/05/2024,4267824-1138,œ700.00,LUNA CREATIVE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,13/05/2024,4267826-4236182852,"œ1,228.93",MARES SPA.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267827-72956,"œ2,169.00",MARIAN DOOR SERVICES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,13/05/2024,4267828-BL006-APRIL24,"œ2,035.98",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267828-E068APRIL2024,"œ2,016.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267828-F138APRIL2024,"œ2,463.81",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267828-M052APRL2024,"œ3,024.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267828-R015APRIL2024,"œ2,929.41",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267828-S001APRIL2024,"œ1,960.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267828-S020APRIL2024,"œ2,219.20",MARK & JOHN CHISHOLM T/A (CHEVRON).
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/05/2024,4267828-SED140APRIL2024,"œ3,290.70",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267828-W183APRIL2024,"œ1,924.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
