Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090020-I-23-6184581,"œ5,781.84",DIRECT STEPS.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090026-I-23-6184985,"œ1,840.68",DOVE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090028-I-23-6184478,"œ2,073.27",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090028-I-23-6184729,"œ4,320.82",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090028-I-23-6184730,"œ2,831.77",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090028-I-23-6184731,œ809.72,DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090028-I-23-6184790,"œ1,730.56",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090029-I-23-6185041,"œ92,783.21",DURHAM CARELINE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090030-I-23-6184942,"œ69,142.40",DURHAM CARELINE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090031-I-23-6185103,"œ123,015.00",DURHAM CARELINE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090034-I-23-6185042,"œ2,625.48",EAST CHESHIRE HOUSING CONSORTIUM LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090035-I-23-6184936,"œ4,249.28",EAST CLEVELAND M S HOME.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090037-I-23-6184466,"œ20,018.31",EBONEY HOME CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090037-I-23-6184675,"œ21,005.34",EBONEY HOME CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090039-I-23-6184902,"œ6,489.84",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090039-I-23-6184980,"œ5,374.92",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090040-I-23-6184997,"œ10,200.24",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090041-I-23-6185068,"œ11,554.80",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090042-I-23-6184881,"œ9,117.96",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090046-I-23-6184633,"œ24,567.84",ELAN CARE WHITETHORN LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090047-I-23-6184963,"œ55,292.49",ELBA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090049-I-23-6184799,"œ13,178.88",ELITE HOMECARE SERVICE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090055-I-23-6185098,"œ5,676.96",ELLERSHAW HOUSE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090056-I-23-6184890,"œ3,264.68",ELPHA LODGE RESIDENTIAL CARE HOME  LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090057-I-23-6184640,"œ229,434.36",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090057-I-23-6184725,"œ15,684.44",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/01/2023,4090057-MURRAYRD-P9/10,"œ1,570.92",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090058-I-23-6184473,"œ42,172.36",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090064-I-23-6184880,"œ8,104.00",ENCOMPASS CARE ORGANISATION UK.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090065-I-23-6184459,"œ4,219.10",ENDEAVOUR WOODCRAFTS CIC.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090068-I-23-6184986,"œ1,476.16",EOTHEN HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090069-I-23-6184884,"œ2,899.16",EOTHEN HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090073-I-23-6185050,"œ73,308.73",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-22-5749094,"œ38,958.16",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184494,"œ13,309.96",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184517,"œ25,007.00",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184566,"œ16,006.12",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184568,"œ15,353.88",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184608,"œ5,139.68",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184618,"œ32,726.68",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184671,"œ23,100.60",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090074-I-23-6184687,œ894.64,ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184745,"œ40,928.44",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184773,"œ34,408.34",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090074-I-23-6184784,"œ16,206.56",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090078-I-23-6184573,"œ28,459.17",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090078-I-23-6184621,"œ4,501.44",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090078-I-23-6184632,"œ6,552.64",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090078-I-23-6184659,"œ9,352.76",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090081-I-23-6184873,"œ2,869.16",EXCLUSIVE CARE GROUP LTD T/A THE GRANGE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090082-I-23-6184966,"œ32,179.66",EXEMPLAR LTD T/A WYKEWOOD CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090089-I-23-6184759,"œ2,024.43",FIVE ACRES COMMUNITY GARDEN LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090091-I-21-1914107,"œ19,520.40",FLEXIBLE SUPPORT OPTIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090091-I-22-5490347,"œ20,931.16",FLEXIBLE SUPPORT OPTIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090091-I-23-6184600,"œ20,931.16",FLEXIBLE SUPPORT OPTIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090100-I-23-6185036,"œ136,703.70",FOUR SEASONS (NO 9) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090100-RES-01-2023-206,œ982.78,FOUR SEASONS (NO 9) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090101-I-23-6184849,"œ76,418.18",FOUR SEASONS HOMES NO 1 LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090102-I-23-6184999,"œ1,059.61",FOUR SEASONS T/A MAPLE LODGE CARE HOME (SUNDERLAND).
Adult and Health Services,Central/Other,Third Party Payments,474101,Purchase of Care,18/01/2023,4090112-I-23-6185005,"œ86,278.22",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090113-I-23-6184828,"œ37,583.29",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090114-I-23-6184921,"œ35,276.35",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090115-I-23-6184993,"œ71,649.81",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090116-I-23-6184920,"œ52,861.23",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090118-I-23-6184647,"œ40,079.66",GAPPS DAY SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090133-I-23-6185080,"œ2,734.24",GMA HEALTHCARE LTD T/A FOUNTAINS COURT CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090136-I-23-6184835,"œ4,043.00",GREATHAM HOSPITAL BROTHER HOUSE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090137-I-23-6185081,"œ2,490.88",GREEN CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090140-I-23-6184480,"œ8,631.28",GROWING TOGETHER DURHAM LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090148-I-23-6184465,"œ7,706.04",HASWELL & DISTRICT MENCAP SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090150-I-23-6184981,"œ112,286.68",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090151-I-23-6185070,"œ68,293.69",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090152-I-23-6184839,"œ76,774.56",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090153-I-23-6184854,"œ10,758.91",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090154-I-23-6184830,"œ105,174.82",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090155-I-23-6184838,"œ5,368.52",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090156-I-23-6184931,"œ106,856.38",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090157-I-23-6184815,"œ2,747.16",HC-ONE LTD T/A FALSTONE COURT CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090158-I-23-6184961,"œ90,692.28",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090159-I-23-6184995,"œ43,202.71",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090160-I-23-6185002,"œ76,838.04",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090161-I-23-6184978,"œ46,719.07",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090162-I-23-6184907,"œ79,060.62",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474999,Purchase of Care,18/01/2023,4090163-I-23-6185105,"œ92,920.36",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090164-I-23-6185015,"œ53,708.58",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090165-I-23-6184973,"œ2,807.96",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090166-I-23-6185060,"œ67,069.36",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090167-I-23-6184827,"œ1,480.50",HC-ONE LTD..
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090167-I-23-6184944,"œ19,363.62",HC-ONE LTD..
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090168-I-23-6185049,"œ2,187.48",HC-ONE OVAL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090169-I-23-6184949,"œ2,356.00",HC-ONE T/A PRIORY GARDENS.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090171-I-23-6185029,"œ7,979.32",HEALTHCARE IRELAND GROUP LTD T/A BOHILL BUNGALOWS.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090175-I-23-6184964,"œ1,234.40",HENDON PIF LTD T/A ASHWOOD COURT CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090179-I-23-6184598,œ680.55,HETTON HOME CARE SERVICES.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090181-I-23-6184462,"œ11,846.20",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090182-I-23-6184467,œ536.96,HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184468,"œ1,149.64",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184470,"œ8,054.72",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184477,"œ5,785.20",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184519,"œ8,639.24",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184520,"œ29,996.14",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184574,"œ15,438.88",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184650,"œ59,444.77",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184668,"œ56,952.08",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184693,"œ12,735.40",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184694,"œ22,386.24",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184754,"œ1,285.60",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090182-I-23-6184776,"œ16,081.16",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470102,Purchase of Care,18/01/2023,4090183-I-23-6184953,"œ62,472.76",HILL CARE 3 LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090184-I-23-6185092,"œ2,966.92",HOLLY HOUSE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090187-I-23-6184550,"œ3,634.08",HOME GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090188-I-23-6184657,"œ2,080.00",HOME ON THE RANGE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090189-I-23-6184865,"œ7,014.04",HOMES TOGETHER LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090190-I-23-6184592,"œ30,326.72",HOUSING 21.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090198-I-23-6185093,"œ22,500.42",IDEAL CARE (NORTH) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090199-I-23-6184630,"œ2,030.00",INCLUDE `IN` AUTISM.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090200-I-23-6184817,"œ6,996.20",INDIGO CARE SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090201-I-23-6184718,"œ9,239.16",INFINITE HOMECARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090205-I-23-6184877,"œ33,460.00",INTERACT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090206-I-23-6184836,"œ6,125.20",INTERACT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090253-I-23-6225316,"œ41,250.00",JIGSAW RECOVERY PROJECT CIC.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090285-I-23-6184596,"œ4,704.00",JPC CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090306-I-23-6184676,"œ192,574.93",KELLY PARK LTD..
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090311-I-23-6185078,"œ1,642.12",KEY HEALTHCARE (OPERATIONS) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090320-I-23-6184918,"œ59,419.64",LAMBTON HOUSE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090321-I-23-6184843,"œ58,091.82",LANGLEY HOUSE CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090328-I-23-6185033,"œ92,921.78",LEAZES HALL CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090331-I-23-6184818,"œ9,986.22",LENORE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090332-I-23-6184897,"œ6,999.80",LEONARD CHESHIRE DISABILITY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090333-I-23-6185018,"œ55,179.84",LEONARD CHESHIRE DISABILITY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090336-I-23-6185094,"œ25,097.88",LIFESTYLE (ABBEY CARE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090337-I-23-6184875,"œ13,871.40",LIFEWAYS COMMUNITY CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090342-I-23-6184634,"œ5,336.08",LION MOUTH COMMUNITY INTEREST COMPANY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090348-I-23-6207164,"œ2,000.04",LITTLEDALE HALL THERAPEUTIC COMMUNITY LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090349-I-23-6185048,"œ4,010.52",LIVING AMBITIONS T/A WHITWOOD GRANGE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090350-I-23-6184903,"œ2,480.00",LONGWOOD LODGE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090363-I-23-6184501,"œ1,300.00",MAISON MOTI LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090366-I-23-6184864,"œ8,458.80",MALHOTRA CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090367-I-23-6184891,"œ75,966.84",MALHOTRA CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090368-I-23-6185065,"œ9,335.68",MALHOTRA CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090377-I-23-6184840,"œ60,408.08",MARIA MALLABAND CARE GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090382-I-23-6184909,"œ4,887.48",MARIPOSA CARE GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090383-I-23-6185007,"œ56,394.57",MARIPOSA CARE GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090384-I-23-6185099,"œ76,265.68",MARIPOSA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090395-I-23-6185035,"œ14,942.93",MARTON CARE HOMES LTD T/A ELIZABETH FLEMING CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090396-I-23-6184842,"œ8,952.00",MARTON CARE HOMES LTD T/A GROSVENOR PARK CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470102,Purchase of Care,18/01/2023,4090397-I-23-6184847,"œ77,428.42",MARTON CARE HOMES LTD T/A LANGLEY PARK CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090398-I-23-6184829,"œ3,848.00",MARTON CARE HOMES LTD T/A RIVERSIDE VIEW CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090399-I-23-6185072,"œ78,648.12",MARTON CARE HOMES LTD T/A ST HELENS CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090415-I-23-6184610,"œ19,351.84",MEARS EXTRA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090422-I-23-6184515,"œ2,249.80",MENCAP.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090422-I-23-6184601,"œ7,835.56",MENCAP.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090422-I-23-6184770,"œ10,653.36",MENCAP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090423-I-23-6184857,"œ2,364.00",MERIDIAN HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,18/01/2023,4090424-I-23-6184821,"œ26,653.22",MERRYWELL CARE (BELMONT GRANGE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090425-I-23-6184904,"œ3,540.00",METHODIST HOMES.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090434-I-23-6184798,"œ17,749.77",MIDDLETON CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090443-I-23-6184734,"œ162,254.73",MOONRISE 24HR RECRUITMENT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,18/01/2023,4090444-I-23-6185039,"œ25,070.52",MOORLANDS HOLDINGS (NE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090445-I-23-6184479,"œ2,646.80",MOVEABLE FEASTS ARTS.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090495-I-23-6184528,"œ1,723.68",MVP SUPPORT.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090496-I-22-6061525,"œ51,094.29",MY HOMECARE ASSISTANCE LTD T/A MY HOMECARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090496-I-23-6184761,"œ23,625.36",MY HOMECARE ASSISTANCE LTD T/A MY HOMECARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,18/01/2023,4090497-I-23-6184579,"œ55,279.89",MY HOMECARE ASSISTANCE LTD T/A MY HOMECARE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090498-I-23-6184695,"œ14,374.28",MYCHOICE HOMECARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090504-I-23-6184488,"œ1,260.00",NEUROACTIVE UK.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,18/01/2023,4090506-I-23-6184786,"œ10,889.24",NEW STEPS CARE IN THE COMMUNITY LLP.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,18/01/2023,4090507-I-23-6184631,"œ34,194.49",NEW VISION CARE SERVICES LTD.
