Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325370-26025-4034SEP24,"œ3,003.90",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325370-26025-4035SEP24,"œ3,174.14",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325370-26025-4037SEP24,"œ9,120.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325370-26025-4038SEP24,"œ3,565.92",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325370-26027-3182,"œ4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325370-26027-3255,"œ5,681.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325370-26031-3020,"œ5,985.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325370-26031-3024,"œ6,365.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325370-26031-3027,"œ4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325370-26031-3028,"œ4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325370-26031-3029,"œ5,890.00",GARNETTS LTD (COACHES).
Non-Service Specific,Insurances,Expenditure 8INSEX,810012,Insurance Expenditure,17/10/2024,4325370-26078,"œ2,250.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325374-0012,"œ3,361.00",GMC TAXIS NORTH EAST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325374-011-1/10/24,"œ1,433.16",GMC TAXIS NORTH EAST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325376-DYCH/00000298,"œ1,069.00",GORGEMEAD LTD T/A COHENS CHEMIST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325378-90/331,"œ3,538.60",GRAHAMS MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325378-90/334,"œ2,048.40",GRAHAMS MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325378-90/335,"œ2,624.80",GRAHAMS MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325378-90/336,"œ2,441.40",GRAHAMS MOTOR SERVICES LTD.
Resources BK0010,Transactional & Customer Services,Supplies and Services,338045,Services,17/10/2024,4325380-1567884,"œ1,127.40",GREENHALGH KERR.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325384-CJLKF/00000044,"œ1,397.00",HA HEALTHCARE LTD T/A BISHOP AUCKLAND PHARMACY.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/10/2024,4325386-3406,"œ3,304.93",HALDO DEVELOPMENTS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/10/2024,4325386-3407,"œ1,349.54",HALDO DEVELOPMENTS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/10/2024,4325387-230,"œ1,151.43",HAMLET TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,17/10/2024,4325387-231,œ528.00,HAMLET TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325393-SI-524,"œ1,881.00",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325393-SI-525,"œ2,785.40",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325393-SI-526,"œ3,290.80",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325395-25632,"œ5,310.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325395-25633,"œ3,330.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25635,"œ5,130.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25636,"œ5,130.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325395-25637,"œ6,120.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25638,"œ3,175.20",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25641,"œ3,240.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25643,"œ3,150.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25645,"œ3,648.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25646,"œ3,493.72",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325395-25647,"œ1,764.00",HODGSONS COACH OPERATORS LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,17/10/2024,4325400-2510,"œ30,634.00",INCLUSION NORTH CIC.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325401-ASCDF3/15,œ949.00,INFINITE HOMECARE LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,17/10/2024,4325404-PPSI013117,"œ4,916.66",INTERNATIONAL CENTRE FOR LIFE TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325405-DQPW/00000489,"œ1,121.00",INTRAHEALTH LTD.*
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325408-1287/2024,œ605.00,J & JG GILL & SONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/10/2024,4325410-6702,"œ1,513.96",J YOUNG T/A VIP TAXIS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325411-5307367,"œ1,892.72",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325416-INV3345,"œ1,421.28",JEFF ANDERSON COACHES LTD.
Dedicated Schools Grant BG0015,DSG Schools Block,Supplies and Services,308011,Furniture,17/10/2024,4325417-417349,"œ4,425.00",JENX LTD T/A JIRAFFE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325421-46570,"œ10,611.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,17/10/2024,4325421-46573,"œ7,124.05",JIM HUGHES COACHES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,17/10/2024,4325427-1879,"œ4,999.00",JW BAINBRIDGE CONTRACTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325429-1571,"œ3,112.20",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,17/10/2024,4325429-1572,"œ3,689.82",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325429-1574,"œ3,967.39",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325429-1576,"œ3,024.00",K & R TAXIS (STANLEY).
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/10/2024,4325430-432682,"œ1,337.51",KAEFER LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325431-ASCDF3/16,"œ19,935.00",KELLY PARK LTD..
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325434-A046-SEPTEMBER24,"œ2,945.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325434-F313SEPTEMBER24,"œ1,779.31",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325434-N026-SEPTEMBER-24,"œ2,700.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325437-5191-SEPTEMBER24,"œ3,000.00",L&B TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,17/10/2024,4325438-4057-7396SEP24,"œ2,280.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325438-4058-R023SEP24,"œ2,000.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,17/10/2024,4325438-4059-3011SEP24,"œ1,980.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325438-4061-N008SEP24,"œ1,729.00",L&D TAXIS NE LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,17/10/2024,4325439-VOUCHER24NB-MDUR024,"œ1,350.00",LANCHESTER COMMUNITY ASSOCIATION.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338099,Services,17/10/2024,4325440-2024/104,œ527.50,LANCHESTER GARDEN CENTRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,17/10/2024,4325442-13988,œ620.00,LAWLORS FALLEN STOCK.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,340001,Postages E340,17/10/2024,4325443-INV-1550,œ700.00,LEE DOBSON PHOTOGRAPHY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325444-34259,"œ4,560.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325444-34264,"œ5,850.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,17/10/2024,4325446-333755,"œ1,421.40",LEXTOX.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325451-5717,"œ1,530.00",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325451-5718,"œ1,868.16",LOCAL TRANSPORT LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325453-FQVV/00000079,œ793.00,LP SD THIRTY NINE LTD T/A NEWTON PHARMACY.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Construction work A908,908105,Construction work,17/10/2024,4325454-212168,"œ2,100.00",LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Business Durham,Construction work A908,908105,Construction work,17/10/2024,4325454-212208,œ630.00,LUCION ENVIRONMENTAL LLP LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/10/2024,4325455-364,"œ1,530.00",LUMLEY TAXIS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325459-MS5406,"œ1,850.40",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325459-MS5417,"œ2,088.00",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325459-MS5418,œ522.00,M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325459-MS5420,œ702.00,M SPENCE SURFACING LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Employees,080025,Agency Staff,17/10/2024,4325461-2486568,"œ180,354.02",MAGNIT GLOBAL GRI LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325462-A209-SEP24,"œ2,798.70",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325462-E043SEPTEMBER2024,"œ2,586.97",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325462-S021SEPTEMBER2024,"œ4,140.00",MARK & JOHN CHISHOLM T/A CHEVRON.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/10/2024,4325463-Z001986543,"œ4,190.05",MARSHALLS MONO LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325467-ASCDF3/17,"œ1,612.00",MIDDLETON CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325469-ASCDF3/18,œ957.00,MMAB CONSULTING LTD.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,338365,Services,17/10/2024,4325479-INV-1073,"œ27,300.00",MY DEMENTIA IMPROVEMENT NETWORK LTD.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,338365,Services,17/10/2024,4325479-INV-1080,"œ21,898.80",MY DEMENTIA IMPROVEMENT NETWORK LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325480-ASCDF3/21,"œ5,035.00",MY HOMECARE ASSISTANCE LTD T/A MY HOMECARE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325481-ASCDF3/20,"œ1,228.00",MYCHOICE HOMECARE LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338025,Services,17/10/2024,4325482-09/07-04/08,œ870.00,N ALDERSON FUNERAL DIRECTOR LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,17/10/2024,4325485-INVHE89975,œ538.00,NE TRUCK SPARES LTD (NETS).
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325488-ASCDF3/22,"œ4,065.00",NEW VISION CARE SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Vehicles Equipment Furniture and Fittings,912529,Purchase-equipment,17/10/2024,4325490-SI-6124,"œ2,412.50",NEWLANDMEDIA LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Vehicles Equipment Furniture and Fittings,912529,Purchase-equipment,17/10/2024,4325490-SI-6125,"œ4,062.00",NEWLANDMEDIA LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,17/10/2024,4325491-45947980,œ603.76,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,17/10/2024,4325495-NPSL2355,"œ19,655.97",NORDIC PRODUCTS & SERVICES LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325497-DTXL/00000492,"œ1,281.50",NORTHERN PHARMACY GROUP LTD T/A CROOK PHARMACY.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Construction work A908,908105,Construction work,17/10/2024,4325498-DI20434101,"œ4,748.06",NORTHERN POWERGRID (NORTHEAST) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,155001,Insurance of Premises,17/10/2024,4325499-8403,"œ1,288.26",NORTHERN PROPERTY (UK) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325505-DZTR/00000517,œ858.00,OMICARE HEALTHCARE LTD T/A DERWENT VALLEY PHARMACY.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325509-ASCDF3/23,"œ10,075.00",ORCHARD HOME CARE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/10/2024,4325511-DT248177,œ541.50,PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325512-N065/SEPT24,"œ2,969.84",PAUL`S TAXIS..
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325513-1252,"œ3,564.00",PBS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325513-1253,"œ2,142.00",PBS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325513-1254,"œ2,340.80",PBS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325513-1255,"œ2,610.00",PBS TRAVEL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325517-ASCDF3/24,"œ15,511.00",PERFECT CARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325520-900,"œ1,977.52",PETERLEE EXECUTIVE CARS LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,17/10/2024,4325521-VOUCHER24NB-EDUR021,"œ6,000.00",PETERLEE TOWN COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325522-INV0064,"œ1,914.84",PHIL BELL EXECUTIVE TRAVEL.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/10/2024,4325526-104500,œ639.34,PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325526-104506,"œ2,388.30",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325526-104507,œ850.00,PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325529-1413,"œ3,085.03",PODA TAXIS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325530-ASCDF3/25,"œ1,221.00",POSSIBILITES NE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325531-ASCDF3/26,"œ8,705.00",PREMIER COMMUNITY CARE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,17/10/2024,4325532-182733,"œ4,595.50",PREMIER TRAFFIC MANAGEMENT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,17/10/2024,4325536-24393/1,œ932.03,PSYCHREP UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325537-SI-4395,"œ3,237.60",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325537-SI-4398,œ840.00,PTL TAXIS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325538-ASCDF3/27,œ812.00,QUALITY & CARE SOLUTIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325539-ASCDF3/28,"œ1,419.00",QUALITY FIRST CARE SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325540-SI-22281,"œ3,825.27",RAPID MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325540-SI-22282,"œ2,938.26",RAPID MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325540-SI-22283,"œ2,810.00",RAPID MINIBUSES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/10/2024,4325540-SI-22284,"œ1,763.10",RAPID MINIBUSES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/10/2024,4325540-SI-22285,"œ1,968.01",RAPID MINIBUSES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325548-4163,œ954.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325548-4167,"œ1,349.20",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325548-4168,"œ1,693.80",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,17/10/2024,4325548-4173,"œ1,014.00",S & R LANDSCAPES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325549-W031/32,"œ1,802.18",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325549-W034/001,"œ4,446.00",S & S TRAVEL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325554-ASCDF3/29,"œ3,717.00",SECOND TO NONE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325556-ASCDF3/30,"œ7,514.00",SHEENA MILES CARE SERVICES LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,17/10/2024,4325557-VOUCHER24NB-BASH008,"œ1,279.00",SHILDON ALIVE.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,440999,Other third party payments E440,17/10/2024,4325558-1597,"œ1,237.50",SHOTTON PARTNERSHIP 2000 LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325561-4026,"œ1,386.00",SIMONS TAXIS.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325567-CHZCW/00000108,œ780.50,SRI KANAPARTHY LTD T/A CLIFFORD ROAD PHARMACY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325569-011195,"œ1,656.00",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325569-11152,"œ3,284.64",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/10/2024,4325569-11179,"œ1,708.10",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/10/2024,4325569-11180,"œ1,666.46",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325569-11181,"œ3,230.00",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325569-11188,"œ3,132.00",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325569-11196,"œ1,146.29",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/10/2024,4325569-11199,"œ1,731.48",STANLEY TRAVEL (NORTH EAST) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,17/10/2024,4325569-66179,"œ1,240.00",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,17/10/2024,4325573-OCT4/STL24,œ585.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,17/10/2024,4325573-OCT5/STL24,œ552.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,17/10/2024,4325573-OCT6/STL24,œ972.00,STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,17/10/2024,4325573-OCT7/STL24,"œ1,212.00",STL CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,17/10/2024,4325573-SEP75/STL24,œ606.00,STL CABS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/10/2024,4325574-52524,"œ2,513.20",STONEGRAVE AGGREGATES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325578-ASCDF3/31,"œ14,090.00",SUPPORTIVE SRC LTD.
Neighbourhoods and Climate Change,Highways,Fees,901002,Consultants fees 901002,17/10/2024,4325579-10865,"œ1,800.00",SURVEY & MARKETING SERVICES LTD T/A SMS MARKET RESEARCH.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/10/2024,4325580-LQPJ/00000509,"œ1,160.00",T & J HEALTHCARE LTD T/A STATION ROAD PHARMACY..
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/10/2024,4325582-B1217,"œ2,610.86",TALBOTS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,342055,Computers and Communications,17/10/2024,4325583-DMS009/2024,"œ2,500.00",TEACHING GADGET LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/10/2024,4325585-4055/76,"œ3,685.32",TED WILFORD COACHES.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,17/10/2024,4325586-20483,œ612.00,TEESDALE MERCURY LTD.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,17/10/2024,4325587-VOUCHER24AB-TEES007,"œ10,000.00",TEESDALE SAILING & WATERSPORTS CLUB.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,17/10/2024,4325596-VOUCHER24NB-EDUR029,"œ15,000.00",THORNLEY PARISH COUNCIL.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,17/10/2024,4325597-ASCDF3/32,"œ1,407.00",TLC COMMUNITY SERVICES.
