Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,16/07/2024,4292849-000019296600,"œ6,587.56",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,16/07/2024,4292849-000019606439,"œ11,300.78",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,16/07/2024,4292849-000019653357,"œ3,580.81",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,16/07/2024,4292849-000019679354,"œ11,482.06",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292854-CLAPPPSUMMER2024/39,œ600.00,EDUCATION VILLAGE ACADEMY TRUST LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292854-CLAPPPSUMMER2024/40,œ600.00,EDUCATION VILLAGE ACADEMY TRUST LTD.*
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213121,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213125,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213126,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213127,œ888.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213128,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213129,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213130,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213131,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213132,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213135,œ535.20,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213137,œ774.00,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213145,"œ1,038.72",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213146,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213147,"œ1,038.72",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213149,"œ1,947.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213152,"œ1,328.10",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213153,œ554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213158,"œ1,328.10",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213160,œ708.60,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213163,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213164,œ506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213165,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213167,"œ1,493.16",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213168,"œ1,300.50",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213169,"œ1,947.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213172,œ554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213173,"œ1,038.72",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213176,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213177,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213178,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213179,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213180,œ535.20,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213183,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213184,"œ1,947.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213185,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213187,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213188,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213191,œ943.80,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213192,"œ1,938.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213193,œ554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213196,"œ1,947.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213198,œ505.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213199,œ506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213200,œ506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213201,œ506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213202,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213203,œ588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213204,œ554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213205,œ554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213206,œ554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,16/07/2024,4292856-8213208,œ554.70,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292858-CLAPPPSUMMER2024/41,œ600.00,EXTOL ACADEMY TRUST.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,16/07/2024,4292860-117002,"œ1,811.20",FORENSIC TESTING SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304357,Equipment and Materials,16/07/2024,4292864-DCCQUERY140424,œ550.00,GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,16/07/2024,4292865-007148543,œ519.08,GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,16/07/2024,4292865-007148609,œ633.69,GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,16/07/2024,4292865-007148610,œ547.31,GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304252,Equipment and Materials,16/07/2024,4292865-007148688,"œ1,570.88",GAP GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304357,Equipment and Materials,16/07/2024,4292865-DCCQUERY210424,œ550.00,GAP GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304357,Equipment and Materials,16/07/2024,4292865-DCCQUERY280424,œ550.00,GAP GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292867-CLAPPPSUMMER2024/37,œ600.00,GATESHEAD COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292868-CLAPPPSUMMER2024/24,œ600.00,GATESHEAD COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,16/07/2024,4292870-285806,œ657.30,GREENLAY T/A THOMAS SHERRIFF & CO LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,16/07/2024,4292871-ENG270624,"œ4,500.00",HANDCRAFTED PROJECTS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292873-CLAPPPSUMMER2024/19,œ600.00,HARTLEPOOL BOROUGH COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292874-CLAPPPSUMMER2024/4,œ600.00,HARTLEPOOL BOROUGH COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292875-CLAPPPSUMMER2024/33,œ600.00,HETTON PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292876-CLAPPPSUMMER2024/52,œ600.00,HIGH SPEN PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292877-CLAPPPSUMMER2024/27,œ600.00,HIGH TUNSTALL COLLEGE OF SCIENCE.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292878-10342,"œ1,503.63",HILLCREST AUTO ELECTRICS.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,16/07/2024,4292881-SI-HK-002607,"œ35,770.87",HUMANKIND CHARITY.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,16/07/2024,4292884-29368,"œ8,684.59",JACK COUPE & SONS LTD T/A COUPE LINE.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292896-CLAPPPSUMMER2024/38,œ600.00,LINGFIELD EDUCATION TRUST T/A CAMBRAI PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292897-CLAPPPSUMMER2024/9,œ600.00,LINGFIELD EDUCATION TRUST T/A PRESTON PRIMARY SCHOOL.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292899-DFE80207899.,œ700.00,LINK TREASURY SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292899-DFE80207900.,œ625.00,LINK TREASURY SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292901-MS5206,œ738.00,M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292901-MS5207,œ900.00,M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292901-MS5208,œ522.00,M SPENCE SURFACING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292904-CLAPPPSUMMER2024/44,œ600.00,MELROSE LEARNING TRUST.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,16/07/2024,4292906-OFSTEDREGISTRATION,"œ5,500.00",MOVING ON (DURHAM) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292913-50376,œ763.59,NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292913-50473,œ756.80,NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292913-50487,"œ9,900.00",NE & C WINDOWS & DOORS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,16/07/2024,4292916-0000068190,"œ4,237.74",NORTH EAST AUTISM SOCIETY T/A NEAS.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,16/07/2024,4292916-0000068191,"œ3,000.48",NORTH EAST AUTISM SOCIETY T/A NEAS.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,16/07/2024,4292916-0000068926,"œ1,324.92",NORTH EAST AUTISM SOCIETY T/A NEAS.
Resources BK0010,HR & Employee Services,Supplies and Services,372009,Subscriptions E372,16/07/2024,4292917-33503,"œ22,690.83",NORTH EAST REGIONAL EMPLOYERS ORGANISATION (NEREO).
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292918-1452412,œ595.00,NORTH EAST TRUCK & VAN LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292918-1452414,"œ1,024.50",NORTH EAST TRUCK & VAN LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292919-CLAPPPSUMMER2024/25,œ600.00,NORTH TYNESIDE COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292919-CLAPPPSUMMER2024/5,œ600.00,NORTH TYNESIDE COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292920-CLAPPPSUMMER2024/42,œ600.00,NORTH YORKSHIRE COUNTY COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292921-CLAPPPSUMMER2024/51,œ600.00,NORTH YORKSHIRE COUNTY COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292922-CLAPPPSUMMER2024/26,œ600.00,NORTHUMBERLAND COUNTY COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292926-CLAPPPSUMMER2024/7,œ600.00,ONE EXCELLENCE MULTI ACADEMY TRUST.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,16/07/2024,4292927-242512,"œ6,000.00",OOMPAH BRASS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292928-G0784479,œ780.00,ORBIS PROTECT LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292934-6747,"œ8,003.16",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292934-6749,"œ8,400.48",PINKNEY BUILDING CONTRACTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,16/07/2024,4292938-901031473,"œ11,786.63",PORTAKABIN LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,16/07/2024,4292939-TL13,œ580.00,PRESTYS HACKNEY & PRIVATE HIRE TAXIS.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,16/07/2024,4292940-3091,"œ65,192.40",PROTECTIVE CARE GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,16/07/2024,4292940-3092,"œ65,192.40",PROTECTIVE CARE GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,16/07/2024,4292941-24128/12,"œ1,366.00",PSYCHREP UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292946-80715,"œ1,125.00",RJ UTILITY SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292948-4072,œ800.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292948-4076,œ745.60,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292948-4077,œ962.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292948-4078,œ962.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292948-4079,œ962.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,16/07/2024,4292948-4080,"œ1,104.00",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292951-2024.1000010208,"œ1,393.71",SCARAB SWEEPERS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292951-2024.1000010290,œ503.23,SCARAB SWEEPERS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,16/07/2024,4292953-A99113379,"œ5,000.00",SIEMENS FINANCIAL SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292956-CLAPPPSUMMER2024/15,œ600.00,SOUTH TYNESIDE COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292956-CLAPPPSUMMER2024/16,œ600.00,SOUTH TYNESIDE COUNCIL.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,16/07/2024,4292957-SI012133,"œ2,453.06",SPEKTRIX LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292959-CLAPPPSUMMER2024/20,œ600.00,ST JOHN THE BAPTIST PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292959-CLAPPPSUMMER2024/21,œ600.00,ST JOHN THE BAPTIST PRIMARY SCHOOL.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,16/07/2024,4292963-50280,œ799.20,STONEGRAVE AGGREGATES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292964-CLAPPPSUMMER2024/13,œ600.00,SYNERGY MULTI ACADEMY TRUST.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486054,Service level agreements E486,16/07/2024,4292970-4810023600,"œ8,071.33",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486054,Service level agreements E486,16/07/2024,4292970-4810024513,"œ8,071.33",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292975-CLAPPPSUMMER2024/34,œ600.00,THE HARPER BELL 7TH DAY ADVENTIST SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292975-CLAPPPSUMMER2024/35,œ600.00,THE HARPER BELL 7TH DAY ADVENTIST SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292978-CLAPPPSUMMER2024/22,œ600.00,THORNTREE PRIMARY SCHOOL (GLASGOW).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,16/07/2024,4292988-INV-66236,"œ2,911.44",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,16/07/2024,4292988-INV-66237,"œ2,044.94",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,16/07/2024,4292988-INV-66238,"œ1,195.77",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,16/07/2024,4292988-INV-66241,"œ5,050.08",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292990-CLAPPPSUMMER2024/1,œ600.00,WESTGATE HILL PRIMARY ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292990-CLAPPPSUMMER2024/11,œ600.00,WESTGATE HILL PRIMARY ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292990-CLAPPPSUMMER2024/12,œ600.00,WESTGATE HILL PRIMARY ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,16/07/2024,4292990-CLAPPPSUMMER2024/28,œ600.00,WESTGATE HILL PRIMARY ACADEMY.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,16/07/2024,4292995-1194201,"œ13,622.40",YOUR NRG LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338066,Services,17/07/2024,4293616-0112,"œ2,059.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,17/07/2024,4293578-200000344,œ600.00,ASSOCIATION FOR PHYSICAL EDUCATION.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,17/07/2024,4293584-BG3066-INV,"œ3,390.00",BAILEY STREET FURNITURE GROUP LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,17/07/2024,4293629-57658,œ789.21,COXHOE SERVICE & SUPPLY.
Dedicated Schools Grant BG0015,DSG Schools Block,Supplies and Services,304403,Equipment and Materials,17/07/2024,4293632-24062024,œ650.00,CREACTIVE URBAN ACTIVITIES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,17/07/2024,4293749-24002-003,"œ2,726.40",LYNAS ENGINEERS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/07/2024,4293757-M052JUNE2024,"œ4,202.66",MARK & JOHN CHISHOLM T/A CHEVRON.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,17/07/2024,4293822-I-24-3773062,œ768.11,PRIMROSE HOUSE LTD T/A PRIMROSE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,17/07/2024,4293822-I-24-3959820,"œ3,072.44",PRIMROSE HOUSE LTD T/A PRIMROSE CARE HOME.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,17/07/2024,4293826-VOUCHER23NB-STAN0151STINST,"œ9,800.00",QUAKING HOUSES VILLAGE HALL ASSOCIATION.
Resources BK0010,Transactional & Customer Services,Premises,150005,Apportioned Exps of Operational Blds,17/07/2024,4293848-00-075005,œ620.00,RON PERRY A19 TEST & TUNE LTD.
