Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111380-I-23-6458464,"œ109,693.53",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111381-I-23-6458359,"œ93,429.92",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111382-I-23-6458513,"œ109,003.46",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111383-I-23-6458604,"œ55,969.20",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111384-I-23-6458368,"œ5,368.52",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111385-I-23-6458384,"œ2,619.56",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111386-I-23-6458369,"œ67,957.19",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111387-I-23-6458344,"œ2,747.16",HC-ONE LTD T/A FALSTONE COURT CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111388-I-23-6458440,"œ82,051.57",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111389-I-23-6458510,"œ66,176.14",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111390-I-23-6458532,"œ73,496.92",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111391-I-23-6458527,"œ27,524.56",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111392-I-23-6458641,"œ91,102.71",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111393-I-23-6458593,"œ66,884.32",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111395-I-23-6458505,"œ2,807.96",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111396-I-23-6458547,"œ54,590.02",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111397-I-23-6458477,"œ20,844.12",HC-ONE LTD..
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111398-I-23-6458482,"œ2,356.00",HC-ONE T/A PRIORY GARDENS.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111399-I-23-6458382,"œ3,963.24",HEALTHCARE HOMES GROUP LTD T/A PARK HOUSE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111400-I-23-6458561,"œ8,378.32",HEALTHCARE IRELAND GROUP LTD T/A BOHILL BUNGALOWS.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111406-PIG_156013,"œ42,127.20",HENNESSY LIVING GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111406-PIG_156015,"œ13,390.00",HENNESSY LIVING GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111406-PIG_156705,"œ9,828.42",HENNESSY LIVING GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111408-I-23-6458128,œ515.96,HETTON HOME CARE SERVICES.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111409-PIG_156052,"œ50,400.00",HEXAGON CARE SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111411-I-23-6457994,"œ2,076.08",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6457995,"œ1,149.64",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6457997,"œ8,054.72",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458004,"œ5,785.20",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458047,"œ8,639.24",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458048,"œ2,433.92",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458101,"œ16,812.16",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458178,"œ58,463.44",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458197,"œ8,356.40",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458222,"œ12,735.40",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458223,"œ22,386.24",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458283,"œ1,285.60",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111411-I-23-6458305,"œ16,081.16",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111412-I-23-6457989,"œ11,846.20",HIGHLEA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111413-I-23-6458486,"œ69,939.32",HILL CARE 3 LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111414-I-23-6458434,"œ119,064.31",HILL CARE 3 LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111415-I-23-6325718,"œ2,966.92",HOLLY HOUSE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111415-I-23-6458627,"œ2,966.92",HOLLY HOUSE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,15/03/2023,4111416-PIG_156022,"œ11,833.99",HOME GROUP LTD FORMERLY STONHAM HOUSING ASSOCIATION LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,15/03/2023,4111417-1915232,"œ357,818.76",HOME GROUP LTD FORMERLY STONHAM HOUSING ASSOCIATION LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111419-I-23-6458078,œ964.80,HOME GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111420-I-23-6458278,"œ3,477.76",HOME GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111421-I-23-6458185,"œ2,080.00",HOME ON THE RANGE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111422-I-23-6458395,"œ7,014.04",HOMES TOGETHER LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111423-I-23-6458122,"œ38,388.95",HOUSING 21.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,442002,Supporting People E442,15/03/2023,4111424-2298963,"œ33,646.32",HUMANKIND CHARITY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,15/03/2023,4111425-PIG_156701,"œ93,284.47",HURWORTH HOUSE PRIORY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111430-I-23-6458628,"œ29,791.03",IDEAL CARE (NORTH) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111431-I-23-6458159,"œ1,505.00",INCLUDE `IN` AUTISM.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111432-I-23-6458346,"œ6,996.20",INDIGO CARE SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111433-I-23-6458248,"œ3,521.99",INFINITE HOMECARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111434-PIG_156023,"œ37,693.40",INSPIRE CARE (UK) LTD T/A FARRINGFORD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,15/03/2023,4111435-PIG_156024,"œ4,200.00",INSPIRE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,486020,Service level agreements E486,15/03/2023,4111436-PIG_155997,"œ3,595.66",INTEGRATING CHILDREN.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111437-I-23-6458366,"œ6,125.20",INTERACT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111438-I-23-6458408,"œ33,460.00",INTERACT CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111439-PIG_156054,"œ15,800.00",INTERACTIVE DEVELOPMENT RESIDENTIAL LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111440-PIG_156026,"œ32,380.00",INVESTED CHILDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111441-PIG_156030,"œ27,216.00",INVESTING IN CHILDREN CIC.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111482-I-23-6458081,"œ5,000.00",JIGSAW RECOVERY PROJECT CIC.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,15/03/2023,4111482-PIG_156029,"œ10,280.00",JIGSAW RECOVERY PROJECT CIC.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111511-PIG_156032,"œ15,200.00",JOSH`S PLACE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111513-I-23-6458037,"œ16,642.86",JOURNEY ENTERPRISES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111517-I-23-6325222,"œ4,704.00",JPC CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111517-I-23-6458126,"œ4,704.00",JPC CARE & SUPPORT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111535-PIG_156081,"œ31,529.24",KEDLESTON GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111539-I-23-6458205,"œ192,255.31",KELLY PARK LTD..
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440062,Other third party payments E440,15/03/2023,4111539-PIG_156696,"œ1,544.05",KELLY PARK LTD..
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111543-I-23-6458613,"œ1,642.12",KEY HEALTHCARE (OPERATIONS) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111544-PIG_156035,"œ18,200.00",KEYS GROUP T/A ALLIANCE CARE AND EDUCATION LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111544-PIG_156036,"œ16,590.00",KEYS GROUP T/A ALLIANCE CARE AND EDUCATION LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111546-I-23-6458461,"œ78,938.89",KINGSWAY CARE HOME LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111548-PIG_156055,"œ2,562.60",KITES CHILDRENS SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111548-PIG_156059,"œ21,353.40",KITES CHILDRENS SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111552-I-23-6458451,"œ54,874.87",LAMBTON HOUSE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111553-I-23-6458373,"œ54,218.62",LANGLEY HOUSE CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470102,Purchase of Care,15/03/2023,4111561-I-23-6458566,"œ91,480.79",LEAZES HALL CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111564-I-23-6458347,"œ18,223.98",LENORE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111565-I-23-6458550,"œ55,179.84",LEONARD CHESHIRE DISABILITY.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,470111,Purchase of Care,15/03/2023,4111565-LCD-FTI33075,"œ5,473.56",LEONARD CHESHIRE DISABILITY.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111568-I-23-6458629,"œ22,062.97",LIFESTYLE (ABBEY CARE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111574-I-23-6458163,"œ9,817.60",LION MOUTH COMMUNITY INTEREST COMPANY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111580-I-23-6458466,"œ2,100.00",LITTLEDALE HALL THERAPEUTIC COMMUNITY LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111581-I-23-6458581,"œ4,010.52",LIVING AMBITIONS T/A WHITWOOD GRANGE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111582-I-23-6458436,"œ2,480.00",LONGWOOD LODGE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111595-I-23-6458028,"œ1,300.00",MAISON MOTI LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111597-I-23-6458423,"œ107,557.36",MALHOTRA CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111598-I-23-6458599,"œ9,335.68",MALHOTRA CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111610-I-23-6458442,"œ4,887.48",MARIPOSA CARE GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111611-I-23-6458537,"œ43,463.84",MARIPOSA CARE GROUP LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111612-I-23-6458635,"œ87,250.81",MARIPOSA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111622-I-23-6458568,"œ14,611.88",MARTON CARE HOMES LTD T/A ELIZABETH FLEMING CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111623-I-23-6458372,"œ9,032.00",MARTON CARE HOMES LTD T/A GROSVENOR PARK CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111624-I-23-6458377,"œ107,359.31",MARTON CARE HOMES LTD T/A LANGLEY PARK CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111625-I-23-6458358,"œ1,408.58",MARTON CARE HOMES LTD T/A RIVERSIDE VIEW CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111626-I-23-6458606,"œ82,886.04",MARTON CARE HOMES LTD T/A ST HELENS CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111640-I-23-6458538,"œ21,711.92",MEADOW VIEW.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111641-I-23-6458139,"œ19,634.68",MEARS EXTRA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111648-I-23-6458043,"œ3,214.00",MENCAP.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111648-I-23-6458131,"œ7,835.56",MENCAP.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111648-I-23-6458299,"œ10,653.36",MENCAP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111649-I-23-6458387,"œ2,364.00",MERIDIAN HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111650-I-23-6458350,"œ32,428.59",MERRYWELL CARE (BELMONT GRANGE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111651-I-23-6458357,"œ2,684.36",METHODIST HOMES.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111652-I-23-6458437,"œ3,540.00",METHODIST HOMES.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111661-I-23-6458327,"œ14,432.67",MIDDLETON CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111669-I-23-6458265,"œ107,966.40",MOONRISE 24HR RECRUITMENT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111670-I-23-6458572,"œ25,070.52",MOORLANDS HOLDINGS (NE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111671-I-23-6458006,"œ2,646.80",MOVEABLE FEASTS ARTS.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,442002,Supporting People E442,15/03/2023,4111672-2300485,"œ2,627.68",MOVING ON HOUSING.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,15/03/2023,4111673-PIG_156107,"œ234,585.54",MOVING UP CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111719-I-23-6458056,"œ1,138.86",MVP SUPPORT.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111720-I-23-6458107,"œ72,045.40",MY HOMECARE ASSISTANCE LTD T/A MY HOMECARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111720-I-23-6458290,"œ23,625.36",MY HOMECARE ASSISTANCE LTD T/A MY HOMECARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440062,Other third party payments E440,15/03/2023,4111720-PIG_156691,"œ3,200.02",MY HOMECARE ASSISTANCE LTD T/A MY HOMECARE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111721-I-23-6458224,"œ11,802.42",MYCHOICE HOMECARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111727-I-23-6458015,"œ1,440.00",NEUROACTIVE UK.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111728-PIG_156060,"œ31,032.04",NEW LIFE CARE SERVICES T/A EAST FARM.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111729-I-23-6458314,"œ15,593.24",NEW STEPS CARE IN THE COMMUNITY LLP.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111730-I-23-6458160,"œ16,147.26",NEW VISION CARE SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111731-I-23-6458378,"œ16,406.96",NEWLIFE CARE SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111734-I-23-6458318,"œ1,958.88",NIGHTINGALES COMMUNITY CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111736-I-23-6458022,"œ9,137.60",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,486020,Service level agreements E486,15/03/2023,4111736-PIG_156064,"œ9,291.24",NORTH EAST AUTISM SOCIETY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,15/03/2023,4111736-PIG_156065,"œ37,534.56",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111737-I-23-6458443,"œ61,119.96",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111738-I-23-6458516,"œ4,686.00",NORTH EAST AUTISM SOCIETY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111738-PIG_156037,"œ31,253.84",NORTH EAST AUTISM SOCIETY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,15/03/2023,4111738-PIG_156114,"œ108,779.02",NORTH EAST AUTISM SOCIETY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425023,Rendered by Voluntary Organisations,15/03/2023,4111738-PIG_156115,"œ3,309.09",NORTH EAST AUTISM SOCIETY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,15/03/2023,4111738-PIG_156116,"œ43,032.78",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111739-I-23-6458354,"œ17,386.40",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111740-I-23-6457999,"œ30,424.84",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111740-I-23-6458049,"œ38,450.34",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111740-I-23-6458099,"œ12,717.72",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111740-I-23-6458220,"œ14,260.44",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,15/03/2023,4111740-I-23-6458233,"œ2,087.58",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111740-I-23-6458307,"œ11,193.24",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111740-I-23-6458504,"œ7,063.80",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111741-I-23-6458096,œ707.08,NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111742-I-23-6458446,"œ5,541.16",NORTH EAST AUTISM SOCIETY.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111743-I-23-6458073,"œ3,488.31",NORTH EAST BEFRIENDING SERVICE CIC.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111744-I-23-6458400,"œ1,533.92",NORTH EAST CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,15/03/2023,4111745-I-23-6458211,"œ3,084.64",NORTH TYNESIDE COUNCIL.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111746-I-23-6458231,"œ1,672.40",NORTHERN LIFE CARE LTD T/A UBU.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,15/03/2023,4111747-I-23-6458487,"œ5,341.58",NORTHLEA COURT.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,15/03/2023,4111748-I-23-6458590,"œ7,820.76",NORWOOD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,15/03/2023,4111749-PIG_156038,"œ78,041.60",NUEVAVIDA NE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6457990,"œ2,803.56",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458044,"œ21,228.56",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458051,"œ31,331.92",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458052,"œ9,101.68",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458087,"œ16,771.68",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458089,"œ19,810.68",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458090,"œ14,771.36",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458176,"œ9,379.44",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458177,"œ4,496.88",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458218,"œ26,078.08",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458219,"œ25,262.00",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458232,"œ24,906.88",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,15/03/2023,4111751-I-23-6458254,"œ18,006.68",OAKLEA TRUST.
