Body,Expense Area,Supplier,Expense Type,Reference,Date,Amount
Rotherham Metropolitan Borough Council,Adult Care & Housing,Whiston Hall Ltd,Supporting People - Independent Sector Residential,11870296,45355,3636
Rotherham Metropolitan Borough Council,Adult Care & Housing,Whiston Hall Ltd,Supporting People - Independent Sector Residential,11870296,45355,259.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,Whiston Hall Ltd,Supporting People - Independent Sector Residential,11870296,45355,-1492.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,Whiston Hall Ltd,Supporting People - Independent Sector Residential,11870296,45355,27.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,Emerald Care Services Ltd,Supporting People - Independent Sector Residential,11870297,45355,4694.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,Emerald Care Services Ltd,Supporting People - Independent Sector Residential,11870297,45355,-241.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11870298,45355,1950.38
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11870298,45355,5090.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11870298,45355,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11870298,45355,-146.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,Paul Crabtree And Gloria Crabtree (A Par,Supporting People - Independent Sector Residential,11870299,45355,3120
Rotherham Metropolitan Borough Council,Adult Care & Housing,Paul Crabtree And Gloria Crabtree (A Par,Supporting People - Independent Sector Residential,11870299,45355,-576.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,-753.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,10951.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,-247.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,3201.67
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,16608.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,-49551.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,50448.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,3784
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11870300,45355,-1176.67
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corbenic Camphill Community Ltd,Supporting People - Independent Sector Residential,11870301,45355,1442.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,C. D. Potter & Sons Ltd,New Build & Major Refurb Trades,11870777,45356,10627.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,R H Fullwood & Co Ltd,Repair And Maintenance,11870778,45356,2168.14
Rotherham Metropolitan Borough Council,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11870780,45356,1043.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11870781,45356,2544.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11870818,45356,115.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11870820,45356,773.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11870824,45356,508.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11870826,45356,459.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ahr Architects Ltd,Surveyors Architects & Auctions,11870834,45356,769.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hall Plant Hire Ltd,Plant Hire,11870855,45356,165
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hall Plant Hire Ltd,Plant Hire,11870857,45356,165
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hall Plant Hire Ltd,Plant Hire,11870858,45356,172.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hall Plant Hire Ltd,Plant Hire,11870861,45356,229.5
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11871056,45356,1913.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Wds Electrical,New Build & Major Refurb Trades,11871113,45356,4573.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Bellrock Maintenance And Engineering,Repair And Maintenance,11871123,45356,1308.37
Rotherham Metropolitan Borough Council,Finance & Customer Services,Anthony Collins Solicitors,Legal Services,11871191,45356,3502
Rotherham Metropolitan Borough Council,Finance & Customer Services,Anthony Collins Solicitors,Legal Services,11871192,45356,2816.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871224,45356,750
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871225,45356,1070
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871226,45356,130
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871227,45356,400
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871228,45356,150
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871230,45356,340
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,St Bernards Catholic High School Academy,School Funding,11871232,45356,495
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,St Bernards Catholic High School Academy,School Funding,11871233,45356,500
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,St Giles Ce Primary School,Supporting People - Childcare Fees,11871238,45356,900
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,St Giles Ce Primary School,Supporting People - Childcare Fees,11871239,45356,650
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Activate Rawmarsh,Sporting Entertainment & Culture,11871240,45356,2930.11
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Brampton Youth Group,Supporting Minorities & Communities,11871241,45356,1915.64
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Clifton Learning Partnership,Educational Equipment & Resources,11871242,45356,1676.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Direct Action Training,Training Services,11871243,45356,1649.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Jessica Hobson,Sporting Entertainment & Culture,11871245,45356,2124
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Kimberworth Park Community Partnership,Supporting Minorities & Communities,11871246,45356,3780
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Pops Summer Camp Ltd,Sporting Entertainment & Culture,11871248,45356,6055.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Sporting Entertainment & Culture,11871249,45356,4962
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Cortonwood Comeback Community Centre,Funding Contributions Or Grant,11871251,45356,750
Rotherham Metropolitan Borough Council,Adult Care & Housing,Allert Building And Construction Ltd,Refunds,11871252,45356,2875
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871254,45356,990
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Rotherham United Community Trust,Sporting Entertainment & Culture,11871255,45356,24555
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871256,45356,720
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Saifs Boxing And Fitness Cic,Sporting Entertainment & Culture,11871257,45356,4151.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871258,45356,296
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,The Fun Hub Cic,Sporting Entertainment & Culture,11871259,45356,18279
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Wales High School Academy Trust,School Funding,11871260,45356,480
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,United Multicultural Centre Ltd,Supporting Minorities & Communities,11871261,45356,895.68
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Thrybergh Academy & Sports College,Training Services,11871262,45356,500
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Thrybergh Academy & Sports College,Training Services,11871263,45356,500
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Live & Learn Sports,Training Services,11871264,45356,5071.34
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Novacity Ltd,Sporting Entertainment & Culture,11871266,45356,5281.12
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fun4U2 Limited,Supporting People - Childcare Fees,11871267,45356,1734.63
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Silverdale School,School Funding,11871272,45356,1900
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Silverdale School,School Funding,11871273,45356,2275
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Genius Tuition,Sporting Entertainment & Culture,11871274,45356,3440.3
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Footballerz Ltd,Sporting Entertainment & Culture,11871280,45356,1527
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Lime Tree Nursery (Rotherham) Ltd,Funding Contributions Or Grant,11871282,45356,4311.47
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Rotherham Bmx,Sporting Entertainment & Culture,11871283,45356,6081.96
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,First Kick Management Ltd,Sporting Entertainment & Culture,11871286,45356,1858.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Herringthorpe United Reformed Church,Parking Services,11871288,45356,1548.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11871319,45356,-309020.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11871320,45356,313550.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,Npower,Energy,11871321,45356,31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11871322,45356,299893.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871323,45356,946.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871323,45356,42.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871324,45356,1585.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871324,45356,69.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871325,45356,22.33
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871325,45356,0.45
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871326,45356,4844.66
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871326,45356,223.27
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871327,45356,9.3
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871328,45356,12.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871329,45356,40.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871330,45356,188.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871331,45356,52.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871332,45356,13.02
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871333,45356,6.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871334,45356,302.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871335,45356,505.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871336,45356,43.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871337,45356,217.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871338,45356,-6233.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871338,45356,-304.05
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871339,45356,108.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871340,45356,-13357.77
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871340,45356,-654.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871341,45356,60.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871342,45356,-12428.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871342,45356,-608.91
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871343,45356,57.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871344,45356,-70.45
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871345,45356,78.49
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871346,45356,-253.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871347,45356,81.83
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871348,45356,282.06
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871349,45356,620.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871350,45356,424.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871351,45356,171.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871352,45356,269.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871353,45356,59.83
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871354,45356,413.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871355,45356,479.31
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871356,45356,438.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871357,45356,277.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871358,45356,308.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871359,45356,401.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871360,45356,689.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871360,45356,30.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871361,45356,324.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871362,45356,466.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871363,45356,246.67
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871364,45356,390.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871365,45356,476.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871366,45356,344.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871367,45356,1706.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871367,45356,75.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871368,45356,236.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871369,45356,614.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871370,45356,589.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871371,45356,716.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871371,45356,31.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871372,45356,1166.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871372,45356,54.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871373,45356,1333.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871373,45356,58.67
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871374,45356,1187.59
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871374,45356,55.41
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871375,45356,242.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871376,45356,951.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871376,45356,43.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871377,45356,476.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871378,45356,775.73
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871378,45356,34.36
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871379,45356,265.25
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Energy,11871380,45356,656.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871381,45356,34.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871382,45356,367.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871383,45356,429.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871384,45356,551.14
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871385,45356,449.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871386,45356,1148.13
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871386,45356,51.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871387,45356,308.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871388,45356,692.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871388,45356,30.61
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871389,45356,148.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871390,45356,314.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871391,45356,21.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871392,45356,1213.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871392,45356,53.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871393,45356,1026.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871393,45356,44.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871394,45356,1950.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871394,45356,86.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871395,45356,2307.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871395,45356,105.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871396,45356,1415.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871396,45356,62.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871397,45356,69.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871398,45356,4704.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871398,45356,214.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871399,45356,11.47
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871400,45356,2884.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871400,45356,132.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871401,45356,3767.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871401,45356,172.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871402,45356,6200.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871402,45356,290.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871403,45356,2910.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871403,45356,132.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871404,45356,1618.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871405,45356,5285.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871405,45356,242.77
Rotherham Metropolitan Borough Council,Central Services,Corona Energy,Energy,11871406,45356,3988.65
Rotherham Metropolitan Borough Council,Central Services,Corona Energy,Energy,11871406,45356,182.45
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871407,45356,4664.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871407,45356,214.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871408,45356,4.07
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871409,45356,39.82
Rotherham Metropolitan Borough Council,Central Services,Corona Energy,Energy,11871410,45356,5179.58
Rotherham Metropolitan Borough Council,Central Services,Corona Energy,Energy,11871410,45356,237.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871411,45356,1249.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871411,45356,55.82
Rotherham Metropolitan Borough Council,Central Services,Corona Energy,Energy,11871412,45356,4207.08
Rotherham Metropolitan Borough Council,Central Services,Corona Energy,Energy,11871412,45356,193.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871413,45356,5560.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871413,45356,255.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871414,45356,2436.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871414,45356,108.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871415,45356,8796.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871415,45356,406.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871416,45356,-103.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871417,45356,120.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871418,45356,8013.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871419,45356,21163.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871419,45356,978.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871420,45356,11068.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871420,45356,496.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871421,45356,1433.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871421,45356,64.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871422,45356,7450.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871423,45356,12043.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871424,45356,5848.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871425,45356,7240.06
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871426,45356,8651.66
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871427,45356,9063.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871428,45356,12956.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871429,45356,9411.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871430,45356,11524
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871431,45356,6902.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871432,45356,11458.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871433,45356,14618.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871434,45356,8836.34
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871435,45356,12350.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871436,45356,8504.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871437,45356,5905.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871438,45356,38681.47
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871438,45356,1803.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871439,45356,22058.83
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871440,45356,37957.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871441,45356,51202.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871442,45356,9.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871443,45356,9069.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871443,45356,417.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871444,45356,3473.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871444,45356,153.79
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871445,45356,21391.79
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871446,45356,4494.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871446,45356,206.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871447,45356,301.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871447,45356,13.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871448,45356,1542.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871448,45356,69.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871449,45356,46.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871450,45356,545.27
