Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,21-Apr-23,51400290449,"£1,728.00",19-Apr-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,WN15937 P133262-00028,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400291520,"£1,729.54",20-Apr-23,ACORN CHILDCARE,CARE ESTABLISHMENT,1140000512-190423-HC 2 ID-3289-40,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291985,"£1,735.31",20-Apr-23,KINGS PRE-SCHOOL LEARNING GROUP,NURSERY,1140001088-190423-HC Ext ID-3253-51,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400292009,"£1,741.74",20-Apr-23,BIZZY BEARS PRE SCHOOL,NURSERY,1140000613-190423-HC Ext ID-3505-75,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400292808,"£1,744.60",20-Apr-23,HOLBOURN HOUSE DAY NURSERY,NURSERY,1140000981-190423-MANUAL PAYMENT ID-321-89,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400292742,"£1,747.20",20-Apr-23,HAPPY HANDS LTD,NURSERY,1140003372-190423-HC HNF ID-11313-23,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290954,"£1,747.52",19-Apr-23,Xperience Recruitment Ltd,COMPANY,DS910867 P133276-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290978,"£1,747.52",19-Apr-23,Cera Care Operations Limited,CARE ESTABLISHMENT,DS870955 P133265-00004,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400291445,"£1,748.57",20-Apr-23,Minster Care Services Ltd,CARE ESTABLISHMENT,WN15992 P133366-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,21-Apr-23,51400291987,"£1,756.33",20-Apr-23,GREENACRES DAY NURSERY,NURSERY,1140000912-190423-HC Ext ID-3263-53,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291565,"£1,756.56",20-Apr-23,HAPPY HANDS LTD,NURSERY,1140003372-190423-HC 2 ID-11313-85,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290582,"£1,764.00",19-Apr-23,LIFESPRINGS CARE SERVICES LTD,CARE ESTABLISHMENT,N2021113 P133223-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290826,"£1,764.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310003 P133252-00027,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290630,"£1,764.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1732337 P133251-00010,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290799,"£1,764.00",19-Apr-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,WN16177 P133263-00025,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290748,"£1,764.00",19-Apr-23,EMPATHY CARE LTD,CARE ESTABLISHMENT,N2011267 P133232-00017,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290365,"£1,764.00",19-Apr-23,CONCEPT CARE SOLUTIONS,CARE ESTABLISHMENT,N0819942 P133209-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290806,"£1,764.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1713345 P133252-00007,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400287400,"£1,785.00",27-Mar-23,Tamara Enterprise Limited,TRADE SUPPLIER,3938-1,D4140,II,Incoming Invoice Posting,,Homelessness [NBC],Temporary Accomodation - B&B,Housing and Communities,Housing [NBC],Homelessness Services
West Northamptonshire Council,21-Apr-23,51400291996,"£1,786.03",20-Apr-23,HARTWELL PRESCHOOL PLAYGROUP,NURSERY,1140000937-190423-HC Ext ID-3341-62,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291543,"£1,801.60",20-Apr-23,ST MATTHEWS SCHOOL DAY NURSERY,NURSERY,1140001632-190423-HC 2 ID-6506-63,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291617,"£1,809.48",20-Apr-23,Owls Nest Nursery Limited,COMPANY,1140008039-190423-HC 2 ID-13299-137,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290268,"£1,824.68",19-Apr-23,MEGA RESOURCES LTD,CARE ESTABLISHMENT,N2212019 P133189-00007,E7140,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Rehabilitation And Respite Care
West Northamptonshire Council,21-Apr-23,51400290286,"£1,824.87",19-Apr-23,MEGA RESOURCES LTD,CARE ESTABLISHMENT,N2310594 P133189-00025,E7140,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Rehabilitation And Respite Care
West Northamptonshire Council,21-Apr-23,51400291099,"£1,828.80",19-Apr-23,J.M.Kamau t/as Profield Care,CARE ESTABLISHMENT,N2212128 P133285-00003,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400292147,"£1,832.05",20-Apr-23,Crazy 4 Kids Radstone Nursery,COMPANY,1140006444-190423-HC Ext ID-12917-213,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400292067,"£1,840.41",20-Apr-23,LYNCREST PRIMARY SCHOOL,EDUCATION,1140001174-190423-HC Ext ID-11238-133,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291599,"£1,854.52",20-Apr-23,KIDDI CARU DAY NURSERY,NURSERY,1140000949-190423-HC 2 ID-13643-119,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291594,"£1,869.16",20-Apr-23,Cherry Blossom Day Nursery,COMPANY,1140008935-190423-HC 2 ID-13547-114,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290770,"£1,872.00",19-Apr-23,PRESTIGE CARE AND NURSE,CARE ESTABLISHMENT,N1426626 P133237-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400291850,"£1,873.87",20-Apr-23,Cogenhoe Primary Pre-School,COMPANY,1140007294-190423-HC FE 3 ID-13059-225,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,65400001653,"£1,873.87",21-Apr-23,Cogenhoe Primary Pre-School,COMPANY,23042148,ZBAAP,RV,Reversals,,Control Accounts [NCC],Bank Account - Payables,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Bank Account - Payables
West Northamptonshire Council,21-Apr-23,51400291557,"£1,874.79",20-Apr-23,LITTLE WIGGLES AT UPTON,NURSERY,1140002054-190423-HC 2 ID-11020-77,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400292066,"£1,888.46",20-Apr-23,ELDEAN PRE SCHOOL,NURSERY,1140000856-190423-HC Ext ID-11220-132,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290567,"£1,890.00",19-Apr-23,EMPATHY CARE LTD,CARE ESTABLISHMENT,NT832037 P133220-00018,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290852,"£1,890.00",19-Apr-23,Llyon Health Ltd,CARE ESTABLISHMENT,N0123216 P133283-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400291990,"£1,893.18",20-Apr-23,ABINGTON VALE PRIMARY SCHOOL,EDUCATION,1140000507-190423-HC Ext ID-3291-56,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400292012,"£1,894.46",20-Apr-23,ROTHERSTHORPE NURSERY LTD,NURSERY,1140001536-190423-HC Ext ID-3531-78,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290913,"£1,899.92",19-Apr-23,THE CARE BUREAU,CARE ESTABLISHMENT,N2211497 P133190-00030,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290078,"£1,900.36",19-Apr-23,SINCERITY HEALTH CARE LTD,CARE ESTABLISHMENT,N2210561 P133198-00013,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290455,"£1,908.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N0729662 P133250-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400291791,"£1,911.97",20-Apr-23,DAISY CHAIN PRE SCHOOL,NURSERY,1140000796-190423-HC FE 3 ID-12070-166,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290027,"£1,934.17",19-Apr-23,SOUTH NORTHANTS HOME CARE LTD,CARE ESTABLISHMENT,N2310140 P133199-00013,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400292738,"£1,936.00",20-Apr-23,LITTLE HOUGHTON DAY NURSERY,NURSERY,1140001930-190423-HC HNF ID-11146-19,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290648,"£1,944.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310442 P133251-00028,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290803,"£1,944.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1027703 P133252-00004,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400291954,"£1,945.94",20-Apr-23,DAISY CHAIN PRE SCHOOL,NURSERY,1140000794-190423-HC Ext ID-239-20,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291953,"£1,945.94",20-Apr-23,DAISY CHAIN PRE SCHOOL,NURSERY,1140000795-190423-HC Ext ID-237-19,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291753,"£1,954.52",20-Apr-23,PIGLETS OF WEEDON,TRADE SUPPLIER,1140001469-190423-HC FE 3 ID-11023-128,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290271,"£1,955.01",19-Apr-23,MEGA RESOURCES LTD,CARE ESTABLISHMENT,N2212352 P133189-00010,E7140,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Rehabilitation And Respite Care
West Northamptonshire Council,21-Apr-23,51400290095,"£1,958.32",19-Apr-23,SINCERITY HEALTH CARE LTD,CARE ESTABLISHMENT,WN15102 P133198-00030,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290935,"£1,960.88",19-Apr-23,T. HOW HOMELY LIMITED,COMPANY,N2211515 P133239-00011,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400291532,"£1,976.13",20-Apr-23,BUSY BEES SPINNEY HILL,NURSERY,1140001421-190423-HC 2 ID-3529-52,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400291679,"£1,979.41",20-Apr-23,GREENACRES DAY NURSERY,NURSERY,1140000912-190423-HC FE 3 ID-3263-54,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290222,"£1,991.36",19-Apr-23,UK Caring Services Ltd,CARE ESTABLISHMENT,N1386382 P133261-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400292093,"£1,999.14",20-Apr-23,WOODLEYS VILLAGE DAY NURSERY,NURSERY,1140004423-190423-HC Ext ID-12015-159,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Apr-23,51400290363,"£2,006.00",19-Apr-23,CAREWISE LTD,CARE ESTABLISHMENT,NT872168 P133207-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290463,"£2,016.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2210801 P133250-00014,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290632,"£2,016.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1826696 P133251-00012,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290467,"£2,016.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2211639 P133250-00018,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290323,"£2,016.00",19-Apr-23,THE CARE BUREAU,CARE ESTABLISHMENT,N1717059 P133191-00027,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290737,"£2,016.00",19-Apr-23,EMPATHY CARE LTD,CARE ESTABLISHMENT,N1414100 P133232-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290515,"£2,016.00",19-Apr-23,SANCTUARY OASIS LTD,CARE ESTABLISHMENT,N1265894 P133227-00008,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290827,"£2,016.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310009 P133252-00028,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290401,"£2,016.00",19-Apr-23,FARJ SERVICES LTD,CARE ESTABLISHMENT,N2211122 P133212-00011,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290556,"£2,016.00",19-Apr-23,EMPATHY CARE LTD,CARE ESTABLISHMENT,N1810311 P133220-00007,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290526,"£2,016.00",19-Apr-23,SANCTUARY OASIS LTD,CARE ESTABLISHMENT,N2211483 P133227-00019,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290521,"£2,016.00",19-Apr-23,SANCTUARY OASIS LTD,CARE ESTABLISHMENT,N2110391 P133227-00014,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290588,"£2,016.00",19-Apr-23,LIFESPRINGS CARE SERVICES LTD,CARE ESTABLISHMENT,N2310011 P133223-00011,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290470,"£2,016.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310061 P133250-00021,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290364,"£2,016.00",19-Apr-23,CONCEPT CARE SOLUTIONS,CARE ESTABLISHMENT,N0817714 P133209-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290699,"£2,016.00",19-Apr-23,CONCEPT CARE SOLUTIONS,CARE ESTABLISHMENT,N2310072 P133230-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290644,"£2,016.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310330 P133251-00024,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290618,"£2,016.00",19-Apr-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,WN15737 P133260-00019,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290640,"£2,016.00",19-Apr-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310063 P133251-00020,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Apr-23,51400290344,"£2,016.00",19-Apr-23,THE CARE BUREAU,CARE ESTABLISHMENT,N2211132 P133191-00048,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
