Report of all payments made by GLA & GLA Land & Property for value equal to or greater than £ 250.00 Excl. VAT,,,,,,,,,
Reporting Period : ,Period 1 - 13,,,,,Step 1,,,
10000102,METHODS BUSINESS & DIGITAL TECH LTD,502000,AGENCY STAFF,5110331528,"10,850.00",21/09/2023,CHIEF OFFICER,SUPPORT COSTS,
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,1900083006,"10,933.91",25/09/2023,CHIEF OFFICER,SUPPORT COSTS,
15050001,WEIGHTMANS OFFICE A/C,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900083406,"11,064.00",12/10/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10019698,BATTERSEA ARTS CENTRE,537000,HOTEL ACCOMMODATION,5110335567,"11,260.00",28/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000488,THE CONSULTANCY HOME COUNTIES LTD,542500,MISCELLANEOUS COSTS,1900083156,"11,291.61",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10027476,TPXIMPACT LTD,542050,RESEARCH & STUDY FEES,5110330731,"11,353.76",22/09/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10032337,NUTU ACADEMY CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110341798,"11,500.00",10/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000423,ROYAL BOR OF KINGSTON UPON THAMES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900082947,"11,705.62",19/09/2023,GOOD GROWTH,CAPITAL,
10020161,UNIVERSAL,533030,OFFICE ACCOMMODATION MOVES,5110338068,"11,750.00",06/10/2023,CHIEF OFFICER,SUPPORT COSTS,
13000011,COMPUTACENTER PLC,536300,COMPUTER HARDWARE,5110330639,"11,843.92",10/10/2023,CHIEF OFFICER,SUPPORT COSTS,
10031834,WOODWARD ENERGY CONSULTING LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332052,"11,880.00",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000983,GET SKILLS EMPLOYMENT&TRAINING LTD,542500,MISCELLANEOUS COSTS,1700004426,"-11,943.79",29/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110254129,"12,075.00",29/09/2023,CHIEF OFFICER,SUPPORT COSTS,
10029216,NEWABLE,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110329253,"12,079.00",18/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000480,MAXIMUS UK SERVICES LIMITED,542500,MISCELLANEOUS COSTS,1900083154,"12,094.67",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110334719,"12,193.26",27/09/2023,CHIEF OFFICER,CAPITAL,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110338358,"12,250.00",09/10/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10030089,FASHION-ENTER LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110328077,"12,327.93",19/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10032715,EMERGENT ENERGY SYSTEMS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332189,"12,500.00",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000150,LONDON BOROUGH OF LEWISHAM,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900083541,"12,582.00",10/10/2023,HOUSING & LAND,HOUSING SERVICES,
18000484,REED IN PARTNERSHIP LTD,542500,MISCELLANEOUS COSTS,1900083180,"12,584.00",27/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000493,BACK 2 WORK COMPLETE TRAINING LIMIT,536000,MANAGE IT SERVICES,1900083362,"12,626.00",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110334721,"12,636.43",27/09/2023,CHIEF OFFICER,CAPITAL,
18000481,PATHWAY FIRST LIMITED,542500,MISCELLANEOUS COSTS,1900083155,"12,639.40",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10024153,WOMBLE BOND DICKINSON (UK) LLP,542300,LEGAL FEES,5110334072,"13,076.00",02/10/2023,HOUSING & LAND,HOUSING SERVICES,
10028922,LONDON PLAY,542330,EVENT MANAGEMENT FEE,5110334209,"13,422.00",26/09/2023,GOOD GROWTH,PLANNING SERVICES,
10007901,OVE ARUP & PARTNERS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5110310929,"13,435.25",21/09/2023,GOOD GROWTH,PLANNING SERVICES,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110333929,"13,545.00",09/10/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10026786,ICF CONSULTING SERVICES LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110328882,"13,585.00",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000539,IXION HOLDINGS (CONTRACTS) LTD,536000,MANAGE IT SERVICES,1900083363,"13,724.10",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10032550,WAREHOUSE EXPRESS LTD,540000,ADVERTISING,5110336505,"-13,838.58",29/09/2023,CHIEF OFFICER,SUPPORT COSTS,
10023994,CONTINENTAL DRIFTS LTD,542330,EVENT MANAGEMENT FEE,5110325334,"13,936.75",29/09/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10028020,SUSTAINABLE HOME SURVEY CO. C.I.C.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110336973,"13,944.36",09/10/2023,GOOD GROWTH,PLANNING SERVICES,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110333160,"14,040.00",29/09/2023,CHIEF OFFICER,SUPPORT COSTS,
10007901,OVE ARUP & PARTNERS LTD,542355,OTHER PROFESSIONAL FEES,5110329540,"14,217.00",26/09/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
10012662,RAMBOLL UK LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332436,"14,524.97",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000331,LONDON SOUTH EAST COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900083019,"14,865.37",25/09/2023,GOOD GROWTH,CAPITAL,
12001023,MEDIAEDGE:CIA,540000,ADVERTISING,5110336315,"14,915.42",12/10/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
10012662,RAMBOLL UK LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332458,"14,962.76",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110325870,"15,000.00",28/09/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10032099,UKFT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110329514,"15,000.00",02/10/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
10032710,ALL CITY MEDIA SOLUTIONS LIMITED,542355,OTHER PROFESSIONAL FEES,5110331510,"15,000.00",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110332845,"15,250.00",29/09/2023,CHIEF OFFICER,SUPPORT COSTS,
10023994,CONTINENTAL DRIFTS LTD,542330,EVENT MANAGEMENT FEE,5110325333,"15,318.98",29/09/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10021088,TELEFONICA TECH UK LIMITED,536000,MANAGE IT SERVICES,5110332844,"15,360.00",29/09/2023,CHIEF OFFICER,SUPPORT COSTS,
10032550,WAREHOUSE EXPRESS LTD,540000,ADVERTISING,5110336505,"15,584.34",29/09/2023,CHIEF OFFICER,SUPPORT COSTS,
10032008,ASHIANA NETWORK,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110333926,"15,651.00",26/09/2023,HOUSING & LAND,HOUSING SERVICES,
10015554,PROBRAND LTD,536300,COMPUTER HARDWARE,5110329558,"15,763.05",02/10/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
12001023,MEDIAEDGE:CIA,540000,ADVERTISING,5110289765,"15,766.30",19/09/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900083534,"16,000.00",10/10/2023,HOUSING & LAND,CAPITAL,
18000116,RIVERSIDE HOUSING ASSOCIATION LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900083189,"16,000.00",28/09/2023,HOUSING & LAND,CAPITAL,
18000116,RIVERSIDE HOUSING ASSOCIATION LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900083190,"16,000.00",28/09/2023,HOUSING & LAND,CAPITAL,
10032135,SUSTAINABLE ENERGY LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332465,"16,005.00",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
10032493,W3 HIVE CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110329566,"16,148.92",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
18001310,NETCOM TRAINING LTD,536000,MANAGE IT SERVICES,1900082975,"16,186.00",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10021088,TELEFONICA TECH UK LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110313125,"16,200.00",26/09/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
18000488,THE CONSULTANCY HOME COUNTIES LTD,542500,MISCELLANEOUS COSTS,1900083172,"16,344.89",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110334714,"16,411.56",27/09/2023,CHIEF OFFICER,CAPITAL,
18000486,STEP AHEAD SOCIAL ENTERPRISE CIC,542500,MISCELLANEOUS COSTS,1900083171,"16,703.22",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10032931,ATIF SHAFIQUE,542355,OTHER PROFESSIONAL FEES,5110335254,"16,875.00",05/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
13001957,UK POWER NETWORKS SERVICES (CO) LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110310977,"17,006.14",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
13001957,UK POWER NETWORKS SERVICES (CO) LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110310980,"17,006.14",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
13003407,UK POWER NETWORKS SERVICES,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332222,"17,006.14",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
13003407,UK POWER NETWORKS SERVICES,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332223,"17,006.14",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
15050001,WEIGHTMANS OFICE A/C,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900083412,"17,089.52",12/10/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332206,"17,215.00",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332238,"17,402.00",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000331,LONDON SOUTH EAST COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900083027,"17,439.38",25/09/2023,GOOD GROWTH,CAPITAL,
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332221,"17,500.00",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900082983,"17,921.69",22/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10022138,HARINGEY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110319528,"18,000.00",18/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10032025,SISTER SYSTEM,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110329449,"18,179.08",19/09/2023,HOUSING & LAND,HOUSING SERVICES,
10031834,WOODWARD ENERGY CONSULTING LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332042,"18,480.00",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000331,LONDON SOUTH EAST COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900083016,"18,709.30",25/09/2023,GOOD GROWTH,CAPITAL,
10012662,RAMBOLL UK LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332459,"-18,942.05",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000046,LOOK AHEAD HOUSING AND CARE LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900083536,"19,354.00",10/10/2023,HOUSING & LAND,HOUSING SERVICES,
10032177,WCCF LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110330221,"19,500.00",19/09/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
18001342,CONSTRUCTION HELP LINE LIMITED,536000,MANAGE IT SERVICES,1900083376,"19,794.38",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
12001023,MEDIAEDGE:CIA,540000,ADVERTISING,5110336118,"19,969.95",12/10/2023,GOOD GROWTH,PLANNING SERVICES,
10016689,BLISS,542330,EVENT MANAGEMENT FEE,5110334849,"19,999.12",29/09/2023,HOUSING & LAND,HOUSING SERVICES,
10031737,REACT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110314775,"19,999.20",03/10/2023,GOOD GROWTH,PLANNING SERVICES,
10026786,ICF CONSULTING SERVICES LIMITED,542050,RESEARCH & STUDY FEES,5110334212,"20,000.00",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10014774,LONDON YOUTH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110329257,"20,000.00",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10031520,SARACENS MULTI ACADEMY TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110336580,"20,000.00",03/10/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10031545,THE SYDNEY RUSSELL SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110319645,"20,000.00",28/09/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
10033478,THE ELEPHANT ROOM,540000,ADVERTISING,5110336272,"20,000.00",29/09/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
18001366,CHALLENGE-TRG SKILLS LIMITED,536000,MANAGE IT SERVICES,1900083378,"20,000.00",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10015554,PROBRAND LTD,536300,COMPUTER HARDWARE,5110329559,"20,182.50",02/10/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110334713,"20,466.63",27/09/2023,CHIEF OFFICER,CAPITAL,
10032135,SUSTAINABLE ENERGY LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110329965,"20,477.08",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
10021284,LONDON BOROUGH OF BARNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110311671,"20,540.00",05/10/2023,GOOD GROWTH,PLANNING SERVICES,
10015554,PROBRAND LTD,536300,COMPUTER HARDWARE,5110339252,"20,575.20",05/10/2023,GOOD GROWTH,PLANNING SERVICES,
10029133,UK BLACK PRIDE,542330,EVENT MANAGEMENT FEE,5110330061,"21,250.00",19/09/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10021973,CURRIE & BROWN UK LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110325662,"21,294.32",27/09/2023,HOUSING & LAND,CAPITAL,
13000011,COMPUTACENTER PLC,536300,COMPUTER HARDWARE,5110320601,"21,534.40",20/09/2023,CHIEF OFFICER,SUPPORT COSTS,
18000983,GET SKILLS EMPLOYMENT&TRAINING LTD,542500,MISCELLANEOUS COSTS,1900083208,"21,624.15",29/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10033636,WOLVES LANE CONSORTIUM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110340542,"22,037.00",09/10/2023,GOOD GROWTH,PLANNING SERVICES,
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5110330360,"22,401.00",22/09/2023,HOUSING & LAND,HOUSING SERVICES,
10032901,THE HORNBEAM CENTRE C.I.C.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110335263,"22,500.00",28/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000985,LONDON SOUTH BANK UNIVERSITY,542500,MISCELLANEOUS COSTS,1900083211,"22,669.05",29/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18001338,WYK GROUP LIMITED,536000,MANAGE IT SERVICES,1900082979,"22,770.00",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10029988,LONDON ARTS IN HEALTH FORUM,542355,OTHER PROFESSIONAL FEES,5110328683,"23,000.00",02/10/2023,GOOD GROWTH,PLANNING SERVICES,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110334092,"23,444.98",27/09/2023,CHIEF OFFICER,CAPITAL,
10020702,ROCKET SCIENCE (UK) LTD,542355,OTHER PROFESSIONAL FEES,5110329240,"23,695.50",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10020702,ROCKET SCIENCE (UK) LTD,542355,OTHER PROFESSIONAL FEES,5110329568,"23,695.50",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
12000158,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110275098,"23,883.13",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
12001023,MEDIAEDGE:CIA,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5110254032,"24,173.94",10/10/2023,GOOD GROWTH,PLANNING SERVICES,
12001023,MEDIAEDGE:CIA,540000,ADVERTISING,5110336294,"-24,283.54",12/10/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
10023080,SIRIUS,536000,MANAGE IT SERVICES,5110325219,"24,700.00",09/10/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
10007004,PRICEWATERHOUSECOOPERS LLP,542300,LEGAL FEES,5110321277,"25,000.00",20/09/2023,CHIEF OFFICER,SUPPORT COSTS,
12001023,MEDIAEDGE:CIA,540000,ADVERTISING,5110336294,"25,000.00",12/10/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
10030473,RINOVA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110331652,"25,045.61",09/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10020513,MAYOR'S FUND FOR YOUNG MUSICIANS,542355,OTHER PROFESSIONAL FEES,5110317364,"26,000.00",03/10/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
12001023,MEDIAEDGE:CIA,540000,ADVERTISING,5110330150,"26,275.70",19/09/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
10031843,HOUSING FOR WOMEN,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110338488,"26,359.62",03/10/2023,HOUSING & LAND,HOUSING SERVICES,
10031843,HOUSING FOR WOMEN,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110338491,"26,359.62",03/10/2023,HOUSING & LAND,HOUSING SERVICES,
18000493,BACK 2 WORK COMPLETE TRAINING LIMIT,536000,MANAGE IT SERVICES,1900083361,"26,578.80",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10032050,ASIAN WOMEN'S RESOURCE CENTRE,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110343341,"26,839.81",13/10/2023,HOUSING & LAND,HOUSING SERVICES,
18001031,TRAINING SKILLS UK LTD,536000,MANAGE IT SERVICES,1900082971,"26,966.96",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000331,LONDON SOUTH EAST COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900083009,"27,602.46",25/09/2023,GOOD GROWTH,CAPITAL,
18000479,MARTINEX LIMITED,542500,MISCELLANEOUS COSTS,1900083167,"28,019.11",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000306,CROYDON COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900082982,"28,536.25",22/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10016750,CENTRE FOR SUSTAINABLE ENERGY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332464,"28,635.75",22/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000298,BIG CREATIVE TRAINING LTD,542500,MISCELLANEOUS COSTS,1900083153,"29,182.49",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10033562,FOUNDERVINE CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110334529,"29,590.45",28/09/2023,GOOD GROWTH,PLANNING SERVICES,
10032008,ASHIANA NETWORK,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110333948,"29,788.85",26/09/2023,HOUSING & LAND,HOUSING SERVICES,
18000284,WORKING MEN'S COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900082969,"29,796.32",21/09/2023,GOOD GROWTH,CAPITAL,
10006953,LONDON BOROUGH OF REDBRIDGE,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110322934,"29,945.19",26/09/2023,HOUSING & LAND,HOUSING SERVICES,
10006953,LONDON BOROUGH OF REDBRIDGE,542801,DOMESTIC ABUSE SERVICE CONTRACTS,5110322937,"29,945.19",26/09/2023,HOUSING & LAND,HOUSING SERVICES,
18000146,LONDON BOROUGH HARINGEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900083218,"30,000.00",29/09/2023,HOUSING & LAND,CAPITAL,
18000277,CITY OF LONDON CORPORATION,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900083382,"30,000.00",04/10/2023,HOUSING & LAND,CAPITAL,
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5110334710,"30,043.48",27/09/2023,CHIEF OFFICER,CAPITAL,
18000298,BIG CREATIVE TRAINING LTD,542500,MISCELLANEOUS COSTS,1900083566,"30,581.65",13/10/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000985,LONDON SOUTH BANK UNIVERSITY,542500,MISCELLANEOUS COSTS,1900083210,"30,602.44",29/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
13001075,WSP UK LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110328904,"30,606.82",03/10/2023,GOOD GROWTH,PLANNING SERVICES,
18000331,LONDON SOUTH EAST COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900083025,"30,884.81",25/09/2023,GOOD GROWTH,CAPITAL,
10017057,PIVOTAL,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332780,"31,004.80",25/09/2023,STRATEGY & COMMUNICATIONS,PLANNING SERVICES,
18001429,THELIGHTBULB LIMITED,542500,MISCELLANEOUS COSTS,1900083392,"32,508.08",05/10/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10016907,GROUNDWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110331003,"32,765.68",04/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000151,LONDON BOROUGH OF REDBRIDGE,542500,MISCELLANEOUS COSTS,1900083202,"32,968.51",29/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10020261,GREATER LONDON VOLUNTEERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110316182,"33,000.00",10/10/2023,HOUSING & LAND,HOUSING SERVICES,
18001366,CHALLENGE-TRG SKILLS LIMITED,536000,MANAGE IT SERVICES,1900083379,"33,000.00",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
18000331,LONDON SOUTH EAST COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900083017,"33,313.99",25/09/2023,GOOD GROWTH,CAPITAL,
10025485,RETROFITWORKS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110342641,"33,317.68",11/10/2023,GOOD GROWTH,CAPITAL,
18001302,INTERTRAIN UK LTD,536000,MANAGE IT SERVICES,1900082972,"33,367.20",21/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10007901,OVE ARUP & PARTNERS LTD,542051,CONSULTANCY-COMMISSIONED REPORT,5110322924,"33,490.00",26/09/2023,GOOD GROWTH,PLANNING SERVICES,
10000221,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110322226,"34,165.44",20/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,542500,MISCELLANEOUS COSTS,1900083158,"34,284.72",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
18000095,LONDON BOROUGH OF WALTHAM FOREST,542500,MISCELLANEOUS COSTS,1900083356,"35,111.12",03/10/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5110327696,"35,337.74",25/09/2023,CHIEF OFFICER,CULTURAL & RELATED SERVICES,
12000158,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110332020,"35,426.93",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000331,LONDON SOUTH EAST COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900083014,"35,614.28",25/09/2023,GOOD GROWTH,CAPITAL,
10027476,TPXIMPACT LTD,542050,RESEARCH & STUDY FEES,5110334882,"35,878.77",02/10/2023,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES,
10025485,RETROFITWORKS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110336367,"36,659.75",29/09/2023,GOOD GROWTH,CAPITAL,
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,542500,MISCELLANEOUS COSTS,1900083160,"36,753.96",26/09/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
10017904,THE CARBON TRUST COMPANY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5110310924,"38,045.17",25/09/2023,GOOD GROWTH,PLANNING SERVICES,
18000473,ELATT,542500,MISCELLANEOUS COSTS,1900082987,"38,287.12",22/09/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
10025485,RETROFITWORKS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110335526,"38,575.17",28/09/2023,GOOD GROWTH,CAPITAL,
13002176,GBM SERVICES LTD,510010,PROPERTY MANAGEMENT FEES,5110329565,"39,296.51",27/09/2023,CHIEF OFFICER,SUPPORT COSTS,
