Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
Tree Life Arboricultural Training Limited,Training / Course Fees,30 August 2024, £875.00 ,PO00045644,TRG1,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,30 August 2024," £2,590.00 ",PO00045646,HR2,Purchase order

I-SEE ACCESS SOLUTIONS,Building Repairs,30 August 2024, £410.00 ,PO00045647,BUILD07,Purchase order

BADDOW ROAD SUPPLIES LTD,Street Cleaning Services,30 August 2024, £745.87 ,PO00045652,CLEAN5,Purchase order

MUNCH CHRISTLES  LTD,Catering Services - External,30 August 2024, £315.00 ,PO00045653,CAT1,Purchase order

ERNEST DOE & SONS LTD,PPE Workwear,30 August 2024, £379.95 ,PO00045655,PPE1,Purchase order

PITNEY BOWES,Postage,30 August 2024," £15,182.76 ",,MAIL1,Direct Debit

SHELL U.K. LIMITED,Fuel,30 August 2024," £4,012.77 ",,FUEL1,Direct Debit

WWW.JOEANDSEPHS.CO.UK WATFORD,THEATRES,10 September 2024, £264.94 ,,,Procurement card

FBCS / CITP Membership,DIGITAL SERVICES,10 September 2024, £276.00 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,10 September 2024, £285.92 ,,,Procurement card

Studio control room worktop,BUILDING,10 September 2024, £285.98 ,,,Procurement card

GAS LOGIC LTD NORTHOLT,RIVERSIDE,10 September 2024, £297.60 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,10 September 2024, £309.96 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,10 September 2024, £310.62 ,,,Procurement card

PURFLEET TRUCK WASH GRAYS ESSEX,OPERATIONS,10 September 2024, £319.99 ,,,Procurement card

PREMIER INN MANCHESTER CI,HYLANDS,10 September 2024, £334.00 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle GN 65 TYO.,GROUNDS MAINTENANCE,10 September 2024, £337.50 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,10 September 2024, £391.35 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,10 September 2024, £422.70 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,10 September 2024, £425.55 ,,,Procurement card

PXB Board (Spinal Board) Service,RIVERSIDE,10 September 2024, £480.00 ,,,Procurement card

EUROLOOS CHELMSFORD - Temp toilets for stables refurbishment,HYLANDS,10 September 2024, £543.45 ,,,Procurement card

"BNC connectors, cat6, 5 pin XLRs, 16A connectors",BUILDING,10 September 2024, £568.61 ,,,Procurement card

FACEBK  MJP347GZ52 FB.ME/ADS,"MARKETING, ENGAGEMENT AND EVENTS",10 September 2024, £605.65 ,,,Procurement card

FACEBK  QJGEWA4AK2 FB.ME/ADS,"MARKETING, ENGAGEMENT AND EVENTS",10 September 2024, £700.00 ,,,Procurement card

SOUTHEND COUNTY WWW.JUCTIC.GO,Benefits,10 September 2024, £812.00 ,,,Procurement card

THE TOPSOIL COMPANY LT 07887 876322Top soil and manure for roses.,GROUNDS MAINTENANCE,10 September 2024," £1,560.00 ",,,Procurement card

Conference Event,SUSTAINABLE COMMUNITIES,10 September 2024," £1,740.00 ",,,Procurement card

NISBETS LTD 0845 1110281,HYLANDS,17 September 2024, £251.98 ,,,Procurement card

FLOWER FOR WORKSHOP AND AFTERNOON TEA,HYLANDS,17 September 2024, £261.25 ,,,Procurement card

SUMUP   THE FLOWER COL COLCHESTER,HYLANDS,17 September 2024, £261.25 ,,,Procurement card

KITROOMNI DOWNPATRICK,CSAC ,17 September 2024, £263.35 ,,,Procurement card

Fire Risk Assessment Exam,PUBLIC HEALTH AND PROTECTION,17 September 2024, £276.00 ,,,Procurement card

WWW.BEARING-KING.CO.UK ROTHERHAM,THEATRES,17 September 2024, £290.40 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,17 September 2024, £292.56 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,17 September 2024, £317.26 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 months tax for Parks vehicle Isuzu Grafter Reg. LT 73 DZY.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks Vehicle GK 14 XRR.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. GF 13 EUH.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. GF 13 EUK.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks Vehicle reg. LT 73 DZZ.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAA.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAC.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAE.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAF.,GROUNDS MAINTENANCE,17 September 2024, £337.50 ,,,Procurement card

KRAFTWORK CHELMSFORD,OPERATIONS,17 September 2024, £418.80 ,,,Procurement card

SR*00022467 - Lenovo tablets for skating school @ Riverside.,DIGITAL SERVICES,17 September 2024, £439.96 ,,,Procurement card

DVLA VEHICLE TAX - VK63NXL,STREET CARE AND PERFORMANCE,17 September 2024, £497.50 ,,,Procurement card

DVLA VEHICLE TAX - VK63NXM,STREET CARE AND PERFORMANCE,17 September 2024, £497.50 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,17 September 2024, £638.32 ,,,Procurement card

FACEBK  JRG86BY9K2 FB.ME/ADS,"MARKETING, ENGAGEMENT AND EVENTS",17 September 2024, £700.00 ,,,Procurement card

Battery for flowbirds,PARKING,17 September 2024, £712.50 ,,,Procurement card

I S & G STEEL STOCK HO IPSWICH,PUBLIC HEALTH AND PROTECTION,17 September 2024, £769.98 ,,,Procurement card

EURO CAR PARTS TAMWORTH,PARKS AND GREEN SPACES,24 September 2024, £260.99 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,24 September 2024, £266.92 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,24 September 2024, £273.57 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,24 September 2024, £274.51 ,,,Procurement card

TRAVELODG TRAVELODGE,HOUSING,24 September 2024, £321.06 ,,,Procurement card

TRAVELODG TRAVELODGE,HOUSING,24 September 2024, £330.56 ,,,Procurement card

WWW.CIPFA.ORG.UK LONDON  WC2N,"PROCUREMENT, RISK AND INSURANCE",24 September 2024, £380.00 ,,,Procurement card

SHELTER TRADING LTD LONDON,HOUSING,24 September 2024, £504.00 ,,,Procurement card

PAT Tester,Facilities,24 September 2024, £672.72 ,,,Procurement card

POSTURITE LTD specialist chair for staff member,HOUSING,24 September 2024," £1,177.39 ",,,Procurement card

