Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
Flower planters for outdoor wedding areas at Hylands House,PARKS AND GREEN SPACES,25 February 2025," £1,355.00 ",,,Procurement card

ROYAL MAIL WEST TE,Postage,25 February 2025, £250.00 ,,MAIL1,Direct Debit

WAVENET LIMITED,Telecoms,25 February 2025," £3,663.65 ",,DIGIT8,Direct Debit

WAVENET LIMITED,Telecoms,25 February 2025," £4,083.41 ",,DIGIT8,Direct Debit

SELLICK PARTNERSHIP,Temporary Staff,26 February 2025," £2,664.00 ",PO00051287,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,26 February 2025," £2,590.00 ",PO00051288,HR2,Purchase order

POINT GRAPHICS,Promotional Advertising,26 February 2025, £350.00 ,PO00051294,ADVRT1,Purchase order

REDACTED,Burial & Cremation,26 February 2025," £1,100.00 ",PO00051301,CREM4,Purchase order

REDACTED,Burial & Cremation,26 February 2025," £1,694.00 ",PO00051302,CREM4,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,26 February 2025, £275.25 ,PO00051304,HR2,Purchase order

WILLIAM DE FERRERS SCHOOL (POOL GAS),Property Maintenance,26 February 2025," £1,045.62 ",PO00051305,PROP3,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,26 February 2025," £2,500.00 ",PO00051306,INSURE,Purchase order

MARSTON HOLDING LIMITED,Debt Collection & Recovery,26 February 2025, £414.63 ,PO00051308,DEBT,Purchase order

TMP (UK) LTD,Statutory Advertising,26 February 2025," £1,001.70 ",PO00051309,ADVRT2,Purchase order

ShowPlanr Ltd,Performing Arts,26 February 2025," £6,413.27 ",PO00051311,PERFORM,Purchase order

PRESTIGE PRODUCTIONS LTD,Performing Arts,26 February 2025," £7,113.56 ",PO00051313,PERFORM,Purchase order

Bill Kenwright Limited,Performing Arts,26 February 2025," £25,000.00 ",PO00051314,PERFORM,Purchase order

CLAAS MANNS LTD,Vehicle Maintenance,26 February 2025," £1,823.51 ",PO00051315,VEHIC8,Purchase order

CLAAS MANNS LTD,Vehicle Maintenance,26 February 2025," £1,831.71 ",PO00051316,VEHIC8,Purchase order

COMPLETE CONSTRUCTION,Doors,26 February 2025, £625.00 ,PO00051317,BUILD04,Purchase order

PALL MALL PREMIER CARS,Vehicles - Private Motor,26 February 2025, £326.75 ,PO00051323,VEHIC1,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,26 February 2025, £386.64 ,PO00051324,SIGN4,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,26 February 2025, £443.42 ,PO00051328,VEHIC7,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,26 February 2025, £445.00 ,PO00051335,VEHIC7,Purchase order

AVC WISE LTD,Pension Funds,26 February 2025, £716.44 ,PO00051342,PENSION,Purchase order

ALLPAY INVOICE,Banking,26 February 2025," £1,839.12 ",,FIN2,Direct Debit

BOOKER LTD,Bar Stock,26 February 2025," £2,463.35 ",,CAT2,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,26 February 2025," £122,750.95 ",,GAS,Direct Debit

ATH TRAINING GROUP LTD,Fitness Equipment,27 February 2025, £835.00 ,PO00051344,SPORT3,Purchase order

Nickolds Property Management,Homelessness Provision,27 February 2025," £7,070.00 ",PO00051348,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,27 February 2025," £8,190.00 ",PO00051349,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,27 February 2025," £8,550.00 ",PO00051350,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,27 February 2025," £7,665.00 ",PO00051351,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,27 February 2025," £7,385.00 ",PO00051352,HOMEPROV,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,27 February 2025," £1,312.50 ",PO00051354,CAT2,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,27 February 2025, £798.00 ,PO00051355,CAT2,Purchase order

ERNEST DOE & SONS LTD,Vehicles Parts,27 February 2025, £361.30 ,PO00051356,VEHIC7,Purchase order

Rock Solid Group Ltd,Performing Arts,27 February 2025," £1,916.00 ",PO00051367,PERFORM,Purchase order

THE ANGLIA SIGN CASTING LTD,Crematorium Equipment,27 February 2025, £405.95 ,PO00051369,CREM1,Purchase order

HILTON CABINET COMPANY LTD,Crematorium Equipment,27 February 2025, £482.37 ,PO00051370,CREM1,Purchase order

LES MILLS FITNESS,Fitness Instructors,27 February 2025, £679.80 ,,SPORT3,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27 February 2025," £2,169.18 ",,SPORT3,Direct Debit

TOTALENERGIES G&P,Utilities Gas,27 February 2025," £67,158.44 ",,GAS,Direct Debit

NEW ERA FUELS LIMITED,Fuel,28 February 2025," £29,455.36 ",PO00051374,FUEL1,Purchase order

Nickolds Property Management,Homelessness Provision,28 February 2025," £8,260.00 ",PO00051375,HOMEPROV,Purchase order

REDACTED,Museums & Galleries,28 February 2025," £1,480.00 ",PO00051376,MUSEUM,Purchase order

HAYS MONTROSE,Street Cleaning Services,28 February 2025," £1,588.79 ",PO00051377,CLEAN5,Purchase order

BADDOW ROAD SUPPLIES LTD,Vehicles Parts,28 February 2025, £531.52 ,PO00051378,VEHIC7,Purchase order

Baker Richards Consulting Ltd,Performing Arts,28 February 2025," £1,260.00 ",PO00051387,PERFORM,Purchase order

RLN MUSIC LTD,Performing Arts,28 February 2025," £1,695.70 ",PO00051388,PERFORM,Purchase order

HAYS MONTROSE,Street Cleaning Services,28 February 2025, £655.15 ,PO00051389,CLEAN5,Purchase order

HAYS MONTROSE,Street Cleaning Services,28 February 2025," £1,361.25 ",PO00051390,CLEAN5,Purchase order

COMPLETE CONSTRUCTION,Water (Utility),28 February 2025," £1,680.00 ",PO00051395,WATER,Purchase order

VANITORIALS LTD,Cleaning Supplies,28 February 2025, £572.82 ,PO00051402,CLEAN1,Purchase order

S B SKIP HIRE,Waste Disposal Services,28 February 2025, £720.00 ,PO00051403,WASTE2,Purchase order

HAYS MONTROSE,Temporary Staff,28 February 2025, £484.80 ,PO00051404,HR2,Purchase order

PROPERTY STOP,Homelessness Provision,28 February 2025," £27,795.00 ",PO00051409,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,28 February 2025," £27,935.00 ",PO00051410,HOMEPROV,Purchase order

CHELMSFORD PEST CONTROL,Pest Control,28 February 2025, £375.00 ,PO00051412,PEST,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,28 February 2025, £266.31 ,PO00051415,CLEAN1,Purchase order

