Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
ST ANDREW'S CHURCH CHELMSFORD PCC,Election Services,07-Jun-24, £495.00 ,PO00042920,LEGAL2,Purchase order

BIRCHFIELDS LIMITED,Cleaning Supplies,21-Jun-24, £492.70 ,PO00043394,CLEAN1,Purchase order

ANGLIAN WATER,Water (Utility),21-Jun-24, £491.94 ,PO00043396,WATER,Purchase order

FORD MOTOR COMPANY LTD T/AS PARTSPLUS,Vehicles Parts,28-Jun-24, £489.76 ,PO00043627,VEHIC7,Purchase order

TERBERG MATECK UK LTD,Vehicle Maintenance,06-Jun-24, £489.25 ,PO00042854,VEHIC8,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,05-Jun-24, £488.00 ,PO00042805,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,19-Jun-24, £487.20 ,PO00043312,SIGN4,Purchase order

Office Chairs,NEWEQUIP,03-Jun-24, £486.00 ,,,Procurement card

A E SIMMONS LTD,Printing & Reprographic Services - External,26-Jun-24, £484.99 ,PO00043551,PRINT,Purchase order

Trafalgar Releasing Limited,Performing Arts,10-Jun-24, £483.08 ,PO00042954,PERFORM,Purchase order

DANBURY MISSION,Election Services,07-Jun-24, £480.00 ,PO00042928,LEGAL2,Purchase order

Windscreen replacement lease car DV22 FFO,VEHICLE REPAIRS,25-Jun-24, £477.27 ,,,Procurement card

EVENT SOUND AND LIGHT,Events,14-Jun-24, £477.00 ,PO00043171,EVENTS,Purchase order

HEAVYHAUL (CHELMSFORD) LTD,Vehicle Maintenance,25-Jun-24, £472.95 ,PO00043480,VEHIC8,Purchase order

TMP (UK) LTD,Statutory Advertising,03-Jun-24, £469.80 ,PO00042647,ADVRT2,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,03-Jun-24, £469.20 ,PO00042626,VEHIC7,Purchase order

CHANDLER MATERIAL SUPPLIES LTD,Tool & Equipment Purchase,13-Jun-24, £465.00 ,PO00043130,TOOL1,Purchase order

TRAVELODG TRAVELODGE G THAME,GENEXPENSE,11-Jun-24, £460.93 ,,,Procurement card

Redacted,Temporary Staff,25-Jun-24, £459.00 ,PO00043506,HR2,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,12-Jun-24, £458.88 ,PO00043045,VEHIC8,Purchase order

SWIFT WELDING LTD,Vehicle Maintenance,17-Jun-24, £458.74 ,PO00043209,VEHIC8,Purchase order

AVC WISE LTD,Pension Funds,24-Jun-24, £457.57 ,PO00043408,PENSION,Purchase order

AUTO JET,Vehicle Maintenance,06-Jun-24, £455.00 ,PO00042840,VEHIC8,Purchase order

EMS,Lift Maintenance,19-Jun-24, £454.78 ,,LIFT2,Direct Debit

WWW.JOEANDSEPHS.CO.UK WATFORD,GENEXPENSE,25-Jun-24, £454.18 ,,,Procurement card

DVLA VEHICLE TAX - VE18JVY,VEHICLETAX,19-Jun-24, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VE18JVZ,VEHICLETAX,19-Jun-24, £452.50 ,,,Procurement card

BIRCHFIELDS LIMITED,Cleaning Supplies,18-Jun-24, £452.30 ,PO00043237,CLEAN1,Purchase order

WIDFORD VILLAGE HALL,Election Services,05-Jun-24, £450.00 ,PO00042766,LEGAL2,Purchase order

LEIGHS VILLAGE HALL,Election Services,05-Jun-24, £450.00 ,PO00042794,LEGAL2,Purchase order

TECHNOGYM,Fitness Instructors,21-Jun-24, £448.80 ,,SPORT3,Direct Debit

CLOTHES 2 ORDER STRETFORD,ADVERTISING,11-Jun-24, £443.69 ,,,Procurement card

PLENTY OF THYME,Catering Supplies - Food & Drink,19-Jun-24, £441.00 ,PO00043271,CAT2,Purchase order

TMP (UK) LTD,Statutory Advertising,17-Jun-24, £440.75 ,PO00043207,ADVRT2,Purchase order

St Peter's C of E VA Primary School,Election Services,05-Jun-24, £440.00 ,PO00042772,LEGAL2,Purchase order

SR*19798 - Certified Product Owner training (GF),TRAINEXPENSE,03-Jun-24, £439.98 ,,,Procurement card

BROOMFIELD VILLAGE HALL CHARITY,Election Services,07-Jun-24, £435.57 ,PO00042934,LEGAL2,Purchase order

KEENE HALL CHARITY,Election Services,07-Jun-24, £433.50 ,PO00042914,LEGAL2,Purchase order

HOT BOX LIVE CIC,Museums & Galleries,20-Jun-24, £433.33 ,PO00043350,MUSEUM,Purchase order

KEEP BRITAIN TIDY,Promotional Signage,24-Jun-24, £432.25 ,PO00043439,SIGN3,Purchase order

LITTLE WALTHAM MEMORIAL HALL MANAGEMENT COMMITEE,Election Services,05-Jun-24, £430.00 ,PO00042791,LEGAL2,Purchase order

HEIGHTSAFE SYSTEMS LTD,Property Maintenance,04-Jun-24, £425.00 ,PO00042711,PROP3,Purchase order

Redacted,Performing Arts,18-Jun-24, £424.44 ,PO00043220,PERFORM,Purchase order

MOULSHAM LODGE METHODIST CHURCH,Election Services,05-Jun-24, £424.00 ,PO00042787,LEGAL2,Purchase order

SWIFT WELDING LTD,Vehicle Maintenance,25-Jun-24, £421.27 ,PO00043476,VEHIC8,Purchase order

"Print, finish and supply - CEO Manuals and risk assessments",PRINTSTAT,03-Jun-24, £420.00 ,,,Procurement card

"Print, finish and supply - Risk assessments and CEO Manuals",PRINTSTAT,03-Jun-24, £420.00 ,,,Procurement card

New Hope Rentals,Homelessness Provision,05-Jun-24, £420.00 ,PO00042731,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,05-Jun-24, £420.00 ,PO00042732,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,05-Jun-24, £420.00 ,PO00042733,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,05-Jun-24, £420.00 ,PO00042734,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,05-Jun-24, £420.00 ,PO00042735,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,06-Jun-24, £420.00 ,PO00042824,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,06-Jun-24, £420.00 ,PO00042825,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,07-Jun-24, £420.00 ,PO00042895,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Jun-24, £420.00 ,PO00043084,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Jun-24, £420.00 ,PO00043085,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Jun-24, £420.00 ,PO00043086,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Jun-24, £420.00 ,PO00043087,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Jun-24, £420.00 ,PO00043088,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,14-Jun-24, £420.00 ,PO00043150,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,14-Jun-24, £420.00 ,PO00043151,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,14-Jun-24, £420.00 ,PO00043153,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,20-Jun-24, £420.00 ,PO00043340,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,20-Jun-24, £420.00 ,PO00043341,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,21-Jun-24, £420.00 ,PO00043355,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043445,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043446,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043447,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043486,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043487,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043488,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043489,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043490,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043491,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Jun-24, £420.00 ,PO00043492,HOMEPROV,Purchase order

FAREWAY TAXIS,Homelessness Provision,26-Jun-24, £420.00 ,PO00043548,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27-Jun-24, £420.00 ,PO00043561,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27-Jun-24, £420.00 ,PO00043562,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,28-Jun-24, £420.00 ,PO00043598,HOMEPROV,Purchase order

CHANNELS GOLF CLUB LTD,Election Services,21-Jun-24, £416.67 ,PO00043383,LEGAL2,Purchase order

SOUND DYNAMICS LTD,Sports Equipment,04-Jun-24, £414.96 ,PO00042709,SPORT2,Purchase order

INGLETON WOOD LLP,Performing Arts,03-Jun-24, £412.50 ,PO00042639,PERFORM,Purchase order

M J FENCING LTD,Construction - Permanent Structures,18-Jun-24, £410.00 ,PO00043238,BUILD06,Purchase order

ANGLIAN WATER BUSI,Water,17-Jun-24, £409.89 ,,WATER,Direct Debit

Facebook ads> May half term> Apr to June H&F,ADVERTISING,03-Jun-24, £400.00 ,,,Procurement card

NEWLANDS SPRING COMMUNITY ASSOCIATION,Election Services,05-Jun-24, £400.00 ,PO00042786,LEGAL2,Purchase order

Larkrise Primary School C/O The Eveleigh LINK Academy Trust,Election Services,05-Jun-24, £400.00 ,PO00042795,LEGAL2,Purchase order

SPRINGFIELD PARK BAPTIST CHURCH,Election Services,07-Jun-24, £400.00 ,PO00042916,LEGAL2,Purchase order

S B SKIP HIRE,Street Cleaning Services,21-Jun-24, £400.00 ,PO00043352,CLEAN5,Purchase order

ATH TRAINING GROUP LTD,Training / Course Fees,21-Jun-24, £400.00 ,PO00043376,TRG1,Purchase order

T J COTTIS TRANSPORT LIMITED,Playground Maintenance,25-Jun-24, £400.00 ,PO00043500,PLAY2,Purchase order

T J COTTIS TRANSPORT LIMITED,Playground Maintenance,27-Jun-24, £400.00 ,PO00043583,PLAY2,Purchase order

AMZNBUSINESS HS4C76NN4 LUXEMBOURG LPAT Testing Device for the testing of portable electrical items.,NEWEQUIP,04-Jun-24, £399.99 ,,,Procurement card

VIP SECURITY (ESSEX) LTD,Museums & Galleries,26-Jun-24, £399.00 ,PO00043529,MUSEUM,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,06-Jun-24, £395.98 ,PO00042844,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,18-Jun-24, £394.75 ,PO00043252,VEHIC8,Purchase order

H.SMITH PLASTICS WICKFORDPots for WHL Nursery.,GRDMTCEMAT,11-Jun-24, £393.75 ,,,Procurement card

DMG OFFICE  LTD,Cleaning Supplies,21-Jun-24, £393.30 ,PO00043390,CLEAN1,Purchase order

SAFE & SOUND LIMITED,Building Repairs,27-Jun-24, £391.75 ,PO00043593,BUILD07,Purchase order

Lanson for Funeral Bar on 03.06.2024,GENEXPENSE,03-Jun-24, £390.10 ,,,Procurement card

Clockwork Soldier Ltd,Museums & Galleries,13-Jun-24, £382.80 ,PO00043147,MUSEUM,Purchase order

Love Parks Banners,PRINTSTAT,03-Jun-24, £381.22 ,,,Procurement card

Buzz Supplies Ltd,Performing Arts,27-Jun-24, £378.00 ,PO00043588,PERFORM,Purchase order

PRINTEDTOD  PRINTED TO ABU DHABI,ADVERTISING,11-Jun-24, £377.46 ,,,Procurement card

SR*19739 & SR*19746 - Additional training costs due to mix up with UK & American timings of courses.,TRAINEXPENSE,19-Jun-24, £377.00 ,,,Procurement card

BADDOW ROAD SUPPLIES LTD,Street Cleaning Services,03-Jun-24, £375.00 ,PO00042642,CLEAN5,Purchase order

WWW.HAYMARKET.COM TWICKENHAM,PCARDTRAN,04-Jun-24, £375.00 ,,,Procurement card

SPRINGFIELD PARISH COUNCIL (HALL HIRE ONLY),Election Services,05-Jun-24, £375.00 ,PO00042776,LEGAL2,Purchase order

THE BIG WORD GROUP (LEEDS),Homelessness Provision,06-Jun-24, £373.16 ,PO00042849,HOMEPROV,Purchase order

Office-Groceries Ltd,Events,20-Jun-24, £373.00 ,PO00043349,EVENTS,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,10-Jun-24, £371.92 ,PO00042983,CLEAN1,Purchase order

SOUTH WOODHAM FERRERS TOWN COUNCIL,Election Services,05-Jun-24, £368.06 ,PO00042777,LEGAL2,Purchase order

SALESFORCE.COM,Software,05-Jun-24, £367.20 ,PO00042727,DIGIT7,Purchase order

ADCOCK REFRIGERATION & AIR COND LTD,Building Repairs,13-Jun-24, £365.50 ,PO00043135,BUILD07,Purchase order

LASER ELECTRICAL SERVICES LTD,Building Repairs,13-Jun-24, £365.35 ,PO00043138,BUILD07,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,21-Jun-24, £360.00 ,PO00043369,BUILD07,Purchase order

PURE WRITTLE HONEY,Museums & Galleries,24-Jun-24, £360.00 ,PO00043415,MUSEUM,Purchase order

LES MILLS FITNESS,Fitness Instructors,27-Jun-24, £360.00 ,,SPORT3,Direct Debit

 HYDRAQUIP HOSE & HYDRAULICS,Vehicle Maintenance,19-Jun-24, £355.07 ,PO00043288,VEHIC8,Purchase order

ANIMAL WORKSHOPS,Temporary Staff,10-Jun-24, £355.00 ,PO00042958,HR2,Purchase order

FORD MOTOR COMPANY LTD T/AS PARTSPLUS,Vehicles Parts,12-Jun-24, £353.58 ,PO00043051,VEHIC7,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,04-Jun-24, £350.00 ,PO00042697,HOMEPROV,Purchase order

CHIGNALS & MASHBURY VILLAGE HALL MANAGEMENT COMMITTEE,Election Services,05-Jun-24, £350.00 ,PO00042762,LEGAL2,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,14-Jun-24, £350.00 ,PO00043172,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,21-Jun-24, £350.00 ,PO00043368,HOMEPROV,Purchase order

Redacted,Performing Arts,26-Jun-24, £350.00 ,PO00043559,PERFORM,Purchase order

The Lockfather limited,Building Repairs,18-Jun-24, £346.67 ,PO00043213,BUILD07,Purchase order

HAWKE OPTICS LIMITED WOODBRIDGEBinoculars for new ranger and two digi-scope phone adaptors,NEWEQUIP,03-Jun-24, £345.50 ,,,Procurement card

D T TRUCKS LIMITED,Vehicles Parts,20-Jun-24, £342.68 ,PO00043337,VEHIC7,Purchase order

DVLA VEHICLE TAX - EN17TBX,VEHICLETAX,19-Jun-24, £337.50 ,,,Procurement card

DVLA VEHICLE TAX - FH10GMF,VEHICLETAX,19-Jun-24, £337.50 ,,,Procurement card

Sennheiser headmic set,NEWEQUIP,19-Jun-24, £334.49 ,,,Procurement card

KENT SCIENTIFIC SERVICES,Forensic & Laboratory Services,04-Jun-24, £333.21 ,PO00042675,ENV1,Purchase order

BALM & DAVIES LTD,Building Repairs,21-Jun-24, £333.16 ,PO00043364,BUILD07,Purchase order

MONA INCE T/A MONA MARNELL GLASS,Events,11-Jun-24, £332.64 ,PO00043003,EVENTS,Purchase order

 HYDRAQUIP HOSE & HYDRAULICS,Vehicle Maintenance,25-Jun-24, £332.60 ,PO00043479,VEHIC8,Purchase order

VANITORIALS LTD,Cleaning Supplies,21-Jun-24, £332.06 ,PO00043380,CLEAN1,Purchase order

AUTOGRAPH SOUND RECORDING LTD,Performing Arts,05-Jun-24, £332.00 ,PO00042757,PERFORM,Purchase order

Redacted,Performing Arts,24-Jun-24, £331.18 ,PO00043406,PERFORM,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,25-Jun-24, £330.86 ,PO00043465,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,12-Jun-24, £330.63 ,PO00043049,VEHIC8,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,25-Jun-24, £330.00 ,PO00043482,BUILD07,Purchase order

FORD MOTOR COMPANY LTD T/AS PARTSPLUS,Vehicles Parts,28-Jun-24, £329.44 ,PO00043628,VEHIC7,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,04-Jun-24, £328.93 ,PO00042698,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,14-Jun-24, £328.93 ,PO00043154,HOMEPROV,Purchase order

TRAVELODG TRAVELODGE G THAME,GENEXPENSE,03-Jun-24, £326.75 ,,,Procurement card

PLENTY OF THYME,Catering Services - External,18-Jun-24, £326.25 ,PO00043230,CAT1,Purchase order

DIRECT TYRE MANAGEMENT LTD,Vehicle Maintenance,12-Jun-24, £326.05 ,PO00043060,VEHIC8,Purchase order

Memorabilia Pack Company Ltd.,Museums & Galleries,21-Jun-24, £326.00 ,PO00043378,MUSEUM,Purchase order

Living Made Easy (part of Shaw Trust),Training / Course Fees,12-Jun-24, £325.00 ,PO00043105,TRG1,Purchase order

Alan Conisbee & Associates Ltd,Performing Arts,14-Jun-24, £325.00 ,PO00043166,PERFORM,Purchase order

EBS DIRECT DEBITS,Banking,24-Jun-24, £323.73 ,,FIN2,Direct Debit

CHELMSFORD VAN HIRE,Homelessness Provision,12-Jun-24, £320.50 ,PO00043037,HOMEPROV,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,05-Jun-24, £320.00 ,PO00042726,BUILD07,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,05-Jun-24, £320.00 ,PO00042753,BUILD07,Purchase order

H SMITH PLASTICS LTD,Seeds & Plants,10-Jun-24, £319.40 ,PO00042973,HORT2,Purchase order

FRONTBOWL LIMITED WICKFORDNew chipper blades and bolts and sharpening of existing blades for WHL Depot chipper.,GRDMTCEMAT,25-Jun-24, £319.32 ,,,Procurement card

POWER PRECISION AND FA GUNNISLAKE,PCARDTRAN,25-Jun-24, £319.20 ,,,Procurement card

Redacted,Events,11-Jun-24, £319.00 ,PO00042998,EVENTS,Purchase order

BARCLAYCARD,Banking,10-Jun-24, £318.62 ,,FIN2,Direct Debit

Epoxy floor seal for Zamboni area,GENEXPENSE,04-Jun-24, £318.17 ,,,Procurement card

LASER ELECTRICAL SERVICES LTD,Building Repairs,19-Jun-24, £312.46 ,PO00043290,BUILD07,Purchase order

EMS,Lift Maintenance,19-Jun-24, £311.73 ,,LIFT2,Direct Debit

LINK CCTV SYSTEMS,CCTV,19-Jun-24, £308.30 ,PO00043306,CCTV,Purchase order

CHELMSFORD BOYS CLUB,Election Services,07-Jun-24, £307.00 ,PO00042925,LEGAL2,Purchase order

TERBERG MATECK UK LTD,Vehicle Maintenance,12-Jun-24, £305.91 ,PO00043077,VEHIC8,Purchase order

HAWKE OPTICS LIMITED WOODBRIDGEnew spotting scope,NEWEQUIP,03-Jun-24, £305.50 ,,,Procurement card

SOUTH WOODHAM VILLAGE HALL TRUST,Election Services,07-Jun-24, £305.25 ,PO00042922,LEGAL2,Purchase order

EMS,Lift Maintenance,19-Jun-24, £301.40 ,,LIFT2,Direct Debit

SP THE LONDON ESSENC HEMEL HEMPSTE,GENEXPENSE,04-Jun-24, £300.00 ,,,Procurement card

MGC BESPOKE UK LIMITED,Building Repairs,04-Jun-24, £300.00 ,PO00042667,BUILD07,Purchase order

SOUTH HANNINGFIELD VILLAGE HALL REGISTERED CHARITY,Election Services,05-Jun-24, £300.00 ,PO00042778,LEGAL2,Purchase order

SQ  BRITISH ICE SKATIN SHEFFIELD - British Ice Skating Licencing,EMPSUBS,11-Jun-24, £300.00 ,,,Procurement card

HAYS MONTROSE,Temporary Staff,03-Jun-24, £297.86 ,PO00042629,HR2,Purchase order

BALM & DAVIES LTD,Building Repairs,26-Jun-24, £297.43 ,PO00043526,BUILD07,Purchase order

ALUMINIUM ACCESS PRODUCTS LIMITED,Performing Arts,28-Jun-24, £295.00 ,PO00043630,PERFORM,Purchase order

PGR Timber Ltd,Building Materials,21-Jun-24, £294.15 ,PO00043388,MAT,Purchase order

Food Sustainability - Campaign videoFACEBK  H65TU4GQM2 FB.ME/ADS,ADVERTISING,04-Jun-24, £291.88 ,,,Procurement card

LAPWING MARKETING,Vehicle Tools and Equipment,21-Jun-24, £289.95 ,PO00043356,VEHIC10,Purchase order

MBS WHOLESALE LTD HARROW MIDDLE,GENEXPENSE,25-Jun-24, £288.36 ,,,Procurement card

LASER ELECTRICAL SERVICES LTD,Building Repairs,13-Jun-24, £288.28 ,PO00043133,BUILD07,Purchase order

Elm Valley Foods Ltd,Performing Arts,19-Jun-24, £285.66 ,PO00043278,PERFORM,Purchase order

JACOBS CERTIFICATED BAILIFFS,Debt Collection & Recovery,10-Jun-24, £284.11 ,PO00042964,DEBT,Purchase order

"4 x horizontal banners, H&F Campaign",PRINTSTAT,11-Jun-24, £281.69 ,,,Procurement card

Redacted,Temporary Staff,03-Jun-24, £281.00 ,PO00042618,HR2,Purchase order

BRIDGE ACADEMY TRUST,Election Services,07-Jun-24, £280.00 ,PO00042924,LEGAL2,Purchase order

PLENTY OF THYME,Catering Services - External,26-Jun-24, £280.00 ,PO00043554,CAT1,Purchase order

TERBERG MATECK UK LTD,Vehicle Maintenance,06-Jun-24, £279.13 ,PO00042855,VEHIC8,Purchase order

AMAZON  204-6690172-14 LONDONPlatform steps for Park Staff.,GRDMTCEMAT,11-Jun-24, £276.70 ,,,Procurement card

PGR Timber Ltd,Building Materials,19-Jun-24, £276.55 ,PO00043281,MAT,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,03-Jun-24, £275.25 ,PO00042619,HR2,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,03-Jun-24, £275.25 ,PO00042634,HR2,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,12-Jun-24, £275.25 ,PO00043057,HR2,Purchase order

Elm Valley Foods Ltd,Performing Arts,17-Jun-24, £273.17 ,PO00043188,PERFORM,Purchase order

Redacted,Events,11-Jun-24, £271.92 ,PO00042999,EVENTS,Purchase order

FORD MOTOR COMPANY LTD T/AS PARTSPLUS,Vehicles Parts,12-Jun-24, £270.96 ,PO00043050,VEHIC7,Purchase order

M J FENCING LTD,Horticultural Services,11-Jun-24, £270.00 ,PO00043015,HORT7,Purchase order

ERNEST DOE & SONS LTD,Digital Maintenance & Support,20-Jun-24, £270.00 ,PO00043342,DIGIT6,Purchase order

ESSEX INFLATABLES,Testing Equipment,24-Jun-24, £269.00 ,PO00043429,ENV3,Purchase order

EARLSMERE LIMITED,Testing & Inspection Services,13-Jun-24, £267.00 ,PO00043136,ENV4,Purchase order

THE BIG WORD GROUP (LEEDS),Homelessness Provision,12-Jun-24, £266.67 ,PO00043038,HOMEPROV,Purchase order

Dishwasher repair call out,GENEXPENSE,03-Jun-24, £265.50 ,,,Procurement card

Redacted,Temporary Staff,04-Jun-24, £265.50 ,PO00042678,HR2,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,12-Jun-24, £262.50 ,PO00043066,CAT2,Purchase order

GREENWORKS CONTROLLED ENVIRONMENTS LTD,Building Repairs,19-Jun-24, £258.75 ,PO00043286,BUILD07,Purchase order

LMK Membership,GENEXPENSE,11-Jun-24, £252.00 ,,,Procurement card

CHELMSFORD VAN HIRE,Street Cleaning Services,03-Jun-24, £250.00 ,PO00042623,CLEAN5,Purchase order

Redacted,Training / Course Fees,13-Jun-24, £250.00 ,PO00043146,TRG1,Purchase order

Spirit Of Ukraine LTD,Homelessness Provision,14-Jun-24, £250.00 ,PO00043157,HOMEPROV,Purchase order

Spirit Of Ukraine LTD,Homelessness Provision,28-Jun-24, £250.00 ,PO00043617,HOMEPROV,Purchase order

