Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
GEMCO EQUIPMENT LTD,Vehicle Tools and Equipment,28/01/2025," £1,060.00 ",PO00050383,VEHIC10,Purchase order

TRAVELODG TRAVELODGE ,,28/01/2025," £1,048.66 ",,,Procurement card

PRINT MARKETPLACE 40 2802345,,28/01/2025, £931.43 ,,,Procurement card

PRINT MARKETPLACE 40 2802345,,28/01/2025, £795.54 ,,,Procurement card

REDACTED,Burial & Cremation,28/01/2025, £726.00 ,PO00050372,CREM4,Purchase order

TRAVELODG TRAVELODGE ,,28/01/2025, £709.51 ,,,Procurement card

VIP SECURITY (ESSEX) LTD,Security Personnel,28/01/2025, £706.16 ,PO00050357,SECUR4,Purchase order

FACEBK  FLMXYK4AK2 FB.ME/ADS,,28/01/2025, £700.00 ,,,Procurement card

FACEBK  4F8SSK4AK2 FB.ME/ADS,,28/01/2025, £700.00 ,,,Procurement card

FACEBK  RXC75KY9K2 FB.ME/ADS,,28/01/2025, £700.00 ,,,Procurement card

FACEBK  TZTT5JCAK2 FB.ME/ADS,,28/01/2025, £700.00 ,,,Procurement card

TRAVELODG TRAVELODGE ,,28/01/2025, £681.01 ,,,Procurement card

VIP SECURITY (ESSEX) LTD,Security Personnel,28/01/2025, £660.18 ,PO00050358,SECUR4,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,28/01/2025, £585.00 ,PO00050368,BUILD07,Purchase order

BADDOW ROAD SUPPLIES LTD,Crematorium Equipment,28/01/2025, £583.05 ,PO00050352,CREM1,Purchase order

Main house background music license,,28/01/2025, £578.87 ,,,Procurement card

Stidop background music license,,28/01/2025, £578.87 ,,,Procurement card

1STLOCATE T/A LCS LEEDS,,28/01/2025, £554.13 ,,,Procurement card

TOP FURNITURE LTD 01889 560999,,28/01/2025, £551.97 ,,,Procurement card

SHELTER TRADING LTD LONDON,,28/01/2025, £528.00 ,,,Procurement card

Summons costs for HEARING 20.02.2025,,28/01/2025, £515.00 ,,,Procurement card

B & Q 1188 CHELMSFORD,,28/01/2025, £507.60 ,,,Procurement card

ANGLIAN WATER,Water (Utility),28/01/2025, £501.43 ,PO00050398,WATER,Purchase order

ATH TRAINING GROUP LTD,Training / Course Fees,28/01/2025, £495.00 ,PO00050375,TRG1,Purchase order

J P LENNARD LTD,Sports Equipment,28/01/2025, £491.19 ,PO00050359,SPORT2,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,28/01/2025, £458.75 ,PO00050360,HR2,Purchase order

Defib batteries and Pads,,28/01/2025, £404.39 ,,,Procurement card

Epassi UK Limited,Fitness Equipment,28/01/2025, £400.00 ,PO00050362,SPORT3,Purchase order

SPALDINGS (UK) LIMITED,Digital Maintenance & Support,28/01/2025, £374.80 ,PO00050386,DIGIT6,Purchase order

VIP SECURITY (ESSEX) LTD,Performing Arts,28/01/2025, £367.00 ,PO00050401,PERFORM,Purchase order

NISBETS LTD 0845 1110281,,28/01/2025, £353.85 ,,,Procurement card

SCREWFIX DIRECT WWW.SCREWFIX.,,28/01/2025, £345.14 ,,,Procurement card

CORPORATE MAILING SOLUTIONS,Printing & Reprographic Services - External,28/01/2025, £328.68 ,PO00050384,PRINT,Purchase order

Elm Valley Foods Ltd,Performing Arts,28/01/2025, £322.92 ,PO00050399,PERFORM,Purchase order

TRAVELODG TRAVELODGE,,28/01/2025, £321.04 ,,,Procurement card

ROTOWASH UK LTD,Digital Maintenance & Support,28/01/2025, £309.33 ,PO00050366,DIGIT6,Purchase order

BOOKER LIMITED ECOM WELLINGBOROUG,,28/01/2025, £305.94 ,,,Procurement card

WWW.CIPFA.ORG.UK/PFMCO LONDON  WC2N,Governance Update for Local Authorities 2025,28/01/2025, £300.00 ,,,Procurement card

FACEBK  ZUC4PHUC82 DUBLIN,,28/01/2025, £300.00 ,,,Procurement card

SQ  RLSS U.K. ENTERPRI WORCESTER,Authorised under training budget,28/01/2025, £288.00 ,,,Procurement card

JUST GLOVES POOLE,,28/01/2025, £284.94 ,,,Procurement card

AMZNMKTPLACE RG2Z010J5 AMAZON.CO.UK,,28/01/2025, £277.70 ,,,Procurement card

NISBETS LTD 0845 1110281,,28/01/2025, £272.78 ,,,Procurement card

NEWITTS.COM YORK,,28/01/2025, £270.43 ,,,Procurement card

PROPERTY STOP,Homelessness Provision,29/01/2025," £28,320.00 ",PO00050405,HOMEPROV,Purchase order

CHELMSFORD DANCE CENTRE,Performing Arts,29/01/2025," £5,096.96 ",PO00050420,PERFORM,Purchase order

BOOKER LTD,Bar Stock,29/01/2025," £2,241.28 ",,CAT2,Diret Debit

PGR Timber Ltd,Building Materials,29/01/2025, £500.57 ,PO00050406,MAT,Purchase order

M J FENCING LTD,Maintenance,29/01/2025, £490.00 ,PO00050404,OSREPAIR,Purchase order

F2M LIMITED,Homelessness Provision,29/01/2025, £379.17 ,PO00050411,HOMEPROV,Purchase order

PGR Timber Ltd,Vehicle Tools and Equipment,29/01/2025, £285.16 ,PO00050403,VEHIC10,Purchase order

TOTALENERGIES G&P,Utilities Gas,30/01/2025," £56,784.70 ",,GAS,Diret Debit

PROPERTY STOP,Homelessness Provision,30/01/2025," £28,495.00 ",PO00050428,HOMEPROV,Purchase order

CAPITA BUSINESS SERVICES LTD,Debt Collection & Recovery,30/01/2025," £11,431.00 ",PO00050437,DEBT,Purchase order

CAODS (CHELMSFORD AMATUR OPERATIC & DRAMATIC SOCIETY,Performing Arts,30/01/2025," £10,000.00 ",PO00050432,PERFORM,Purchase order

Ellis Live,Performing Arts,30/01/2025," £8,686.23 ",PO00050431,PERFORM,Purchase order

Nickolds Property Management,Homelessness Provision,30/01/2025," £8,400.00 ",PO00050440,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30/01/2025," £8,280.00 ",PO00050441,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30/01/2025," £7,985.00 ",PO00050443,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30/01/2025," £7,980.00 ",PO00050444,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30/01/2025," £7,560.00 ",PO00050442,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30/01/2025," £7,200.00 ",PO00050439,HOMEPROV,Purchase order

BADDOW ROAD SUPPLIES LTD,Recycling Services,30/01/2025," £3,672.14 ",PO00050459,RECYCL1,Purchase order

PATROL Parking & Traffic Regulation Outside London,Parking Fines Collection,30/01/2025," £3,511.25 ",PO00050462,FINES,Purchase order

MEDIGOLD HEALTH CONSULTANCY LIMITED,Healthcare Fees,30/01/2025," £2,867.50 ",PO00050456,HEALTH3,Purchase order

PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,30/01/2025," £1,875.00 ",PO00050457,HR2,Purchase order

BADDOW ROAD SUPPLIES LTD,PPE Workwear,30/01/2025," £1,693.09 ",PO00050461,PPE1,Purchase order

BADDOW ROAD SUPPLIES LTD,PPE Workwear,30/01/2025," £1,395.91 ",PO00050460,PPE1,Purchase order

ALPHABET (UK) FLEET MANAGEMENT LIMITED,Vehicle Leasing ,30/01/2025," £1,201.35 ",PO00050468,VEHIC6,Purchase order

SWIM ENGLAND,Trophies & Awards,30/01/2025, £925.25 ,PO00050436,SPORT5,Purchase order

THIS IS FEVER LTD,Design,30/01/2025, £855.00 ,PO00050445,ADVRT3,Purchase order

SAFETY-KLEEN UK LTD,Recycling Services,30/01/2025, £703.74 ,PO00050435,RECYCL1,Purchase order

DCRS LTD,Traffic Wardens,30/01/2025, £585.00 ,PO00050466,TRAFF2,Purchase order

MARSTON HOLDING LIMITED,Parking Fines Collection,30/01/2025, £566.75 ,PO00050470,FINES,Purchase order

FARGRO LTD,Seeds & Plants,30/01/2025, £468.00 ,PO00050458,HORT2,Purchase order

TELEFONICA O2 UK LTD,Mobile Devices,30/01/2025, £415.00 ,PO00050467,DIGIT9,Purchase order

HORNBILL TECHNOLOGIES LTD,Consultancy,30/01/2025, £300.00 ,PO00050451,CONSULT,Purchase order

PITNEY BOWES,Postage,31/01/2025," £10,127.70 ",,MAIL1,Diret Debit

Jamie Cook t/a JC Building Services & Adaptions,DFGS Grant,31/01/2025," £3,730.00 ",PO00050489,DFGS,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,31/01/2025," £1,507.91 ",PO00050487,HOMEPROV,Purchase order

FREEDOM COMMUNICAT,Telecoms,31/01/2025," £1,294.46 ",,DIGIT8,Diret Debit

AUTO JET,Vehicle Maintenance,31/01/2025," £1,120.00 ",PO00050473,VEHIC8,Purchase order

S B SKIP HIRE,Waste Disposal Services,31/01/2025, £990.00 ,PO00050484,WASTE2,Purchase order

DG ACCESSIBLE DESIGNS LTD,DFGS Grant,31/01/2025, £629.64 ,PO00050488,DFGS,Purchase order

HALFORDS PLC,Cycles - Equipment,31/01/2025, £527.00 ,PO00050490,CYCLE1,Purchase order

