Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
A Way With Media Productions Ltd,Performing Arts,26/11/2024," £4,353.56 ",PO00048533,PERFORM,Purchase order

SPALDINGS (UK) LIMITED,Digital Maintenance & Support,26/11/2024, £263.40 ,PO00048535,DIGIT6,Purchase order

ESSEX COUNTY COUNCIL,Consultancy,26/11/2024, £500.00 ,PO00048537,CONSULT,Purchase order

Baker Richards Consulting Ltd,Performing Arts,26/11/2024," £1,260.00 ",PO00048541,PERFORM,Purchase order

Fulcrum Talent,Performing Arts,26/11/2024," £1,417.00 ",PO00048542,PERFORM,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £3,395.00 ",PO00048545,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,720.00 ",PO00048546,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,655.00 ",PO00048547,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,340.00 ",PO00048548,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,585.00 ",PO00048549,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £3,990.00 ",PO00048550,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £5,180.00 ",PO00048551,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,725.00 ",PO00048552,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,760.00 ",PO00048553,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,900.00 ",PO00048554,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £5,740.00 ",PO00048555,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,26/11/2024," £4,690.00 ",PO00048556,HOMEPROV,Purchase order

AVC WISE LTD,Pension Funds,26/11/2024, £616.71 ,PO00048559,PENSION,Purchase order

Montrose Trees,Tree Management Services,26/11/2024," £1,325.00 ",PO00048562,TREE,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048565,HOMEPROV,Purchase order

ART & SIP LIMITED,Performing Arts,26/11/2024, £875.00 ,PO00048566,PERFORM,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,26/11/2024, £275.25 ,PO00048567,HR2,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,26/11/2024," £1,673.02 ",PO00048569,SECUR4,Purchase order

BIRKETTS LLP,Property Management,26/11/2024," £2,000.00 ",PO00048571,PROP4,Purchase order

PROACTIVE GAS SAFETY PICKMERE,,26/11/2024," £3,462.16 ",,,Procurement card

ADVANCED FLUID SOLUTIO CHELMSFORD,,26/11/2024," £1,347.90 ",,,Procurement card

WWW.VITALCONCEPT.CO.UK GREENFORD,,26/11/2024," £1,089.24 ",,,Procurement card

TRAVELODG TRAVELODGE,,26/11/2024, £833.01 ,,,Procurement card

TRAVELODG TRAVELODGE,,26/11/2024, £820.66 ,,,Procurement card

FACEBK  XDUW9J8AK2 FB.ME/ADS,,26/11/2024, £700.00 ,,,Procurement card

 RICS Membership,,26/11/2024, £558.00 ,,,Procurement card

RICS membership,,26/11/2024, £558.00 ,,,Procurement card

DORRINGTON HOUSE HAI 0 HALSTEAD,,26/11/2024, £525.00 ,,,Procurement card

B&Q MARKETPLACE EASTLEIGH,,26/11/2024, £524.30 ,,,Procurement card

DULUX DECORATOR CENTRE SLOUGH_Changing room paint,,26/11/2024, £494.63 ,,,Procurement card

DVSA OLCS 0300-123,,26/11/2024, £410.00 ,,,Procurement card

CARRICK SIGNS LTD WHITEFIELD,,26/11/2024, £372.00 ,,,Procurement card

JUST GLOVES POOLEGloves for Park and Crem staff.,,26/11/2024, £358.80 ,,,Procurement card

Browserstack auto annual renewal,,26/11/2024, £340.48 ,,,Procurement card

RICS Membership for 2025 SMR,,26/11/2024, £331.00 ,,,Procurement card

Water Sample analysis NORTHUMBRIAN WATER,,26/11/2024, £308.26 ,,,Procurement card

VALE ENGINEERING RUFFORTH,,26/11/2024, £293.29 ,,,Procurement card

SCREWFIX DIRECT WWW.SCREWFIX.,Wet vac and detergent.,26/11/2024, £275.98 ,,,Procurement card

CONSTANT COOLING LTD,Building Repairs,27/11/2024, £450.00 ,PO00048573,BUILD07,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,27/11/2024, £307.50 ,PO00048574,BUILD07,Purchase order

Jon Etchells Consulting,Consultancy,27/11/2024," £7,824.12 ",PO00048576,CONSULT,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,27/11/2024, £273.96 ,PO00048579,SIGN4,Purchase order

CASTLE POINT BOROUGH COUNCIL,Street & Traffic Mgt Planning,27/11/2024," £135,000.00 ",PO00048582,TRAFF3,Purchase order

HAKO MACHINES LTD,Vehicle Maintenance,27/11/2024," £1,234.08 ",PO00048583,VEHIC8,Purchase order

EASY MOBILITY SERVICES,Vehicle Maintenance,27/11/2024, £766.80 ,PO00048585,VEHIC8,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,27/11/2024," £1,372.12 ",PO00048586,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,27/11/2024," £1,775.88 ",PO00048587,VEHIC7,Purchase order

HOT BOX LIVE CIC,Events,27/11/2024," £1,000.00 ",PO00048594,EVENTS,Purchase order

NEW ERA FUELS LIMITED,Fuel,27/11/2024," £29,534.85 ",PO00048596,FUEL1,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,27/11/2024, £671.99 ,PO00048597,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,27/11/2024, £986.79 ,PO00048598,HOMEPROV,Purchase order

EURO LOO,Events,27/11/2024," £1,320.00 ",PO00048599,EVENTS,Purchase order

ZURICH INSURANCE PLC,Insurance,27/11/2024," £6,622.60 ",PO00048603,INSURE,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,27/11/2024," £4,148.94 ",PO00048605,VEHIC8,Purchase order

BADDOW ROAD SUPPLIES LTD,PPE Workwear,27/11/2024," £2,443.89 ",PO00048607,PPE1,Purchase order

ESSEX COUNTY COUNCIL,Street & Traffic Mgt Planning,27/11/2024," £186,000.00 ",PO00048609,TRAFF3,Purchase order

New Hope Rentals,Homelessness Provision,27/11/2024, £420.00 ,PO00048610,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27/11/2024, £420.00 ,PO00048612,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27/11/2024, £420.00 ,PO00048614,HOMEPROV,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,27/11/2024, £868.00 ,PO00048617,BUILD07,Purchase order

North Valley Metal Co (Colne) Ltd,Security - Equipment,27/11/2024," £2,093.74 ",PO00048618,SECUR3,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,27/11/2024, £798.00 ,PO00048620,CAT2,Purchase order

PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,27/11/2024," £1,875.00 ",PO00048623,HR2,Purchase order

ERNEST DOE & SONS LTD,Vehicle Tools and Equipment,27/11/2024," £3,399.32 ",PO00048624,VEHIC10,Purchase order

MOBILITY SOLUTIONS (SOUTH) LIMITED,DFGS Grant,27/11/2024," £2,480.00 ",PO00048625,DFGS,Purchase order

Ove Arup & Partners Limited,Consultancy,28/11/2024," £37,184.00 ",PO00048626,CONSULT,Purchase order

SMILE PUBLICATIONS LIMITED,Promotional Advertising,28/11/2024, £446.25 ,PO00048627,ADVRT1,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,28/11/2024," £7,910.00 ",PO00048632,HOMEPROV,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,28/11/2024," £24,646.40 ",PO00048633,HOMEPROV,Purchase order

PPL PRS LTD,Subscriptions,28/11/2024," £1,624.47 ",PO00048634,SUBS,Purchase order

Elm Valley Foods Ltd,Performing Arts,28/11/2024, £633.42 ,PO00048635,PERFORM,Purchase order

DURNBURY LTD,Vehicle Tools and Equipment,28/11/2024, £800.00 ,PO00048641,VEHIC10,Purchase order

CHELMSFORD YOUNG GENERATION,Performing Arts,28/11/2024," £14,191.84 ",PO00048643,PERFORM,Purchase order

BADDOW ROAD SUPPLIES LTD,Recycling Services,28/11/2024," £3,099.12 ",PO00048647,RECYCL1,Purchase order

Edwards Recycling Ltd,Paper,28/11/2024," £1,718.40 ",PO00048648,PAPER,Purchase order

FENN WRIGHT,Consultancy,28/11/2024," £2,921.50 ",PO00048650,CONSULT,Purchase order

Larry Dean c/o Chambers Touring,Performing Arts,28/11/2024," £2,581.63 ",PO00048651,PERFORM,Purchase order

MERRIDALE MIS FUEL MONITORING LTD,Fuel,28/11/2024, £581.28 ,PO00048658,FUEL1,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,28/11/2024, £311.38 ,PO00048659,SIGN4,Purchase order

Over2hills Ltd,Recycling Services,28/11/2024," £2,498.80 ",PO00048661,RECYCL1,Purchase order

NEW ERA FUELS LIMITED,Heating Oil,28/11/2024, £639.00 ,PO00048663,HEATOIL,Purchase order

BADDOW ROAD SUPPLIES LTD,PPE Workwear,28/11/2024," £1,892.60 ",PO00048664,PPE1,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,28/11/2024," £1,196.41 ",PO00048669,CLEAN1,Purchase order

WILLIAM DE FERRERS SCHOOL (POOL GAS),Rent - Land / Property,28/11/2024," £24,099.80 ",PO00048670,RENT,Purchase order

REDACTED,Temporary Staff,28/11/2024, £579.00 ,PO00048672,HR2,Purchase order

New Hope Rentals,Homelessness Provision,28/11/2024, £420.00 ,PO00048675,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,28/11/2024, £420.00 ,PO00048676,HOMEPROV,Purchase order

CANFORD AUDIO PLC,Performing Arts,28/11/2024," £1,565.22 ",PO00048679,PERFORM,Purchase order

TECHNICAL DISPLAY SYSTEMS LIMITED,Digital Consumables,28/11/2024, £250.00 ,PO00048680,DIGIT2,Purchase order

EVENT SOUND AND LIGHT,Performing Arts,28/11/2024, £317.50 ,PO00048681,PERFORM,Purchase order

Locality Ltd,Events,28/11/2024, £975.00 ,PO00048682,EVENTS,Purchase order

WATLING JCB LTD,Vehicle Maintenance,29/11/2024," £1,124.00 ",PO00048683,VEHIC8,Purchase order

WATLING JCB LTD,Vehicle Maintenance,29/11/2024, £882.00 ,PO00048684,VEHIC8,Purchase order

SOCOTEC,Environmental Monitoring Services ,29/11/2024, £648.00 ,PO00048692,ENV2,Purchase order

CHELMSFORD IMPROVEMENT DISTRICT LIMITED,Events,29/11/2024," £5,000.00 ",PO00048693,EVENTS,Purchase order

HAYS MONTROSE,Temporary Staff,29/11/2024, £646.40 ,PO00048694,HR2,Purchase order

DMG OFFICE  LTD,PPE Workwear,29/11/2024," £1,711.50 ",PO00048698,PPE1,Purchase order

LAW ABSOLUTE,Temporary Staff,29/11/2024," £1,395.00 ",PO00048699,HR2,Purchase order

ATE (UK) LIMITED,Vehicles Parts,29/11/2024, £289.70 ,PO00048700,VEHIC7,Purchase order

RENTOKIL INITIAL SERVICES T/A INITIAL WASHROOMS,Cleaning Services - External,29/11/2024, £834.80 ,PO00048702,CLEAN2,Purchase order

ASHE GREEN CIVIL ENGINEERS LTD,Maintenance,29/11/2024," £7,172.25 ",PO00048703,OSREPAIR,Purchase order

S B SKIP HIRE,Waste Disposal Services,29/11/2024, £810.00 ,PO00048705,WASTE2,Purchase order

M J FENCING LTD,"Lighting - External (street, parks..)",29/11/2024, £300.00 ,PO00048708,LIGHTS2,Purchase order

HSO Enterprise Solutions Limited,Consultancy,29/11/2024," £7,500.00 ",PO00048709,CONSULT,Purchase order

Springers Amateur Operatic & Dramatic Society,Performing Arts,29/11/2024," £10,577.14 ",PO00048711,PERFORM,Purchase order

SHELL U.K. LIMITED,Fuel,11/12/2024," £3,259.17 ",,FUEL1,Direct Debit

BOOKER LTD,Bar Stock,11/12/2024," £2,132.44 ",,CAT2,Direct Debit

NPOWER,Utilities Gas,14/11/2024," £14,227.13 ",,GAS,Direct Debit

NPOWER,Utilities Gas,14/11/2024," £3,175.70 ",,GAS,Direct Debit

NATWEST ONECARD,Banking,15/11/2024," £62,496.98 ",,FIN2,Direct Debit

SPEKTRIX LIMITED,Telecoms,15/11/2024," £9,302.72 ",,DIGIT8,Direct Debit

O2,Telecoms,15/11/2024," £1,678.29 ",,DIGIT8,Direct Debit

TOTALENERGIES G&P,Utilities Gas,18/11/2024," £38,468.96 ",,GAS,Direct Debit

TOTALENERGIES G&P,Utilities Gas,18/11/2024," £36,204.57 ",,GAS,Direct Debit

WESTFIELD CONT HEA,Insurance,18/11/2024," £6,643.14 ",,HR2,Direct Debit

ANGLIAN WATER BUSI,Water,18/11/2024, £325.75 ,,WATER,Direct Debit

BOOKER LTD,Bar Stock,19/11/2024," £2,430.08 ",,CAT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £859.31 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £850.06 ,,LIFT2,Direct Debit

WORLDPAY,Banking,20/11/2024, £771.90 ,,FIN2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £766.32 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £690.13 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £660.09 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £647.09 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £539.48 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £534.36 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £400.69 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £387.62 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,20/11/2024, £273.44 ,,LIFT2,Direct Debit

ROYAL MAIL WEST TE,Postage,20/11/2024, £250.00 ,,MAIL1,Direct Debit

ROYAL MAIL WEST TE,Postage,21/11/2024," £2,000.00 ",,MAIL1,Direct Debit

TECHNOGYM,Fitness Instructors,21/11/2024, £448.80 ,,SPORT3,Direct Debit

EBS DIRECT DEBITS,Banking,21/11/2024, £324.99 ,,FIN2,Direct Debit

ANGLIAN WATER BUSI,Water,22/11/2024," £7,624.25 ",,WATER,Direct Debit

EMS,Lift Maintenance,22/11/2024, £292.99 ,,LIFT2,Direct Debit

WAVENET LIMITED,Telecoms,25/11/2024," £6,856.62 ",,DIGIT8,Direct Debit

WAVENET LIMITED,Telecoms,25/11/2024," £3,333.90 ",,DIGIT8,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,26/11/2024," £121,532.26 ",,GAS,Direct Debit

ALLPAY INVOICE,Banking,26/11/2024," £2,377.98 ",,FIN2,Direct Debit

BOOKER LTD,Bar Stock,26/11/2024," £1,706.69 ",,CAT2,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27/11/2024," £3,985.33 ",,SPORT3,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27/11/2024, £660.00 ,,SPORT3,Direct Debit

TOTALENERGIES G&P,Utilities Gas,28/11/2024," £48,044.07 ",,GAS,Direct Debit

PITNEY BOWES,Postage,29/11/2024," £10,123.40 ",,MAIL1,Direct Debit

