Supplier Name, Net Amount ,Spend Type,Service,Department,Account,Entry Date,Payment type
INGLETON WOOD,"1,800.00",General Fees & Services       ,HORNSEY ROAD CHILDREN'S CENTRE,Children & Young People,General Fund,07-Mar-24,Invoiced
INGLETON WOOD,"1,800.00",General Fees & Services       ,THE FACTORY CHILDREN'S CENTRE ,Children & Young People,General Fund,13-Feb-24,Invoiced
INGLETON WOOD,"1,950.00",General Fees & Services       ,Leisure - Insurance Claim     ,Environment & Climate Change,General Fund,09-Jan-24,Invoiced
INGLETON WOOD,"1,950.00",General Works                 ,IRB Insur. Works              ,Environment & Climate Change,General Fund,21-Mar-24,Invoiced
INGLETON WOOD,"1,950.00",General Fees & Services       ,IRB Insur. Works              ,Environment & Climate Change,General Fund,25-Mar-24,Invoiced
INGLETON WOOD,"3,142.00",General Works                 ,222 Upper Street Generator    ,Environment & Climate Change,General Fund,04-Jan-24,Invoiced
INGLETON WOOD,"3,142.00",General Works                 ,222 Upper Street Generator    ,Environment & Climate Change,General Fund,07-Feb-24,Invoiced
INGLETON WOOD,"3,250.00",Activities                    ,Leisure - Insurance Claim     ,Environment & Climate Change,General Fund,09-Jan-24,Invoiced
INGLETON WOOD,"3,250.00",General Works                 ,Sobell Insur. Works           ,Environment & Climate Change,General Fund,25-Mar-24,Invoiced
INGLETON WOOD,"3,900.00",General Works                 ,Sobell Insur. Works           ,Environment & Climate Change,General Fund,21-Feb-24,Invoiced
INGLETON WOOD,"3,900.00",General Works                 ,IRB Insur. Works              ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
INGLETON WOOD,"4,990.00",General Works                 ,C&M Town Hall                 ,Community Wealth Building,General Fund,23-Jan-24,Invoiced
INGLETON WOOD,"4,990.00",General Works                 ,C&M Town Hall                 ,Community Wealth Building,General Fund,12-Feb-24,Invoiced
INGLETON WOOD,"5,400.00",Activities                    ,Leisure - Insurance Claim     ,Environment & Climate Change,General Fund,09-Jan-24,Invoiced
INGLETON WOOD,"5,400.00",Activities                    ,Leisure - Insurance Claim     ,Environment & Climate Change,General Fund,31-Jan-24,Invoiced
INGLETON WOOD,"5,400.00",General Fees & Services       ,Leisure - Insurance Claim     ,Environment & Climate Change,General Fund,09-Jan-24,Invoiced
INGLETON WOOD,"5,400.00",General Fees & Services       ,Leisure - Insurance Claim     ,Environment & Climate Change,General Fund,31-Jan-24,Invoiced
INGLETON WOOD,"5,400.00",General Fees & Services       ,Sobell Insur. Works           ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
INGLETON WOOD,"5,400.00",General Fees & Services       ,IRB Insur. Works              ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
INNER CIRCLE CONSULTING LTD,"10,905.99",General Fees & Services       ,Affordable Workspace          ,Community Wealth Building,General Fund,07-Feb-24,Invoiced
INNER CIRCLE CONSULTING LTD,"13,675.00",General Fees & Services       ,Affordable Workspace          ,Community Wealth Building,General Fund,04-Mar-24,Invoiced
INNER CIRCLE CONSULTING LTD,"15,000.00",General Fees & Services       ,Affordable Workspace          ,Community Wealth Building,General Fund,09-Jan-24,Invoiced
INNER CIRCLE CONSULTING LTD,"15,000.00",General Fees & Services       ,Affordable Workspace          ,Community Wealth Building,General Fund,04-Mar-24,Invoiced
INSIDE TIME,908.74,ADVERT-OTHER ADVERTISEMENTS   ,Historic Legal Enquiries      ,Corporate Resources,General Fund,18-Mar-24,Invoiced
INSIGHT DIRECT (UK) LTD,510,Software Purchase             ,Commercial and Risk           ,Resources,General Fund,22-Mar-24,Invoiced
INSIGHT DIRECT (UK) LTD,"15,417.20",Software Purchase             ,Commercial and Risk           ,Resources,General Fund,18-Jan-24,Invoiced
INSIGHT DIRECT (UK) LTD,"18,240.73",Software Purchase             ,Commercial and Risk           ,Resources,General Fund,18-Mar-24,Invoiced
INSPIRE SOCIAL WORK LTD,615.75,General Fees & Services       ,Safeguarding Adults           ,Adult Social Services,General Fund,07-Feb-24,Invoiced
INSPIRE SOCIAL WORK LTD,618.45,General Fees & Services       ,Safeguarding Adults           ,Adult Social Services,General Fund,09-Jan-24,Invoiced
INSURANCE CLAIMS ACCOMMODATION BUREAU,"5,745.00",Legal Disrepair               ,Disrepair team                ,Homes & Neighbourhoods,HRA,02-Feb-24,Invoiced
INTEC FOR BUSINESS LTD,"9,258.79",General Fees & Services       ,Housing Investigations Team   ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
INTEGRATED SERVICES PROGRAMME,"1,275.00",Contact With Looked Aft Child.,Contact                       ,Children & Young People,General Fund,18-Mar-24,Invoiced
INTEGRATION CONSULTANCY LIMITED,"4,000.00",General Works                 ,52 H'way Rd High Fields works ,S106/CIL FUNDED SCHE,General Fund,13-Feb-24,Invoiced
INTEGRATION CONSULTANCY LIMITED,"5,600.00",General Works                 ,52 H'way Rd High Fields works ,S106/CIL FUNDED SCHE,General Fund,16-Jan-24,Invoiced
Integrity Care and Support LTD,511.44,In-House Support Costs        ,JAP                           ,Children & Young People,General Fund,26-Jan-24,Invoiced
Integrity Care and Support LTD,511.44,In-House Support Costs        ,JAP                           ,Children & Young People,General Fund,20-Mar-24,Invoiced
Integrity Care and Support LTD,532.75,Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,14-Feb-24,Invoiced
Integrity Care and Support LTD,581.04,Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,14-Feb-24,Invoiced
Integrity Care and Support LTD,581.04,Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,27-Feb-24,Invoiced
Integrity Care and Support LTD,581.04,Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,20-Mar-24,Invoiced
Integrity Care and Support LTD,581.04,General Fees & Services       ,Transforming Care - Health &SC,Adult Social Services,General Fund,20-Mar-24,Invoiced
Integrity Care and Support LTD,639.32,Non Lbi Domiciliary Care      ,Day Opps & 1:1 Support        ,Adult Social Services,General Fund,18-Jan-24,Invoiced
Integrity Care and Support LTD,726.3,General Fees & Services       ,Transforming Care - Health &SC,Adult Social Services,General Fund,27-Feb-24,Invoiced
Integrity Care and Support LTD,750.51,Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,14-Feb-24,Invoiced
Integrity Care and Support LTD,774.72,General Fees & Services       ,Transforming Care - Health &SC,Adult Social Services,General Fund,19-Jan-24,Invoiced
Integrity Care and Support LTD,799.13,Non Lbi Domiciliary Care      ,Day Opps & 1:1 Support        ,Adult Social Services,General Fund,06-Feb-24,Invoiced
Integrity Care and Support LTD,871.56,Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,01-Feb-24,Invoiced
Integrity Care and Support LTD,958.96,Non Lbi Domiciliary Care      ,Day Opps & 1:1 Support        ,Adult Social Services,General Fund,18-Jan-24,Invoiced
Integrity Care and Support LTD,958.96,Non Lbi Domiciliary Care      ,Day Opps & 1:1 Support        ,Adult Social Services,General Fund,18-Jan-24,Invoiced
Integrity Care and Support LTD,968.4,Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,26-Jan-24,Invoiced
Integrity Care and Support LTD,"1,118.78",Non Lbi Domiciliary Care      ,Day Opps & 1:1 Support        ,Adult Social Services,General Fund,26-Feb-24,Invoiced
Integrity Care and Support LTD,"1,135.10",In-House Support Costs        ,DCS Personal Budgets          ,Children & Young People,General Fund,07-Feb-24,Invoiced
Integrity Care and Support LTD,"1,278.60",Non Lbi Domiciliary Care      ,Day Opps & 1:1 Support        ,Adult Social Services,General Fund,18-Jan-24,Invoiced
Integrity Care and Support LTD,"1,278.60",Non Lbi Domiciliary Care      ,Day Opps & 1:1 Support        ,Adult Social Services,General Fund,18-Jan-24,Invoiced
Integrity Care and Support LTD,"1,307.34",Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,19-Jan-24,Invoiced
Integrity Care and Support LTD,"1,452.60",Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,20-Mar-24,Invoiced
Integrity Care and Support LTD,"1,743.12",Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,14-Feb-24,Invoiced
Integrity Care and Support LTD,"1,985.22",Private Sector Provision      ,DCS Personal Budgets          ,Children & Young People,General Fund,28-Feb-24,Invoiced
INTERCOUNTRY ADOPTION CENTRE,"9,750.00",General Fees & Services       ,London Regional Adoption Agenc,Children & Young People,General Fund,19-Jan-24,Invoiced
INTERFACE ENTERPRISES LTD,"2,250.00",General Fees & Services       ,UKSPF Employment Support      ,Community Wealth Building,General Fund,08-Mar-24,Invoiced
INTERFACE ENTERPRISES LTD,"7,125.00",Training - External Courses   ,Transformation team           ,Community Engagement & Wellbeing,General Fund,08-Mar-24,Invoiced
INTRAQUEST COMMUNITY CIC,700,Education Bodies              ,PUPIL PREMIUM - LAC           ,Children & Young People,General Fund,04-Mar-24,Invoiced
INTRAQUEST COMMUNITY CIC,750,Education Bodies              ,PUPIL PREMIUM - LAC           ,Children & Young People,General Fund,08-Jan-24,Invoiced
INTRAQUEST COMMUNITY CIC,750,Education Bodies              ,PUPIL PREMIUM - LAC           ,Children & Young People,General Fund,13-Mar-24,Invoiced
IOT Solutions,"4,162.18", Responsive Repairs           ,In-house Repairs Service      ,Homes & Neighbourhoods,HRA,15-Jan-24,Invoiced
IP FOUR DIGITAL LIMITED,500,Other Public Sector Provision ,Coaching Team                 ,Community Engagement & Wellbeing,General Fund,21-Feb-24,Invoiced
IP FOUR DIGITAL LIMITED,566,Other Public Sector Provision ,Coaching Team                 ,Community Engagement & Wellbeing,General Fund,31-Jan-24,Invoiced
IRELAND ALBRECHT,717,Grounds Maintenance           ,Parks Management              ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
IRELAND ALBRECHT,"2,128.56",General Works                 ,Wilmington Square railings/rei,Environment & Climate Change,General Fund,01-Mar-24,Invoiced
ISHAMI FOUNDATION,500,General Fees & Services       ,Equalities Team               ,Community Engagement & Wellbeing,General Fund,27-Feb-24,Invoiced
ISHEM LTD,831.25,General Fees & Services       ,1 Cottage Road                ,Community Wealth Building,General Fund,31-Jan-24,Invoiced
ISHEM LTD,"5,379.00",Training - External Courses   ,HEALTH & SAFETY               ,Community Wealth Building,General Fund,10-Jan-24,Invoiced
Islamic Shakhsiyah Foundation School,"4,870.50",Education Bodies              ,Independent School Fees -pre16,Children & Young People,General Fund,20-Mar-24,Invoiced
Islamic Shakhsiyah Foundation School,"8,000.00",Education Bodies              ,Independent School Fees -pre16,Children & Young People,General Fund,15-Mar-24,Invoiced
Islamic Shakhsiyah Foundation School,"8,000.00",Education Bodies              ,Independent School Fees -pre16,Children & Young People,General Fund,15-Mar-24,Invoiced
Islamic Shakhsiyah Foundation School,"8,750.00",Education Bodies              ,Independent School Fees -pre16,Children & Young People,General Fund,18-Mar-24,Invoiced
ISLEDON ARTS CIC,525,General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,548,Hire Of Facilities            ,Adopt London Pooled Budget    ,Children & Young People,General Fund,22-Dec-23,Invoiced
ISLEDON ARTS CIC,613,Hire Of Facilities            ,Adopt London Pooled Budget    ,Children & Young People,General Fund,21-Mar-24,Invoiced
ISLEDON ARTS CIC,613,Hire Of Facilities            ,Adopt London Pooled Budget    ,Children & Young People,General Fund,21-Mar-24,Invoiced
ISLEDON ARTS CIC,618,Hire Of Facilities            ,COMMUNITY SAFETY - E&R        ,Homes & Neighbourhoods,General Fund,10-Jan-24,Invoiced
ISLEDON ARTS CIC,623,Hire Of Facilities            ,Adopt London Pooled Budget    ,Children & Young People,General Fund,01-Feb-24,Invoiced
ISLEDON ARTS CIC,689.1,Hire Of Facilities            ,Adopt London Pooled Budget    ,Children & Young People,General Fund,02-Jan-24,Invoiced
ISLEDON ARTS CIC,745,Hire Of Facilities            ,School Improvement Service    ,Children & Young People,General Fund,17-Jan-24,Invoiced
ISLEDON ARTS CIC,794,General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,28-Feb-24,Invoiced
ISLEDON ARTS CIC,890,Hire Of Facilities            ,YJB General Fund              ,Children & Young People,General Fund,01-Feb-24,Invoiced
ISLEDON ARTS CIC,"1,006.50",Hire Of Facilities            ,London Regional Adoption Agenc,Children & Young People,General Fund,17-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,083.75",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,601.75",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,601.75",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,601.75",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,601.75",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,601.75",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,601.75",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,30-Jan-24,Invoiced
ISLEDON ARTS CIC,"1,712.00",Hire Of Facilities            ,London Regional Adoption Agenc,Children & Young People,General Fund,08-Feb-24,Invoiced
ISLEDON ARTS CIC,"1,754.00",General Fees & Services       ,Early Help Family Support Serv,Children & Young People,General Fund,15-Mar-24,Invoiced
ISLEDON ARTS CIC,"2,305.00",Civic Events                  ,Members Allowances            ,Resources,General Fund,12-Jan-24,Invoiced
ISLEDON ARTS CIC,"4,795.50",Direct Payment To N.S.O       ,Youth Commissioning           ,Children & Young People,General Fund,09-Feb-24,Invoiced
ISLEDON ARTS CIC,"6,440.00",Direct Payment To N.S.O       ,HOLIDAY HUNGER                ,Children & Young People,General Fund,07-Mar-24,Invoiced
ISLEDON ARTS CIC,"6,720.00",Purchases General             ,Youth Commissioning           ,Children & Young People,General Fund,07-Feb-24,Invoiced
ISLEDON ARTS CIC,"7,926.10",General Works                 ,Lift Building Development     ,Community Wealth Building,General Fund,07-Feb-24,Invoiced
ISLEDON ARTS CIC,"17,500.00",Direct Payment To N.S.O       ,Youth Commissioning           ,Children & Young People,General Fund,09-Feb-24,Invoiced
ISLEDON ARTS CIC,"24,188.48",Cap Chg - Depreciation-G Fund ,Lift                          ,Children & Young People,General Fund,09-Feb-24,Invoiced
ISLEDON ARTS CIC,"55,091.36",General Works                 ,Lift Building Development     ,Community Wealth Building,General Fund,26-Feb-24,Invoiced
ISLEDON ARTS CIC,"59,198.74",General Works                 ,Lift Building Development     ,Community Wealth Building,General Fund,07-Feb-24,Invoiced
ISLEDON ARTS CIC,"178,390.04",Direct Payment To N.S.O       ,Lift                          ,Children & Young People,General Fund,13-Feb-24,Invoiced
ISLINGTON AGE CONCERN,995,Grounds Maintenance           ,Parks Management              ,Environment & Climate Change,General Fund,20-Feb-24,Invoiced
ISLINGTON AGE CONCERN,"2,000.00",Grounds Maintenance           ,Parks Management              ,Environment & Climate Change,General Fund,20-Feb-24,Invoiced
ISLINGTON AGE CONCERN,"30,766.21",Direct Payment To N.S.O       ,Islington Carers Hub          ,Adult Social Services,General Fund,28-Feb-24,Invoiced
ISLINGTON AGE CONCERN,"40,555.00",Direct Payment To N.S.O       ,Age Concern - Core Activities ,Adult Social Services,General Fund,10-Jan-24,Invoiced
ISLINGTON AGE CONCERN,"40,555.00",Direct Payment To N.S.O       ,Age Concern - Core Activities ,Adult Social Services,General Fund,12-Feb-24,Invoiced
ISLINGTON AGE CONCERN,"40,555.00",Direct Payment To N.S.O       ,Age Concern - Core Activities ,Adult Social Services,General Fund,11-Mar-24,Invoiced
ISLINGTON AGE CONCERN,"87,246.25",Direct Payment To N.S.O       ,Islington Carers Hub          ,Adult Social Services,General Fund,17-Jan-24,Invoiced
ISLINGTON BANGLADESH ASSOCIATION,"5,500.00","Other Grants, Reimbs & Contrib",Islington Bangladesh Assoc    ,Community Engagement & Wellbeing,General Fund,13-Mar-24,Invoiced
ISLINGTON BOAT CLUB,"2,080.00",Direct Payment To N.S.O       ,HOLIDAY HUNGER                ,Children & Young People,General Fund,28-Feb-24,Invoiced
ISLINGTON CAR SERVICE LTD,508,Client Fares                  ,Daylight Autism Day Centre    ,Adult Social Services,General Fund,10-Jan-24,Invoiced
ISLINGTON CAR SERVICE LTD,537.5,Client Fares                  ,CLA Team 2                    ,Children & Young People,General Fund,04-Jan-24,Invoiced
ISLINGTON CAR SERVICE LTD,572,Client Fares                  ,Daylight Autism Day Centre    ,Adult Social Services,General Fund,25-Mar-24,Invoiced
ISLINGTON CAR SERVICE LTD,586.75,Travelling Expenses           ,CLA Team 2                    ,Children & Young People,General Fund,09-Jan-24,Invoiced
ISLINGTON CAR SERVICE LTD,606,Client Fares                  ,Daylight Autism Day Centre    ,Adult Social Services,General Fund,05-Feb-24,Invoiced
ISLINGTON CAR SERVICE LTD,739,Taxi / MiniCab Fares          ,IGT                           ,Children & Young People,General Fund,03-Jan-24,Invoiced
ISLINGTON CAR SERVICE LTD,783,Client Fares                  ,CLA Team 2                    ,Children & Young People,General Fund,08-Mar-24,Invoiced
ISLINGTON CAR SERVICE LTD,"1,104.75",Client Fares                  ,CLA Team 1                    ,Children & Young People,General Fund,02-Feb-24,Invoiced
ISLINGTON CAR SERVICE LTD,"1,183.00",Taxi / MiniCab Fares          ,CLA Team 1                    ,Children & Young People,General Fund,18-Mar-24,Invoiced
ISLINGTON CAR SERVICE LTD,"1,226.00",Taxi / MiniCab Fares          ,CLA Team 1                    ,Children & Young People,General Fund,18-Mar-24,Invoiced
ISLINGTON CAR SERVICE LTD,"1,765.00",Client Fares                  ,Leaving Care Allowance (Post18,Children & Young People,General Fund,20-Feb-24,Invoiced
ISLINGTON CAR SERVICE LTD,"2,142.00",Client Fares                  ,CLA Team 1                    ,Children & Young People,General Fund,08-Jan-24,Invoiced
ISLINGTON CAR SERVICE LTD,"2,947.00",Client Fares                  ,VS Transport SEN & LAC        ,Children & Young People,General Fund,08-Jan-24,Invoiced
ISLINGTON CAR SERVICE LTD,"3,116.00",Client Fares                  ,VS Transport SEN & LAC        ,Children & Young People,General Fund,07-Mar-24,Invoiced
ISLINGTON CAR SERVICE LTD,"3,516.00",Client Fares                  ,VS Transport SEN & LAC        ,Children & Young People,General Fund,06-Feb-24,Invoiced
ISLINGTON CENTRE FOR REFUGEES AND MIGRAN,"5,000.00",Direct Payment To N.S.O       ,Isl Centre for Refugees & Migr,Community Engagement & Wellbeing,General Fund,16-Jan-24,Invoiced
ISLINGTON CENTRE FOR REFUGEES AND MIGRAN,"5,000.00",Direct Payment To N.S.O       ,Isl Centre for Refugees & Migr,Community Engagement & Wellbeing,General Fund,16-Jan-24,Invoiced
ISLINGTON CHINESE ASSOCIATION,"5,000.00",Direct Payment To N.S.O       ,Isling Chinese Assoc LunchClub,Community Engagement & Wellbeing,General Fund,08-Jan-24,Invoiced
ISLINGTON FAITH FORUM,"7,500.00",Direct Payment To N.S.O       ,Islington Faiths Forum        ,Community Engagement & Wellbeing,General Fund,15-Jan-24,Invoiced
ISLINGTON FAITHS FORUM,"9,300.00",General Fees & Services       ,COMMUNITY SAFETY - E&R        ,Homes & Neighbourhoods,General Fund,19-Feb-24,Invoiced
ISLINGTON GLASS,545,Buildings-General             ,Minor Projects                ,Community Wealth Building,General Fund,08-Mar-24,Invoiced
ISLINGTON GLASS,809,Buildings-General             ,Youth Commissioning           ,Children & Young People,General Fund,20-Mar-24,Invoiced
ISLINGTON GP FEDERATION,"6,350.00",General Fees & Services       ,Young Black Men Mental Health ,Community Engagement & Wellbeing,General Fund,15-Mar-24,Invoiced
ISLINGTON GP FEDERATION,"6,350.00",General Fees & Services       ,Islington Afghan              ,Homes & Neighbourhoods,General Fund,20-Mar-24,Invoiced
ISLINGTON LAW CENTRE,585.48,Compensation to Tenants       ,Disrepair team                ,Homes & Neighbourhoods,HRA,13-Feb-24,Invoiced
ISLINGTON LAW CENTRE,"5,511.01",Compensation to Tenants       ,Disrepair team                ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
ISLINGTON LAW CENTRE,"14,222.00",Costs Awarded Agst The Council,Legal Services costs          ,Homes & Neighbourhoods,HRA,13-Feb-24,Invoiced
ISLINGTON LAW CENTRE,"112,500.00",Direct Payment To N.S.O       ,Islington Law Centre          ,Community Engagement & Wellbeing,General Fund,09-Jan-24,Invoiced
ISLINGTON LIGHTING (FINANCE) LTD,"198,000.00",General Works                 ,Street Lighting LED Upgrade   ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
ISLINGTON LIGHTING (FINANCE) LTD,"227,006.71",PFI Service Charge            ,Street Lighting PFI Income    ,Environment & Climate Change,General Fund,09-Jan-24,Invoiced
ISLINGTON LIGHTING (FINANCE) LTD,"234,078.20",PFI Service Charge            ,Street Lighting PFI Income    ,Environment & Climate Change,General Fund,07-Mar-24,Invoiced
ISLINGTON LIGHTING (FINANCE) LTD,"234,569.41",PFI Service Charge            ,Street Lighting PFI Income    ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
ISLINGTON LIGHTING (FINANCE) LTD,"264,219.49",PFI Service Charge            ,Street Lighting PFI Income    ,Environment & Climate Change,General Fund,20-Mar-24,Invoiced
ISLINGTON MIND,"283,250.00",Direct Payment To N.S.O       ,MH Recovery Pathway           ,Adult Social Services,General Fund,09-Feb-24,Invoiced
ISLINGTON PENSION FUND BANK A/C,"193,638.95",Gen. Pension/Augment Of Allows,Pensions Fund Trans. - Other  ,Corporate Resources,General Fund,19-Mar-24,Invoiced
ISLINGTON PENSION FUND BANK A/C,"601,000.08",Gen. Pension/Augment Of Allows,Pensions Fund Trans. - Other  ,Corporate Resources,General Fund,12-Feb-24,Invoiced
ISLINGTON PENSIONERS FORUM,"2,500.00",Direct Payment To N.S.O       ,Isl Pensioners Forum          ,Community Engagement & Wellbeing,General Fund,11-Jan-24,Invoiced
ISLINGTON PEOPLE'S RIGHTS,"57,500.00",Direct Payment To N.S.O       ,Islington People's Right's    ,Community Engagement & Wellbeing,General Fund,15-Jan-24,Invoiced
ISLINGTON PLAY ASSOCIATION,574.45,Direct Payment To N.S.O       ,Academy Early Years           ,Children & Young People,General Fund,12-Jan-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"1,057.35",Purchases General             ,CIL Administration            ,Community Wealth Building,General Fund,01-Mar-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"1,733.40",Direct Payment To N.S.O       ,Youth Commissioning           ,Children & Young People,General Fund,20-Feb-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"2,340.00",Purchases General             ,CIL Administration            ,Community Wealth Building,General Fund,09-Jan-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"3,269.00",Direct Payment To N.S.O       ,EY SEND Addnl Costs and Others,Children & Young People,General Fund,21-Feb-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"5,093.00",Purchases General             ,CIL Administration            ,Community Wealth Building,General Fund,03-Jan-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"9,750.00",Direct Payment To N.S.O       ,HOLIDAY HUNGER                ,Children & Young People,General Fund,07-Mar-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"18,043.00",Direct Payment To N.S.O       ,Children In Need - PEL        ,Children & Young People,General Fund,15-Jan-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"120,766.12",Direct Payment To N.S.O       ,Play - Offer                  ,Children & Young People,General Fund,11-Jan-24,Invoiced
ISLINGTON PLAY ASSOCIATION,"121,528.22",Direct Payment To N.S.O       ,PARADISE PARK CHILDREN'S CENTR,Children & Young People,General Fund,13-Mar-24,Invoiced
ISLINGTON REFUGEE FORUM,"7,500.00",Direct Payment To N.S.O       ,Islington Refugee Forum       ,Community Engagement & Wellbeing,General Fund,11-Jan-24,Invoiced
ISLINGTON REFUGEE FORUM,"7,500.00",Direct Payment To N.S.O       ,Islington Refugee Forum       ,Community Engagement & Wellbeing,General Fund,12-Jan-24,Invoiced
ISLINGTON SOMALI COMMUNITY,"2,333.33",Direct Payment To N.S.O       ,Islington Somali Community    ,Community Engagement & Wellbeing,General Fund,26-Feb-24,Invoiced
ISLINGTON SOMALI COMMUNITY,"5,500.00",Direct Payment To N.S.O       ,Islington Somali Community    ,Community Engagement & Wellbeing,General Fund,29-Jan-24,Invoiced
Islington Survivors Network,"7,750.00",Direct Payment To N.S.O       ,Historic Legal Enquiries      ,Corporate Resources,General Fund,10-Jan-24,Invoiced
Islington Survivors Network,"7,750.00",Direct Payment To N.S.O       ,Historic Legal Enquiries      ,Corporate Resources,General Fund,12-Mar-24,Invoiced
ISLINGTON VETERANS ASSOCIATION,"1,214.38",Direct Payment To N.S.O       ,Central Locality LIF          ,Community Engagement & Wellbeing,General Fund,12-Jan-24,Invoiced
ITS TRAINING (UK) LTD,"1,097.00",Training - External Courses   ,Housing Investigations Team   ,Homes & Neighbourhoods,HRA,29-Feb-24,Invoiced
J A FOX LTD,780,Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
J A FOX LTD,"1,580.00",Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,15-Jan-24,Invoiced
J A FOX LTD,"2,530.00",Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
J A FOX LTD,"2,650.00",Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,15-Jan-24,Invoiced
J A FOX LTD,"2,855.00",Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,15-Jan-24,Invoiced
J A FOX LTD,"2,880.00",Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,15-Jan-24,Invoiced
J A FOX LTD,"3,330.00",Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,15-Jan-24,Invoiced
J A FOX LTD,"5,510.00",Private Sector Provision      ,Tree Service                  ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
J A STEEL AND SON,549,Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,06-Feb-24,Invoiced
J A STEEL AND SON,569,Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,28-Feb-24,Invoiced
J A STEEL AND SON,589,Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,07-Feb-24,Invoiced
J A STEEL AND SON,589,Client Equipment & Supplies   ,DHP one-off payment           ,Resources,General Fund,29-Jan-24,Invoiced
J A STEEL AND SON,629,Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,06-Mar-24,Invoiced
J A STEEL AND SON,629,Client Equipment & Supplies   ,DHP one-off payment           ,Resources,General Fund,23-Jan-24,Invoiced
J A STEEL AND SON,709,Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,09-Jan-24,Invoiced
J A STEEL AND SON,"1,018.00",Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,02-Jan-24,Invoiced
J A STEEL AND SON,"1,096.00",Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,05-Feb-24,Invoiced
J A STEEL AND SON,"1,147.00",Grants and Awards             ,Mutual Exchange (PSA)         ,Homes & Neighbourhoods,General Fund,18-Mar-24,Invoiced
