Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  8,,,,,,,,,
Start Date: 15 October 2023,,,,,,,,,
End Date: 11 November 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
TTL PROPERTIES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1040/5110351652,09/11/2023,"£307,305.97",,,,
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005/1900271474,09/11/2023,"£305,777.76",,,,
SURFACE TRANSPORT CORP,Victoria Gardens Development,Other Joint Funding Contributions,1002/1900077200,03/11/2023,"£305,720.39",,,,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001/5110341070,01/11/2023,"£298,950.00",,,,
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110349567,24/10/2023,"£298,639.58",,,,
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110348660,23/10/2023,"£294,228.17",,,,
RAIL FOR LONDON LIMITED,NETWORK RAIL INFRASTRUCTURE,Civil Engineering Construction Works,1020/5110342456,06/11/2023,"£290,829.06",,,,
LONDON UNDERGROUND LTD,EMERSON NETWORK POWER LTD,Traction Current,1005/5110342252,01/11/2023,"£290,741.75",,,,
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,Road Maintenance,1002/5110343611,18/10/2023,"£287,481.51",,,,
LONDON UNDERGROUND LTD,1stinrail LTD,Track General Maintenance,1005/5110346005,20/10/2023,"£285,284.42",,,,
LONDON UNDERGROUND LTD,Schindler Ltd,Lift Maintenance,1005/5110356055,06/11/2023,"£284,015.88",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Civil Engineering Construction Works,1005/5110352591,10/11/2023,"£280,652.01",,,,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004/800049047,19/10/2023,"£277,350.00",,,,
TFL CORPORATE,Deloitte MCS Ltd,Management & Support Consultancy,1001/5110334049,24/10/2023,"£276,900.00",,,,
DOCKLANDS LIGHT RAILWAY,Cleshar Contract Services Limited,Maintenance Materials,1012/5110346004,25/10/2023,"£271,919.40",,,,
SURFACE TRANSPORT CORP,Costain Limited,Infrastructure Maintenance and Repair,1002/5110345281,19/10/2023,"£268,104.53",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110352625,10/11/2023,"£265,494.13",,,,
LUL NOMINEE BCV LIMITED,Siemens Mobility Limited,Signalling Systems,1033/5110336121,18/10/2023,"£261,143.05",,,,
DOCKLANDS LIGHT RAILWAY,CONST. Y AUX. DE FERROCARRILES S.A,Vehicle Purchases,1012/5110345461,23/10/2023,"£259,598.81",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Radio Systems Equipment & Maintenance,1005/5110345073,08/11/2023,"£259,244.00",,,,
SURFACE TRANSPORT CORP,Sopra Steria Ltd,Computer Software,1002/5110340528,27/10/2023,"£258,947.62",,,,
TFL CORPORATE,Daisy Corporate Services TradingLtd,Telephony Fixed,1001/5110351191,26/10/2023,"£257,711.65",,,,
SURFACE TRANSPORT CORP,Kronos Systems Limited,Computer Software,1002/5110351857,02/11/2023,"£257,112.00",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004/1901698531,01/11/2023,"£256,424.00",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Computer Hardware,1005/5110345075,08/11/2023,"£256,228.00",,,,
LONDON UNDERGROUND LTD,Lendlease Jacobs Joint Venture,Civil Engineering Construction Works,1005/5110335429,18/10/2023,"£249,414.93",,,,
RAIL FOR LONDON LIMITED,Giffen Group Ltd,Infrastructure Maintenance and Repair,1020/5110344403,16/10/2023,"£248,598.23",,,,
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,Road Maintenance,1002/5110343609,18/10/2023,"£247,000.00",,,,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006/1900049546,27/10/2023,"£244,795.00",,,,
TFL CORPORATE,TURNER & TOWNSEND PROJECT MANAGEMEN,Professional Engineering Services,1001/5110310031,03/11/2023,"£243,634.43",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Radio Systems Equipment & Maintenance,1005/5110333233,16/10/2023,"£240,075.67",,,,
SURFACE TRANSPORT CORP,CITY OF LONDON POLICE ,MPS Employment Costs SM,1002/5110355467,03/11/2023,"£240,000.00",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110350467,30/10/2023,"£239,896.25",,,,
LONDON UNDERGROUND LTD,Lendlease Jacobs Joint Venture,Civil Engineering Construction Works,1005/5110346189,08/11/2023,"£238,996.31",,,,
TFL CORPORATE,Gallagher Bassett Internat. Ltd,Claim Settlements,1001/1900194106,19/10/2023,"£237,405.72",,,,
LONDON UNDERGROUND LTD,Taylor Woodrow Cons BAM Nuttal Ltd,Civil Engineering Construction Works,1005/5110335450,25/10/2023,"£237,026.46",,,,
TFL CORPORATE,TURNER & TOWNSEND PROJECT MANAGEMEN,Professional Engineering Services,1001/5110280129,06/11/2023,"£236,851.30",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110342141,01/11/2023,"£234,648.56",,,,
TRANSPORT TRADING LTD,AUSTRIA CARD GmbH,Manage IT Services,1004/5110337357,25/10/2023,"£232,872.00",,,,
LONDON UNDERGROUND LTD,Schindler Ltd,Lift Maintenance,1005/5110336172,18/10/2023,"£230,351.62",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110342143,01/11/2023,"£227,218.60",,,,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Building Maintenance & Repairs,1025/5110322683,02/11/2023,"£226,102.94",,,,
SURFACE TRANSPORT CORP,Siemens Mobility Limited,PCN and Penalty Fare Processing,1002/5110320719,25/10/2023,"£226,091.70",,,,
SURFACE TRANSPORT CORP,Siemens Mobility Limited,PCN and Penalty Fare Processing,1002/5110333064,01/11/2023,"£226,091.70",,,,
DOCKLANDS LIGHT RAILWAY,Delatim Ltd,Civil Engineering Construction Works,1012/5110348712,26/10/2023,"£224,447.24",,,,
TFL CORPORATE,Deloitte MCS Ltd,Management & Support Consultancy,1001/5110334057,17/10/2023,"£223,100.00",,,,
LONDON BUS SERVICES LTD,F M Conway Ltd,Road Maintenance,1006/5110357637,08/11/2023,"£222,632.07",,,,
LUL NOMINEE SSL LIMITED,Thomson Industries Inc,Stock of Fleet,1031/5110321162,03/11/2023,"£222,480.93",,,,
TTL PROPERTIES LTD,CONAMAR BUILDING SERVICES LTD,Building Maintenance & Repairs,1040/5110353326,09/11/2023,"£222,290.33",,,,
RAIL FOR LONDON LIMITED,EDF Energy,Traction Current,1020/5110342743,24/10/2023,"£221,673.68",,,,
LONDON UNDERGROUND LTD,Lendlease Jacobs Joint Venture,Civil Engineering Construction Works,1005/5110335426,18/10/2023,"£219,938.01",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110357400,07/11/2023,"£218,381.12",,,,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Civil Engineering Construction Works,1005/5110336511,19/10/2023,"£217,078.01",,,,
SURFACE TRANSPORT CORP,Yunex Limited,Road Maintenance,1002/5110349549,24/10/2023,"£216,505.62",,,,
LONDON UNDERGROUND LTD,Enerveo Ltd,MR Construction Costs,1005/5110350369,25/10/2023,"£215,540.72",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110352609,08/11/2023,"£215,514.66",,,,
DOCKLANDS LIGHT RAILWAY,Delatim Ltd,Civil Engineering Construction Works,1012/5110358334,09/11/2023,"£214,119.68",,,,
SURFACE TRANSPORT CORP,Yunex Limited,Road Maintenance,1002/5110349546,24/10/2023,"£208,887.26",,,,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Civil Engineering Construction Works,1005/5110323553,18/10/2023,"£206,674.17",,,,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Civil Engineering Construction Works,1005/5110348205,31/10/2023,"£206,459.16",,,,
LUL NOMINEE BCV LIMITED,GALLDRIS SERVICES LIMITED,Civil Engineering Construction Works,1033/5110356867,07/11/2023,"£204,508.77",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110346305,08/11/2023,"£195,936.13",,,,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Road Maintenance,1002/5110346338,18/10/2023,"£195,461.96",,,,
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110350439,10/11/2023,"£190,190.42",,,,
TFL CORPORATE,Deloitte MCS Ltd,Management & Support Consultancy,1001/5110345921,08/11/2023,"£189,350.00",,,,
DOCKLANDS LIGHT RAILWAY,Ground Transportation Systems UKLtd,Civil Engineering Construction Works,1012/5110346054,08/11/2023,"£186,656.09",,,,
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Computer Software,1005/5110342453,06/11/2023,"£185,092.02",,,,
LUL NOMINEE SSL LIMITED,CIRCET (UK) LIMITED,Civil Engineering Construction Works,1031/5110358253,09/11/2023,"£184,567.90",,,,
RFL (IINFRASTRUCTURE) LTD,Deutzer Technische Kohle GmbH,Franchise/Concession Fixed Fee,1025/5110345099,10/11/2023,"£183,390.65",,,,
TTL PROPERTIES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1040/5110339692,25/10/2023,"£183,228.96",,,,
TTL PROPERTIES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1040/5110351627,09/11/2023,"£182,957.73",,,,
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Goods Received / Invoice Received,1033/5110339461,18/10/2023,"£180,073.44",,,,
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110355521,03/11/2023,"£179,754.44",,,,
LONDON UNDERGROUND LTD,Depot Rail Ltd,Maintenance Materials,1005/5110354700,08/11/2023,"£177,440.00",,,,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005/5110336456,23/10/2023,"£176,632.33",,,,
DOCKLANDS LIGHT RAILWAY,Cleshar Contract Services Limited,Civil Engineering Construction Works,1012/5110325726,07/11/2023,"£175,554.56",,,,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004/5110355588,09/11/2023,"£175,492.24",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Radio Systems Equipment & Maintenance,1005/5110345095,08/11/2023,"£175,255.55",,,,
TFL CORPORATE,Dynatrace Ltd,Computer Software,1001/5110339727,25/10/2023,"£174,900.00",,,,
PUBLIC CARRIAGE OFFICE,NSL Limited,PCO Outsourced Services,1003/5110342083,23/10/2023,"£174,842.37",,,,
SURFACE TRANSPORT CORP,Siemens Traffic Controls,Connect PFI Service Costs,1002/5110337098,25/10/2023,"£174,400.41",,,,
LONDON UNDERGROUND LTD,CACI LTD,Computer Software,1005/5110338138,25/10/2023,"£173,133.33",,,,
LONDON UNDERGROUND LTD,GBM Services Limited,Office Cleaning,1005/5110340010,16/10/2023,"£171,480.38",,,,
TRANSPORT TRADING LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1004/5110336920,23/10/2023,"£171,264.12",,,,
SURFACE TRANSPORT CORP,Jacobs Consultancy UK Ltd,Planning & Development Consultancy,1002/5110357216,09/11/2023,"£170,197.60",,,,
LONDON UNDERGROUND LTD,Perfect Circle JV Ltd,Management & Support Consultancy,1005/5110347157,08/11/2023,"£169,844.45",,,,
TRANSPORT TRADING LTD,Sodexo Ltd,Caterers Service Charges,1004/5110339111,25/10/2023,"£169,649.71",,,,
LONDON UNDERGROUND LTD,Battersea Project Phase3B DevCo Ltd,Civil Engineering Construction Works,1005/5110347979,23/10/2023,"£169,071.97",,,,
TFL CORPORATE,Sentrum IV Limited,Manage IT Services,1001/5110339764,02/11/2023,"£168,535.15",,,,
DOCKLANDS LIGHT RAILWAY,Antagrade Electrical Ltd,Civil Engineering Construction Works,1012/5110352376,02/11/2023,"£167,536.15",,,,
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110347009,19/10/2023,"£166,695.55",,,,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Track General Maintenance,1033/5110355509,07/11/2023,"£166,586.84",,,,
TTL PROPERTIES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1040/5110339706,20/10/2023,"£164,504.48",,,,
LONDON UNDERGROUND LTD,Xylem Water Solutions UK Ltd,Pumps & Drainage,1005/5110334000,18/10/2023,"£163,548.50",,,,
LONDON UNDERGROUND LTD,Perfect Circle JV Ltd,Management & Support Consultancy,1005/5110338398,19/10/2023,"£162,506.90",,,,
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110347907,20/10/2023,"£161,814.31",,,,
VICTORIA COACH STATN LTD,National Express Ltd,VCS Repayments & Commission,1008/1900004840,26/10/2023,"£159,188.82",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110334875,18/10/2023,"£158,664.21",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110337374,20/10/2023,"£158,593.55",,,,
SURFACE TRANSPORT CORP,Redspeed International  Ltd,PCN and Penalty Fare Processing,1002/5110345097,08/11/2023,"£158,252.22",,,,
DOCKLANDS LIGHT RAILWAY,Track and Build Ltd.,Health & Safety Systems & Assurance,1012/5110353590,01/11/2023,"£156,738.42",,,,
SURFACE TRANSPORT CORP,VCCP Group LLP,Production Artwork And Design For Marketing,1002/5110333129,18/10/2023,"£156,040.00",,,,
SURFACE TRANSPORT CORP,Kier Highways Ltd t/a TarmacKier JV,Road Maintenance,1002/5110353923,08/11/2023,"£154,916.07",,,,
LONDON UNDERGROUND LTD,Schindler Ltd,Lift Maintenance,1005/5110356063,06/11/2023,"£153,522.97",,,,
LONDON UNDERGROUND LTD,KONE PLC,Lift Maintenance,1005/5110346374,02/11/2023,"£153,224.29",,,,
SURFACE TRANSPORT CORP,Siemens Traffic Controls,Contracted Services - Roads,1002/5110335539,16/10/2023,"£151,610.16",,,,
LONDON BUS SERVICES LTD,UniversityBus Ltd (UNO),Bus Contract Payments,1006/1900049574,27/10/2023,"£151,256.33",,,,
LONDON UNDERGROUND LTD,Crown Oil Environmental Limited,Electrical Equipment Maintenance,1005/5110336516,20/10/2023,"£150,850.00",,,,
LONDON UNDERGROUND LTD,Delatim Limited,MR Construction Costs,1005/5110345128,17/10/2023,"£150,754.76",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110355627,09/11/2023,"£149,138.07",,,,
SURFACE TRANSPORT CORP,Euro Parking Collection PLC,PCN and Penalty Fare Processing,1002/5110297036,01/11/2023,"£148,676.02",,,,
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Computer Software,1005/5110342449,06/11/2023,"£148,565.99",,,,
RFL (IINFRASTRUCTURE) LTD,Siemens Mobility Limited,Professional Engineering Services,1025/5110343138,01/11/2023,"£148,033.44",,,,
SURFACE TRANSPORT CORP,Yunex Limited,Road Maintenance,1002/5110349560,24/10/2023,"£146,914.49",,,,
TFL CORPORATE,Gartner UK Ltd,Manage IT Services,1001/5110331653,03/11/2023,"£146,800.00",,,,
DOCKLANDS LIGHT RAILWAY,Aecom Infrastructure & Envir UK Ltd,Professional Engineering Services,1012/5110345005,30/10/2023,"£145,691.01",,,,
LONDON UNDERGROUND LTD,Hyder Consulting (UK) Ltd,Professional Engineering Services,1005/5110345674,26/10/2023,"£145,496.47",,,,
LONDON UNDERGROUND LTD,Octavius Infrastructure Ltd,Civil Engineering Construction Works,1005/5110347308,25/10/2023,"£144,747.17",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Materials - Contractor,1005/5110350372,25/10/2023,"£142,632.96",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Materials - Contractor,1005/5110352371,30/10/2023,"£142,632.96",,,,
TFL CORPORATE,Perfect Circle JV Ltd,Management & Support Consultancy,1001/5110343143,31/10/2023,"£141,852.97",,,,
TFL CORPORATE,AMAZON,Manage IT Services,1001/5110340711,30/10/2023,"£141,763.68",,,,
LONDON UNDERGROUND LTD,API Capacitors Limited,Maintenance Materials,1005/5110346431,18/10/2023,"£141,750.00",,,,
SURFACE TRANSPORT CORP,Yunex Limited,Road Maintenance,1002/5110349569,24/10/2023,"£141,744.96",,,,
LONDON UNDERGROUND LTD,Wingate Electrical PLC,Civil Engineering Construction Works,1005/5110353419,31/10/2023,"£141,317.49",,,,
TFL CORPORATE,Deloitte MCS Ltd,Management & Support Consultancy,1001/5110345920,08/11/2023,"£140,400.00",,,,
LONDON UNDERGROUND LTD,Lanes Group plc,Building Maintenance & Repairs,1005/5110346190,08/11/2023,"£140,132.24",,,,
SURFACE TRANSPORT CORP,Asite Solutions Ltd,Computer Software,1002/5110338127,25/10/2023,"£140,100.00",,,,
TTL PROPERTIES LTD,Ashurst LLP,Legal Fees,1040/5110348584,20/10/2023,"£139,572.00",,,,
TRANSPORT TRADING LTD,LBS-MAIN ACCOUNT,Transys Control - TTL,1004/1901698291,25/10/2023,"£138,891.70",,,,
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Escalators,1005/5110343816,07/11/2023,"£138,793.92",,,,
DOCKLANDS LIGHT RAILWAY,Dyer & Butler Ltd,Civil Engineering Construction Works,1012/5110350359,30/10/2023,"£138,521.71",,,,
RAIL FOR LONDON LIMITED,TIFLEX LTD,Maintenance Materials,1020/5110338642,03/11/2023,"£136,948.46",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004/1901698525,01/11/2023,"£135,660.00",,,,
SURFACE TRANSPORT CORP,SmartSourcing Ltd,Management & Support Consultancy,1002/5110342681,17/10/2023,"£134,964.90",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Civil Engineering Construction Works,1005/5110352587,08/11/2023,"£134,174.88",,,,
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110350461,25/10/2023,"£134,119.33",,,,
LONDON UNDERGROUND LTD,Ductclean (UK) Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110345065,17/10/2023,"£131,644.84",,,,
LONDON BUS SERVICES LTD,EDF Energy,Electricity,1006/5110343053,24/10/2023,"£131,600.82",,,,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110334275,26/10/2023,"£131,509.35",,,,
LONDON UNDERGROUND LTD,API Capacitors Limited,Maintenance Materials,1005/5110353301,02/11/2023,"£131,475.00",,,,
LONDON BUS SERVICES LTD,London General Transport Serv,Event Management Fee,1006/5110352308,27/10/2023,"£130,795.00",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,PCN and Penalty Fare Processing,1002/5110346331,08/11/2023,"£130,624.09",,,,
LT MUSEUM TRADING LTD,Bigjigs Toys Ltd,Cash Discount Received,1024/2000039597,30/10/2023,"£130,601.54",,,,
LONDON UNDERGROUND LTD,Herbert Smith LLP,Legal Fees,1005/5110348832,25/10/2023,"£130,324.97",,,,
RAIL FOR LONDON LIMITED,DEPS Ltd,Vehicle Repairs & Maintenance,1020/5110353710,03/11/2023,"£130,037.37",,,,
RFL (IINFRASTRUCTURE) LTD,Probrand Ltd,Computer Hardware,1025/5110344449,27/10/2023,"£128,648.00",,,,
LONDON BUS SERVICES LTD,MITIE Cleaning & Environmental,Building Maintenance & Repairs,1006/5110336643,18/10/2023,"£127,707.01",,,,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Road Maintenance,1002/5110333218,18/10/2023,"£126,817.50",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110336909,25/10/2023,"£126,096.00",,,,
TFL CORPORATE,AMAZON,Manage IT Services,1001/5110340705,30/10/2023,"£126,094.91",,,,
LONDON RIVER SERVICES LTD,Talleres ZITRON SA UK Branch,Infrastructure Maintenance and Repair,1007/5110344577,07/11/2023,"£125,988.00",,,,
SURFACE TRANSPORT CORP,EDF Energy,Electricity,1002/5110342773,24/10/2023,"£125,878.48",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110351168,30/10/2023,"£125,273.88",,,,
SURFACE TRANSPORT CORP,Cadent Gas Limited,Section 159 Payments,1002/1900077207,30/10/2023,"£125,000.00",,,,
LONDON UNDERGROUND LTD,CHILTERN RAILWAYS,Track General Maintenance,1005/5110345678,08/11/2023,"£124,911.84",,,,
LONDON UNDERGROUND LTD,TPS Ltd,Signalling Systems,1005/5110348611,24/10/2023,"£124,292.88",,,,
LONDON UNDERGROUND LTD,CPC Project Services LLP,Management & Support Consultancy,1005/5110356895,07/11/2023,"£123,849.60",,,,
DOCKLANDS LIGHT RAILWAY,Dyer & Butler Ltd,Civil Engineering Construction Works,1012/5110349577,01/11/2023,"£123,591.12",,,,
SURFACE TRANSPORT CORP,WSO2 UK Limited,Manage IT Services,1002/5110334733,18/10/2023,"£123,375.00",,,,
LONDON BUS SERVICES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1006/5110353855,01/11/2023,"£119,888.51",,,,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110344879,08/11/2023,"£119,667.00",,,,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD ,Bus Contract Payments,1006/1900049596,10/11/2023,"£119,369.56",,,,
TFL CORPORATE,Frankland (UK) Ltd,Building Maintenance & Repairs,1001/5110343193,18/10/2023,"£118,255.58",,,,
TFL CORPORATE,TURNER & TOWNSEND PROJECT MANAGEMEN,Professional Engineering Services,1001/5110310043,03/11/2023,"£117,837.26",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110355183,06/11/2023,"£116,951.86",,,,
LONDON UNDERGROUND LTD,MERSEN UK TEESSIDE LIMITED,Vehicle Repairs & Maintenance,1005/5110335226,24/10/2023,"£115,554.20",,,,
LONDON RIVER SERVICES LTD,UK DOCKS MARINE SERVICES NORTH LTD,Manage IT Services,1007/5110322063,25/10/2023,"£115,511.81",,,,
DOCKLANDS LIGHT RAILWAY,Octavius Infrastructure Ltd,Professional Engineering Services,1012/5110352434,30/10/2023,"£114,599.95",,,,
LONDON UNDERGROUND LTD,BP Oil UK Limited,Vehicle Running Costs,1005/5110342104,26/10/2023,"£113,323.41",,,,
LONDON UNDERGROUND LTD,TIFLEX LTD,Goods Received / Invoice Received,1005/5110337517,25/10/2023,"£112,747.68",,,,
SURFACE TRANSPORT CORP,SmartSourcing Ltd,Management & Support Consultancy,1002/5110330318,16/10/2023,"£112,487.40",,,,
LUL NOMINEE BCV LIMITED,TEW Plus Ltd,Escalators,1033/5110349583,31/10/2023,"£112,035.17",,,,
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110351765,31/10/2023,"£111,934.94",,,,
LONDON UNDERGROUND LTD,C E F,Building Maintenance & Repairs,1005/5110346977,08/11/2023,"£111,035.25",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110343236,16/10/2023,"£110,482.65",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110336908,25/10/2023,"£110,334.00",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110347442,23/10/2023,"£109,895.08",,,,
LONDON UNDERGROUND LTD,PCG Associates Limited,Signalling Systems,1005/5110351066,27/10/2023,"£109,442.50",,,,
TFL CORPORATE,Jacobs U.K Limited,Management & Support Consultancy,1001/5110339424,25/10/2023,"£108,439.40",,,,
TRANSPORT TRADING LTD,Graysons Hospitality Limited,Caterers Service Charges,1004/5110334148,18/10/2023,"£108,250.02",,,,
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Maintenance Materials,1005/5110333126,17/10/2023,"£107,797.00",,,,
TRANSPORT TRADING LTD,Frankland (UK) Ltd,Building Maintenance & Repairs,1004/5110343762,16/10/2023,"£107,738.16",,,,
LONDON BUS SERVICES LTD,Metroline Travel Limited,Bus Contract Payments,1006/1900049554,27/10/2023,"£106,744.50",,,,
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110339472,27/10/2023,"£106,319.52",,,,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,N/A,1005/5110340445,31/10/2023,"£105,535.00",,,,
TFL CORPORATE,Jacobs U.K Limited,Management & Support Consultancy,1001/5110333726,30/10/2023,"£105,495.74",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110343245,16/10/2023,"£105,135.10",,,,
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110345514,18/10/2023,"£104,095.50",,,,
LONDON UNDERGROUND LTD,Millenium Site Services,Plant & Equipment Purchases,1005/5110358498,09/11/2023,"£103,782.60",,,,
