Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  09,,,,,,,,,
Start Date:  12 November 2023,,,,,,,,,
End Date: 09 December 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110370167,01 December 2023,"309,375.00",,,,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD ,Bus Contract Payments,1006/1900049663,24 November 2023,"309,320.34",,,,
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110358592,15 November 2023,"307,764.75",,,,
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,Track General Maintenance,1005/5110363292,20 November 2023,"306,766.86",,,,
LONDON UNDERGROUND LTD,1stinrail LTD,Track General Maintenance,1005/5110367469,27 November 2023,"305,893.16",,,,
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110366826,07 December 2023,"303,908.75",,,,
TFL CORPORATE,TURNER & TOWNSEND PROJECT MANAGEMEN,Professional Engineering Services,1001/5110358571,04 December 2023,"303,083.84",,,,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Road Maintenance,1002/5110357879,04 December 2023,"303,065.30",,,,
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,Road Maintenance,1002/5110358969,15 November 2023,"297,064.22",,,,
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005/1900273366,07 December 2023,"295,279.46",,,,
LONDON BUS SERVICES LTD,Ringway Infrastructure Services Ltd,Road Maintenance,1006/5110372060,06 December 2023,"293,174.45",,,,
TFL CORPORATE,Linkedin Ireland Limited,Corporate Subscriptions,1001/5110335280,15 November 2023,"292,717.23",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Computer Hardware,1005/5110360610,06 December 2023,"288,256.00",,,,
CYCLE HIRE SCHEME,Serco Ltd,Franchise/Concession Fixed Fee,1016/5110347092,14 November 2023,"283,333.39",,,,
TRANSPORT TRADING LTD,Novacroft Direct Ltd,Manage IT Services,1004/5110361938,21 November 2023,"278,584.19",,,,
LONDON UNDERGROUND LTD,Delatim Limited,MR Construction Costs,1005/5110360365,15 November 2023,"277,272.36",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110351307,21 November 2023,"273,966.48",,,,
TFL CORPORATE,Daisy Corporate Services TradingLtd,Telephony Fixed,1001/5110349796,15 November 2023,"273,188.05",,,,
LONDON UNDERGROUND LTD,Delatim Limited,MR Construction Costs,1005/5110372871,06 December 2023,"271,477.64",,,,
LONDON UNDERGROUND LTD,Battersea Project Phase3B DevCo Ltd,Civil Engineering Construction Works,1005/5110372683,08 December 2023,"271,096.44",,,,
LONDON BUS SERVICES LTD,Kier Highways Ltd t/a TarmacKier JV,Road Maintenance,1006/5110372498,06 December 2023,"263,543.61",,,,
LONDON UNDERGROUND LTD,Taylor Woodrow Cons BAM Nuttal Ltd,Civil Engineering Construction Works,1005/5110357664,22 November 2023,"259,474.64",,,,
RFL (IINFRASTRUCTURE) LTD,GB RAILFREIGHT LTD,Vehicle Repairs & Maintenance,1025/5110367178,01 December 2023,"257,248.66",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004/1901699421,29 November 2023,"256,424.00",,,,
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Connect PFI Service Costs,1002/5110361526,06 December 2023,"253,466.24",,,,
LONDON UNDERGROUND LTD,Wave Utilities,Water,1005/1900272072,17 November 2023,"251,570.53",,,,
RAIL FOR LONDON LIMITED,Arriva Rail London,Franchise/Concession Fixed Fee,1020/5110363325,06 December 2023,"248,880.00",,,,
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,Road Maintenance,1002/5110358961,15 November 2023,"247,000.00",,,,
LUL NOMINEE SSL LIMITED,CPC Project Services LLP,Management & Support Consultancy,1031/5110361894,16 November 2023,"244,393.57",,,,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004/800049238,17 November 2023,"243,726.00",,,,
SURFACE TRANSPORT CORP,Costain Limited,Infrastructure Maintenance and Repair,1002/5110369455,06 December 2023,"242,424.77",,,,
LUL NOMINEE SSL LIMITED,CPC Project Services LLP,Management & Support Consultancy,1031/5110360201,14 November 2023,"242,148.61",,,,
LONDON UNDERGROUND LTD,Ductclean (UK) Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110360194,24 November 2023,"241,337.38",,,,
LONDON RIVER SERVICES LTD,County Building Services Ltd,Infrastructure Maintenance and Repair,1007/5110368675,29 November 2023,"241,309.62",,,,
LONDON UNDERGROUND LTD,Abellio London Ltd,Franchise/Concession Fixed Fee,1005/5110359788,04 December 2023,"240,469.90",,,,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110350072,15 November 2023,"240,000.00",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110369709,04 December 2023,"238,218.82",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Computer Hardware,1005/5110360444,06 December 2023,"236,769.00",,,,
PUBLIC CARRIAGE OFFICE,NSL Limited,PCO Outsourced Services,1003/5110360549,30 November 2023,"233,647.20",,,,
LUL NOMINEE SSL LIMITED,CPC Project Services LLP,Management & Support Consultancy,1031/5110367914,28 November 2023,"232,641.45",,,,
LUL NOMINEE SSL LIMITED,CPC Project Services LLP,Management & Support Consultancy,1031/5110360203,14 November 2023,"230,558.92",,,,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1025/5110365769,23 November 2023,"230,000.00",,,,
SURFACE TRANSPORT CORP,Siemens Mobility Limited,Contracted Services - Roads,1002/5110362172,21 November 2023,"228,848.11",,,,
TFL CORPORATE,Gallagher Bassett Internat. Ltd,Claim Settlements,1001/1900199023,14 November 2023,"227,074.31",,,,
SURFACE TRANSPORT CORP,Siemens Mobility Limited,PCN and Penalty Fare Processing,1002/5110350054,15 November 2023,"226,091.70",,,,
TRANSPORT TRADING LTD,AUSTRIA CARD GmbH,Manage IT Services,1004/5110351907,24 November 2023,"225,570.00",,,,
LONDON UNDERGROUND LTD,Wave Utilities,Water,1005/1900272071,17 November 2023,"224,399.75",,,,
LONDON BUS SERVICES LTD,F M Conway Ltd,Road Maintenance,1006/5110372054,06 December 2023,"224,014.28",,,,
TRANSPORT TRADING LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1004/5110368077,04 December 2023,"223,762.30",,,,
TFL CORPORATE,Deloitte MCS Ltd,Management & Support Consultancy,1001/5110350347,20 November 2023,"222,050.00",,,,
LONDON UNDERGROUND LTD,Lombard,TLL Lease Costs,1005/5110364358,05 December 2023,"220,198.91",,,,
TTL PROPERTIES LTD,Cleshar Contract Services Limited,Building Maintenance & Repairs,1040/5110356988,28 November 2023,"217,019.58",,,,
TFL CORPORATE,Probrand Ltd,Computer Hardware,1001/5110370195,06 December 2023,"216,992.46",,,,
SURFACE TRANSPORT CORP,Yunex Limited,Road Maintenance,1002/5110371153,01 December 2023,"216,505.62",,,,
DOCKLANDS LIGHT RAILWAY,Aecom Infrastructure & Envir UK Ltd,Professional Engineering Services,1012/5110363293,24 November 2023,"216,243.60",,,,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1025/5110365766,23 November 2023,"213,766.62",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110362214,20 November 2023,"210,889.20",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110357574,14 November 2023,"210,515.89",,,,
SURFACE TRANSPORT CORP,Siemens Traffic Controls,Connect PFI Service Costs,1002/5110354767,27 November 2023,"209,561.41",,,,
SURFACE TRANSPORT CORP,Bytes Software Services,Computer Software,1002/5110361140,21 November 2023,"209,496.66",,,,
SURFACE TRANSPORT CORP,Yunex Limited,Road Maintenance,1002/5110371151,01 December 2023,"208,887.26",,,,
RAIL FOR LONDON LIMITED,EDF Energy,Traction Current,1020/5110365907,24 November 2023,"208,494.80",,,,
SURFACE TRANSPORT CORP,Kier Highways Ltd t/a TarmacKier JV,Road Maintenance,1002/5110369242,06 December 2023,"208,295.26",,,,
RFL (IINFRASTRUCTURE) LTD,Talleres ZITRON SA UK Branch,Franchise/Concession Fixed Fee,1025/5110368021,28 November 2023,"204,660.72",,,,
RFL (IINFRASTRUCTURE) LTD,Talleres ZITRON SA UK Branch,Franchise/Concession Fixed Fee,1025/5110358598,05 December 2023,"204,660.72",,,,
RAIL FOR LONDON LIMITED,TIFLEX LTD,Maintenance Materials,1020/5110353171,22 November 2023,"201,025.44",,,,
SURFACE TRANSPORT CORP,GeoPlace LLP,Section 159 Payments,1002/1900077568,07 December 2023,"200,000.00",,,,
LONDON UNDERGROUND LTD,L C SWITCHGEAR LTD,Traction Current,1005/5110339284,28 November 2023,"199,840.00",,,,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110351920,22 November 2023,"198,544.35",,,,
TFL CORPORATE,Oracle Corporation UK Ltd,Recruitment Expenses,1001/5110343049,15 November 2023,"196,315.81",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110362178,20 November 2023,"195,806.21",,,,
RAIL FOR LONDON LIMITED,DEPS Ltd,Vehicle Repairs & Maintenance,1020/5110366378,24 November 2023,"193,941.42",,,,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901699123,22 November 2023,"187,530.00",,,,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901699121,22 November 2023,"187,530.00",,,,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005/5110374510,08 December 2023,"185,639.22",,,,
TFL CORPORATE,Sentrum IV Limited,Manage IT Services,1001/5110357806,13 November 2023,"184,052.28",,,,
TRANSPORT TRADING LTD,Willmott Dixon Interiors Ltd,Civil Engineering Construction Works,1004/5110362494,17 November 2023,"184,017.06",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110368121,08 December 2023,"181,723.52",,,,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110351769,22 November 2023,"181,481.31",,,,
TTL PROPERTIES LTD,Saba Park Services UK Limited,Property Management Fees,1040/5110359177,28 November 2023,"175,706.59",,,,
PUBLIC CARRIAGE OFFICE,NSL Limited,PCO Outsourced Services,1003/5110356887,22 November 2023,"174,731.37",,,,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110351912,22 November 2023,"174,076.36",,,,
RAIL FOR LONDON LIMITED,Octavius Infrastructure Ltd,Civil Engineering Construction Works,1020/5110353218,28 November 2023,"174,060.42",,,,
TFL CORPORATE,Ipsos MORI,Research & Study Fees,1001/5110358886,04 December 2023,"172,151.00",,,,
TTL PROPERTIES LTD,AMAZON,Building Maintenance & Repairs,1040/5110366942,04 December 2023,"171,814.19",,,,
LONDON UNDERGROUND LTD,GBM Services Limited,Office Cleaning,1005/5110354738,13 November 2023,"171,480.38",,,,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1025/5110365774,23 November 2023,"169,575.14",,,,
SURFACE TRANSPORT CORP,London Borough of Barking & Dagenha,Borough Services,1002/1900077069,15 November 2023,"169,394.71",,,,
TFL CORPORATE,Ipsos MORI,Research & Study Fees,1001/5110360446,06 December 2023,"169,059.00",,,,
TFL CORPORATE,Computacenter Plc,Computer Hardware,1001/5110346877,14 November 2023,"168,696.00",,,,
RAIL FOR LONDON LIMITED,NETWORK RAIL INFRASTRUCTURE,Terminal 5 PFI Service Costs,1020/5110348145,15 November 2023,"168,085.00",,,,
TRANSPORT TRADING LTD,Sodexo Ltd,Caterers Service Charges,1004/5110355429,28 November 2023,"166,500.15",,,,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004/5110361525,07 December 2023,"163,204.25",,,,
RAIL FOR LONDON LIMITED,Arriva Rail London,Franchise/Concession Fixed Fee,1020/5110345239,22 November 2023,"162,000.00",,,,
RAIL FOR LONDON LIMITED,Kantar Public UK Ltd,Research & Study Fees,1020/5110350569,15 November 2023,"160,500.00",,,,
LONDON UNDERGROUND LTD,Delatim Limited,MR Construction Costs,1005/5110360328,24 November 2023,"160,048.33",,,,
TFL CORPORATE,VCCP Group LLP,Production Artwork And Design For Marketing,1001/5110348218,15 November 2023,"160,010.00",,,,
TRANSPORT TRADING LTD,MVA Consultancy Group,Event Management Fee,1004/5110357278,23 November 2023,"158,706.00",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110353914,17 November 2023,"158,593.55",,,,
SURFACE TRANSPORT CORP,Redspeed International  Ltd,PCN and Penalty Fare Processing,1002/5110360234,06 December 2023,"158,252.22",,,,
LONDON UNDERGROUND LTD,RJC (UK) LTD,Maintenance Materials,1005/5110338292,07 December 2023,"157,852.23",,,,
LUL NOMINEE BCV LIMITED,OTIS LIMITED,Escalators,1033/5110371212,04 December 2023,"156,902.06",,,,
RAIL FOR LONDON LIMITED,NETWORK RAIL INFRASTRUCTURE,National Rail Contribution,1020/5110351638,22 November 2023,"156,674.10",,,,
LUL NOMINEE BCV LIMITED,Siemens Mobility Limited,Signalling Systems,1033/5110347915,15 November 2023,"155,710.39",,,,
LONDON UNDERGROUND LTD,Wave Utilities,Water,1005/1900267963,17 November 2023,"154,817.67",,,,
TFL CORPORATE,AMAZON,Manage IT Services,1001/5110357843,29 November 2023,"154,266.16",,,,
LONDON UNDERGROUND LTD,Cleshar Contract Services Limited,Track General Maintenance,1005/5110366681,24 November 2023,"153,859.67",,,,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD ,Bus Contract Payments,1006/1900049693,08 December 2023,"153,272.53",,,,
LONDON BUS SERVICES LTD,UniversityBus Ltd (UNO),Bus Contract Payments,1006/1900049676,24 November 2023,"152,822.77",,,,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006/1900049649,24 November 2023,"150,551.64",,,,
TFL CORPORATE,TURNER & TOWNSEND PROJECT MANAGEMEN,Management & Support Consultancy,1001/5110350718,20 November 2023,"150,000.00",,,,
LONDON UNDERGROUND LTD,Ductclean (UK) Ltd,Track General Maintenance,1005/5110359137,13 November 2023,"149,862.15",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110366946,08 December 2023,"149,747.80",,,,
TFL CORPORATE,TURNER & TOWNSEND PROJECT MANAGEMEN,Management & Support Consultancy,1001/5110358323,06 December 2023,"148,226.56",,,,
TFL CORPORATE,Bloomberg LP,Exchange Gain Realised,1001/2000327126,07 December 2023,"147,945.60",,,,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1005/5110352611,20 November 2023,"146,979.00",,,,
TTL PROPERTIES LTD,ETEC CONTRACT SERVICES LIMITED,Building Maintenance & Repairs,1040/5110369393,05 December 2023,"146,144.00",,,,
TFL CORPORATE,Version 1 Solutions Limited,Management & Support Consultancy,1001/5110372751,06 December 2023,"145,870.00",,,,
LONDON UNDERGROUND LTD,Battersea Project Phase3B DevCo Ltd,Civil Engineering Construction Works,1005/5110363353,28 November 2023,"145,053.48",,,,
TTL PROPERTIES LTD,Colliers International,Management & Support Consultancy,1040/5110351262,20 November 2023,"145,000.00",,,,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110350074,15 November 2023,"144,683.79",,,,
TFL CORPORATE,AMAZON,Manage IT Services,1001/5110357675,29 November 2023,"143,644.98",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Materials - Contractor,1005/5110326200,14 November 2023,"142,632.96",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Materials - Contractor,1005/5110364786,22 November 2023,"142,632.96",,,,
TTL PROPERTIES LTD,Saba Park Services UK Limited,Property Management Fees,1040/5110359171,28 November 2023,"142,523.91",,,,
TRANSPORT TRADING LTD,Ground Transportation Systems UKLtd,Radio Systems Equipment & Maintenance,1004/5110360617,06 December 2023,"142,508.00",,,,
LONDON UNDERGROUND LTD,Taylor Woodrow Cons BAM Nuttal Ltd,Civil Engineering Construction Works,1005/5110349584,22 November 2023,"142,498.49",,,,
TRANSPORT TRADING LTD,NotLost,Computer Software,1004/5110368755,06 December 2023,"142,000.00",,,,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110357169,29 November 2023,"141,594.14",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1005/5110365918,23 November 2023,"139,222.56",,,,
LONDON BUS SERVICES LTD,EDF Energy,Electricity,1006/5110365854,01 December 2023,"138,732.83",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1005/5110352374,14 November 2023,"137,472.56",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004/1901699413,29 November 2023,"135,660.00",,,,
LUL NOMINEE BCV LIMITED,EKE-Electronics Ltd.,Exchange Loss Realised,1033/101726097,08 December 2023,"134,900.89",,,,
SURFACE TRANSPORT CORP,London Borough of Sutton,Borough Services,1002/1900077135,06 December 2023,"133,653.15",,,,
LONDON UNDERGROUND LTD,"Track, Protection & Signalling Ltd",Signalling Systems,1005/5110364464,06 December 2023,"133,486.40",,,,
SURFACE TRANSPORT CORP,Siemens Traffic Controls,Contracted Services - Roads,1002/5110350055,15 November 2023,"132,894.18",,,,
LONDON UNDERGROUND LTD,BRUSH TRACTION LTD,Fleet,1005/5110354058,22 November 2023,"132,416.00",,,,
LONDON BUS SERVICES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1006/5110368072,28 November 2023,"132,114.62",,,,
LONDON UNDERGROUND LTD,City of London,Civil Engineering Construction Works,1005/5110361216,20 November 2023,"132,000.00",,,,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005/5110374548,08 December 2023,"131,691.72",,,,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110347966,15 November 2023,"131,509.35",,,,
LONDON BUS SERVICES LTD,London General Transport Serv,Bus Contract Payments,1006/1900049644,24 November 2023,"129,993.39",,,,
LONDON UNDERGROUND LTD,Alba Power Limited,Electrical Equipment Maintenance,1005/5110359155,16 November 2023,"129,485.49",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Computer Hardware,1005/5110360757,06 December 2023,"129,279.00",,,,
TRANSPORT TRADING LTD,Sodexo Ltd,Caterers Service Charges,1004/5110347960,14 November 2023,"128,757.00",,,,
LONDON UNDERGROUND LTD,Drallim Industries Ltd,Electrical Equipment Maintenance,1005/5110360333,14 November 2023,"127,347.00",,,,
SURFACE TRANSPORT CORP,EDF Energy,Electricity,1002/5110366122,01 December 2023,"126,821.25",,,,
TFL CORPORATE,TURNER & TOWNSEND PROJECT MANAGEMEN,Professional Engineering Services,1001/5110358393,04 December 2023,"126,493.58",,,,
DOCKLANDS LIGHT RAILWAY,ORTON LIFTS & ESCALATORS,Civil Engineering Construction Works,1012/5110356836,22 November 2023,"125,028.35",,,,
LONDON BUS SERVICES LTD,VINCI Construction UK Limited,Building Maintenance & Repairs,1006/5110368413,29 November 2023,"123,705.71",,,,
LONDON UNDERGROUND LTD,Balfour Beatty Group Ltd,Electrical Equipment Maintenance,1005/5110366717,30 November 2023,"123,110.38",,,,
SURFACE TRANSPORT CORP,LA International Computer Consultan,Management & Support Consultancy,1002/5110332775,17 November 2023,"123,092.00",,,,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110358358,29 November 2023,"122,444.04",,,,
RAIL FOR LONDON LIMITED,VOLKERRAIL SPECIALIST BUSINESSES LTD,Track General Maintenance,1020/5110350375,14 November 2023,"122,332.60",,,,
LONDON UNDERGROUND LTD,BP Oil UK Limited,Vehicle Running Costs,1005/5110356959,28 November 2023,"122,219.99",,,,
LONDON UNDERGROUND LTD,Brush Traction DIV OF WABTEC UK LTD,Maintenance Materials,1005/5110332076,24 November 2023,"121,832.16",,,,
RAIL FOR LONDON LIMITED,Balfour Beatty Group Ltd,Signalling Systems,1020/5110372229,06 December 2023,"121,505.01",,,,
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110370041,04 December 2023,"121,461.25",,,,
TFL CORPORATE,Kantar Public UK Ltd,Research & Study Fees,1001/5110353241,22 November 2023,"121,228.00",,,,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005/5110353932,22 November 2023,"120,781.42",,,,
LONDON UNDERGROUND LTD,D&D Rail Limited,Civil Engineering Construction Works,1005/5110362685,22 November 2023,"120,160.82",,,,
SURFACE TRANSPORT CORP,LA International Computer Consultan,Management & Support Consultancy,1002/5110373062,06 December 2023,"119,626.55",,,,
LONDON UNDERGROUND LTD,Hyder Consulting (UK) Ltd,Professional Engineering Services,1005/5110359763,06 December 2023,"119,402.41",,,,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901699120,22 November 2023,"118,694.30",,,,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901699122,22 November 2023,"118,694.30",,,,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD ,Bus Contract Payments,1006/1900049704,08 December 2023,"118,669.43",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110362008,06 December 2023,"118,215.00",,,,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110354672,15 November 2023,"116,081.30",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/5110368023,06 December 2023,"115,985.66",,,,
TFL CORPORATE,Isio Group Limited,Management & Support Consultancy,1001/5110362925,28 November 2023,"115,000.00",,,,
LONDON BUS SERVICES LTD,MITIE Cleaning & Environmental,Building Maintenance & Repairs,1006/5110351977,22 November 2023,"114,240.28",,,,
TFL CORPORATE,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1001/5110366889,01 December 2023,"113,845.88",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006/5110369678,04 December 2023,"113,828.98",,,,
LONDON UNDERGROUND LTD,CPC Project Services LLP,Management & Support Consultancy,1005/5110372798,08 December 2023,"113,563.30",,,,
LONDON UNDERGROUND LTD,Commander Building Services Limited,Electrical Equipment Maintenance,1005/5110366374,30 November 2023,"113,512.32",,,,
TFL CORPORATE,Corporate Travel Management (North),Staff Travel (Business Fares),1001/1900200260,27 November 2023,"113,371.98",,,,
LONDON UNDERGROUND LTD,Commander Building Services Limited,Electrical Equipment Maintenance,1005/5110366133,27 November 2023,"113,221.74",,,,
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Computer Software,1005/5110360312,06 December 2023,"111,345.39",,,,
LUL NOMINEE SSL LIMITED,Thomson Industries Inc,Fleet,1031/5110369280,30 November 2023,"111,226.64",,,,
